PLD,LCD,ASA,Porosity,Density,Pore volume,C%,H%,N%,O%,Halogen%,Metal%,Qst H2,N1bar_H2
14.28029,21.10184,6069.25,0.90128,0.226907,3.972023781,55.91397849,26.88172043,0,13.97849462,0,3.225806452,0.973771019,0.186833748
13.55408,20.16749,5871.46,0.8863,0.258766,3.425102216,53.09734513,32.74336283,0,11.50442478,0,2.654867257,1.205463252,0.16814404
8.32952,15.21287,3366.73,0.78076,0.632151,1.235084655,52.87356322,24.13793103,0,14.94252874,4.597701149,3.448275862,2.24051182,0.071702976
9.3704,14.25028,3905.45,0.80276,0.513642,1.562878425,42.30769231,17.30769231,7.692307692,28.84615385,0,3.846153846,1.667132134,0.078206277
6.32935,9.56255,2860.71,0.71666,0.78851,0.908878771,43.1372549,17.64705882,0,33.33333333,0,5.882352941,2.591015735,0.053569379
7.04283,12.73459,1911.17,0.7074,0.987994,0.715996251,46.72897196,8.411214953,0,12.14953271,29.90654206,2.803738318,2.264369276,0.03664261
23.91753,24.07387,5678.48,0.90668,0.234192,3.871524219,55.38461538,20,0,20,0,4.615384615,0.927929626,0.182716895
3.8939,8.41635,858.22,0.58998,1.47204,0.400790739,45.33333333,6.666666667,0,17.33333333,26.66666667,4,3.555389024,0.021876622
12.11089,14.34112,2753.49,0.76352,0.666777,1.145090488,45.37815126,10.92436975,0,10.92436975,30.25210084,2.521008403,1.765157669,0.055963533
5.02569,10.59991,1407.93,0.6656,1.21205,0.549152263,45.28301887,13.20754717,0,24.52830189,11.32075472,5.660377358,3.002155532,0.031718452
10.17317,15.76802,4426.43,0.83422,0.425117,1.96233037,51.76470588,20,0,15.29411765,9.411764706,3.529411765,1.500501204,0.101157527
10.815,11.87043,3764.22,0.77696,0.561604,1.38346593,50.70422535,26.76056338,0,18.30985915,0,4.225352113,2.234641497,0.082323872
11.10684,17.86899,5218.62,0.84934,0.356514,2.382346836,54.94505495,27.47252747,0,14.28571429,0,3.296703297,1.563707253,0.124510101
5.33988,10.25014,1306.47,0.65172,1.26614,0.514729809,47.61904762,7.936507937,0,20.63492063,19.04761905,4.761904762,3.028526245,0.030026645
9.29723,15.54653,4293.06,0.80218,0.46071,1.741182089,50.50505051,33.33333333,0,13.13131313,0,3.03030303,2.057660579,0.099713832
4.75594,10.48131,1703.47,0.666,0.98536,0.675895104,49.12280702,12.28070175,7.01754386,22.80701754,3.50877193,5.263157895,3.071212851,0.039832943
7.50087,11.25014,3304.11,0.75006,0.653035,1.148575497,43.07692308,26.15384615,6.153846154,20,0,4.615384615,2.448234984,0.065948332
7.92788,14.20415,3824.04,0.7923,0.524569,1.51038281,55.65217391,18.26086957,5.217391304,12.17391304,0,3.47826087,2.003394492,0.084064984
11.11474,19.04992,3274.68,0.83008,0.545842,1.520733106,52.87356322,19.54022989,0,14.94252874,9.195402299,3.448275862,1.504064168,0.076358271
14.60761,16.18963,3591.01,0.82348,0.514844,1.599474792,50.60240964,1.204819277,0,15.6626506,28.91566265,3.614457831,1.385276868,0.077635741
4.82481,8.16413,1651.96,0.62598,1.0028,0.62423215,47.45762712,15.25423729,6.779661017,25.42372881,0,5.084745763,3.539567403,0.037833957
10.86159,15.5628,4586.46,0.83242,0.415864,2.001664006,49.38271605,25.92592593,4.938271605,16.04938272,0,3.703703704,1.655601633,0.107598496
8.80005,32.30395,4338.07,0.84962,0.363911,2.334691724,39.25233645,34.57943925,11.21495327,12.14953271,0,2.803738318,1.486263599,0.11618243
8.38768,14.42324,3938.83,0.8048,0.530317,1.51758288,42.10526316,26.31578947,7.894736842,18.42105263,0,5.263157895,1.93373243,0.082835637
8.31551,16.88512,4857.35,0.82438,0.429512,1.91934102,50.66666667,22.66666667,0,17.33333333,0,4,1.643641536,0.101301779
11.06218,20.08481,5310.29,0.87048,0.335392,2.595410743,48.71794872,23.07692308,0,23.07692308,0,5.128205128,1.213892298,0.126922215
8.38078,14.25556,3960.38,0.7824,0.514637,1.520294887,52.42718447,32.03883495,0,12.62135922,0,2.912621359,2.30225642,0.090217948
4.84607,10.11921,1768.86,0.6745,0.972141,0.693829393,39.3442623,24.59016393,6.557377049,21.31147541,3.278688525,4.918032787,3.061416269,0.04127844
9.92843,16.71776,4694.49,0.83336,0.398283,2.092381548,52.87356322,28.73563218,0,14.94252874,0,3.448275862,1.719893851,0.11425323
8.33442,12.23653,3500.36,0.78174,0.594961,1.313934863,51.1627907,6.976744186,4.651162791,30.23255814,0,6.976744186,1.846322374,0.070427239
12.29498,20.38288,5594.09,0.88416,0.283169,3.122375684,51.11111111,28.88888889,0,15.55555556,0,4.444444444,1.141065625,0.150239952
9.34947,14.72014,4459.69,0.8207,0.440922,1.861326947,53.93258427,28.08988764,0,14.60674157,0,3.370786517,1.967439879,0.10813986
6.88737,13.38214,2728.15,0.73118,0.745204,0.981180992,43.47826087,11.30434783,3.47826087,18.26086957,20.86956522,2.608695652,2.09889036,0.049523332
7.97845,12.53968,3254.92,0.76098,0.643262,1.183001639,49.23076923,20,0,20,0,4.615384615,2.374853398,0.070614735
6.25166,11.52183,2584.17,0.72378,0.78181,0.925774805,45.28301887,16.98113208,0,24.52830189,7.547169811,5.660377358,2.57167115,0.055354203
5.48438,10.2593,1891.65,0.6621,0.909185,0.728234628,40.4494382,12.35955056,8.988764045,32.58426966,2.247191011,3.370786517,2.831783192,0.037889164
8.80224,16.41677,4143.3,0.80464,0.487581,1.650269391,55.17241379,24.13793103,0,17.24137931,0,3.448275862,2.097341759,0.096740343
6.86543,11.00102,3186.24,0.75728,0.666479,1.136239852,46.37681159,18.84057971,5.797101449,18.84057971,5.797101449,4.347826087,2.31822585,0.065435349
6.39786,14.20954,1908.64,0.7267,1.02944,0.705917781,52.87356322,5.747126437,4.597701149,14.94252874,18.3908046,3.448275862,2.174383071,0.036531961
5.60073,9.66713,2133.66,0.66558,0.88785,0.749653658,45.33333333,17.33333333,5.333333333,28,0,4,3.378948625,0.048382767
10.04056,15.99429,4928.41,0.8393,0.374483,2.241223233,52.52525253,31.31313131,0,13.13131313,0,3.03030303,1.613656643,0.116810051
8.61131,14.85151,3337.86,0.79268,0.603813,1.312790549,50.60240964,1.204819277,0,15.6626506,28.91566265,3.614457831,1.621646666,0.066476571
13.71015,19.01165,5935.71,0.90156,0.254364,3.544369486,52.94117647,20.58823529,0,20.58823529,0,5.882352941,0.933935698,0.166174132
6.89552,12.56335,3042.61,0.73608,0.713943,1.031006677,47.76119403,19.40298507,0,22.3880597,0,4.47761194,2.654496839,0.064636228
6.40768,12.72855,3518.59,0.73596,0.596769,1.233241003,48.64864865,33.33333333,3.603603604,11.71171171,0,2.702702703,2.535991161,0.069880322
6.16291,10.27528,1885.79,0.70638,1.06437,0.663660193,42.85714286,14.28571429,0,25.71428571,11.42857143,5.714285714,2.517290078,0.0359215
13.44275,20.92627,5930.11,0.88838,0.254047,3.496911989,54.94505495,27.47252747,0,14.28571429,0,3.296703297,1.094748038,0.169225713
11.40217,13.15346,2107.71,0.70832,0.813473,0.870735722,36.92307692,10.76923077,9.230769231,38.46153846,0,4.615384615,2.090895311,0.042789925
6.98834,11.83729,2711.41,0.7175,0.710151,1.010348503,42.25352113,35.21126761,0,18.30985915,0,4.225352113,2.769622991,0.060649962
5.8194,8.33618,2762.38,0.68326,0.768602,0.88896464,45.36082474,34.02061856,0,13.40206186,4.12371134,3.092783505,3.263668173,0.056990911
15.05112,23.07949,6881.09,0.91046,0.20301,4.484803704,56.84210526,26.31578947,0,13.68421053,0,3.157894737,0.919935141,0.211307017
21.87267,23.61427,5727.07,0.89608,0.244739,3.661369867,53.93258427,28.08988764,0,14.60674157,0,3.370786517,1.049298179,0.176125292
10.06116,17.06582,4651.45,0.81988,0.425534,1.926708559,46.15384615,36.26373626,0,14.28571429,0,3.296703297,1.788295926,0.101966987
4.97266,8.0774,1835.36,0.64954,0.965073,0.673047531,40.81632653,26.53061224,0,26.53061224,0,6.12244898,3.39543961,0.040486272
5.37053,11.40329,1624.52,0.6733,1.08062,0.623068239,42.10526316,19.29824561,3.50877193,22.80701754,7.01754386,5.263157895,3.023384802,0.037587276
6.18448,12.91017,2859.93,0.7535,0.733073,1.027864892,42.55319149,14.89361702,0,27.65957447,8.510638298,6.382978723,2.258318724,0.058254552
8.25335,13.15118,4248.44,0.7943,0.495562,1.60282669,51.76470588,29.41176471,0,15.29411765,0,3.529411765,2.10374618,0.092631524
8.23222,15.505,3929.51,0.80336,0.523492,1.53461753,50.70422535,21.12676056,0,18.30985915,0,4.225352113,2.029925581,0.08921436
12.67078,19.37922,5890.8,0.8917,0.263172,3.388278388,52.17391304,28.26086957,0,15.2173913,0,4.347826087,1.083686045,0.164199709
11.10363,19.08269,3268.42,0.8294,0.547907,1.513760547,52.87356322,19.54022989,0,14.94252874,9.195402299,3.448275862,1.505199265,0.075750114
6.84406,12.83993,3112.25,0.73902,0.658791,1.121782174,45.78313253,25.30120482,0,25.30120482,0,3.614457831,2.439006592,0.063225708
10.40477,14.20525,4812.72,0.84996,0.402139,2.113597537,50,19.44444444,0,25,0,5.555555556,1.462636397,0.108704023
11.02209,17.69786,5306.62,0.85658,0.340788,2.513527472,48.19277108,32.53012048,0,15.6626506,0,3.614457831,1.412738469,0.128037286
8.64703,12.02511,3440.64,0.74956,0.6264,1.196615581,43.83561644,31.50684932,2.739726027,17.80821918,0,4.109589041,2.53596226,0.070172947
8.78851,15.83247,4185.22,0.81928,0.487408,1.680891573,50.66666667,17.33333333,0,22.66666667,5.333333333,4,1.745176275,0.090911211
8.41996,11.62058,4705.7,0.79994,0.471628,1.696124912,53.39805825,29.12621359,0,13.59223301,0,3.883495146,2.041034242,0.095150459
9.46809,16.02848,4520.49,0.82522,0.424369,1.944581249,50.63291139,29.11392405,0,16.4556962,0,3.797468354,1.727995533,0.105114311
8.20008,16.2714,4434.7,0.81142,0.456286,1.778314478,52.87356322,24.13793103,4.597701149,14.94252874,0,3.448275862,1.814941216,0.09473604
10.5171,15.00469,4653.45,0.82886,0.408533,2.028869149,43.56435644,32.67326733,7.920792079,12.87128713,0,2.97029703,1.652659502,0.106494442
8.7617,13.61712,4198.97,0.79584,0.51445,1.546972495,44.21052632,26.31578947,0,26.31578947,0,3.157894737,1.896780159,0.082022748
5.09726,9.66544,2137.46,0.67,0.885843,0.756341699,41.79104478,25.37313433,5.970149254,22.3880597,0,4.47761194,3.289799871,0.048627643
6.94584,13.21867,2350.27,0.72736,0.838888,0.867052574,46.72897196,12.14953271,0,12.14953271,26.1682243,2.803738318,2.184007065,0.044976475
4.39437,7.67858,1401.76,0.59106,1.06511,0.554928599,42.10526316,29.8245614,0,22.80701754,0,5.263157895,3.974418183,0.034754455
5.79395,12.04338,2749.77,0.71214,0.727703,0.978613528,38.70967742,29.03225806,10.75268817,18.27956989,0,3.225806452,2.688509122,0.05526788
6.36095,9.32958,2368.3,0.71046,0.86348,0.822786862,49.31506849,15.06849315,0,17.80821918,13.69863014,4.109589041,2.654883448,0.047690847
6.77458,14.17477,1802.65,0.72934,1.02997,0.708117712,48.42105263,5.263157895,0,13.68421053,29.47368421,3.157894737,2.043888661,0.035784818
11.18822,16.84515,4437.15,0.83268,0.410789,2.02702604,46.31578947,28.42105263,0,22.10526316,0,3.157894737,1.561594288,0.103437494
9.20703,12.03844,4283.82,0.79356,0.498756,1.591078604,53.16455696,26.58227848,0,16.4556962,0,3.797468354,2.095353763,0.090209304
5.19461,8.09065,2443.16,0.6878,0.866936,0.79336883,44.44444444,20,0,28.88888889,0,6.666666667,3.018905045,0.047373361
5.96809,9.84297,1498.63,0.66722,1.19565,0.55803956,47.61904762,14.28571429,0,20.63492063,12.6984127,4.761904762,2.914748421,0.032884405
5.73613,9.70293,2376.29,0.67772,0.803857,0.843085275,42.25352113,35.21126761,0,18.30985915,0,4.225352113,3.218631293,0.053475241
5.81246,9.04882,2500.37,0.6802,0.827877,0.821619637,43.37349398,25.30120482,0,18.07228916,0,3.614457831,3.244431206,0.050951951
12.75708,20.52059,5886.82,0.8914,0.265625,3.355858824,57.14285714,20.30075188,0,10.52631579,9.022556391,3.007518797,1.076857769,0.161594519
7.1823,11.27374,2944.54,0.739,0.727259,1.01614418,45.90163934,18.03278689,3.278688525,21.31147541,6.557377049,4.918032787,2.462712605,0.060144319
5.71494,10.3068,2669.09,0.69706,0.780033,0.893628859,45.78313253,22.89156627,2.409638554,15.6626506,0,3.614457831,2.929073564,0.053583572
4.11357,10.20828,1230.05,0.6354,1.24777,0.509228464,45.28301887,9.433962264,0,24.52830189,15.09433962,5.660377358,3.347793455,0.030877216
8.49163,15.29386,4075.45,0.81332,0.480167,1.693827356,48,25.33333333,5.333333333,17.33333333,0,4,1.911833252,0.095668346
4.49362,9.13292,1671.45,0.64378,0.95444,0.674510708,50.74626866,13.43283582,5.970149254,19.40298507,5.970149254,4.47761194,3.379323086,0.039812328
10.60053,17.07601,4847.04,0.84066,0.389427,2.158710105,56,22.66666667,0,17.33333333,0,4,1.596879447,0.113573014
5.00836,10.8141,1972.13,0.67726,0.888708,0.762072582,49.12280702,8.771929825,7.01754386,22.80701754,7.01754386,5.263157895,2.858160473,0.044078595
7.2696,11.53694,3538.96,0.7562,0.635195,1.190500555,43.07692308,26.15384615,6.153846154,20,0,4.615384615,2.409990959,0.068669542
5.92826,9.77102,1223.1,0.64252,1.44826,0.443649621,48,6.666666667,0,20,21.33333333,4,3.011166141,0.02471227
5.9936,10.75657,3036.76,0.73026,0.759203,0.961877126,49.23076923,13.84615385,0,26.15384615,6.153846154,4.615384615,2.737411893,0.060101313
7.88458,12.64465,3795.75,0.78336,0.548177,1.429027486,49.31506849,26.02739726,0,17.80821918,2.739726027,4.109589041,2.064843228,0.080749235
5.91478,10.77922,2430.74,0.7163,0.817805,0.87588117,45.28301887,13.20754717,0,24.52830189,11.32075472,5.660377358,2.53808994,0.051185974
4.62612,8.28883,1487.32,0.62004,1.04903,0.591060313,38.0952381,14.28571429,6.349206349,36.50793651,0,4.761904762,3.289990146,0.033208539
8.04346,14.97937,3613.27,0.78368,0.564971,1.387115445,48.27586207,19.54022989,0,19.54022989,9.195402299,3.448275862,1.892483748,0.073688401
7.1508,12.79845,2085.48,0.74106,0.960072,0.771879609,50.98039216,1.960784314,0,25.49019608,15.68627451,5.882352941,1.965391613,0.040206555
10.06842,17.20544,4783.33,0.85192,0.380179,2.240839184,48.7804878,26.82926829,0,19.51219512,0,4.87804878,1.455379939,0.114501036
5.10881,11.32995,1270.35,0.65754,1.36461,0.481851958,46.75324675,9.090909091,2.597402597,16.88311688,20.77922078,3.896103896,2.724106938,0.025997193
7.4385,15.18153,3566.27,0.77506,0.553748,1.39966194,41.44144144,22.52252252,7.207207207,26.12612613,0,2.702702703,1.898749128,0.07087694
15.8965,17.81691,4204.67,0.82752,0.413508,2.00121884,39.25233645,34.57943925,11.21495327,12.14953271,0,2.803738318,1.627603977,0.101820557
8.50607,15.29989,3254.08,0.78706,0.624864,1.259570082,45,5,2.5,22.5,20,5,1.652621421,0.061812535
14.49598,22.31237,6251.59,0.89158,0.249248,3.577079856,54.73684211,28.42105263,0,13.68421053,0,3.157894737,1.108229266,0.172132014
5.07079,7.74357,1342.68,0.61204,0.996853,0.61397217,45.07042254,26.76056338,0,18.30985915,0,4.225352113,3.911332291,0.03791053
13.13884,17.91679,4388.99,0.85464,0.406117,2.104418185,54.94505495,23.07692308,0,14.28571429,4.395604396,3.296703297,1.373273553,0.10498168
11.40691,19.74992,5453.1,0.86098,0.32079,2.683936532,50.35971223,32.37410072,4.316546763,10.07194245,0,2.877697842,1.433335384,0.136047362
5.63343,9.08382,1165.15,0.63912,1.46794,0.435385642,49.31506849,6.849315068,0,17.80821918,21.91780822,4.109589041,3.060854625,0.023524314
4.22911,7.95434,1422.46,0.62202,1.04929,0.592800846,40,23.63636364,0,30.90909091,0,5.454545455,3.601264545,0.033810624
14.6582,20.971,5987.54,0.89326,0.245207,3.642881321,54.94505495,27.47252747,0,14.28571429,0,3.296703297,1.051682624,0.174377272
15.52227,24.25419,6278.98,0.91262,0.196724,4.639088266,56.84210526,26.31578947,0,13.68421053,0,3.157894737,0.859183272,0.216551536
6.1889,12.01675,1629.47,0.69642,1.20208,0.579345801,50.63291139,8.860759494,0,16.4556962,20.25316456,3.797468354,2.530955273,0.031818594
8.87065,14.19466,3097.84,0.76806,0.637189,1.20538804,46.72897196,15.88785047,0,12.14953271,22.42990654,2.803738318,1.906695334,0.062376842
7.35505,13.61157,2911.95,0.75478,0.696536,1.083619511,47.61904762,7.936507937,0,20.63492063,19.04761905,4.761904762,1.830630783,0.055060205
9.637,14.13205,4530.05,0.81446,0.440729,1.847983682,55.42168675,22.89156627,2.409638554,15.6626506,0,3.614457831,1.730337283,0.097513585
12.41399,18.14251,3565.1,0.84846,0.465433,1.822947664,52.42718447,24.27184466,0,12.62135922,7.766990291,2.912621359,1.371453054,0.090183562
12.02399,16.63934,4600.48,0.85096,0.389292,2.185916998,50.84745763,22.03389831,0,22.03389831,0,5.084745763,1.446709269,0.111481373
9.33759,15.98416,4573.72,0.81158,0.426851,1.901319196,45.71428571,39.04761905,0,12.38095238,0,2.857142857,1.82382606,0.10072396
8.40924,12.46669,4261.21,0.79256,0.531882,1.490104948,50.84745763,22.03389831,0,22.03389831,0,5.084745763,1.9809851,0.083523364
5.2292,10.39664,1738,0.68306,1.0692,0.638851478,45.28301887,13.20754717,0,24.52830189,11.32075472,5.660377358,2.874609899,0.038314445
7.84569,11.96492,3998.57,0.78028,0.553224,1.410423264,52.17391304,24.63768116,0,18.84057971,0,4.347826087,2.286189979,0.082724143
6.17576,8.45238,2408.53,0.69258,0.855632,0.809436767,44.44444444,20,0,28.88888889,0,6.666666667,2.845399937,0.046346842
5.39776,10.50912,2864.02,0.70002,0.764415,0.91575911,50.74626866,22.3880597,2.985074627,19.40298507,0,4.47761194,3.074936487,0.060061306
4.55289,9.62457,1211.73,0.61472,1.15949,0.530164124,53.52112676,7.042253521,11.26760563,18.30985915,5.633802817,4.225352113,3.448962967,0.029638687
8.03831,10.38134,2620.78,0.6973,0.768262,0.907633073,43.83561644,28.76712329,5.479452055,17.80821918,0,4.109589041,3.016175268,0.056478004
8.36289,13.21859,3847.43,0.80056,0.555048,1.442325709,48.7804878,12.19512195,0,31.70731707,0,7.317073171,1.754166263,0.076141776
18.77218,20.79993,5906.83,0.89306,0.266968,3.34519493,55.38461538,20,0,20,0,4.615384615,1.077310551,0.161561153
30.99005,31.36351,6314.26,0.93196,0.156264,5.964009625,56.84210526,26.31578947,0,13.68421053,0,3.157894737,0.689151921,0.267752056
8.17071,16.85434,4181.6,0.8183,0.448882,1.822973521,52.63157895,26.31578947,0,17.89473684,0,3.157894737,1.911708157,0.100795486
7.00865,14.13443,3646.82,0.77028,0.566758,1.359098592,53.16455696,21.51898734,5.063291139,16.4556962,0,3.797468354,2.158251334,0.075960421
11.11929,20.16092,5712.54,0.8769,0.279925,3.13262481,53.33333333,31.42857143,0,12.38095238,0,2.857142857,1.244444827,0.155313079
5.08641,9.90533,1587.42,0.64998,1.03527,0.627836217,43.07692308,10.76923077,0,20,21.53846154,4.615384615,3.059539445,0.036033432
5.22002,8.19768,1676.92,0.61562,0.952569,0.646273393,46.37681159,30.43478261,0,18.84057971,0,4.347826087,3.767218384,0.040694848
5.33137,9.42428,2244.08,0.6717,0.872661,0.7697147,36.92307692,29.23076923,9.230769231,20,0,4.615384615,3.243732273,0.048447713
3.9367,8.17937,813.479,0.57986,1.59827,0.362804783,45.28301887,9.433962264,0,24.52830189,15.09433962,5.660377358,3.785943532,0.021485299
8.80661,16.3159,3953.13,0.80416,0.492646,1.632328284,42.10526316,30.52631579,8.421052632,13.68421053,0,3.157894737,1.919138837,0.088184556
9.655,16.44859,4398.56,0.81982,0.426012,1.924405885,52.87356322,28.73563218,0,14.94252874,0,3.448275862,1.79985676,0.106213177
8.53186,8.97102,2862.83,0.7192,0.756125,0.951165482,45.28301887,24.52830189,0,24.52830189,0,5.660377358,2.72529306,0.059695368
9.44881,15.74166,4540.69,0.83514,0.415652,2.009228874,46.66666667,28.88888889,0,15.55555556,0,4.444444444,1.570832299,0.103581229
8.1461,13.39804,2789.03,0.75382,0.709531,1.062420106,44.26229508,11.47540984,0,11.47540984,29.50819672,3.278688525,1.885682236,0.052925758
5.82473,9.75436,1945.99,0.65932,0.886574,0.743671707,53.73134328,7.462686567,11.94029851,22.3880597,0,4.47761194,2.922199,0.043172674
8.34623,15.09613,4198.41,0.79876,0.494395,1.615631226,48.27586207,28.73563218,0,19.54022989,0,3.448275862,1.979191587,0.08990736
13.51217,18.42751,5386.66,0.8722,0.302102,2.887104355,56.84210526,26.31578947,0,13.68421053,0,3.157894737,1.328833185,0.145922862
8.29216,15.76277,3582.05,0.77692,0.560896,1.385140917,54.94505495,9.89010989,8.791208791,14.28571429,8.791208791,3.296703297,1.835262777,0.071022948
7.5363,10.16803,3252.49,0.72872,0.674016,1.081161278,52.17391304,24.63768116,0,18.84057971,0,4.347826087,2.66357432,0.064471515
