Polymer density (g/cm3),FFV,PLD,LCD,ASA,Porosity,Pore volume,Qst H2,log_P(MMM)_H2
1.33,0.403,5.11086,7.30118,725.718,0.61272,0.586576295,4.600657693,0.486811927
0.965,0.314,12.87,14.1,2228.79,0.8,0.987654321,1.447420742,4.495448626
1.241,0.225,6.57625,10.39233,3203.28,0.74802,1.127140455,2.598749871,1.630349175
1.33,0.104,19.25398,22.77768,6433.99,0.91204,4.264639182,0.876385395,2.242970419
1.306,0.166,4.28304,4.62483,401.92,0.465,0.348413781,8.318522199,1.268341554
0.75,0.29,24.59687,27.09777,6025.07,0.9163,4.445576499,0.874669899,4.131091568
1.386,0.1057,32.61838,36.15599,4747.83,0.94658,6.839203786,0.477785366,-1.020565464
1.311,0.149,7.0244,7.6924,2764.13,0.71946,0.964622724,3.330311555,1.774326902
1.386,0.1057,19.07292,23.4176,5837.02,0.91842,4.306553941,0.771415985,-1.020565485
1.33,0.403,4.79076,6.22077,1423.73,0.65614,0.488370189,3.855946355,0.486812873
1.241,0.225,7.35505,13.61157,2911.95,0.75478,1.083619511,1.830630783,1.630364545
1.241,0.225,4.5627,6.22226,1108.74,0.55016,0.539383125,4.880013855,1.630183985
1.386,0.1057,8.39804,15.09144,4987.34,0.79742,1.727775009,2.362619906,-1.020565552
0.965,0.314,11.61607,18.9689,5016.83,0.8502,2.376108124,1.418079474,4.492690088
0.965,0.314,3.84263,4.78039,281.889,0.44718,0.25322061,6.333285329,4.43445903
1.33,0.403,5.54861,7.76038,2603.43,0.71286,0.842122424,3.325879385,0.486814746
1.241,0.225,10.96709,16.55535,4074.85,0.8234,1.879355167,1.805838396,1.630394729
1.386,0.1057,9.32554,12.98489,4582,0.82418,1.825107013,1.866021725,-1.020565521
1.09,0.26,7.97064,15.01042,3702.77,0.81282,1.363140109,2.059369209,3.354409059
1.22,0.25,16.49929,20.95147,5698.14,0.91092,3.989751002,0.916734412,3.772267833
1.33,0.403,4.49344,6.1387,1807.69,0.65712,0.699019955,4.41288716,0.486809039
1.22,0.25,4.59725,6.75731,558.082,0.59312,0.547856127,4.594647321,3.721201155
1.33,0.403,19.49555,23.14142,3497.89,0.82964,2.057883875,1.268127265,0.486817171
0.965,0.314,13.26042,14.92091,5206.98,0.85268,2.33782613,1.759126486,4.495270558
1.33,0.403,4.05435,4.73204,319.964,0.4277,0.316451482,6.186727053,0.486807895
1.311,0.149,13.11852,16.39554,3560.25,0.83092,1.787170707,1.504525737,1.774473743
1.09,0.26,23.6878,25.24702,5824.59,0.9228,5.014236345,0.77381803,3.356272267
1.22,0.25,19.73273,23.58826,4882.8,0.91024,3.779266019,0.98116093,3.772104566
1.09,0.26,14.2823,20.52219,5183.9,0.86736,2.814048179,1.069538022,3.355518506
1.386,0.1057,11.18435,14.69009,6126.09,0.86752,2.97976554,1.332706408,-1.020565508
1.306,0.166,4.77135,5.69712,753.147,0.52992,0.345411525,5.0239204,1.268327203
1.241,0.225,9.47799,12.44028,5196.44,0.83882,2.092331792,1.554364281,1.630396234
1.33,0.104,16.56712,19.43941,4206.36,0.88284,2.645982503,1.216917981,2.242958523
1.22,0.25,14.25359,18.91839,4824.93,0.87692,2.650938947,0.973247752,3.771450366
1.22,0.25,7.95732,20.39112,4718.68,0.8291,2.054821681,2.052815921,3.768777802
1.09,0.26,4.23716,8.96058,1805.76,0.70764,0.633472983,2.82945337,3.348308967
1.09,0.26,11.91501,12.83976,2953.86,0.74528,1.086478929,2.775455919,3.353536025
1.09,0.26,5.29096,5.93338,677.01,0.52144,0.396312313,5.594191229,3.355122261
1.386,0.1057,8.24178,8.77466,1446.44,0.67988,0.578104672,3.874350194,-1.020565692
1.09,0.26,28.01826,29.80435,6878.27,0.92986,5.794675574,0.711648492,3.356238631
1.44,0.2104,14.42011,17.96016,3548.27,0.85674,1.693162055,1.284875961,2.564965513
1.33,0.403,26.618,31.32895,7297.6,0.94922,8.266450691,0.524502343,0.486819505
1.306,0.166,33.26399,38.13864,4152.31,0.94148,5.969766911,0.481212252,1.268340999
1.44,0.2104,31.51019,37.43248,4993.61,0.9436,7.122369494,0.551114846,2.565198681
1.09,0.26,20.28691,25.22949,5432.87,0.91262,4.623318726,0.831276806,3.356031721
1.33,0.403,4.2919,4.6846,428.223,0.4655,0.352940284,6.728706088,0.486811834
1.311,0.149,4.43575,5.5254,1139.51,0.59884,0.472561986,4.266198561,1.773910207
1.09,0.26,5.90244,8.31991,1217.75,0.63882,0.480185814,3.517178322,3.350831482
1.306,0.166,7.65386,20.68684,1558.36,0.71004,0.750993953,2.376793068,1.268310262
1.311,0.149,5.25293,6.848,3392.1,0.70984,1.022629702,3.902881581,1.774405201
1.306,0.166,8.68596,14.91592,3467.42,0.8036,1.358235443,1.919928024,1.268322848
1.418,0.152,9.09558,16.03929,4467.8,0.82616,1.9126642,1.730499344,2.177380991
1.386,0.1057,21.72352,29.63384,7140.57,0.93596,6.418202141,0.670978052,-1.020565469
1.44,0.2104,29.7526,31.46845,3388.73,0.85482,1.846590541,1.311838256,2.56499697
0.965,0.314,22.44763,22.84023,5752.52,0.8986,3.395261143,1.065924739,4.501674006
1.44,0.2104,3.91982,4.78325,1090.54,0.5598,0.551956695,5.188184426,2.564209049
1.44,0.2104,4.34625,4.49444,704.473,0.5303,0.408334553,5.364229011,2.564468643
1.418,0.152,9.98441,17.10999,4480.51,0.83398,1.984117166,1.690291464,2.177401644
1.22,0.25,5.12616,9.91815,2242.57,0.69374,0.762977122,2.841767428,3.756743374
1.418,0.152,11.69887,15.3237,4321.03,0.79118,1.856859547,2.167034539,2.177367522
0.965,0.314,6.39154,12.5546,3516.46,0.7797,1.24031427,2.141364362,4.477038283
1.386,0.1057,6.36095,9.32958,2368.3,0.71046,0.822786862,2.654883448,-1.020565679
1.306,0.166,6.26887,12.93319,2808.1,0.7485,0.971913833,2.364482549,1.268318743
1.241,0.225,5.80535,7.28268,601.112,0.50044,0.430615669,4.745423033,1.62995398
1.306,0.166,5.17427,6.76077,1301.37,0.5502,0.507414785,5.122328438,1.268303486
1.44,0.2104,9.3704,14.25028,3905.45,0.80276,1.562878425,1.667132134,2.56487228
1.09,0.26,15.65408,19.71662,6687.32,0.90766,4.344055556,0.988796632,3.355991256
1.306,0.166,20.8429,21.88504,4615.9,0.84844,2.731668996,1.508708008,1.268325986
1.241,0.225,19.19222,23.92025,6536.31,0.92806,5.124345694,0.73410912,1.630411045
1.09,0.26,9.75711,12.78109,4850.4,0.8294,1.94838449,1.804180529,3.355159042
0.75,0.29,7.45868,11.68951,3213.99,0.74172,1.166929141,3.086259913,4.11768483
1.386,0.1057,4.02251,6.17269,458.586,0.518,0.394729823,5.585288466,-1.020566027
1.33,0.104,10.84779,23.87093,1763.03,0.8023,0.880443788,1.609400176,2.242903698
1.09,0.26,12.43805,14.86523,4993.06,0.8589,2.410609037,1.475264805,3.355603257
0.75,0.29,7.5647,12.51395,2087.16,0.7542,0.775658595,2.037273028,4.116101599
1.418,0.152,19.79551,23.68895,3355.69,0.8671,2.278646004,1.472101173,2.177474732
0.965,0.314,5.26943,8.20629,1192.87,0.63058,0.466957938,3.53181752,4.460388545
0.75,0.29,24.94685,27.63876,4035.44,0.867,2.654517732,1.234298288,4.128210177
0.965,0.314,5.28654,6.4229,1923.24,0.66882,0.719956339,4.070204268,4.430440363
1.33,0.403,12.58758,15.75068,6403.1,0.8873,3.391288063,1.147441747,0.486817993
1.44,0.2104,9.81513,13.09645,3651.32,0.80808,1.564839523,1.933300405,2.564983551
1.44,0.2104,4.0805,4.8576,564.715,0.5455,0.414107752,5.407210829,2.561843117
1.311,0.149,14.50107,20.05552,2834.79,0.86108,1.529835234,1.083996265,1.774481547
1.22,0.25,10.50774,14.52619,5562.18,0.87186,2.742301765,1.317838057,3.770752621
1.311,0.149,21.93242,24.9308,6403.28,0.91162,4.232730042,0.917917028,1.774493656
1.241,0.225,4.9389,5.99664,1343.51,0.59356,0.581522485,4.936402055,1.630274181
1.33,0.403,4.8353,6.30273,1277.49,0.6085,0.628179611,4.433677549,0.486811777
1.44,0.2104,5.24663,16.39644,2792.94,0.7091,0.988500716,3.457402985,2.564712663
1.241,0.225,10.75539,11.55274,1213.49,0.65842,0.526306534,3.339629601,1.630399558
0.75,0.29,4.56478,7.19069,939.672,0.55654,0.42490781,4.891965449,4.101026292
1.306,0.166,24.4586,29.93609,6247.6,0.94856,7.89690138,0.591551937,1.268340156
1.418,0.152,11.29157,15.03099,4754.51,0.8563,2.276999987,1.395190101,2.177418417
1.386,0.1057,9.11628,13.03141,6045.2,0.8079,1.870385676,2.092100649,-1.020565548
1.22,0.25,4.0904,4.87799,607.065,0.51416,0.429709243,5.660880745,3.751686281
1.311,0.149,24.38274,27.28498,3660.35,0.85586,2.349172714,1.174158637,1.77448039
1.418,0.152,4.59373,7.22618,1828.79,0.63454,0.656898867,4.198509214,2.177136257
1.306,0.166,3.98335,5.63742,447.081,0.4978,0.413310971,6.173193147,1.268286985
0.75,0.29,8.27548,10.80994,4369.35,0.78654,1.532329236,2.025237034,4.117858675
1.418,0.152,21.9008,24.78091,5566.85,0.8956,4.095107453,1.089110475,2.17745937
1.33,0.403,4.16376,5.11473,690.156,0.52056,0.478165819,6.520197731,0.486804786
0.75,0.29,10.05184,14.97748,3973.92,0.80794,1.728742696,2.108114437,4.12477935
1.09,0.26,10.49795,12.98846,3729.39,0.79792,1.502561012,1.744360838,3.353803409
1.33,0.403,11.15724,14.42884,5088.03,0.873,2.629819076,1.344017541,0.486818231
1.33,0.403,10.99264,12.90386,4487.56,0.82778,1.923204706,1.642804223,0.486816471
1.386,0.1057,4.79912,6.55429,941.621,0.52844,0.478057518,4.721796234,-1.020565612
1.44,0.2104,8.37226,15.73732,4255.86,0.81496,1.754409381,1.961698567,2.564926385
0.75,0.29,6.86045,8.98089,2820.58,0.72844,0.906690897,2.358942673,4.11587451
1.33,0.104,14.46799,18.10476,5472.53,0.8729,2.636881297,1.31353707,2.242938802
1.22,0.25,18.18814,25.53851,6183.32,0.93098,5.73539015,0.734211127,3.77296644
1.44,0.2104,16.65806,20.10498,5112.03,0.90102,3.292467688,1.000382356,2.565090622
1.418,0.152,29.79675,31.70822,5055.89,0.90762,4.542824538,0.920265532,2.177492039
1.418,0.152,9.87166,11.0184,1251.12,0.63574,0.535148194,3.097334487,2.177435321
1.09,0.26,7.63358,14.04257,1861.17,0.73444,0.725222423,2.196552405,3.353378841
1.44,0.2104,6.67449,13.22354,2217.12,0.7237,0.825764491,3.324563987,2.564597519
0.75,0.29,16.12741,20.53823,5304.85,0.8801,2.9487841,1.343029018,4.127233147
0.965,0.314,11.65009,13.60732,3008.69,0.81192,1.240369764,1.536828381,4.494053463
1.418,0.152,10.4537,12.28241,3871.26,0.8305,1.480764328,1.509010685,2.177407255
1.22,0.25,21.23832,27.05437,6408.65,0.93088,6.128484338,0.753467742,3.772948412
1.418,0.152,10.06913,11.88469,3354.73,0.82098,1.27041849,1.36730125,2.177405655
1.33,0.104,4.08701,5.083,345.133,0.48446,0.430546915,6.253214265,2.242365706
1.241,0.225,4.86289,7.00326,1223.57,0.57592,0.48732442,4.824061391,1.630317053
1.33,0.104,4.56727,6.25402,4238.89,0.72984,0.974583174,3.176251417,2.242837221
1.22,0.25,15.19961,20.33353,4175.58,0.89844,2.59169621,0.931432953,3.771618866
1.241,0.225,19.59617,23.50089,4642.73,0.86606,2.730396731,1.292455037,1.630402992
1.241,0.225,29.01298,34.8959,7100.13,0.93702,7.035265675,0.667775159,1.630416152
1.33,0.104,14.97859,18.09086,4465.63,0.86524,2.289358099,1.101610592,2.242936421
1.386,0.1057,28.33305,38.91508,5969.88,0.94462,7.147548426,0.647984223,-1.020565469
0.965,0.314,18.29768,21.52235,5973.03,0.90408,3.822780742,0.974803361,4.502850893
1.44,0.2104,19.27328,25.56787,6390.64,0.92862,5.836999975,0.791385226,2.565163024
1.306,0.166,8.47337,11.18858,1837.6,0.71816,0.818882554,2.263815069,1.268330033
1.306,0.166,7.00403,7.53698,1604.15,0.6266,0.634215662,3.903257919,1.26833371
1.418,0.152,25.12564,27.62595,4475.16,0.92166,4.321037432,0.686799036,2.177499016
1.241,0.225,8.63648,13.40838,2810.81,0.78708,1.045124333,1.734613079,1.630389064
1.386,0.1057,4.36229,5.75405,434.125,0.53696,0.351646049,5.141133516,-1.020576002
0.965,0.314,5.04936,7.20433,380.505,0.43506,0.229750425,5.320291177,4.4164871
0.965,0.314,4.59142,5.47244,1247.91,0.55474,0.538467512,4.995671028,4.433726272
1.241,0.225,8.75752,11.66472,4531.5,0.79886,1.646923486,2.299250734,1.630388922
1.22,0.25,14.30886,19.8663,5879.3,0.89188,3.339549025,1.041231827,3.771273967
1.241,0.225,21.8887,26.1238,6763.52,0.9312,5.80740519,0.731324298,1.630416377
1.241,0.225,5.45923,9.71962,2458.67,0.70608,1.060463607,3.431782755,1.630340046
1.418,0.152,11.08949,14.28103,3625.82,0.83434,1.590203459,1.538773716,2.177400809
0.965,0.314,21.87649,25.88239,6582.05,0.93012,5.532312268,0.744538764,4.506151313
1.33,0.403,18.3089,22.13011,5940.94,0.92322,4.701454914,0.803039937,0.486818837
1.33,0.403,9.19562,11.51478,1864.23,0.75062,0.738036478,1.948514702,0.486815929
1.386,0.1057,10.02544,14.90171,4002.95,0.80058,1.642296236,1.966617627,-1.020565557
1.241,0.225,5.18388,6.74215,1756.19,0.65534,0.563704239,3.807997297,1.63029909
1.44,0.2104,4.45912,7.10694,1290.45,0.59914,0.518951599,4.62716801,2.564253331
1.33,0.403,17.86469,19.80907,6262.72,0.91098,4.446602984,0.882607125,0.486818745
1.306,0.166,5.18388,6.74215,1756.19,0.65534,0.563704239,3.807997297,1.268287955
1.418,0.152,12.52819,19.50964,5638.5,0.87484,3.12151887,1.262703852,2.177449201
1.33,0.104,4.28704,4.9863,759.342,0.54882,0.548973164,5.482359572,2.241860478
1.33,0.403,6.34258,6.71551,1962.77,0.6487,0.614700894,4.186379185,0.486814508
1.306,0.166,13.19525,16.94027,6107.37,0.9014,3.898114513,1.065741502,1.26833612
1.09,0.26,15.94693,21.4851,5607.49,0.90514,3.90101152,0.937041196,3.356014564
1.33,0.403,16.47704,20.96454,5695.58,0.9003,3.599947218,0.964713434,0.486818479
1.386,0.1057,13.67051,15.73865,3025.97,0.85554,1.613550551,1.234521465,-1.020565509
1.44,0.2104,8.81904,10.86981,3383.5,0.75616,1.135916044,2.936679477,2.564661412
0.965,0.314,10.14368,14.04068,4694.05,0.8132,1.898966217,1.872819368,4.485410496
1.418,0.152,6.65759,10.49908,2717.49,0.7146,0.922905253,2.631359014,2.177180161
0.965,0.314,3.82945,4.48241,422.386,0.505,0.398809101,6.258231903,4.409321499
1.09,0.26,17.21239,20.40666,5360.31,0.87058,2.9923831,1.363023843,3.355416477
1.306,0.166,6.73421,7.4185,882.806,0.51014,0.449134113,4.698695806,1.268299155
1.33,0.403,8.79741,12.50388,4655.15,0.8032,1.764417722,1.970183122,0.486816906
1.386,0.1057,4.63631,10.54546,2023.95,0.67,0.77940872,3.218013239,-1.020565756
0.965,0.314,31.42322,33.65842,2885.02,0.8805,2.247084915,1.014976529,4.506007808
1.22,0.25,19.61335,24.32052,5203.52,0.87928,3.615594327,1.136443766,3.771818822
1.311,0.149,9.35582,11.64669,4142.67,0.7958,1.624234112,1.979117646,1.774456669
0.965,0.314,4.42912,5.58853,1453.05,0.62874,0.576809813,4.662752141,4.447947324
1.22,0.25,21.05972,24.56187,4130.98,0.90096,3.243500112,0.933672306,3.772568238
1.418,0.152,7.72449,8.38907,1406.18,0.6728,0.560073922,3.966759209,2.177166572
1.44,0.2104,10.25917,15.95468,3767.67,0.80522,1.56055529,1.892210521,2.564878563
1.33,0.403,14.73674,20.77847,4133.04,0.86448,2.416652223,1.276457638,0.486817933
1.33,0.403,11.19817,13.7953,4195.13,0.8349,1.908238177,1.647732793,0.486817103
1.09,0.26,4.24007,7.29746,1201.98,0.58758,0.530503165,4.115174711,3.33957234
1.33,0.403,4.5079,6.77787,1145.41,0.59008,0.537369432,4.366596827,0.486801721
1.33,0.104,6.97835,11.87518,2441.02,0.73906,0.956387607,2.334774447,2.242526021
1.306,0.166,27.19813,32.02998,7517.79,0.95436,9.44527469,0.474049559,1.268340091
0.75,0.29,5.09184,7.80723,2137.05,0.66384,0.786612049,3.710878193,4.077267587
1.33,0.104,9.55317,13.12792,5742.43,0.83954,2.271611753,1.59811484,2.242874168
0.965,0.314,12.17426,24.55082,4551.51,0.87,2.304165773,1.497375271,4.498749895
0.965,0.314,9.84285,9.99905,948.259,0.56764,0.531254387,3.268207783,4.479059912
1.241,0.225,17.12574,20.55109,5622.95,0.89896,3.578377518,0.93526933,1.63040945
1.33,0.104,23.58981,29.67086,7216.49,0.94038,6.984869755,0.636660743,2.242988707
1.22,0.25,3.84167,5.32208,733.601,0.52318,0.404631162,4.499451637,3.746922249
1.306,0.166,19.42074,23.91897,6671.29,0.92884,5.355026174,0.744934905,1.268338199
0.75,0.29,4.28847,5.07067,611.931,0.51052,0.391542102,6.134100153,4.075958209
1.33,0.104,16.45878,21.96111,6041.51,0.91602,4.504403499,0.809624078,2.242963715
1.241,0.225,31.15536,35.16008,3798.13,0.89042,3.114369358,0.929704478,1.630412558
1.09,0.26,6.10812,7.03668,3189.69,0.69742,0.970778647,3.373323515,3.35370867
1.418,0.152,15.7166,19.51701,5319.73,0.90042,3.384655866,1.025475521,2.177470488
0.965,0.314,20.14191,23.96734,4685.46,0.86662,2.964830653,1.325939572,4.495627561
1.44,0.2104,7.9668,15.06038,3720.32,0.81244,1.370253933,2.032450655,2.56481315
1.22,0.25,5.98929,9.0448,1309.45,0.61784,0.561432842,3.7443538,3.745058964
1.386,0.1057,15.33085,20.38896,6031.86,0.89774,3.691987547,0.935925825,-1.020565486
1.311,0.149,4.22456,6.45985,1115.94,0.59794,0.436503533,3.977919312,1.774324976
0.965,0.314,11.34673,14.39889,6076.68,0.84634,2.523668524,1.55874751,4.498057194
1.09,0.26,5.54367,7.07962,1686.38,0.63618,0.639167469,4.533187701,3.350934917
0.965,0.314,11.18777,18.95079,5625.12,0.87032,2.903912501,1.392550689,4.495551502
1.306,0.166,7.47406,11.20532,3174.33,0.7583,1.120861806,2.036598184,1.26832262
1.241,0.225,15.0558,20.68074,4756.86,0.8647,2.605766014,1.396082926,1.630391988
1.33,0.104,11.06312,12.00094,993.47,0.5942,0.615459829,4.476901814,2.242556575
1.09,0.26,9.41003,11.98011,3610.5,0.79986,1.325630075,1.679604092,3.354173253
1.33,0.403,10.58741,13.31465,4885.73,0.8249,1.904922454,1.684654205,0.486817572
0.75,0.29,14.30135,20.78624,4197.05,0.82988,2.231502072,1.703213161,4.12281889
1.241,0.225,4.90295,6.38911,2243.77,0.71272,0.723820511,2.784762756,1.630278532
1.418,0.152,10.81121,11.63688,1246.22,0.66284,0.542666503,3.223996795,2.177450624
1.241,0.225,16.82334,21.95224,5485.73,0.9019,3.716340112,1.046750419,1.630411863
0.75,0.29,7.98095,9.37773,2417.23,0.68628,0.919725696,3.511893978,4.104210578
1.306,0.166,5.81764,9.82615,2428.56,0.67298,0.840861327,3.392335534,1.26830509
1.241,0.225,10.27513,16.38982,4188.25,0.81748,1.836006369,1.890253094,1.630393121
0.965,0.314,15.57368,18.65806,4741.31,0.8539,2.18280444,1.197067734,4.493862543
1.306,0.166,4.12363,5.10796,463.829,0.48212,0.396849046,6.53236135,1.268232716
1.09,0.26,4.05435,4.73204,319.964,0.4277,0.316451482,6.186727053,3.348248009
0.965,0.314,5.81739,6.97253,843.277,0.52428,0.414919632,4.864265012,4.445551951
1.306,0.166,18.45586,21.22654,4512.63,0.84928,2.422873054,1.616859253,1.268328417
1.22,0.25,14.70022,16.63609,4055.61,0.85894,2.020445799,1.41097661,3.770417344
1.311,0.149,4.05863,5.50924,675.159,0.48386,0.370166929,5.457027334,1.773512097
1.418,0.152,3.82594,5.32552,933.983,0.63118,0.552968181,4.488708409,2.176075477
1.33,0.104,23.01421,25.37232,3182.99,0.8341,1.889044403,1.375303999,2.242910144
1.306,0.166,21.38414,27.14492,6362.76,0.93018,5.685036579,0.789452959,1.268338774
0.965,0.314,7.61337,15.88492,4109.11,0.79612,1.571440415,1.972323786,4.48511776
1.306,0.166,7.39815,11.84006,2048.29,0.70204,0.953172308,3.963577626,1.268298531
1.33,0.403,6.43314,9.51377,2362.65,0.66126,0.827925554,3.755290819,0.486815324
1.09,0.26,11.06843,16.90888,4987.42,0.86814,2.398627366,1.429891825,3.355640084
1.418,0.152,7.6286,10.86812,2357.24,0.74408,0.861339285,2.181125378,2.177299977
1.33,0.104,10.84338,15.26084,2079.12,0.72518,0.868795346,3.522879614,2.242698073
1.33,0.104,9.63061,14.27301,4539.5,0.84108,2.09540798,1.676232995,2.24291565
1.241,0.225,19.97672,23.3121,5942.67,0.92368,4.943483473,0.783268387,1.630415689
1.22,0.25,9.46809,16.02848,4520.49,0.82522,1.944581249,1.727995533,3.770083101
0.75,0.29,8.88209,10.65657,3353.08,0.7691,1.351814518,2.573095378,4.118891539
1.241,0.225,5.21694,6.03525,923.213,0.53798,0.439979063,4.974234919,1.630324987
1.241,0.225,10.00866,13.88478,5983.7,0.84796,2.46960898,1.552759344,1.630398623
0.965,0.314,16.18068,18.93937,5889.59,0.88006,3.54719871,1.26468541,4.501515664
1.09,0.26,6.93267,10.88134,4510.12,0.78682,1.421520273,2.283445287,3.354666459
1.386,0.1057,7.59473,8.2086,1354.21,0.66396,0.540965976,4.003838559,-1.020565703
0.75,0.29,4.96773,7.1388,752.034,0.55802,0.348216236,4.858018774,4.103384212
1.09,0.26,7.63206,8.3208,1398.14,0.6715,0.556047796,3.893847804,3.351830345
1.418,0.152,12.07725,14.54406,4008.29,0.80904,1.609053211,2.185622804,2.177396522
1.33,0.403,5.35547,5.93071,2738.01,0.68626,0.791935017,4.027951907,0.486815156
0.965,0.314,28.13241,35.75322,6502.21,0.9475,7.783555545,0.61115314,4.510047272
1.33,0.403,4.16361,5.04646,673.074,0.50424,0.422254974,5.742001641,0.4868101
1.386,0.1057,10.24282,13.35234,3840.13,0.82572,1.644117102,1.465457848,-1.020565535
1.44,0.2104,17.60073,20.34931,5657.05,0.90082,3.75905525,0.943660987,2.565059774
1.09,0.26,26.43899,28.62178,6837.42,0.931,5.783147498,0.719488473,3.356401407
1.22,0.25,21.86554,23.43689,3489.66,0.84126,2.017753622,1.530490221,3.770796945
1.22,0.25,6.27169,7.47442,997.289,0.61248,0.439917831,3.864431234,3.749256342
1.22,0.25,17.55189,22.89908,6220.72,0.91944,4.763296136,0.808996511,3.772334148
1.418,0.152,8.46338,9.84183,2436.44,0.77858,0.869249697,1.554071221,2.177388591
1.306,0.166,7.8602,12.48079,3775.31,0.78538,1.360005403,2.032844638,1.268325919
0.75,0.29,10.45455,14.22497,3661.46,0.8149,1.607281979,1.944192754,4.124409603
1.306,0.166,6.64307,13.18363,2173.22,0.72136,0.818114286,3.253090961,1.268310031
1.311,0.149,3.99236,4.43033,247.782,0.55642,0.415303891,5.879381385,1.773799216
1.311,0.149,6.42698,10.38833,3447.92,0.73666,1.125152737,2.202523994,1.774364389
1.418,0.152,5.90244,8.31991,1217.75,0.63882,0.480185814,3.517178322,2.177123044
1.33,0.104,5.12266,5.62501,1157.78,0.5562,0.533729968,4.918748058,2.242922452
1.33,0.403,6.46975,8.79988,2542.17,0.71938,0.86507612,2.336851128,0.486811766
