PLD,LCD,LCD/PLD,ASA,Porosity,Pore volume,Qst CO2,N1bar_CO2,log_D0_CO2,log_D1bar_CO2
10.44621,10.53908,1.008890306,645.574,0.5418,0.503681392,16.95875045,0.719202667,-3.778191512,-3.688229952
4.09504,5.33845,1.30363806,174.546,0.60088,0.398464181,27.84865315,2.329620618,-4.840984146,-4.821345775
9.65919,15.53135,1.607935034,1705.48,0.73432,0.998781311,19.62307026,2.461137848,-4.41721494,-4.265111614
4.72091,7.75357,1.642388861,1299.21,0.55784,0.522654874,29.42225967,4.711326215,-5.023459855,-4.842321713
8.62307,10.48182,1.215555481,1495.06,0.61722,0.743258865,16.71612742,1.158302136,-4.148089388,-4.187781469
8.19038,10.02152,1.223572044,1497.27,0.60982,0.7202485,18.05290058,1.344110773,-4.170826233,-4.267430906
8.28637,10.23635,1.235323791,3308.72,0.7734,1.077825285,9.982860032,0.429862779,-3.592841182,-3.590228678
7.89385,9.01955,1.142604686,3220.74,0.77522,1.085800085,8.4121071,0.354148995,-3.465487073,-3.514436419
5.82599,6.17717,1.060278167,4176.69,0.70416,0.940122215,23.98095246,9.328739426,-3.86944623,-4.218565299
6.15688,9.97626,1.620343421,2854.51,0.73308,0.936442545,18.52344081,3.464556581,-3.955715164,-3.932985781
4.74798,5.61731,1.183094706,1045.48,0.54568,0.462526912,19.98982231,2.09852075,-4.344414048,-4.547046243
5.12647,14.73899,2.875075832,2592.56,0.71414,0.965307121,15.52206585,2.643774721,-4.023001691,-4.095145407
9.90606,13.79678,1.392761602,3776.02,0.8154,1.49928566,14.86298026,1.878835165,-3.681173867,-3.721663152
10.18096,11.98539,1.177235742,4102.78,0.77866,1.338704242,17.57559555,3.342627382,-3.823843223,-3.84546736
20.98793,21.72315,1.03503061,4580.18,0.89992,2.918937153,27.89090754,2.382063945,-4.396318536,-3.996395273
10.23686,21.31368,2.082052504,3650.11,0.78646,1.560863887,18.15200924,3.094104606,-4.191600715,-4.056376696
10.09364,21.10286,2.090708605,3623.14,0.78424,1.53250895,18.10099133,3.003212423,-4.307360012,-4.152253751
9.52705,21.88013,2.296632221,3907.44,0.79112,1.677612257,17.15363076,3.083000087,-4.05110085,-3.996853825
5.75458,7.36646,1.280103848,1405.71,0.59344,0.551549793,17.76975221,1.858806209,-4.025565799,-4.165856583
16.92881,18.61448,1.09957404,4498.68,0.83828,1.916112368,13.10115678,1.416378921,-3.674114285,-3.631540596
4.6855,5.54904,1.184300502,344.133,0.4217,0.334125664,26.71909149,1.853870725,-4.174738812,-4.538841198
4.86094,6.48832,1.334787099,816.468,0.51428,0.384370469,25.02594836,2.89744303,-4.085626233,-4.718141357
4.74657,6.37536,1.343150949,775.425,0.5131,0.372189177,32.58357918,3.162685311,-4.461233673,-5.100868929
7.50799,8.31867,1.107975637,1042.15,0.5793,0.436121358,47.2973392,4.199734228,-7.010622377,-4.905587288
6.38588,6.55466,1.026430187,655.426,0.53696,0.387431004,18.82127136,1.465466149,-3.797612662,-4.238360196
5.70379,7.95789,1.395193371,1708.74,0.61892,0.606160325,22.75657565,4.013933848,-4.014832578,-4.179664834
7.16704,7.9618,1.110890968,973.163,0.56886,0.400171645,39.12684307,3.961414161,-5.769184207,-5.027018863
6.80286,8.39634,1.234236777,1923.66,0.64358,0.722106156,26.55270999,4.000483808,-4.531350363,-4.323128479
6.8904,8.30709,1.205603448,1894.26,0.64216,0.715343184,26.73223572,4.008761969,-4.537661628,-4.318811518
6.3971,8.11197,1.268069907,2096.97,0.65336,0.76876826,23.87515362,4.249278298,-4.311415335,-4.313135443
6.47185,8.33004,1.28711883,2086.19,0.65498,0.765836342,23.79587319,4.282490233,-4.285502624,-4.281781461
6.36998,8.09188,1.27031482,2057.4,0.65232,0.753964172,24.11457799,4.321828061,-4.288028689,-4.292045841
6.66,13.15,1.974474474,2177.31,0.72,0.808988764,24.28708292,3.003621665,-4.560920527,-4.037199553
4.49353,7.07757,1.575057917,989.762,0.54344,0.408733651,20.24206966,2.900242011,-4.200833334,-4.554841125
5.10301,7.91374,1.55079845,1994.19,0.64696,0.718710285,21.9676788,4.330335804,-4.305299169,-4.332983053
4.28567,5.96735,1.392396055,1013,0.53236,0.473798505,24.49118347,3.987207946,-4.261326009,-4.848312904
5.02673,6.20221,1.23384586,2051.65,0.63816,0.745231075,23.7041305,6.700141737,-3.904603137,-4.350092498
5.27399,6.55516,1.242922342,1959.6,0.6337,0.738896727,23.9392286,6.4197791,-3.94921578,-4.333233949
5.24121,6.90751,1.31792277,1037.8,0.57342,0.463864486,24.54600089,4.004334766,-4.093670168,-4.418278326
4.21234,5.96594,1.416300678,260.353,0.4552,0.331667225,28.81152386,1.119175142,-4.910763155,-4.918661327
4.22597,5.76843,1.364995492,735.503,0.531,0.438379235,27.68216021,4.162602146,-3.838151746,-5.003024126
4.61744,7.01096,1.518365155,1015.75,0.59098,0.586930182,22.58945435,4.102421616,-4.508124737,-4.607660491
9.99848,15.52711,1.552947048,1685.96,0.74322,0.964864907,21.31840866,2.545957126,-4.126725065,-4.005077096
7.81351,8.36121,1.070096538,1307.06,0.60632,0.678146572,23.40443205,4.164276965,-4.192708352,-4.309527291
10.42327,18.0621,1.732863103,1641.12,0.6993,0.884600886,38.7655857,3.474990605,-5.566117968,-4.818076308
3.85775,4.39053,1.138106409,173.544,0.50834,0.321081853,24.16304497,1.674379703,-4.710992257,-5.281981138
6.12785,12.37213,2.019000139,3656.28,0.76108,1.239727712,22.89793932,3.486400084,-4.173837799,-3.927752857
4.59373,4.92609,1.072350791,329.359,0.42358,0.333501299,26.73231937,1.855320338,-3.742738808,-4.897010472
6.48081,9.47252,1.461625939,1271.45,0.58954,0.516234676,19.99423076,1.401735497,-4.070007494,-4.026634747
4.75385,5.87158,1.235121007,1483.35,0.59392,0.562733319,21.55687201,4.656793835,-4.3501529,-4.551289746
4.04185,5.27797,1.305830251,1042.87,0.59626,0.466268895,21.63363688,2.535705924,-4.191841348,-4.407599053
4.1432,4.67913,1.129351709,546.6,0.5207,0.309340209,40.30032781,4.061589783,-5.158005867,-5.955442477
4.18275,4.72751,1.130239675,582.465,0.52418,0.32001221,36.80423425,3.789325366,-5.024773411,-5.748277581
4.73838,5.90111,1.245385554,3224.14,0.7112,0.833263036,16.18853328,3.162820061,-3.777425117,-3.921228863
5.09371,10.84979,2.130036849,2242.39,0.73102,0.740178225,12.85728303,0.967646172,-3.955548091,-3.960964566
5.10475,10.83424,2.122384054,2220.75,0.7295,0.736265544,12.86805175,0.975673988,-3.979092696,-3.958353598
5.15775,10.83211,2.100161892,2228.38,0.73028,0.736679535,12.8694037,0.987886654,-3.927814748,-3.949922
36.09316,38.39638,1.063813199,4256.39,0.86952,2.628926292,14.86610653,1.895017704,-3.712663401,-3.705591307
4.14527,5.03897,1.215595124,477.729,0.50692,0.401291936,32.66799922,3.432898398,-5.56614016,-6.207625352
4.62411,5.25312,1.136028338,469.405,0.43378,0.317506093,24.07975861,2.181124239,-4.016461863,-5.012662157
5.89987,7.33941,1.243995207,703.164,0.50038,0.431849761,18.4713141,1.62368102,-3.694958095,-4.079102529
5.43293,7.07895,1.302970957,551.249,0.45578,0.368762996,21.19939575,1.667303799,-3.624989887,-4.273804498
5.51917,6.9387,1.257199905,1279,0.56722,0.530990517,23.58787704,4.651459529,-4.166166808,-4.52741595
5.38791,7.02744,1.304297956,557.072,0.47072,0.383097858,19.2764894,1.527405553,-3.636786984,-4.192168303
5.70931,7.08217,1.24045988,593.246,0.4914,0.411485417,21.55521685,2.038409628,-4.201379675,-4.595664309
5.20998,6.82532,1.310047255,521.764,0.45816,0.361481715,19.93148708,1.522116194,-3.70947562,-4.292363898
5.43055,7.07901,1.303553047,578.494,0.47396,0.386656768,19.13636808,1.505206929,-3.663130007,-4.209870847
5.55881,7.01349,1.261689103,564.084,0.48404,0.399481707,21.90694306,2.033254356,-4.233911907,-4.663823386
8.55613,10.88811,1.272550791,2713.4,0.69748,0.993466436,20.84427279,4.868519158,-4.082872905,-4.268215521
8.62628,10.81747,1.254013317,2981.53,0.70756,1.035975689,19.80347584,4.649144974,-3.968332588,-4.174806409
5.51512,5.77667,1.047424172,548.02,0.464,0.322591859,18.84872797,1.127604642,-3.569105964,-4.036493929
5.83562,6.37209,1.091930249,886.13,0.51612,0.387710337,18.44271454,1.711315094,-3.715786248,-4.013563761
3.76343,5.10112,1.355444369,216.26,0.53602,0.389368317,29.43929552,4.47911093,-4.855710861,-5.934011048
31.81617,33.37685,1.049053044,2501.76,0.83682,1.506480881,18.57158822,1.903071081,-4.075915403,-3.962786517
3.77189,6.33537,1.679627455,1377.97,0.63538,0.58187646,20.81778655,3.636719215,-4.141319411,-4.433364777
3.8396,6.40626,1.668470674,1013.26,0.59228,0.482371625,23.6567843,4.017592397,-4.468598875,-4.6770509
3.96851,4.621,1.164416872,1398.72,0.56826,0.618566127,24.59638726,5.237274423,-4.070144717,-4.471687393
4.99124,7.04652,1.411777434,1034.51,0.53774,0.486242099,23.13968953,4.007450593,-4.106446408,-4.395185031
4.77124,5.17559,1.084747361,224.653,0.37694,0.198856263,26.10772326,0.902008076,-3.720895573,-4.806818469
5.95944,6.92785,1.162500168,1516.95,0.59038,0.620160087,22.60498257,3.927062972,-4.356170134,-4.595938327
4.08235,8.5781,2.101265203,1113.76,0.59616,0.488247531,21.17603919,2.542767225,-5.15871477,-4.831229349
7.22422,12.70758,1.759024504,2296.11,0.73656,0.875857206,21.93981615,2.427839677,-4.108538377,-4.128998131
4.48945,5.4044,1.20380002,686.609,0.52304,0.391177856,26.22424121,3.6546061,-4.275016414,-4.876481205
5.55178,6.21978,1.120321771,2629.43,0.7017,0.769949054,15.66354374,4.49613857,-3.536311594,-3.861519059
10.48758,11.72847,1.118319956,1451.86,0.65056,0.631084725,18.91248389,1.922875567,-4.019745231,-3.999211924
4.44258,5.67441,1.277278068,835.09,0.54036,0.478076229,25.19257425,3.965739288,-3.631479192,-4.790267271
8.33336,9.56221,1.147461528,2471.49,0.69308,0.982678219,19.90580502,3.09505794,-4.165785329,-4.15198318
7.41464,12.56279,1.694322314,2899.59,0.74308,1.06168846,19.65957169,2.219767086,-4.119526854,-4.006811533
6.18664,12.83222,2.074182432,2224.88,0.70894,0.772084969,23.91160873,3.643495473,-4.49531623,-4.098656729
4.31087,7.7671,1.801747675,1487.68,0.61816,0.556174367,20.19677241,4.25205408,-4.00628435,-4.33702848
9.88681,11.25321,1.138204335,2525.06,0.72208,1.102267489,14.22677043,1.105431831,-3.639327634,-3.661704818
5.05627,5.83331,1.153678502,121.541,0.36332,0.178362085,22.63544928,0.483179453,-3.46823668,-4.372539827
8.23046,13.93661,1.693296608,2673.77,0.75038,1.063370282,26.38174199,3.131153884,-4.572419704,-4.01924945
4.146,5.27667,1.272713459,728.873,0.52182,0.421349267,31.32019916,5.786163563,-4.148734594,-5.065751834
4.56478,7.19069,1.575254448,939.672,0.55654,0.42490781,30.31877047,4.884859236,-4.351714347,-5.161358051
4.43531,6.98874,1.575704968,1837.37,0.60518,0.702425957,24.76431158,5.384076983,-4.359358437,-4.495485808
4.21694,6.93935,1.645588982,1637,0.59946,0.634770371,24.60939456,4.91930623,-4.345126093,-4.500123818
8.46949,8.93125,1.054520402,1473.05,0.62226,0.580618072,19.88087015,2.939829159,-4.132423479,-4.289693194
5.67839,6.29148,1.107968984,758.172,0.52096,0.300488548,23.78600111,3.724483455,-3.252909364,-4.14391979
5.45003,6.08438,1.116393855,746.235,0.51598,0.295409524,24.18942613,3.638836022,-3.307187205,-4.173675598
9.36955,10.28847,1.098075148,1288.78,0.5922,0.617226047,26.91907524,4.067813726,-4.864869139,-4.726719942
4.75286,5.24143,1.102794949,387.193,0.41706,0.240948403,23.37738299,1.714033514,-3.460698155,-4.180297635
7.75151,19.92035,2.569867032,4661.65,0.8176,1.964685641,11.56781167,1.275424585,-3.605166795,-3.635875688
6.42877,8.06449,1.254437474,1735.19,0.64948,0.653342561,24.42620722,3.841859173,-4.740772455,-4.664643988
5.30054,7.18071,1.354712916,1772.64,0.63984,0.623230897,24.37629493,4.336754888,-4.784548709,-4.792176021
6.17686,8.70352,1.409052496,1314.29,0.63354,0.572386253,18.70597457,2.67974761,-3.981097555,-4.022389718
4.73872,6.49654,1.370948273,597.103,0.48622,0.391894833,25.20868366,3.248772794,-4.299427542,-5.111920247
13.27334,13.47664,1.015316416,2034.15,0.69836,0.983177744,23.47744373,3.141473612,-4.732462089,-4.501576678
10.7455,11.47981,1.068336513,1344.75,0.63868,0.557769899,20.29437426,3.118813952,-3.738849208,-3.928928967
10.74209,11.51419,1.071876143,1347.31,0.64112,0.560909886,20.60125497,3.177564922,-3.738180575,-3.914986566
5.54947,9.21896,1.661232514,1451.9,0.58362,0.625004016,20.5790664,6.05564192,-3.736432822,-4.313763632
5.43687,9.32301,1.714775229,1385.03,0.58002,0.609917548,21.05194672,6.204799492,-3.669828742,-4.3985624
4.06161,5.32548,1.311174633,476.164,0.50186,0.335858552,23.01184773,1.409932903,-4.022026244,-4.25548513
4.88565,5.0519,1.034028226,345.654,0.46146,0.305841651,22.6571854,1.304287989,-3.654642306,-4.639149948
4.94322,5.11017,1.033773532,348.373,0.46644,0.311743515,22.39804081,1.310073514,-3.650241076,-4.626020149
5.02601,5.1864,1.031911994,383.441,0.46914,0.316409253,22.13280666,1.345779795,-3.658740742,-4.693114836
5.00326,5.16234,1.031795269,384.303,0.4668,0.312933652,22.241897,1.354007773,-3.675523359,-4.696159906
5.02281,5.18598,1.0324858,383.829,0.46988,0.316844235,22.10152301,1.35763299,-3.659965718,-4.578925846
4.99439,5.14847,1.030850614,403.219,0.46774,0.315720553,22.06247472,1.344149278,-3.700704102,-4.626188111
4.91671,5.07682,1.032564459,365.373,0.46468,0.310525718,22.47485853,1.326184199,-3.677375324,-4.679429516
5.01099,5.19048,1.035819269,388.112,0.4702,0.318931018,21.93262495,1.303469408,-3.632412411,-4.583425887
4.98367,5.16273,1.035929345,379.738,0.46598,0.313371307,22.18276822,1.287479862,-3.65500372,-4.562025025
4.99038,5.16264,1.034518413,390.564,0.46744,0.314226366,22.22750329,1.339767583,-3.654516618,-4.588859494
4.35949,5.09274,1.16819628,532.704,0.47664,0.322546591,34.10804833,3.14857417,-4.688629662,-5.602475835
4.99057,7.01369,1.405388563,516.603,0.47134,0.403624001,20.64687729,1.348321173,-4.186832243,-4.394229117
5.08651,7.10061,1.395968945,559.058,0.47504,0.410944921,20.91360164,1.507829798,-4.206051167,-4.434232502
5.22809,7.23384,1.383648713,575.002,0.484,0.432335864,20.44675491,1.28991866,-4.232304628,-4.347165923
3.98397,5.03658,1.264211327,215.483,0.42474,0.242743249,41.94872694,2.25542339,-4.78636293,-6.450326995
5.09264,6.26427,1.230063386,2411.6,0.65386,0.785833697,20.45874608,5.691997636,-3.964077024,-4.243807257
4.48935,6.14879,1.369639257,793.176,0.53168,0.437351935,23.95536245,3.310035355,-4.4423175,-5.031765043
7.67167,10.27831,1.339774782,2922.27,0.70564,1.016069577,17.9398409,3.777801192,-4.129095055,-4.093059679
6.03194,8.49795,1.408825353,3283.08,0.735,0.954977055,23.89170009,4.377033576,-4.166432481,-4.278241191
4.94828,5.4924,1.109961441,1400.28,0.6196,0.510290642,33.17193211,5.449042312,-4.577135056,-5.058024981
4.36372,7.19009,1.647697377,1236.06,0.55574,0.534452747,23.59648124,5.151360955,-4.248861317,-4.691177821
4.52273,5.3255,1.177496777,561.466,0.5167,0.317023039,35.15292955,5.150493232,-4.771190208,-5.767169663
6.38689,7.02334,1.099649438,777.944,0.53406,0.316949555,22.66324659,4.207766248,-3.240846642,-4.143669549
4.03981,8.5056,2.105445553,782.841,0.57816,0.452536005,40.43156121,3.885428664,-5.547244519,-5.058012912
4.12189,8.21931,1.994063403,773.642,0.58244,0.456339661,42.68338962,4.077943064,-5.91937,-5.095859554
4.57353,6.8037,1.487625532,160.598,0.42238,0.210881059,20.07731332,0.404870997,-3.907067407,-4.20535998
7.35018,9.71439,1.321653347,1525.51,0.68302,0.641550195,20.28830757,1.74558194,-4.775235778,-4.674937696
3.99405,6.20263,1.552967539,1461.97,0.58598,0.592822955,21.53742654,4.954471244,-4.196926117,-4.511395677
3.93376,5.7859,1.470831978,1061.51,0.55152,0.502757546,29.66730117,5.309143384,-4.930043914,-5.249475224
3.83237,5.36995,1.401208652,636.727,0.51436,0.426256951,27.56172287,3.683669244,-4.044347892,-4.825338703
3.76464,5.3037,1.408819967,602.973,0.5021,0.408792998,28.09479496,3.591234195,-4.158064043,-4.84372127
3.72114,5.34194,1.435565445,616.839,0.48554,0.408044238,24.46234363,2.848835146,-4.254114033,-4.98390245
5.51273,6.23351,1.130748286,2602.63,0.70158,0.761525787,15.9333556,4.902698084,-3.531789296,-3.879867358
4.11195,4.69664,1.142192877,1240.58,0.59184,0.539266873,22.48900511,4.395007479,-4.01259961,-4.479629771
4.62513,5.76822,1.247147648,1093.55,0.56466,0.508404988,25.25322899,4.181038519,-4.414692458,-4.840491377
6.53639,8.26997,1.265219793,2774.46,0.72522,0.940696994,15.83621847,3.565478037,-3.645729308,-3.807986969
6.61957,8.20931,1.240157593,2763.89,0.71726,0.91158771,20.5205547,6.497341924,-3.844614558,-4.049113374
3.74279,4.83661,1.292247227,369.488,0.51506,0.444703465,30.51430706,3.33595327,-5.420702654,-5.860373992
5.53828,7.03754,1.270708595,2279.26,0.65416,0.703311637,17.95513246,3.196006065,-3.885733311,-4.019231038
9.90922,20.37708,2.056375779,3587.2,0.828,1.6069869,13.84709963,1.678629174,-3.888442257,-3.89166162
9.49767,11.24994,1.184494723,3709.73,0.79266,1.429509214,13.19640683,1.470147134,-3.644688876,-3.670489486
5.07098,10.40468,2.051808526,2268.58,0.66682,0.799192681,21.55000141,3.189096005,-4.108617202,-4.083791542
3.6532,4.68057,1.28122468,480.747,0.49434,0.44909788,28.605909,5.08188144,-4.633289301,-4.768826746
4.82619,7.16379,1.484357226,1243.97,0.59762,0.601186842,22.42646464,4.75542156,-4.380908766,-4.63124101
7.18297,17.06774,2.376139675,2104.22,0.69226,0.887957938,21.87515442,3.707638201,-4.215175337,-4.142008532
4.86183,6.41301,1.319052702,601.77,0.49572,0.429767829,32.21950561,3.1999529,-5.710914869,-5.249250095
7.52711,9.02632,1.199174716,3201.03,0.76362,1.034346838,9.435048116,0.398499326,-3.503596727,-3.533354751
8.21137,10.58889,1.289539991,3667,0.8007,1.288316018,10.14633231,0.420469593,-3.524885888,-3.563538738
10.84338,15.26084,1.407387733,2079.12,0.72518,0.868795346,20.71782826,3.232333221,-4.313723747,-4.439106181
9.2554,11.07723,1.196839683,1264.7,0.62052,0.658693949,17.82656188,2.755571625,-3.669488162,-3.739183781
4.19275,5.1054,1.217673365,143.203,0.41244,0.220884524,26.43739433,0.677419817,-3.309287065,-4.133657774
4.03207,5.56405,1.379948761,1542.83,0.60148,0.613769507,25.44320093,6.680643324,-4.226489803,-4.615069947
4.13005,6.0819,1.472597184,1487.3,0.59992,0.610831901,24.0296708,6.304712337,-4.273297263,-4.68231625
5.16856,5.80851,1.123815918,1029.51,0.54928,0.468257419,27.39139299,5.431475793,-4.056810753,-5.020389549
7.98095,9.37773,1.175014253,2417.23,0.68628,0.919725696,19.53857176,3.860353586,-4.083763458,-4.202204083
6.44934,7.90061,1.225026127,1584.9,0.62044,0.570252112,20.51118955,3.756972219,-3.987569947,-4.225705693
4.74475,6.7857,1.430149112,1024.9,0.56918,0.456692155,20.45813952,2.833723701,-4.412308826,-4.636999567
4.40026,5.67314,1.289273816,1337.13,0.68924,0.477584224,16.85684479,1.35922755,-3.991716352,-4.101906196
4.43683,5.72943,1.291334128,1445.99,0.69446,0.486858617,16.59338368,1.400507127,-3.963212381,-4.060440066
3.99723,4.79005,1.198342352,473.705,0.49596,0.286871117,27.13475767,2.633612174,-4.231001213,-4.914173558
7.15132,15.60203,2.181699323,4009.59,0.7783,1.33325796,19.55386806,3.364325485,-4.017343945,-3.892657344
4.73452,5.76312,1.217255392,1864.99,0.64784,0.672648627,19.31345545,3.830519917,-4.24151433,-4.464954663
4.01709,5.3881,1.34129432,833.666,0.55242,0.520718649,29.28346456,4.813762076,-4.649328697,-5.580989192
7.32788,8.13471,1.11010415,1328.07,0.66578,0.540629644,21.81786132,2.558599384,-4.430282006,-4.370218719
7.41537,8.18288,1.10350259,1340,0.66352,0.538807594,21.94258542,2.628700194,-4.412717409,-4.379469827
7.67164,8.21788,1.071202507,1397.34,0.67178,0.554997439,21.50414417,2.532706078,-4.375381257,-4.371736904
7.79985,8.32352,1.067138471,1312.52,0.66686,0.540111933,21.62971434,2.50894494,-4.365742282,-4.343796896
7.62763,8.30771,1.089160067,1338.91,0.66736,0.546232863,21.56396528,2.50939918,-4.384824268,-4.350103907
4.57125,7.106,1.554498223,784.155,0.52752,0.37356334,22.56426736,3.073182583,-4.31231645,-4.906686964
7.52386,8.16009,1.084561648,1339.59,0.66272,0.54013611,21.82323939,2.562513755,-4.44098078,-4.388248333
7.79803,8.41278,1.078834013,1368.5,0.67308,0.558127964,21.47737023,2.485935076,-4.339113682,-4.345648289
3.66305,4.43409,1.210491257,114.678,0.4139,0.293240381,28.64125014,1.172184551,-4.09624116,-5.399640796
4.91458,6.80411,1.38447436,2524.6,0.68262,0.878438983,23.18055878,7.456034301,-4.310201868,-4.395883961
5.8505,6.03686,1.031853688,1132.86,0.58636,0.522980048,19.43804867,3.160361505,-3.128060771,-3.830394485
6.70407,7.25727,1.082517038,787.458,0.47158,0.384179226,21.71067874,3.66598219,-3.392627237,-4.106850543
5.06719,7.09965,1.401101991,1675.11,0.61886,0.585731052,20.76778596,4.218580244,-4.015748826,-4.225290104
6.68961,13.2781,1.984884022,2162.49,0.7225,0.81515822,24.41227902,2.64017434,-4.519021861,-4.078656507
6.5701,13.193,2.008036407,2210.71,0.72222,0.812856783,24.03519644,2.939225278,-4.527217707,-4.081229548
