PLD,LCD,LCD/PLD,ASA,Porosity,Pore volume,Qst N2,N1bar_N2,log_D0_N2,log_D1bar_N2
4.72091,7.75357,1.642388861,1299.21,0.55784,0.522654874,14.31318335,0.482999277,-4.028215492,-4.040332504
8.62307,10.48182,1.215555481,1495.06,0.61722,0.743258865,8.921292141,0.180833075,-3.674461525,-3.779978658
8.19038,10.02152,1.223572044,1497.27,0.60982,0.7202485,9.187574922,0.18786491,-3.696847712,-3.984916494
8.28637,10.23635,1.235323791,3308.72,0.7734,1.077825285,4.670053844,0.118459041,-3.251524805,-3.26131454
7.89385,9.01955,1.142604686,3220.74,0.77522,1.085800085,4.282370888,0.113430006,-3.221618005,-3.175202896
5.82599,6.17717,1.060278167,4176.69,0.70416,0.940122215,10.97434161,0.616969027,-3.242473952,-3.316711867
6.15688,9.97626,1.620343421,2854.51,0.73308,0.936442545,9.205633026,0.366459363,-3.588544095,-3.564252143
4.74798,5.61731,1.183094706,1045.48,0.54568,0.462526912,12.20537055,0.238737228,-3.993319948,-3.983718733
5.12647,14.73899,2.875075832,2592.56,0.71414,0.965307121,8.6350882,0.346950245,-3.804076208,-3.760544976
9.90606,13.79678,1.392761602,3776.02,0.8154,1.49928566,6.391909263,0.298864992,-3.292067512,-3.340510565
10.18096,11.98539,1.177235742,4102.78,0.77866,1.338704242,8.930943957,0.454760818,-3.456455526,-3.422213505
20.98793,21.72315,1.03503061,4580.18,0.89992,2.918937153,3.99983219,0.248762608,-3.047715479,-3.053405581
10.23686,21.31368,2.082052504,3650.11,0.78646,1.560863887,9.003874718,0.428576472,-3.626998669,-3.647940832
10.09364,21.10286,2.090708605,3623.14,0.78424,1.53250895,9.203427018,0.44465187,-3.600959396,-3.652808543
9.52705,21.88013,2.296632221,3907.44,0.79112,1.677612257,8.447224955,0.421620932,-3.53583301,-3.558665071
5.75458,7.36646,1.280103848,1405.71,0.59344,0.551549793,9.829094354,0.208469785,-3.697724924,-3.745001985
16.92881,18.61448,1.09957404,4498.68,0.83828,1.916112368,5.899771372,0.293898025,-3.234850167,-3.309379323
4.6855,5.54904,1.184300502,344.133,0.4217,0.334125664,13.82488758,0.166959471,-3.660387313,-3.642406704
4.86094,6.48832,1.334787099,816.468,0.51428,0.384370469,12.76815598,0.314542613,-3.642590354,-3.718888589
4.74657,6.37536,1.343150949,775.425,0.5131,0.372189177,13.57721126,0.357059767,-3.684690433,-3.759558887
7.50799,8.31867,1.107975637,1042.15,0.5793,0.436121358,11.36606911,0.185707558,-3.884270346,-3.915347651
6.38588,6.55466,1.026430187,655.426,0.53696,0.387431004,11.50250803,0.187440045,-3.736439713,-3.662480918
5.70379,7.95789,1.395193371,1708.74,0.61892,0.606160325,10.46682783,0.311671861,-3.588894611,-3.5689629
7.16704,7.9618,1.110890968,973.163,0.56886,0.400171645,11.03294964,0.168341339,-3.907449062,-3.867310637
6.80286,8.39634,1.234236777,1923.66,0.64358,0.722106156,12.79513498,0.448123232,-3.808949913,-3.837131211
6.8904,8.30709,1.205603448,1894.26,0.64216,0.715343184,12.81067766,0.450351231,-3.865600588,-3.830683628
6.3971,8.11197,1.268069907,2096.97,0.65336,0.76876826,12.35116276,0.475647704,-3.798754571,-3.811647706
6.47185,8.33004,1.28711883,2086.19,0.65498,0.765836342,12.33798519,0.473646921,-3.801654453,-3.818204493
6.36998,8.09188,1.27031482,2057.4,0.65232,0.753964172,12.48079928,0.476924253,-3.796230956,-3.806097915
6.66,13.15,1.974474474,2177.31,0.72,0.808988764,12.25276811,0.355108782,-3.782080471,-3.817123898
4.49353,7.07757,1.575057917,989.762,0.54344,0.408733651,9.719324652,0.1698603,-3.81381044,-3.811821657
5.10301,7.91374,1.55079845,1994.19,0.64696,0.718710285,11.6658975,0.445121215,-3.87913407,-3.939719193
4.28567,5.96735,1.392396055,1013,0.53236,0.473798505,13.72040376,0.477616461,-3.832385813,-3.890315907
5.02673,6.20221,1.23384586,2051.65,0.63816,0.745231075,13.44180308,0.708548861,-3.537837707,-3.63270386
5.27399,6.55516,1.242922342,1959.6,0.6337,0.738896727,13.26066673,0.667894201,-3.488108237,-3.565459141
5.24121,6.90751,1.31792277,1037.8,0.57342,0.463864486,12.80661302,0.383957017,-3.888315819,-3.805788319
4.21234,5.96594,1.416300678,260.353,0.4552,0.331667225,16.4799076,0.225427478,-3.910298449,-4.137304971
4.22597,5.76843,1.364995492,735.503,0.531,0.438379235,16.78101308,0.953555196,-3.34407623,-3.802456432
4.61744,7.01096,1.518365155,1015.75,0.59098,0.586930182,13.59146331,0.528969384,-4.22934142,-4.139158673
9.99848,15.52711,1.552947048,1685.96,0.74322,0.964864907,8.881654497,0.280294236,-3.566102028,-3.559564525
7.81351,8.36121,1.070096538,1307.06,0.60632,0.678146572,11.35023862,0.334990609,-3.813907097,-3.81238966
10.42327,18.0621,1.732863103,1641.12,0.6993,0.884600886,18.36144514,0.537615119,-4.14956255,-4.488791082
3.85775,4.39053,1.138106409,173.544,0.50834,0.321081853,13.04372009,0.102994069,-3.780790736,-3.767381754
6.12785,12.37213,2.019000139,3656.28,0.76108,1.239727712,10.40592777,0.458459561,-3.59864626,-3.575549984
4.59373,4.92609,1.072350791,329.359,0.42358,0.333501299,17.13363026,0.470999113,-3.473194382,-3.830290094
6.48081,9.47252,1.461625939,1271.45,0.58954,0.516234676,9.848880099,0.179531562,-3.583477091,-3.580036444
4.75385,5.87158,1.235121007,1483.35,0.59392,0.562733319,13.29131701,0.577603063,-4.108755362,-4.128208814
4.04185,5.27797,1.305830251,1042.87,0.59626,0.466268895,11.96130874,0.202049723,-3.929900165,-3.970575916
4.1432,4.67913,1.129351709,546.6,0.5207,0.309340209,14.95627024,0.222799816,-3.784711866,-3.863387356
4.18275,4.72751,1.130239675,582.465,0.52418,0.32001221,14.02960201,0.194299901,-3.678349195,-3.724975213
4.73838,5.90111,1.245385554,3224.14,0.7112,0.833263036,9.233354601,0.32275371,-3.572931012,-3.645448632
5.09371,10.84979,2.130036849,2242.39,0.73102,0.740178225,7.532781966,0.18510247,-3.778769069,-3.81757293
5.10475,10.83424,2.122384054,2220.75,0.7295,0.736265544,7.572383832,0.184934099,-3.750540705,-3.7787696
5.15775,10.83211,2.100161892,2228.38,0.73028,0.736679535,7.570354688,0.187146054,-3.775259507,-3.761209009
36.09316,38.39638,1.063813199,4256.39,0.86952,2.628926292,5.895996059,0.351629593,-3.039040394,-2.994783537
4.14527,5.03897,1.215595124,477.729,0.50692,0.401291936,17.23869547,0.67609884,-3.818325722,-4.000138407
4.62411,5.25312,1.136028338,469.405,0.43378,0.317506093,14.92573913,0.294256345,-3.833562617,-4.000742936
5.89987,7.33941,1.243995207,703.164,0.50038,0.431849761,11.66947953,0.183939934,-3.595606482,-3.650693009
5.43293,7.07895,1.302970957,551.249,0.45578,0.368762996,12.81738277,0.216177545,-3.429053941,-3.526479388
5.51917,6.9387,1.257199905,1279,0.56722,0.530990517,13.5453544,0.506970425,-3.866559096,-3.895171529
5.38791,7.02744,1.304297956,557.072,0.47072,0.383097858,12.32531689,0.182643216,-3.607309596,-3.696291531
5.70931,7.08217,1.24045988,593.246,0.4914,0.411485417,12.58124941,0.183531855,-3.757310356,-3.85570202
5.20998,6.82532,1.310047255,521.764,0.45816,0.361481715,12.72919712,0.1865434,-3.576899725,-3.606479602
5.43055,7.07901,1.303553047,578.494,0.47396,0.386656768,12.23233363,0.17963292,-3.631410083,-3.644827166
5.55881,7.01349,1.261689103,564.084,0.48404,0.399481707,12.83512349,0.191049891,-3.765461572,-3.830388062
8.55613,10.88811,1.272550791,2713.4,0.69748,0.993466436,12.08070022,0.601369029,-3.884033754,-3.927225843
8.62628,10.81747,1.254013317,2981.53,0.70756,1.035975689,11.47115326,0.574522747,-3.776095996,-3.751612661
5.51512,5.77667,1.047424172,548.02,0.464,0.322591859,11.76995694,0.153344221,-3.358100235,-3.558800711
5.83562,6.37209,1.091930249,886.13,0.51612,0.387710337,10.46824438,0.169139986,-3.336570519,-3.392153554
3.76343,5.10112,1.355444369,216.26,0.53602,0.389368317,18.15907651,0.762443863,-5.09633521,-5.26547943
31.81617,33.37685,1.049053044,2501.76,0.83682,1.506480881,7.485124076,0.260738293,-3.25705969,-3.280907956
3.77189,6.33537,1.679627455,1377.97,0.63538,0.58187646,12.27071276,0.328912606,-4.298133692,-4.297945959
3.8396,6.40626,1.668470674,1013.26,0.59228,0.482371625,14.49443474,0.558235318,-4.447636322,-4.386552594
3.96851,4.621,1.164416872,1398.72,0.56826,0.618566127,14.11333697,0.438614401,-3.861877572,-3.912221092
4.99124,7.04652,1.411777434,1034.51,0.53774,0.486242099,12.76793679,0.385757579,-3.680678389,-3.725709739
4.77124,5.17559,1.084747361,224.653,0.37694,0.198856263,14.32995929,0.123837892,-3.641160124,-3.782101709
5.95944,6.92785,1.162500168,1516.95,0.59038,0.620160087,13.06007269,0.498267276,-3.820234695,-3.820049054
4.08235,8.5781,2.101265203,1113.76,0.59616,0.488247531,12.33186594,0.314379371,-4.668334305,-4.543074018
7.22422,12.70758,1.759024504,2296.11,0.73656,0.875857206,7.650530078,0.204779276,-3.543057949,-3.507454999
4.48945,5.4044,1.20380002,686.609,0.52304,0.391177856,14.45667434,0.344831156,-3.950076544,-4.066059695
5.55178,6.21978,1.120321771,2629.43,0.7017,0.769949054,9.545915591,0.448248943,-3.366439623,-3.380589935
10.48758,11.72847,1.118319956,1451.86,0.65056,0.631084725,8.031494981,0.173176675,-3.387831229,-3.352862077
4.44258,5.67441,1.277278068,835.09,0.54036,0.478076229,15.84463129,0.842071763,-3.281547291,-3.509745602
8.33336,9.56221,1.147461528,2471.49,0.69308,0.982678219,9.987597617,0.36435949,-3.813583994,-3.830642124
7.41464,12.56279,1.694322314,2899.59,0.74308,1.06168846,9.28230296,0.298533952,-3.597045416,-3.576808887
6.18664,12.83222,2.074182432,2224.88,0.70894,0.772084969,12.56395736,0.410195345,-3.924131291,-3.857272528
4.31087,7.7671,1.801747675,1487.68,0.61816,0.556174367,11.96882878,0.425640626,-3.876771316,-3.854267632
9.88681,11.25321,1.138204335,2525.06,0.72208,1.102267489,7.309762031,0.22084156,-3.336639786,-3.37080522
5.05627,5.83331,1.153678502,121.541,0.36332,0.178362085,14.6544092,0.097906842,-3.184143573,-3.412971257
8.23046,13.93661,1.693296608,2673.77,0.75038,1.063370282,12.60587298,0.458616784,-3.764858937,-3.721630416
4.146,5.27667,1.272713459,728.873,0.52182,0.421349267,17.28227964,0.966022549,-4.080844163,-4.284110413
4.56478,7.19069,1.575254448,939.672,0.55654,0.42490781,12.97608796,0.432544546,-3.709186171,-3.819317218
4.43531,6.98874,1.575704968,1837.37,0.60518,0.702425957,13.65448559,0.536701323,-3.943675003,-3.973614485
4.21694,6.93935,1.645588982,1637,0.59946,0.634770371,13.42580251,0.45254482,-3.944628789,-3.988308597
8.46949,8.93125,1.054520402,1473.05,0.62226,0.580618072,10.50115476,0.257689054,-3.741384521,-3.740983726
5.67839,6.29148,1.107968984,758.172,0.52096,0.300488548,13.63004872,0.498275102,-2.7820932,-3.098940901
5.45003,6.08438,1.116393855,746.235,0.51598,0.295409524,13.92794524,0.527675459,-2.84001944,-2.974023945
9.36955,10.28847,1.098075148,1288.78,0.5922,0.617226047,13.414987,0.385235145,-4.004051556,-4.054846262
4.75286,5.24143,1.102794949,387.193,0.41706,0.240948403,13.50486023,0.215649427,-3.00738883,-3.172138594
7.75151,19.92035,2.569867032,4661.65,0.8176,1.964685641,5.889025702,0.323697064,-3.328162579,-3.287483323
6.42877,8.06449,1.254437474,1735.19,0.64948,0.653342561,13.11975871,0.462951566,-4.312962776,-4.28708623
5.30054,7.18071,1.354712916,1772.64,0.63984,0.623230897,13.2820122,0.454350162,-4.450773736,-4.434237368
6.17686,8.70352,1.409052496,1314.29,0.63354,0.572386253,10.63983666,0.298214734,-3.695232521,-3.619203031
4.73872,6.49654,1.370948273,597.103,0.48622,0.391894833,15.36569839,0.464603326,-3.635905481,-3.859316271
13.27334,13.47664,1.015316416,2034.15,0.69836,0.983177744,12.59368966,0.471302353,-4.143835056,-4.136410705
10.7455,11.47981,1.068336513,1344.75,0.63868,0.557769899,8.562512306,0.199141825,-3.047736078,-3.1243717
10.74209,11.51419,1.071876143,1347.31,0.64112,0.560909886,8.612330647,0.201459149,-3.078414232,-3.173854642
5.54947,9.21896,1.661232514,1451.9,0.58362,0.625004016,12.10422876,0.551946961,-3.366568271,-3.475856305
5.43687,9.32301,1.714775229,1385.03,0.58002,0.609917548,12.32065125,0.577584365,-3.369924769,-3.528079511
4.06161,5.32548,1.311174633,476.164,0.50186,0.335858552,14.06570619,0.172459014,-3.988183549,-3.955424032
4.88565,5.0519,1.034028226,345.654,0.46146,0.305841651,13.47211043,0.15608675,-3.166489704,-3.181910565
4.94322,5.11017,1.033773532,348.373,0.46644,0.311743515,13.2498662,0.153137252,-3.240832681,-3.350686795
5.02601,5.1864,1.031911994,383.441,0.46914,0.316409253,13.08753904,0.152185009,-3.198263887,-3.401544093
5.00326,5.16234,1.031795269,384.303,0.4668,0.312933652,13.16743728,0.154192488,-3.271627497,-3.566164011
5.02281,5.18598,1.0324858,383.829,0.46988,0.316844235,13.05719982,0.151199799,-3.240340695,-3.29058008
4.99439,5.14847,1.030850614,403.219,0.46774,0.315720553,13.02766206,0.146924163,-3.288639651,-3.343481198
4.91671,5.07682,1.032564459,365.373,0.46468,0.310525718,13.31881459,0.151147407,-3.243806577,-3.46894554
5.01099,5.19048,1.035819269,388.112,0.4702,0.318931018,12.96079631,0.148610905,-3.178022432,-3.366998649
4.98367,5.16273,1.035929345,379.738,0.46598,0.313371307,13.14049105,0.150821304,-3.175368166,-3.263757931
4.99038,5.16264,1.034518413,390.564,0.46744,0.314226366,13.14703199,0.151538425,-3.295306073,-3.409556665
4.35949,5.09274,1.16819628,532.704,0.47664,0.322546591,15.47526234,0.39796211,-3.545134243,-3.665718188
4.99057,7.01369,1.405388563,516.603,0.47134,0.403624001,12.12361841,0.101878369,-3.836802366,-3.778557726
5.08651,7.10061,1.395968945,559.058,0.47504,0.410944921,12.27589538,0.114154506,-3.839564897,-3.963523286
5.22809,7.23384,1.383648713,575.002,0.484,0.432335864,11.6424129,0.101899574,-3.807236713,-3.80259947
3.98397,5.03658,1.264211327,215.483,0.42474,0.242743249,18.99379441,0.437339433,-3.720875253,-3.970375667
5.09264,6.26427,1.230063386,2411.6,0.65386,0.785833697,10.86370153,0.490110657,-3.679907308,-3.718938218
4.48935,6.14879,1.369639257,793.176,0.53168,0.437351935,14.35359257,0.474153056,-3.886583219,-4.072246992
7.67167,10.27831,1.339774782,2922.27,0.70564,1.016069577,9.870596914,0.459075488,-3.784021906,-3.677550388
6.03194,8.49795,1.408825353,3283.08,0.735,0.954977055,9.339961117,0.278477983,-3.659889503,-3.657538926
4.94828,5.4924,1.109961441,1400.28,0.6196,0.510290642,12.25489735,0.378330722,-3.824464236,-3.883176986
4.36372,7.19009,1.647697377,1236.06,0.55574,0.534452747,14.01800705,0.612254997,-3.973042883,-4.022624803
4.52273,5.3255,1.177496777,561.466,0.5167,0.317023039,13.28527473,0.278703839,-3.2774803,-3.323358627
6.38689,7.02334,1.099649438,777.944,0.53406,0.316949555,12.88785373,0.446018112,-2.848781148,-3.051660572
4.03981,8.5056,2.105445553,782.841,0.57816,0.452536005,14.64042612,0.208022932,-4.292221876,-4.299351057
4.12189,8.21931,1.994063403,773.642,0.58244,0.456339661,14.66892616,0.194088034,-4.193389202,-4.061471368
4.57353,6.8037,1.487625532,160.598,0.42238,0.210881059,12.36583598,0.052380346,-3.464557525,-3.651401171
7.35018,9.71439,1.321653347,1525.51,0.68302,0.641550195,9.002819538,0.16673481,-3.675505497,-3.637681099
3.99405,6.20263,1.552967539,1461.97,0.58598,0.592822955,12.60538788,0.383006697,-4.27752009,-4.241810577
3.93376,5.7859,1.470831978,1061.51,0.55152,0.502757546,13.97798729,0.422788262,-4.571568143,-4.488626419
3.83237,5.36995,1.401208652,636.727,0.51436,0.426256951,17.31131872,0.941240933,-3.903830985,-4.172363198
3.76464,5.3037,1.408819967,602.973,0.5021,0.408792998,17.67282821,0.977147741,-3.999039048,-4.295470536
3.72114,5.34194,1.435565445,616.839,0.48554,0.408044238,14.82512321,0.370757211,-3.827909391,-3.884403072
5.51273,6.23351,1.130748286,2602.63,0.70158,0.761525787,9.701682953,0.47406455,-3.370845781,-3.415681001
4.11195,4.69664,1.142192877,1240.58,0.59184,0.539266873,13.51827261,0.469110874,-3.495447044,-3.581688876
4.62513,5.76822,1.247147648,1093.55,0.56466,0.508404988,13.01500827,0.384389262,-3.949374925,-4.040320248
6.53639,8.26997,1.265219793,2774.46,0.72522,0.940696994,9.006094871,0.405779288,-3.364536172,-3.405398525
6.61957,8.20931,1.240157593,2763.89,0.71726,0.91158771,9.2787948,0.417163388,-3.429152511,-3.410821842
3.74279,4.83661,1.292247227,369.488,0.51506,0.444703465,18.2372177,0.61152851,-5.224720836,-5.429144907
5.53828,7.03754,1.270708595,2279.26,0.65416,0.703311637,10.03650582,0.327186913,-3.586055575,-3.596579647
9.90922,20.37708,2.056375779,3587.2,0.828,1.6069869,6.65791627,0.28678023,-3.387316933,-3.373642811
9.49767,11.24994,1.184494723,3709.73,0.79266,1.429509214,6.896922771,0.309529415,-3.336221102,-3.346955151
5.07098,10.40468,2.051808526,2268.58,0.66682,0.799192681,11.76301452,0.40751463,-3.602729247,-3.628492028
3.6532,4.68057,1.28122468,480.747,0.49434,0.44909788,15.96583086,0.572395637,-4.197831667,-4.261987819
4.82619,7.16379,1.484357226,1243.97,0.59762,0.601186842,13.26639624,0.543559217,-4.057785285,-4.050764702
7.18297,17.06774,2.376139675,2104.22,0.69226,0.887957938,13.21476617,0.601183175,-3.772034127,-3.736525171
4.86183,6.41301,1.319052702,601.77,0.49572,0.429767829,18.18039903,0.631614072,-4.942685862,-4.815341031
7.52711,9.02632,1.199174716,3201.03,0.76362,1.034346838,4.58256452,0.113556567,-3.233551092,-3.256603177
8.21137,10.58889,1.289539991,3667,0.8007,1.288316018,3.792366794,0.116537388,-3.197099242,-3.182266044
10.84338,15.26084,1.407387733,2079.12,0.72518,0.868795346,11.21134794,0.372862589,-3.94353025,-3.978681318
9.2554,11.07723,1.196839683,1264.7,0.62052,0.658693949,10.03715698,0.287151876,-3.309040818,-3.288706786
4.19275,5.1054,1.217673365,143.203,0.41244,0.220884524,16.36843216,0.115562711,-3.050878138,-3.276059707
4.03207,5.56405,1.379948761,1542.83,0.60148,0.613769507,12.15300206,0.446261712,-4.054379532,-4.0229187
4.13005,6.0819,1.472597184,1487.3,0.59992,0.610831901,12.07451687,0.430336918,-4.078057828,-4.101916421
5.16856,5.80851,1.123815918,1029.51,0.54928,0.468257419,13.27331473,0.55874948,-3.467353402,-3.772241031
7.98095,9.37773,1.175014253,2417.23,0.68628,0.919725696,9.862635549,0.406141815,-3.693106654,-3.704405263
6.44934,7.90061,1.225026127,1584.9,0.62044,0.570252112,10.23386711,0.278965823,-3.684280871,-3.813857149
4.74475,6.7857,1.430149112,1024.9,0.56918,0.456692155,12.01342142,0.292252287,-4.313318355,-4.304753832
4.40026,5.67314,1.289273816,1337.13,0.68924,0.477584224,9.139176531,0.134314223,-3.702889865,-3.773747048
4.43683,5.72943,1.291334128,1445.99,0.69446,0.486858617,9.021916955,0.141562983,-3.704649899,-3.697053791
3.99723,4.79005,1.198342352,473.705,0.49596,0.286871117,15.65642832,0.353309455,-4.092749332,-4.133839108
7.15132,15.60203,2.181699323,4009.59,0.7783,1.33325796,9.340121817,0.443739677,-3.500433603,-3.5068906
4.73452,5.76312,1.217255392,1864.99,0.64784,0.672648627,11.1978092,0.380577201,-4.014070946,-4.117959201
4.01709,5.3881,1.34129432,833.666,0.55242,0.520718649,14.74697014,0.414989038,-4.412297758,-4.464855326
7.32788,8.13471,1.11010415,1328.07,0.66578,0.540629644,10.87144731,0.232510065,-3.900262629,-3.896565445
7.41537,8.18288,1.10350259,1340,0.66352,0.538807594,10.96477322,0.240889031,-3.936657166,-3.936196195
7.67164,8.21788,1.071202507,1397.34,0.67178,0.554997439,10.81132319,0.241237414,-3.867606959,-3.84144302
7.79985,8.32352,1.067138471,1312.52,0.66686,0.540111933,10.65538481,0.231756816,-3.658909488,-3.690408704
7.62763,8.30771,1.089160067,1338.91,0.66736,0.546232863,10.65672625,0.233468316,-3.839941921,-3.925385161
4.57125,7.106,1.554498223,784.155,0.52752,0.37356334,12.22160054,0.286556821,-4.012481909,-4.131274561
7.52386,8.16009,1.084561648,1339.59,0.66272,0.54013611,10.85611836,0.238049433,-3.899308179,-3.904113639
7.79803,8.41278,1.078834013,1368.5,0.67308,0.558127964,10.63093084,0.235203911,-3.869865755,-3.833809625
3.66305,4.43409,1.210491257,114.678,0.4139,0.293240381,17.55266743,0.149862809,-4.11290006,-4.39882797
4.91458,6.80411,1.38447436,2524.6,0.68262,0.878438983,12.23804423,0.626640166,-3.938352662,-3.966031886
5.8505,6.03686,1.031853688,1132.86,0.58636,0.522980048,11.41463206,0.329592366,-2.908827593,-3.00179099
6.70407,7.25727,1.082517038,787.458,0.47158,0.384179226,12.6552058,0.390323031,-2.648888588,-2.898967252
5.06719,7.09965,1.401101991,1675.11,0.61886,0.585731052,11.05705227,0.317290152,-3.65756808,-3.646778968
6.68961,13.2781,1.984884022,2162.49,0.7225,0.81515822,12.2717827,0.364945576,-3.810787257,-3.717475149
6.5701,13.193,2.008036407,2210.71,0.72222,0.812856783,12.24811674,0.375417835,-3.845074175,-3.748607272
