Polymer density (g/cm3),FFV,PLD,LCD,ASA,Porosity,Pore volume,Qst CH4,log_P(MMM)_CH4
0.75,0.29,7.51366,12.46837,3496.58,0.75614,1.233893813,9.39049506,4.041110226
1.22,0.25,37.01544,41.16387,5240.78,0.94594,6.928998894,5.607586892,3.67178055
1.241,0.225,12.31316,15.85097,4761.94,0.86062,2.324310164,5.565122521,-0.414539883
1.22,0.25,11.18117,13.87155,4302.84,0.80268,1.705717601,8.540991263,3.66778365
1.22,0.25,7.4101,12.83987,4467.32,0.80556,1.541827202,12.16396264,3.669932037
1.33,0.104,29.7281,33.99097,4722,0.95378,6.874833315,3.414344152,1.322208154
1.418,0.152,6.15293,7.0253,1368.59,0.60364,0.546587225,15.72898624,0.118098946
1.306,0.166,5.16047,6.75364,2935.51,0.6548,0.819826069,16.05178044,0.088135615
1.33,0.104,5.0342,5.97505,2363.42,0.66762,0.719891308,12.93159181,1.322210983
1.44,0.2104,12.0509,32.87743,4760.04,0.865,2.638667305,7.803461901,0.991215557
1.22,0.25,6.68747,13.2125,2159.26,0.72046,0.810710753,18.55025678,3.6691281
1.33,0.104,19.24221,23.12463,6118.87,0.92236,4.658454421,3.497639616,1.322196834
1.44,0.2104,14.83963,21.36509,5901.61,0.89834,3.653882917,5.103066894,0.991215218
0.75,0.29,11.52668,18.59494,5751.66,0.8856,3.126058963,4.903958033,4.041788251
0.965,0.314,4.8025,6.50583,673.201,0.51554,0.322414009,19.77857811,4.083854736
0.75,0.29,21.3774,24.49004,5899.31,0.91452,4.562903829,6.179826312,4.043659633
1.44,0.2104,6.68263,13.29232,2163.77,0.72044,0.814019705,18.43117202,0.991212952
0.965,0.314,6.14414,6.81519,743.097,0.55158,0.343430318,11.12383367,4.068852723
0.965,0.314,8.84334,12.17258,4918.16,0.81768,1.99803051,8.004285884,4.084733981
1.22,0.25,11.23403,13.37232,2996.84,0.81264,1.19842322,6.765066271,3.666652026
0.75,0.29,5.22559,16.31009,2787.05,0.70892,0.983315047,15.63181517,4.046390909
0.75,0.29,4.50564,5.27757,645.373,0.54238,0.437265699,18.9443437,4.02339361
1.418,0.152,4.63206,7.74471,600.367,0.48252,0.368560953,16.61695578,0.118098031
0.965,0.314,13.31523,20.57355,5782.13,0.89216,3.369515134,4.8307721,4.08699744
1.09,0.26,11.91501,12.83976,2953.86,0.74528,1.086478929,11.95464829,2.339711491
1.22,0.25,6.93267,10.88134,4510.12,0.78682,1.421520273,8.631357427,3.670525213
1.22,0.25,16.94611,20.68822,4466.11,0.90092,3.077217347,5.580033162,3.66959591
1.418,0.152,7.44309,15.4149,3078.75,0.7664,1.320721227,10.42906982,0.118097133
1.306,0.166,19.60777,21.52727,3114.42,0.83848,2.02079894,10.79989729,0.088133662
1.241,0.225,4.60613,16.80237,3248.18,0.72262,1.226448879,14.51999555,-0.414539701
1.09,0.26,7.22422,12.70758,2296.11,0.73656,0.875857206,10.21721784,2.33968971
0.965,0.314,10.68312,13.87641,4018.94,0.81988,1.754440776,6.75839676,4.084468321
1.306,0.166,9.74984,14.93047,2649.22,0.8097,1.099038324,7.041274738,0.088133789
1.22,0.25,7.7906,14.86103,3581.77,0.80918,1.341492124,6.69832583,3.66660906
1.418,0.152,8.63887,10.47318,1561.13,0.7394,0.563648699,5.216951575,0.118097189
1.09,0.26,20.90195,24.7438,2931.14,0.85608,1.672517979,8.887618213,2.339565702
0.965,0.314,10.12794,11.31643,1453.13,0.65254,0.629257473,11.01215068,3.965252307
1.22,0.25,4.20625,5.17671,465.806,0.45174,0.341348043,23.1230403,3.630162867
1.22,0.25,26.80972,30.78525,6520.12,0.93936,6.538271467,3.271641509,3.670103272
0.965,0.314,4.26379,5.5138,808.591,0.54808,0.339215092,15.40330448,4.086858225
1.306,0.166,9.165,12.31194,4204.01,0.8015,1.744313842,8.449069115,0.088133682
1.418,0.152,16.63801,18.61345,4555.23,0.87338,2.406443045,5.004430219,0.118097495
1.22,0.25,18.34639,21.39008,5368.74,0.8994,3.667143713,5.707166797,3.670023478
1.22,0.25,6.5153,7.15079,1368.21,0.57664,0.653061224,21.04951109,3.670108523
0.965,0.314,5.99793,10.39096,2787.83,0.71604,0.970295178,9.491373467,4.078951171
1.44,0.2104,5.82029,10.38317,2902.67,0.72524,0.947723863,14.5991992,0.991219234
1.241,0.225,7.69493,9.54888,1932.37,0.6774,0.781542942,12.59807281,-0.414539718
1.241,0.225,4.4573,6.57316,734.243,0.53562,0.324115312,13.08487698,-0.414540981
1.306,0.166,5.38791,7.02744,557.072,0.47072,0.383097858,16.78472551,0.088134592
1.306,0.166,4.30308,4.63882,479.173,0.55296,0.409218063,23.16408511,0.088135971
1.44,0.2104,10.46009,12.77927,4415.15,0.82784,1.869185889,6.680533762,0.991209752
1.241,0.225,6.77637,10.89993,3083.82,0.75168,1.04690662,11.88474532,-0.414539633
1.22,0.25,5.85542,7.66591,1311.66,0.56478,0.548532468,16.94837428,3.670867297
0.75,0.29,6.98056,7.99116,2188.16,0.66072,0.772983483,11.074073,4.049952863
1.418,0.152,8.74134,21.37941,4439.7,0.82442,1.960976468,9.508030763,0.118097776
0.75,0.29,7.21943,14.4267,1832.29,0.7336,0.6966497,8.757077722,4.031762857
1.09,0.26,7.1561,9.83498,3106.21,0.73366,1.081172688,11.99234423,2.339589953
1.33,0.104,8.40314,13.68507,4349.95,0.80252,1.680680716,9.378723504,1.322193407
1.418,0.152,11.225,18.1985,4859.66,0.84262,2.417612055,8.125683767,0.118097461
1.418,0.152,14.70022,16.63609,4055.61,0.85894,2.020445799,6.057418386,0.118098017
0.965,0.314,8.27846,12.77661,4469.62,0.80502,1.710719249,8.560223774,4.090460459
1.44,0.2104,6.81306,7.22831,1378.36,0.61594,0.597936143,13.6594417,0.991224612
1.22,0.25,7.91731,9.91536,4016.41,0.77426,1.35269566,9.189949899,3.66893121
1.33,0.104,4.48052,9.13035,2899.43,0.70972,0.932145845,13.90271991,1.322207562
1.306,0.166,21.99523,26.39127,6622.73,0.94158,6.70311599,3.858099193,0.088135177
1.22,0.25,5.95944,6.92785,1516.95,0.59038,0.620160087,18.10214024,3.667801895
1.241,0.225,15.82049,18.28876,5704.26,0.88686,3.221349257,4.685634963,-0.414539744
1.306,0.166,3.84672,5.75448,1085.72,0.57082,0.44822225,16.97835627,0.088133209
1.33,0.104,10.17332,15.50706,4587.9,0.83238,1.963336337,7.759174599,1.322196169
1.44,0.2104,19.73273,23.58826,4882.8,0.91024,3.779266019,5.929107435,0.991217196
1.33,0.104,24.05584,25.92878,6222.99,0.93832,6.258762948,4.082756316,1.322203174
1.09,0.26,4.52304,6.18548,956.292,0.53814,0.48181574,20.08654049,2.339325675
0.965,0.314,11.11929,20.16092,5712.54,0.8769,3.13262481,5.811984335,4.087009633
0.965,0.314,7.676,9.34164,2941.02,0.73958,0.985028389,10.27364747,4.085907815
1.418,0.152,17.3473,20.08507,5776.21,0.89752,3.891938771,6.130673589,0.118097986
1.418,0.152,6.59717,13.17296,2220.34,0.72244,0.817929137,18.19527083,0.118097677
1.22,0.25,11.20251,15.89263,5231.92,0.85074,2.457110179,7.384330968,3.668017232
1.418,0.152,14.83356,18.34722,4001.12,0.88964,2.424344821,4.502225216,0.118097585
1.241,0.225,4.69426,5.32382,317.386,0.4246,0.256295724,21.48040134,-0.414539473
0.75,0.29,17.94882,21.64325,5351.42,0.91226,4.128415041,5.367369852,4.045555533
1.09,0.26,4.47659,9.20248,1936.39,0.6551,0.741968147,11.98797649,2.339333691
1.22,0.25,5.78584,6.52014,393.689,0.44588,0.277083502,15.16351687,3.666926079
1.44,0.2104,17.0445,22.67185,5725.76,0.90408,3.900427111,5.238836356,0.991215712
1.33,0.104,22.34684,24.5914,5176.65,0.9112,3.669296222,4.308065782,1.322195733
1.306,0.166,26.1844,29.53452,4857.39,0.87942,2.780994545,5.576601995,0.088134495
1.22,0.25,7.95304,11.7845,4415.15,0.80318,1.585316509,8.05090835,3.669097663
1.09,0.26,3.88732,4.53313,713.68,0.52178,0.450229524,21.9804041,2.339552471
0.75,0.29,8.27915,14.02453,3688.95,0.76858,1.379479926,10.64136461,4.04345325
0.75,0.29,4.75487,6.81302,1184.19,0.54944,0.523794997,18.49267638,4.034610121
1.44,0.2104,10.34727,15.7065,4390.76,0.84126,1.823858056,5.81669589,0.99121367
1.44,0.2104,6.37408,10.27259,2884.65,0.74632,0.922510229,7.372206944,0.99121295
0.75,0.29,4.61739,5.96762,840.777,0.57572,0.518760137,14.95225521,3.992870334
1.09,0.26,7.85413,11.36179,4036.7,0.79042,1.464369877,9.145936845,2.339685544
1.418,0.152,7.12733,7.30662,1275.54,0.5947,0.532503582,14.94455255,0.118099152
0.75,0.29,10.76844,25.42698,2429.07,0.83658,1.279013946,9.649126234,4.040764956
1.44,0.2104,13.37154,15.7018,3678.48,0.84796,1.858628014,5.960903647,0.991207958
1.09,0.26,4.31374,4.84869,1460.79,0.60618,0.460203462,13.01515336,2.339755482
0.75,0.29,10.72172,14.8716,4019.53,0.8251,1.814862472,6.47480228,4.042988972
1.22,0.25,7.00638,8.22196,1526.34,0.64046,0.541400036,13.52342754,3.671140383
1.44,0.2104,4.52059,7.01246,719.444,0.54492,0.349630428,17.09498413,0.9912201
1.306,0.166,27.02506,28.31531,2641.77,0.82712,1.741056017,9.501158844,0.088133934
1.09,0.26,6.75103,11.57819,2646.22,0.7172,0.989915888,10.21168942,2.339637977
1.33,0.104,11.18938,14.61923,4966.56,0.84586,2.107652593,6.540355102,1.322200249
1.306,0.166,8.96044,12.77529,3476.67,0.81262,1.359132692,7.9718771,0.088134668
1.306,0.166,28.19328,29.2693,2937.14,0.82528,1.510716038,7.368680141,0.088134094
1.418,0.152,5.1718,8.91802,1755.08,0.66274,0.59243566,12.41907262,0.118097392
1.09,0.26,4.16078,5.12951,497.637,0.48528,0.401343103,22.43085083,2.337667684
1.09,0.26,12.85547,15.21865,4753.2,0.8598,2.269553718,5.372658944,2.339672619
1.44,0.2104,5.43687,9.32301,1385.03,0.58002,0.609917548,16.33825156,0.991222817
1.33,0.104,13.11852,16.39554,3560.25,0.83092,1.787170707,7.997368456,1.322185116
1.241,0.225,5.10678,7.88398,2556.58,0.68526,0.912549655,16.10704676,-0.414539707
0.75,0.29,5.2518,5.87924,459.011,0.43962,0.287609664,20.34160349,4.046731263
1.241,0.225,4.86293,9.52793,1929.61,0.64872,0.698635404,12.47483114,-0.414539894
0.75,0.29,24.39979,28.89943,5833.34,0.92168,5.081206241,4.62219098,4.045093504
1.306,0.166,3.82945,4.48241,422.386,0.505,0.398809101,21.81632623,0.08813223
1.44,0.2104,6.29437,6.7326,816.401,0.57104,0.371765993,13.57586502,0.991222748
1.09,0.26,6.78307,8.49651,1227.28,0.6283,0.448737635,12.00375231,2.339696321
1.22,0.25,10.41133,18.30139,5273.87,0.87498,2.482903048,4.894119205,3.669062194
0.965,0.314,4.36886,6.62446,1144.27,0.53822,0.522635024,18.78665884,4.094277457
1.22,0.25,4.25116,5.28891,677.435,0.52228,0.43018582,19.15422485,3.660430166
0.75,0.29,5.98763,7.19827,993.602,0.5473,0.494832871,17.29369682,4.05085216
1.09,0.26,39.34474,41.98919,4189.79,0.91336,3.883779175,6.046848846,2.339759657
1.418,0.152,12.09613,15.29148,5854.29,0.87842,2.978553142,5.272022281,0.118097642
1.44,0.2104,6.71112,12.03359,2516.12,0.71434,0.908180156,11.49179128,0.991216553
1.418,0.152,3.82289,8.8152,1561.09,0.60764,0.636437525,17.06608726,0.118097229
1.09,0.26,4.65091,5.41853,1218.92,0.58148,0.556637278,16.89781692,2.339623877
0.965,0.314,8.00757,9.50189,1472.54,0.6415,0.609848845,15.13067698,4.094625854
1.44,0.2104,27.23066,33.0888,4848.59,0.92222,4.76752241,8.395973605,0.99121844
1.09,0.26,3.94888,5.20115,859.911,0.55324,0.439246697,20.21471892,2.33955955
1.09,0.26,4.32228,6.00836,2319.05,0.68348,0.85464699,12.86558139,2.339694151
1.09,0.26,4.3641,6.81111,1052.63,0.61502,0.409800237,14.22848313,2.339744565
1.418,0.152,9.20703,12.03844,4283.82,0.79356,1.591078604,8.475371965,0.11809781
1.33,0.104,31.74349,35.51058,4780.54,0.94814,7.008929891,3.464357261,1.322206963
1.44,0.2104,7.0521,13.97259,2503.66,0.70966,0.891765688,11.23129439,0.991210203
1.306,0.166,10.55314,13.78895,3002.33,0.80982,1.279368831,7.692914892,0.088133919
0.75,0.29,4.28304,4.62483,401.92,0.465,0.348413781,28.27688659,4.055319795
1.09,0.26,14.51023,19.65756,4949.93,0.8731,2.793794838,6.798080195,2.339653145
1.418,0.152,10.03825,11.49778,3503.26,0.77988,1.383985533,10.69089354,0.118097602
1.44,0.2104,12.27745,13.53398,3463.83,0.77654,1.418742144,10.5533059,0.991207536
1.306,0.166,5.65873,6.72021,855.781,0.53676,0.530494856,13.9842187,0.088134755
0.75,0.29,4.28533,4.71676,490.81,0.49148,0.376887389,25.91818891,4.054893396
0.75,0.29,16.46001,23.56753,5118.52,0.91036,3.675712342,3.920225191,4.044677381
1.33,0.104,13.16842,17.82456,5200.76,0.85792,2.468514869,6.114168512,1.322194154
1.33,0.104,4.5627,6.22226,1108.74,0.55016,0.539383125,17.84768558,1.322183269
1.33,0.104,29.92948,33.62157,3130.55,0.91874,3.822922388,11.75342568,1.32220874
1.306,0.166,4.58247,11.22482,1189.12,0.61658,0.601588417,21.32948908,0.08813471
1.306,0.166,9.88262,12.71813,4120.35,0.8147,1.742569429,7.460358553,0.088134213
1.44,0.2104,4.64481,5.69309,832.994,0.54008,0.456399206,19.25317735,0.991217497
1.09,0.26,3.92805,4.48007,348.006,0.47474,0.412968214,21.6284388,2.335307872
1.44,0.2104,16.14714,18.96353,4803.26,0.85492,2.256243518,5.672176097,0.991210603
1.22,0.25,15.30087,19.57348,5470.07,0.88884,3.189590518,5.748038452,3.668700553
1.44,0.2104,13.33408,21.77085,4517.69,0.8629,2.619333101,7.514605583,0.991215974
1.33,0.104,5.7674,9.21037,2423.82,0.72872,0.818484873,9.962059962,1.322200707
1.44,0.2104,7.01872,9.58942,2759.02,0.7284,0.915982153,9.628953787,0.991215294
0.75,0.29,19.65678,25.65252,6381.24,0.9325,6.114473434,4.358859902,4.047322603
1.44,0.2104,4.34562,4.86217,1180.22,0.60396,0.361813019,12.35551441,0.991215761
1.418,0.152,26.48383,29.13825,7042.28,0.93794,6.467793431,3.192202178,0.118097724
0.75,0.29,27.12844,29.59597,4271.73,0.88712,3.18364681,6.641358943,4.043301548
1.44,0.2104,26.60005,28.09238,5851.65,0.92766,4.702655845,3.627838248,0.991218043
1.44,0.2104,9.15991,17.5271,4124.42,0.80388,1.630042683,11.07591383,0.991209713
1.22,0.25,10.4201,15.88448,4687.41,0.83038,1.898697129,7.071316312,3.668263083
1.33,0.104,9.16945,11.09041,3172.45,0.7542,1.089800926,8.811796627,1.322182359
1.33,0.104,19.42074,23.91897,6671.29,0.92884,5.355026174,3.703446739,1.322199109
1.241,0.225,15.25605,46.60226,5994.94,0.91708,4.834548455,5.356641123,-0.414539667
1.44,0.2104,5.64051,9.21652,2335.12,0.68344,0.789367607,10.78406223,0.991202568
1.241,0.225,22.94863,28.42194,6275.2,0.91036,4.68492206,5.285001156,-0.414539682
0.75,0.29,4.74737,5.62912,439.288,0.4398,0.228877729,18.02532718,4.042593845
0.75,0.29,8.36728,10.99396,3282.43,0.73282,1.221983768,10.94782121,4.038871858
1.22,0.25,9.1997,9.48255,928.923,0.5582,0.488329776,12.28027585,3.673405748
1.44,0.2104,12.35816,16.09363,4581.17,0.86354,2.251581379,5.11063139,0.991215972
0.965,0.314,6.42145,10.71563,2627.79,0.72562,0.906198094,10.35152159,4.081723859
1.306,0.166,10.41326,13.06477,3523.07,0.80002,1.394307186,6.766123885,0.088133928
1.241,0.225,10.48756,14.97241,4626.48,0.83594,1.862960091,6.982203418,-0.41453981
0.75,0.29,15.75071,20.76882,5793.41,0.89994,4.021790621,6.087925214,4.043472494
1.09,0.26,7.91648,8.46136,1379.13,0.66582,0.549012171,13.38128447,2.339652465
1.09,0.26,15.17557,19.07015,5360.05,0.89346,3.15965923,5.638033718,2.339722009
1.33,0.104,8.31551,16.88512,4857.35,0.82438,1.91934102,6.784016079,1.322193555
0.75,0.29,3.84215,5.27232,584.482,0.47752,0.385143364,20.09251776,4.043825502
1.33,0.104,3.82141,5.05464,837.919,0.57504,0.495130835,20.03275392,1.32218365
1.09,0.26,12.08403,12.38134,2036.14,0.744,0.921349678,8.79649799,2.339304507
0.965,0.314,17.63613,21.70216,6120.14,0.90992,4.201873923,4.463126475,4.089703352
0.75,0.29,9.59825,17.62466,4695.07,0.844,2.132492464,6.748041636,4.04162789
1.306,0.166,4.90295,6.38911,2243.77,0.71272,0.723820511,10.00316042,0.088133435
1.418,0.152,24.47676,28.44483,4940.17,0.9236,4.75962257,7.935362711,0.118098453
1.418,0.152,6.69379,13.27227,2156.02,0.7207,0.812511344,18.67835207,0.118097599
1.418,0.152,3.93215,4.79076,1048.08,0.5625,0.553075592,16.44203854,0.118091789
1.22,0.25,4.81449,6.07023,739.254,0.50288,0.41581293,19.14376422,3.672158626
1.33,0.104,15.29084,19.74285,4731.83,0.86388,2.460537634,6.548293802,1.322193604
1.22,0.25,4.26488,4.95272,316.35,0.42548,0.292820569,22.80423669,3.650777826
1.22,0.25,12.84473,17.14444,6002.48,0.8661,2.744227016,6.749881718,3.670465032
1.44,0.2104,27.60434,31.11021,7020.31,0.95492,8.904679311,3.105271783,0.991219157
1.241,0.225,10.6662,12.21539,4621.92,0.82578,1.780538659,8.703436981,-0.4145397
1.44,0.2104,3.80347,5.16886,194.659,0.41242,0.201786833,16.17027966,0.99120592
1.33,0.104,11.10684,17.86899,5218.62,0.84934,2.382346836,7.09409288,1.322194426
0.75,0.29,35.21651,36.87232,2795.59,0.87618,2.318151152,7.86486998,4.043020095
0.75,0.29,5.17427,6.76077,1301.37,0.5502,0.507414785,18.23212485,4.051784764
1.22,0.25,5.26051,6.30539,779.966,0.55648,0.372112928,16.78219464,3.669126602
0.965,0.314,6.60927,7.27418,875.752,0.5622,0.381833371,14.18476751,4.095837526
0.75,0.29,22.01456,26.01478,5708.33,0.9223,4.779449868,3.993057687,4.045020486
1.306,0.166,7.00638,8.22196,1526.34,0.64046,0.541400036,13.52342754,0.088135235
0.75,0.29,16.86017,20.85978,2498,0.82072,1.288521651,9.39385528,4.035618082
1.33,0.104,9.85657,15.58677,4270.1,0.82504,1.813952466,6.689413148,1.32218954
1.09,0.26,4.51731,7.20509,1108.32,0.54452,0.535512677,21.34359044,2.339782898
1.44,0.2104,25.71832,32.14112,4048.21,0.9422,5.065237376,5.023230784,0.991220268
0.75,0.29,10.41651,19.12073,5421.21,0.85652,2.576472676,6.595005822,4.041104107
0.75,0.29,9.17234,11.10794,4764.55,0.82604,1.750633673,7.109538736,4.044029172
1.33,0.104,15.07372,18.65701,2980.44,0.86962,1.657663084,5.705685429,1.322189803
1.33,0.104,10.92278,15.23895,4383.74,0.84804,2.015926974,6.134992845,1.322186473
0.75,0.29,11.18117,13.87155,4302.84,0.80268,1.705717601,8.540991263,4.040565458
1.241,0.225,5.78406,7.70786,884.827,0.5531,0.400399603,11.69199841,-0.414542247
0.965,0.314,15.97915,20.91409,6212.9,0.90836,4.140276031,4.28121567,4.090379617
1.22,0.25,4.74264,7.16525,2062.49,0.61754,0.716891897,17.49439051,3.672387276
1.22,0.25,11.90918,15.31251,4673.11,0.85338,2.182044123,5.970492918,3.669422155
0.965,0.314,7.14174,9.45168,2585.83,0.7282,0.92136745,12.36325329,4.079180195
1.44,0.2104,8.26814,11.65453,4258.54,0.80048,1.582070083,8.621330869,0.991214727
0.965,0.314,4.21343,7.49731,574.38,0.48284,0.333349443,19.68464635,4.089442317
1.418,0.152,6.12054,6.66565,1535.76,0.61508,0.595655669,13.99032583,0.118099158
1.33,0.104,4.21049,5.58529,536.175,0.55504,0.319799031,13.24045839,1.322216001
1.44,0.2104,6.73421,7.4185,882.806,0.51014,0.449134113,15.97492531,0.991219903
1.44,0.2104,8.62667,11.58293,3252.92,0.7536,1.233208256,11.09311519,0.991208754
1.09,0.26,3.97904,4.67797,973.055,0.53454,0.504111811,22.08996118,2.339484521
1.33,0.104,27.47087,30.11576,6808.88,0.95474,8.693601406,2.926920246,1.322204027
0.965,0.314,27.32248,31.24242,5983.09,0.92438,5.022821622,4.357731028,4.091594814
1.418,0.152,19.75213,22.87103,4671.06,0.85718,2.81159696,7.364029982,0.11809747
0.965,0.314,10.15209,16.1994,4840.6,0.83276,2.027388589,6.590484024,4.086557173
1.09,0.26,15.66581,20.99707,5279.25,0.88722,3.032681258,5.923021096,2.339661263
1.418,0.152,16.05247,20.71221,6127.06,0.9074,4.104340904,4.780206034,0.118097596
1.418,0.152,9.77715,12.57598,6024.66,0.8193,1.911001847,6.941218107,0.118098056
0.965,0.314,3.82869,5.76124,1080,0.57272,0.450113566,16.96767065,4.095389277
1.09,0.26,4.63526,4.71055,359.961,0.49424,0.335514704,24.74951747,2.339939777
1.241,0.225,19.26226,22.34037,6192.14,0.91336,4.114067448,3.920462176,-0.414539622
0.965,0.314,6.69779,16.53276,2255.65,0.7309,0.933043978,13.90044863,4.084453707
0.965,0.314,5.19617,6.83933,1022.44,0.53006,0.48248241,18.55851779,4.087835418
1.33,0.104,12.69503,15.10624,5843.34,0.87284,3.014314575,5.676545096,1.322192916
1.44,0.2104,3.81259,6.20608,631.842,0.53298,0.358563807,18.65201023,0.991170402
1.306,0.166,23.25508,25.71565,5829.69,0.92722,5.349171277,4.943329959,0.088135225
0.75,0.29,6.22185,8.9427,2067.66,0.70478,0.698895302,11.9348796,4.033583854
0.965,0.314,7.19033,9.102,1730.62,0.66528,0.68933575,13.97015988,4.097981086
1.241,0.225,6.93916,7.05263,1199.54,0.58244,0.493681079,15.64682053,-0.414539327
1.241,0.225,4.5792,7.24657,1032.81,0.55594,0.50860886,21.0656658,-0.414539555
0.965,0.314,9.19562,11.51478,1864.23,0.75062,0.738036478,9.027649634,4.079933029
1.22,0.25,7.97253,8.1361,2772.73,0.71952,0.88502607,12.90022922,3.672781783
1.418,0.152,13.74379,15.89557,5424.68,0.88344,2.992764032,4.922127055,0.118097921
1.418,0.152,10.07391,11.60141,3624.29,0.7977,1.384424744,7.633585894,0.118097672
1.33,0.104,24.76802,26.79925,2925.44,0.8273,1.843807877,9.847048228,1.322182819
1.33,0.104,11.46278,13.82533,4451.53,0.84006,2.014590348,6.827585233,1.322189548
1.418,0.152,21.90037,24.81575,6222.05,0.91656,4.401755785,4.060925296,0.118098015
1.44,0.2104,30.41622,35.19337,4240.04,0.93668,5.542649191,5.458642345,0.991219271
0.75,0.29,6.609,9.78512,4388.3,0.76586,1.439215841,12.15850443,4.04516867
1.44,0.2104,8.53808,15.43687,5068.5,0.84012,2.103486782,6.43858589,0.991214995
1.22,0.25,7.93434,15.09269,3662.05,0.80844,1.370467248,7.458394808,3.665217457
1.22,0.25,11.55391,13.92176,5673.59,0.87462,2.814780963,6.065633555,3.668798562
1.33,0.104,3.84167,5.32208,733.601,0.52318,0.404631162,15.95995102,1.322170776
1.33,0.104,5.82003,9.10759,2406.25,0.68434,0.86160703,13.60338394,1.322195945
1.418,0.152,9.31234,17.29159,4566.28,0.84108,2.1073731,7.493605,0.118097663
1.418,0.152,8.79752,14.82655,2116.83,0.72466,0.931001611,14.05267006,0.118097252
1.22,0.25,7.02354,7.18852,1310.73,0.59522,0.53514466,15.16821468,3.673729158
0.75,0.29,17.53921,21.685,5565.94,0.90078,3.730262259,5.216486974,4.044337648
