PLD,LCD,LCD/PLD,ASA,Porosity,Pore volume,Qst H2,N1bar_H2,log_D0_H2,log_D1bar_H2
7.25044,12.37439,1.706708834,2756.69,0.72484,1.012490606,2.613338272,0.06010945,-2.752729777,-2.754949294
6.65759,10.49908,1.577009098,2717.49,0.7146,0.922905253,2.631359014,0.053688253,-2.795383556,-2.868086944
6.52813,11.76746,1.802577461,3505.77,0.7458,1.185037825,2.679361557,0.076783429,-2.642444661,-2.591510153
14.01668,20.33935,1.451081854,4587.31,0.81968,2.002320667,1.76939461,0.103851591,-2.474744479,-2.47076821
7.3518,11.48716,1.562496259,3227.54,0.74644,1.191743182,2.3509959,0.068177735,-2.674187435,-2.67637264
11.11929,20.16092,1.813148142,5712.54,0.8769,3.13262481,1.248116022,0.153944497,-2.262474069,-2.313527411
10.3572,16.45254,1.588512339,5162.75,0.84572,2.251195179,1.540879205,0.118146731,-2.36963413,-2.359542641
20.14515,21.81078,1.082681439,3945.13,0.86154,2.27753736,1.432313573,0.117487721,-2.359497298,-2.298876786
8.86329,13.61853,1.536509581,4055.48,0.80578,1.538514413,1.730555215,0.080724957,-2.515872818,-2.502273663
7.55571,14.09903,1.866009945,3120.8,0.75112,1.178096243,2.190641066,0.063232408,-2.706186833,-2.68515667
10.18495,14.50757,1.424412491,3062.82,0.8012,1.262247121,1.747172223,0.065843306,-2.548334657,-2.387707949
7.49574,12.57405,1.677492816,2616.85,0.73358,0.985218632,2.361838423,0.052404711,-2.806659311,-2.843308013
10.87209,17.48282,1.608045923,5136.3,0.84514,2.305642022,1.514039325,0.11734745,-2.393516229,-2.340354504
4.97785,10.44989,2.099277801,1306.93,0.63616,0.543183312,3.18664863,0.031027101,-3.179354385,-3.146773526
9.26744,14.78164,1.595007899,4070.56,0.79278,1.631140593,2.03573452,0.090347461,-2.574402927,-2.567705371
7.16391,31.7459,4.431364995,2795.16,0.79844,1.394589251,1.527697713,0.065950827,-2.596435087,-2.703181461
8.6827,32.65317,3.760716137,3821.61,0.83274,1.944205137,1.591582098,0.098376393,-2.507668645,-2.490711872
5.35094,9.9643,1.862158798,2231.94,0.68228,0.810628419,2.961205429,0.048168603,-2.898537804,-2.888959198
9.29516,15.84483,1.704632303,4275.09,0.81964,1.800864355,1.607439612,0.091772215,-2.486784898,-2.481778531
7.02587,10.90104,1.551557316,2494.49,0.7548,0.844271693,2.19242581,0.044967977,-2.655113469,-2.722799889
7.2781,9.81136,1.348066116,2235.58,0.6837,0.787035385,3.00190825,0.051188374,-2.806600964,-2.775448799
4.67787,9.2327,1.973697431,1615.28,0.62724,0.655173999,3.671095295,0.04141743,-3.207916023,-3.094143202
4.98843,8.98513,1.801193963,1637.53,0.64432,0.595368779,3.007721334,0.035384494,-2.914376938,-3.033929969
11.37777,32.88181,2.890004808,4226.87,0.86428,2.365207682,1.452942719,0.122706499,-2.275566015,-2.363660545
6.1297,11.62544,1.896575689,3073.58,0.74712,1.094577073,2.360964901,0.063807909,-2.698189098,-2.676052434
21.12394,22.78513,1.078640159,5164.74,0.88344,3.137238191,1.158357619,0.152452186,-2.252314774,-2.245406233
8.17918,12.64057,1.54545688,3188.26,0.78208,1.277025847,1.88731528,0.068537523,-2.556710895,-2.555254405
4.92442,8.0285,1.630344284,1089.31,0.59492,0.527626514,3.90981334,0.03076592,-3.385435427,-3.382809622
8.6918,15.32994,1.76372443,3810.93,0.80178,1.529250652,1.959805245,0.085311984,-2.526653557,-2.476591333
6.0607,9.54835,1.57545333,1627.71,0.67204,0.59897147,2.791153198,0.032115015,-2.916578772,-2.959275255
11.4227,21.22294,1.857961778,5266.95,0.87876,2.836347439,1.162489875,0.137719337,-2.270389868,-2.266289675
8.69877,15.29614,1.758425616,4036.57,0.7911,1.562000213,1.962748642,0.084349611,-2.594531599,-2.572165635
6.49372,12.18621,1.876614637,3198.25,0.73794,1.156874242,2.292370835,0.06319522,-2.732483985,-2.677360479
6.54223,13.78177,2.106585981,1380.02,0.7033,0.54761775,2.210556398,0.027495362,-2.824277345,-2.845206809
8.21524,14.56083,1.772416874,3596.15,0.77812,1.337794252,2.2871823,0.079017169,-2.597826165,-2.642170643
9.04538,17.4711,1.93149431,4389.36,0.82252,1.947138545,1.883598654,0.109410278,-2.468852654,-2.486115905
5.0137,9.18459,1.831898598,2010.84,0.65806,0.745618756,3.311202275,0.047383429,-2.920106917,-3.072749345
10.81342,16.73037,1.547185812,5151.66,0.84682,2.334773462,1.560201689,0.12169644,-2.390534523,-2.314164338
5.38233,8.44615,1.569236743,1093.28,0.6106,0.44248942,3.536248737,0.025983417,-3.198343807,-3.21297568
10.52183,32.67163,3.1051281,4599.44,0.85554,2.426299803,1.716774234,0.132532896,-2.345935658,-2.275077832
5.76764,11.27121,1.954215242,2853.46,0.71848,0.967367113,3.047375608,0.062818909,-2.779581855,-2.761808101
11.71453,20.10769,1.716474327,5688.29,0.87124,2.897816094,1.28899671,0.145183442,-2.283470124,-2.340824349
4.33752,7.76001,1.789043048,1449.58,0.60998,0.559014636,3.615936409,0.034138511,-3.069034148,-3.068253966
7.50721,11.17995,1.489228355,2659.73,0.74252,0.955643874,2.414924577,0.056042944,-2.672329817,-2.735759899
8.85807,15.50107,1.749937627,4226.92,0.81766,1.728317297,1.879072674,0.095882275,-2.471425775,-2.474069683
7.72252,12.88861,1.668964276,3897.39,0.77622,1.454050237,2.140598937,0.080228587,-2.64391846,-2.618715024
8.67204,16.1111,1.857821228,4012.37,0.8057,1.691598694,2.098831626,0.099382393,-2.549213741,-2.487463007
11.53735,15.60855,1.352871327,5015.94,0.8478,2.302177809,1.423364238,0.117522719,-2.345796846,-2.299144781
10.38272,12.9793,1.250086682,4180.15,0.80426,1.591358787,1.958696777,0.089798098,-2.49777787,-2.527059766
13.58573,17.14941,1.262310527,5799.89,0.8834,3.294903976,1.209655911,0.161830855,-2.229210748,-2.211289096
10.98013,18.61783,1.695592857,5738.87,0.87258,2.831213498,1.263186823,0.139664139,-2.297738354,-2.276631581
5.89974,10.7427,1.820876852,2450.29,0.6826,0.894740223,2.896149268,0.050961535,-2.895711228,-2.882936659
5.20629,9.30375,1.787021084,2042.75,0.6664,0.757458649,2.971157337,0.041816376,-2.960856123,-2.974469285
9.28681,17.04617,1.835524793,4052.04,0.82246,1.792621234,1.713742172,0.095949527,-2.44566913,-2.442757382
8.4849,13.11198,1.545331118,3970.33,0.79196,1.523503928,1.965635958,0.083776431,-2.521331706,-2.543924527
8.74535,14.23224,1.627406565,4511.06,0.82438,1.815483072,1.662884049,0.09456999,-2.497005724,-2.475035006
20.52132,21.92289,1.068298238,3867.37,0.86054,2.266433845,1.213294054,0.108415258,-2.271118926,-2.236214644
6.22727,11.19089,1.797078013,2037.28,0.70228,0.727874996,2.864458936,0.044260267,-2.870082029,-2.798659275
9.81513,13.09645,1.334312434,3651.32,0.80808,1.564839523,1.933300405,0.088927148,-2.472007374,-2.409057997
10.17332,15.50706,1.524287057,4587.9,0.83238,1.963336337,1.738364161,0.106090868,-2.442308049,-2.445384362
13.80255,21.94018,1.58957439,6094.97,0.89288,3.611068421,1.069802131,0.173970841,-2.168417738,-2.144717158
10.05184,14.97748,1.490023717,3973.92,0.80794,1.728742696,2.108114437,0.101923133,-2.483272321,-2.445113654
5.90786,9.93585,1.681801871,2800.67,0.70888,0.902490353,2.908113326,0.058361623,-2.784103901,-2.811112064
5.88719,10.335,1.755506447,1494.79,0.68402,0.518991183,2.480574844,0.026457864,-2.819325182,-2.801947269
13.04549,15.37767,1.178772894,4443.41,0.85924,2.184221564,1.429165049,0.112576997,-2.342149184,-2.226530627
13.52299,18.70156,1.382945636,3975.57,0.85086,2.07986937,1.556599302,0.108637205,-2.359318645,-2.266200428
7.85752,12.67085,1.612576233,3740.35,0.76518,1.344390467,2.577040317,0.087373517,-2.614516348,-2.619505056
10.19798,16.79743,1.64713306,4916.56,0.85346,2.248663517,1.371011214,0.112264126,-2.34976007,-2.330759915
10.73919,14.51674,1.351753717,4752.09,0.82858,1.957189289,1.69263656,0.103544447,-2.467948305,-2.419400496
8.44149,12.84097,1.521173395,3861.32,0.7796,1.414817839,2.06912025,0.078019544,-2.577790589,-2.54181584
8.56261,14.93134,1.743783729,3201.79,0.8028,1.238850653,1.766231203,0.064306126,-2.517227946,-2.593355751
8.91962,16.77445,1.880623838,4121.46,0.80946,1.70557336,1.657024843,0.085690748,-2.492994522,-2.549714921
7.95789,14.61949,1.837106318,3304.16,0.7785,1.248620663,1.887462392,0.066781832,-2.595000399,-2.635962525
7.82095,10.9703,1.40268126,3225.81,0.77218,1.15831807,1.799955629,0.059847959,-2.534711186,-2.487410698
14.0249,21.29097,1.518083551,5933.53,0.89946,3.874577848,0.997219696,0.185955269,-2.148791187,-2.066407949
7.20077,12.28034,1.705420393,3256.24,0.75488,1.220159923,2.366682549,0.071414742,-2.635865866,-2.6578154
14.28029,21.10184,1.477689879,6069.25,0.90128,3.972023781,0.973771019,0.186833748,-2.133750109,-2.116716558
13.55408,20.16749,1.48792762,5871.46,0.8863,3.425102216,1.205463252,0.16814404,-2.204508123,-2.225399076
8.32952,15.21287,1.826380152,3366.73,0.78076,1.235084655,2.24051182,0.071702976,-2.589551439,-2.596973493
9.3704,14.25028,1.520776061,3905.45,0.80276,1.562878425,1.667132134,0.078206277,-2.502214636,-2.499187592
6.32935,9.56255,1.510826546,2860.71,0.71666,0.908878771,2.591015735,0.053569379,-2.754775459,-2.774130811
7.04283,12.73459,1.808163764,1911.17,0.7074,0.715996251,2.264369276,0.03664261,-2.763664444,-2.82378548
23.91753,24.07387,1.006536628,5678.48,0.90668,3.871524219,0.927929626,0.182716895,-2.129949322,-2.059657783
3.8939,8.41635,2.161419143,858.22,0.58998,0.400790739,3.555389024,0.021876622,-3.441013239,-3.380965382
12.11089,14.34112,1.184150793,2753.49,0.76352,1.145090488,1.765157669,0.055963533,-2.592182931,-2.607503953
5.02569,10.59991,2.109145212,1407.93,0.6656,0.549152263,3.002155532,0.031718452,-2.984991483,-2.95834987
10.17317,15.76802,1.54996132,4426.43,0.83422,1.96233037,1.500501204,0.101157527,-2.40392228,-2.448655394
10.815,11.87043,1.097589459,3764.22,0.77696,1.38346593,2.234641497,0.082323872,-2.530398747,-2.586366387
11.10684,17.86899,1.608827533,5218.62,0.84934,2.382346836,1.563707253,0.124510101,-2.369996115,-2.371431029
5.33988,10.25014,1.919545009,1306.47,0.65172,0.514729809,3.028526245,0.030026645,-3.149047157,-3.301318377
9.29723,15.54653,1.672167947,4293.06,0.80218,1.741182089,2.057660579,0.099713832,-2.527682683,-2.523080853
4.75594,10.48131,2.203835625,1703.47,0.666,0.675895104,3.071212851,0.039832943,-3.099510591,-3.004638048
7.50087,11.25014,1.499844685,3304.11,0.75006,1.148575497,2.448234984,0.065948332,-2.7405033,-2.742350689
7.92788,14.20415,1.791670661,3824.04,0.7923,1.51038281,2.003394492,0.084064984,-2.582218704,-2.449114568
11.11474,19.04992,1.713933029,3274.68,0.83008,1.520733106,1.504064168,0.076358271,-2.429455128,-2.386020498
14.60761,16.18963,1.108301084,3591.01,0.82348,1.599474792,1.385276868,0.077635741,-2.402421758,-2.421914608
4.82481,8.16413,1.692114301,1651.96,0.62598,0.62423215,3.539567403,0.037833957,-3.078273689,-3.130487266
10.86159,15.5628,1.432828895,4586.46,0.83242,2.001664006,1.655601633,0.107598496,-2.427835897,-2.334327445
8.80005,32.30395,3.670882552,4338.07,0.84962,2.334691724,1.486263599,0.11618243,-2.459895347,-2.313395485
8.38768,14.42324,1.719574423,3938.83,0.8048,1.51758288,1.93373243,0.082835637,-2.521922371,-2.650416863
8.31551,16.88512,2.030557356,4857.35,0.82438,1.91934102,1.643641536,0.101301779,-2.439033362,-2.381779384
11.06218,20.08481,1.815628565,5310.29,0.87048,2.595410743,1.213892298,0.126922215,-2.286310922,-2.27857381
8.38078,14.25556,1.700982486,3960.38,0.7824,1.520294887,2.30225642,0.090217948,-2.562318705,-2.56267602
4.84607,10.11921,2.08812708,1768.86,0.6745,0.693829393,3.061416269,0.04127844,-2.981651158,-2.943909453
9.92843,16.71776,1.683827151,4694.49,0.83336,2.092381548,1.719893851,0.11425323,-2.423504214,-2.431507331
8.33442,12.23653,1.468192148,3500.36,0.78174,1.313934863,1.846322374,0.070427239,-2.553681251,-2.605783492
12.29498,20.38288,1.657821322,5594.09,0.88416,3.122375684,1.141065625,0.150239952,-2.255716813,-2.240023994
9.34947,14.72014,1.57443577,4459.69,0.8207,1.861326947,1.967439879,0.10813986,-2.484078648,-2.420635403
6.88737,13.38214,1.942997109,2728.15,0.73118,0.981180992,2.09889036,0.049523332,-2.694577179,-2.716542228
7.97845,12.53968,1.57169375,3254.92,0.76098,1.183001639,2.374853398,0.070614735,-2.629633973,-2.696391967
6.25166,11.52183,1.843003298,2584.17,0.72378,0.925774805,2.57167115,0.055354203,-2.765681605,-2.760936281
5.48438,10.2593,1.87063989,1891.65,0.6621,0.728234628,2.831783192,0.037889164,-2.979138959,-2.978977486
8.80224,16.41677,1.865067301,4143.3,0.80464,1.650269391,2.097341759,0.096740343,-2.561087867,-2.510382863
6.86543,11.00102,1.602378875,3186.24,0.75728,1.136239852,2.31822585,0.065435349,-2.633911743,-2.560694505
6.39786,14.20954,2.220983266,1908.64,0.7267,0.705917781,2.174383071,0.036531961,-2.730651801,-2.755354174
5.60073,9.66713,1.726048212,2133.66,0.66558,0.749653658,3.378948625,0.048382767,-2.892102108,-2.864013834
10.04056,15.99429,1.592967922,4928.41,0.8393,2.241223233,1.613656643,0.116810051,-2.411917295,-2.41166668
8.61131,14.85151,1.72465165,3337.86,0.79268,1.312790549,1.621646666,0.066476571,-2.507692025,-2.503666466
13.71015,19.01165,1.386684318,5935.71,0.90156,3.544369486,0.933935698,0.166174132,-2.159403346,-2.160633077
6.89552,12.56335,1.821958315,3042.61,0.73608,1.031006677,2.654496839,0.064636228,-2.701655157,-2.547004047
6.40768,12.72855,1.986452195,3518.59,0.73596,1.233241003,2.535991161,0.069880322,-2.757397548,-2.694651893
6.16291,10.27528,1.667277309,1885.79,0.70638,0.663660193,2.517290078,0.0359215,-2.811575797,-2.69107007
13.44275,20.92627,1.556695617,5930.11,0.88838,3.496911989,1.094748038,0.169225713,-2.196546669,-2.15326377
11.40217,13.15346,1.153592693,2107.71,0.70832,0.870735722,2.090895311,0.042789925,-2.741636114,-2.687193189
6.98834,11.83729,1.69386292,2711.41,0.7175,1.010348503,2.769622991,0.060649962,-2.757959172,-2.922922982
5.8194,8.33618,1.432481012,2762.38,0.68326,0.88896464,3.263668173,0.056990911,-2.891167759,-2.939003184
15.05112,23.07949,1.533406816,6881.09,0.91046,4.484803704,0.919935141,0.211307017,-2.091864917,-2.077604193
21.87267,23.61427,1.079624481,5727.07,0.89608,3.661369867,1.049298179,0.176125292,-2.13994086,-2.080449896
10.06116,17.06582,1.696207992,4651.45,0.81988,1.926708559,1.788295926,0.101966987,-2.47505636,-2.460094567
4.97266,8.0774,1.624362011,1835.36,0.64954,0.673047531,3.39543961,0.040486272,-2.992484759,-3.030011808
5.37053,11.40329,2.123308128,1624.52,0.6733,0.623068239,3.023384802,0.037587276,-2.944782459,-2.928366026
6.18448,12.91017,2.087510995,2859.93,0.7535,1.027864892,2.258318724,0.058254552,-2.705739697,-2.550361537
8.25335,13.15118,1.593435393,4248.44,0.7943,1.60282669,2.10374618,0.092631524,-2.551761487,-2.467140752
8.23222,15.505,1.883453066,3929.51,0.80336,1.53461753,2.029925581,0.08921436,-2.509653605,-2.457429597
12.67078,19.37922,1.529441755,5890.8,0.8917,3.388278388,1.083686045,0.164199709,-2.211545205,-2.182782727
11.10363,19.08269,1.718599233,3268.42,0.8294,1.513760547,1.505199265,0.075750114,-2.431525648,-2.398996116
6.84406,12.83993,1.876069175,3112.25,0.73902,1.121782174,2.439006592,0.063225708,-2.741545493,-2.638457539
10.40477,14.20525,1.36526324,4812.72,0.84996,2.113597537,1.462636397,0.108704023,-2.400550066,-2.331708285
11.02209,17.69786,1.605671883,5306.62,0.85658,2.513527472,1.412738469,0.128037286,-2.355058374,-2.324173095
8.64703,12.02511,1.390663615,3440.64,0.74956,1.196615581,2.53596226,0.070172947,-2.708571621,-2.710169743
8.78851,15.83247,1.801496499,4185.22,0.81928,1.680891573,1.745176275,0.090911211,-2.479418254,-2.477474393
8.41996,11.62058,1.380122946,4705.7,0.79994,1.696124912,2.041034242,0.095150459,-2.585262757,-2.598921661
9.46809,16.02848,1.692894765,4520.49,0.82522,1.944581249,1.727995533,0.105114311,-2.452445509,-2.401614111
8.20008,16.2714,1.984297714,4434.7,0.81142,1.778314478,1.814941216,0.09473604,-2.51064187,-2.516762487
10.5171,15.00469,1.426694621,4653.45,0.82886,2.028869149,1.652659502,0.106494442,-2.437949611,-2.405376858
8.7617,13.61712,1.554164146,4198.97,0.79584,1.546972495,1.896780159,0.082022748,-2.539264635,-2.540062554
5.09726,9.66544,1.896203058,2137.46,0.67,0.756341699,3.289799871,0.048627643,-2.877224623,-2.754372468
6.94584,13.21867,1.903106032,2350.27,0.72736,0.867052574,2.184007065,0.044976475,-2.678295423,-2.733386442
4.39437,7.67858,1.747367655,1401.76,0.59106,0.554928599,3.974418183,0.034754455,-3.253844098,-3.259127219
5.79395,12.04338,2.078613036,2749.77,0.71214,0.978613528,2.688509122,0.05526788,-2.828402371,-2.838875521
6.36095,9.32958,1.466696012,2368.3,0.71046,0.822786862,2.654883448,0.047690847,-2.870750156,-2.87174152
6.77458,14.17477,2.092346684,1802.65,0.72934,0.708117712,2.043888661,0.035784818,-2.740598581,-2.774929388
11.18822,16.84515,1.505614834,4437.15,0.83268,2.02702604,1.561594288,0.103437494,-2.423717426,-2.384109698
9.20703,12.03844,1.307526966,4283.82,0.79356,1.591078604,2.095353763,0.090209304,-2.545747124,-2.489390079
5.19461,8.09065,1.557508648,2443.16,0.6878,0.79336883,3.018905045,0.047373361,-2.909014519,-2.902123367
5.96809,9.84297,1.649266348,1498.63,0.66722,0.55803956,2.914748421,0.032884405,-2.945425803,-2.872817378
5.73613,9.70293,1.691546391,2376.29,0.67772,0.843085275,3.218631293,0.053475241,-2.89482941,-2.961882306
5.81246,9.04882,1.55679695,2500.37,0.6802,0.821619637,3.244431206,0.050951951,-2.931002358,-2.821911489
12.75708,20.52059,1.608564813,5886.82,0.8914,3.355858824,1.076857769,0.161594519,-2.243359287,-2.253731583
7.1823,11.27374,1.56965596,2944.54,0.739,1.01614418,2.462712605,0.060144319,-2.683532806,-2.63823485
5.71494,10.3068,1.803483501,2669.09,0.69706,0.893628859,2.929073564,0.053583572,-2.835655053,-2.864174247
4.11357,10.20828,2.481610864,1230.05,0.6354,0.509228464,3.347793455,0.030877216,-3.118296394,-3.178947625
8.49163,15.29386,1.801051153,4075.45,0.81332,1.693827356,1.911833252,0.095668346,-2.501565741,-2.494479656
4.49362,9.13292,2.032419297,1671.45,0.64378,0.674510708,3.379323086,0.039812328,-3.12630388,-2.8940276
10.60053,17.07601,1.610863796,4847.04,0.84066,2.158710105,1.596879447,0.113573014,-2.415583045,-2.392313575
5.00836,10.8141,2.159209801,1972.13,0.67726,0.762072582,2.858160473,0.044078595,-2.983358782,-3.008985519
7.2696,11.53694,1.587011665,3538.96,0.7562,1.190500555,2.409990959,0.068669542,-2.690362535,-2.57449236
5.92826,9.77102,1.648210436,1223.1,0.64252,0.443649621,3.011166141,0.02471227,-2.918958706,-2.855496793
5.9936,10.75657,1.794675988,3036.76,0.73026,0.961877126,2.737411893,0.060101313,-2.744343879,-2.66128185
7.88458,12.64465,1.603718904,3795.75,0.78336,1.429027486,2.064843228,0.080749235,-2.560098512,-2.587036665
5.91478,10.77922,1.822421121,2430.74,0.7163,0.87588117,2.53808994,0.051185974,-2.754111566,-2.918345328
4.62612,8.28883,1.791745566,1487.32,0.62004,0.591060313,3.289990146,0.033208539,-3.095624018,-3.15777961
8.04346,14.97937,1.862304282,3613.27,0.78368,1.387115445,1.892483748,0.073688401,-2.554540183,-2.518082252
7.1508,12.79845,1.78979275,2085.48,0.74106,0.771879609,1.965391613,0.040206555,-2.647108248,-2.566866432
10.06842,17.20544,1.708852034,4783.33,0.85192,2.240839184,1.455379939,0.114501036,-2.396452415,-2.424199485
5.10881,11.32995,2.217727807,1270.35,0.65754,0.481851958,2.724106938,0.025997193,-2.913871012,-2.949011857
7.4385,15.18153,2.040939706,3566.27,0.77506,1.39966194,1.898749128,0.07087694,-2.633070399,-2.635136446
15.8965,17.81691,1.120807096,4204.67,0.82752,2.00121884,1.627603977,0.101820557,-2.461785872,-2.488826316
8.50607,15.29989,1.798702574,3254.08,0.78706,1.259570082,1.652621421,0.061812535,-2.59126678,-2.578808453
14.49598,22.31237,1.539210871,6251.59,0.89158,3.577079856,1.108229266,0.172132014,-2.203711248,-2.257307217
5.07079,7.74357,1.527093411,1342.68,0.61204,0.61397217,3.911332291,0.03791053,-3.265643146,-3.312034967
