PLD,LCD,ASA,Porosity,Density,Pore volume,Qst CH4,log_P_0(CH4),log_P(CH4)
4.48945,5.4044,686.609,0.52304,1.33709,0.391177856,19.4194537,-8.665282585,5.358076204
5.55178,6.21978,2629.43,0.7017,0.911359,0.769949054,12.55010975,-8.123503197,6.206909206
10.48758,11.72847,1451.86,0.65056,1.03086,0.631084725,10.53914607,-8.738173114,5.626436414
4.44258,5.67441,835.09,0.54036,1.13028,0.478076229,20.92451908,-7.366053266,5.929332354
8.33336,9.56221,2471.49,0.69308,0.705297,0.982678219,13.93038421,-8.847922945,5.457609573
7.41464,12.56279,2899.59,0.74308,0.699904,1.06168846,13.77204902,-8.797559001,5.524043831
6.18664,12.83222,2224.88,0.70894,0.918215,0.772084969,18.2495521,-8.95459616,5.523580528
4.31087,7.7671,1487.68,0.61816,1.11145,0.556174367,15.8544717,-8.608183015,5.635312257
9.88681,11.25321,2525.06,0.72208,0.655086,1.102267489,10.54276424,-8.814340995,5.688605377
8.23046,13.93661,2673.77,0.75038,0.705662,1.063370282,19.4569375,-8.735513483,5.552855286
4.146,5.27667,728.873,0.52182,1.23845,0.421349267,22.12916341,-8.831299618,4.878441539
4.56478,7.19069,939.672,0.55654,1.30979,0.42490781,16.41975777,-8.288321106,5.634004947
4.43531,6.98874,1837.37,0.60518,0.861557,0.702425957,18.89662013,-8.746545586,5.474048258
4.21694,6.93935,1637,0.59946,0.944373,0.634770371,18.51606823,-8.876847309,5.422519024
5.67839,6.29148,758.172,0.52096,1.73371,0.300488548,17.91507489,-7.362973228,6.608281474
5.45003,6.08438,746.235,0.51598,1.74666,0.295409524,18.33037966,-7.269646781,6.666774213
9.36955,10.28847,1288.78,0.5922,0.959454,0.617226047,19.13357186,-9.123465664,5.276112695
4.75286,5.24143,387.193,0.41706,1.73091,0.240948403,17.85994696,-7.766141574,6.23731728
7.75151,19.92035,4661.65,0.8176,0.416148,1.964685641,8.157649508,-8.52337565,5.575437227
6.42877,8.06449,1735.19,0.64948,0.994088,0.653342561,19.4368973,-9.062847267,5.294697234
5.30054,7.18071,1772.64,0.63984,1.02665,0.623230897,19.34918058,-9.218173161,5.134878972
6.17686,8.70352,1314.29,0.63354,1.10684,0.572386253,14.3457339,-8.70014095,5.791697695
13.27334,13.47664,2034.15,0.69836,0.710309,0.983177744,18.52407145,-9.080662704,5.222463644
10.7455,11.47981,1344.75,0.63868,1.14506,0.557769899,11.01620833,-8.401668507,6.101248875
10.74209,11.51419,1347.31,0.64112,1.143,0.560909886,11.07247469,-8.385495697,6.103168246
5.54947,9.21896,1451.9,0.58362,0.933786,0.625004016,16.06988428,-7.887725088,6.113588726
5.43687,9.32301,1385.03,0.58002,0.950981,0.609917548,16.33825156,-7.93320868,6.078989034
4.06161,5.32548,476.164,0.50186,1.49426,0.335858552,18.41646779,-9.153163197,5.285077269
4.88565,5.0519,345.654,0.46146,1.50882,0.305841651,17.93704085,-8.10481417,5.922811964
4.94322,5.11017,348.373,0.46644,1.49623,0.311743515,17.62463006,-8.195578667,5.878135859
5.02601,5.1864,383.441,0.46914,1.4827,0.316409253,17.4039972,-8.208818931,5.846637734
5.00326,5.16234,384.303,0.4668,1.49169,0.312933652,17.49156128,-8.195481832,5.770770132
5.02281,5.18598,383.829,0.46988,1.483,0.316844235,17.33705067,-8.23325938,5.904070306
4.99439,5.14847,403.219,0.46774,1.4815,0.315720553,17.29025796,-8.285252732,5.825204689
4.91671,5.07682,365.373,0.46468,1.49643,0.310525718,17.70326453,-8.197487071,5.9315442
5.01099,5.19048,388.112,0.4702,1.4743,0.318931018,17.22075382,-8.239088722,5.793268943
4.98367,5.16273,379.738,0.46598,1.48699,0.313371307,17.47960845,-8.128228724,5.818801542
4.99038,5.16264,390.564,0.46744,1.48759,0.314226366,17.47284995,-8.173699521,5.90802851
4.35949,5.09274,532.704,0.47664,1.47774,0.322546591,19.78813068,-8.127789405,5.421207398
4.99057,7.01369,516.603,0.47134,1.16777,0.403624001,16.82417814,-9.189586459,4.699622635
5.08651,7.10061,559.058,0.47504,1.15597,0.410944921,17.11533705,-9.585261254,4.751615529
5.22809,7.23384,575.002,0.484,1.1195,0.432335864,16.19804354,-9.53434253,5.199837437
5.09264,6.26427,2411.6,0.65386,0.832059,0.785833697,14.32711501,-8.380121902,5.892544981
7.67167,10.27831,2922.27,0.70564,0.69448,1.016069577,13.59173615,-8.662511573,5.635102305
6.03194,8.49795,3283.08,0.735,0.769652,0.954977055,12.46888963,-8.883772911,5.454485019
4.94828,5.4924,1400.28,0.6196,1.21421,0.510290642,16.06980388,-8.792286754,5.571393303
4.36372,7.19009,1236.06,0.55574,1.03983,0.534452747,18.8489863,-8.426329206,5.703513181
4.52273,5.3255,561.466,0.5167,1.62985,0.317023039,15.84770804,-8.13340048,6.064335536
6.38689,7.02334,777.944,0.53406,1.685,0.316949555,16.94907192,-7.533971985,6.518410499
4.03981,8.5056,782.841,0.57816,1.2776,0.452536005,16.21882336,-9.43140795,5.084005065
4.12189,8.21931,773.642,0.58244,1.27633,0.456339661,15.8748553,-9.385993671,5.155197079
7.35018,9.71439,1525.51,0.68302,1.06464,0.641550195,12.39030316,-9.551903441,5.3809469
3.93376,5.7859,1061.51,0.55152,1.09699,0.502757546,18.17611036,-9.398500202,4.949503649
3.83237,5.36995,636.727,0.51436,1.20669,0.426256951,22.7754042,-8.083438512,5.161829146
5.51273,6.23351,2602.63,0.70158,0.921282,0.761525787,12.76209211,-8.1082029,6.211597343
4.11195,4.69664,1240.58,0.59184,1.09749,0.539266873,17.46017306,-8.120135882,6.115888705
4.62513,5.76822,1093.55,0.56466,1.11065,0.508404988,17.1226557,-8.80547532,5.370396474
6.53639,8.26997,2774.46,0.72522,0.770939,0.940696994,12.0597818,-8.267939607,5.992088347
6.61957,8.20931,2763.89,0.71726,0.786825,0.91158771,12.20251957,-8.300981608,5.959270766
5.53828,7.03754,2279.26,0.65416,0.930114,0.703311637,13.4465336,-8.509392494,5.840044363
9.90922,20.37708,3587.2,0.828,0.51525,1.6069869,9.591598508,-8.718237094,5.458211807
9.49767,11.24994,3709.73,0.79266,0.554498,1.429509214,9.64005211,-8.478452649,5.700200286
5.07098,10.40468,2268.58,0.66682,0.834367,0.799192681,16.89412238,-8.485756442,5.754433093
4.82619,7.16379,1243.97,0.59762,0.994067,0.601186842,18.05676119,-8.651399841,5.543711571
7.18297,17.06774,2104.22,0.69226,0.779609,0.887957938,19.86440191,-8.402404271,5.806199411
4.86183,6.41301,601.77,0.49572,1.15346,0.429767829,23.17096349,-9.297789267,5.015289604
7.52711,9.02632,3201.03,0.76362,0.738263,1.034346838,6.019137738,-8.880578134,5.431190796
8.21137,10.58889,3667,0.8007,0.621509,1.288316018,4.930030297,-8.860089767,5.358697068
10.84338,15.26084,2079.12,0.72518,0.834696,0.868795346,15.48413132,-9.030965033,5.283314877
9.2554,11.07723,1264.7,0.62052,0.942046,0.658693949,13.62850804,-8.343240736,5.973496722
4.03207,5.56405,1542.83,0.60148,0.979977,0.613769507,15.59880132,-8.944620362,5.421612514
4.13005,6.0819,1487.3,0.59992,0.982136,0.610831901,15.67145601,-8.980807909,5.283357789
5.16856,5.80851,1029.51,0.54928,1.17303,0.468257419,16.74490992,-7.943024647,5.61136362
7.98095,9.37773,2417.23,0.68628,0.746179,0.919725696,13.52601562,-8.589156665,5.67693868
6.44934,7.90061,1584.9,0.62044,1.08801,0.570252112,13.41187902,-8.77947363,5.665188075
4.74475,6.7857,1024.9,0.56918,1.24631,0.456692155,15.95942136,-9.244007197,5.120509084
4.40026,5.67314,1337.13,0.68924,1.44318,0.477584224,11.87156553,-9.142756519,5.41220105
4.43683,5.72943,1445.99,0.69446,1.42641,0.486858617,11.70771576,-9.072299563,5.493525258
7.15132,15.60203,4009.59,0.7783,0.583758,1.33325796,13.58172821,-8.493165342,5.706100664
4.73452,5.76312,1864.99,0.64784,0.963118,0.672648627,14.67350809,-8.831718634,5.36686297
4.01709,5.3881,833.666,0.55242,1.06088,0.520718649,19.1025755,-9.667005489,4.426312584
7.32788,8.13471,1328.07,0.66578,1.23149,0.540629644,13.89387012,-9.076843412,5.365719682
7.41537,8.18288,1340,0.66352,1.23146,0.538807594,14.06841616,-9.016879151,5.42289137
7.67164,8.21788,1397.34,0.67178,1.21042,0.554997439,13.79775992,-8.974434944,5.442636859
7.79985,8.32352,1312.52,0.66686,1.23467,0.540111933,13.60357424,-8.959783756,5.489014602
7.62763,8.30771,1338.91,0.66736,1.22175,0.546232863,13.66129099,-9.025577159,5.410308956
4.57125,7.106,784.155,0.52752,1.41213,0.37356334,16.36634035,-8.904482685,5.303913831
7.52386,8.16009,1339.59,0.66272,1.22695,0.54013611,13.81816257,-9.047593691,5.421578405
7.79803,8.41278,1368.5,0.67308,1.20596,0.558127964,13.5755228,-8.97478801,5.453503518
4.91458,6.80411,2524.6,0.68262,0.777083,0.878438983,15.56973068,-8.624489957,5.575881099
5.8505,6.03686,1132.86,0.58636,1.12119,0.522980048,14.88221833,-7.777413714,6.31007123
6.70407,7.25727,787.458,0.47158,1.2275,0.384179226,16.82356452,-7.374045965,6.518431286
5.06719,7.09965,1675.11,0.61886,1.05656,0.585731052,14.54802325,-8.533025438,5.838348656
6.68961,13.2781,2162.49,0.7225,0.886331,0.81515822,18.53415463,-8.964475362,5.517868903
6.5701,13.193,2210.71,0.72222,0.888496,0.812856783,18.17344978,-8.93200574,5.517900696
6.64275,13.20287,2201.29,0.7231,0.881027,0.820746697,18.13342094,-8.885445011,5.501039973
6.60546,13.18132,2181.3,0.72282,0.885001,0.81674484,18.1558906,-8.9224454,5.470474522
6.68183,13.19195,2171.13,0.72382,0.878773,0.823671187,18.19296481,-8.826721211,5.501595461
6.69993,13.19966,2167.39,0.7232,0.880672,0.82119109,18.34641092,-8.896076325,5.507275544
6.66924,13.25601,2229.54,0.7244,0.875822,0.827108705,17.9877726,-8.933635786,5.471585765
8.27815,8.89284,2880.12,0.75336,0.8398,0.897070731,10.41594137,-8.754425245,5.628826885
4.70156,5.98836,1367.97,0.5669,1.13574,0.499145931,17.36333397,-8.155060495,6.001267827
7.94447,8.29761,1902.31,0.65206,0.865148,0.753697633,15.40351463,-8.83762325,5.520241297
7.94315,8.31402,1905.69,0.65228,0.865148,0.753951925,15.39078649,-8.804431478,5.48886421
10.90273,11.49614,1285.96,0.63924,1.13639,0.56251815,11.09796355,-8.374424711,6.124991703
10.75448,11.457,1248.66,0.63676,1.17248,0.543088155,11.1982723,-8.411124115,6.060812131
10.64671,11.40307,1079.51,0.62802,1.32388,0.474378342,11.51059388,-8.286101067,6.188682326
10.95857,11.78987,1368.61,0.64822,1.07449,0.603281557,10.62399538,-8.463194555,5.976373786
10.75702,11.6018,1231.33,0.65904,1.22798,0.536686265,12.02005508,-8.391273775,6.119629211
10.64506,11.38518,1074.64,0.62758,1.32314,0.474311108,11.47176022,-8.341860436,6.196218506
10.62301,11.39174,1088.8,0.62762,1.32036,0.475340059,11.39663251,-8.37495677,6.158942577
10.57016,11.32953,1110.12,0.62972,1.32131,0.476587629,11.48460783,-8.422651464,6.118236409
11.06125,11.7757,1356.1,0.64684,1.07581,0.601258587,10.56478121,-8.415215434,6.074484215
11.07374,11.88903,1359.45,0.65134,1.07591,0.605385209,10.66816512,-8.394075872,6.086147639
10.82581,11.40668,1294.75,0.63544,1.13771,0.558525459,11.15862202,-8.427685115,6.133368265
10.79186,11.55541,1238.1,0.64,1.17423,0.545038025,11.2650334,-8.413878813,6.117439054
10.81874,11.57951,1222.22,0.6622,1.23248,0.537290666,12.07261957,-8.372688975,6.214864169
10.88858,11.43729,1264.74,0.63788,1.1695,0.545429671,11.22529249,-8.472420637,6.042784142
11.05538,11.52097,1296.77,0.63882,1.12778,0.566440263,11.00418007,-8.293082879,6.155276642
10.88298,11.69077,1217.22,0.66136,1.22651,0.539221042,11.98859061,-8.260613925,6.165974832
6.46655,11.06918,3361.09,0.75462,0.744735,1.013273178,12.22851543,-8.709927439,5.626313585
7.45633,8.75515,2583.43,0.70352,0.883978,0.79585691,15.21893312,-8.310693395,5.78536987
4.24065,5.14726,733.99,0.52196,1.08125,0.482737572,22.32955246,-8.444860328,5.142941389
4.31105,5.20924,720.06,0.52204,1.08343,0.481840082,22.34860553,-8.414543527,5.129458114
4.15335,5.06649,698.549,0.51966,1.08454,0.479152452,22.50075246,-8.519893091,5.043526455
7.84231,9.63817,1856.81,0.68382,0.968257,0.706238117,12.36074899,-8.94188376,5.457926739
4.95411,5.58641,247.714,0.42952,1.71799,0.250013097,17.79739139,-8.49515282,5.385131447
5.57745,6.73617,1558.49,0.64406,1.22293,0.526653202,12.58226453,-8.89871286,5.601928443
5.52931,6.74228,1541.66,0.64732,1.23822,0.522782704,12.65346079,-8.88255546,5.604094475
5.5633,6.72492,1533.55,0.6466,1.24692,0.518557726,12.6641605,-8.923466682,5.567695259
8.38156,8.70899,3336.55,0.78544,0.6876,1.14229203,5.207437838,-8.883893906,5.384539513
8.24745,8.57279,3231.08,0.78816,0.705939,1.116470403,5.33915817,-8.893425787,5.453416504
8.47314,8.79766,3470.84,0.78884,0.659131,1.196787892,5.078410645,-8.888037555,5.302702387
8.34849,11.31649,2932.93,0.73996,0.659609,1.121816106,11.09954013,-8.594533092,5.728523761
4.35736,7.59167,874.592,0.55396,1.4363,0.385685442,14.22319902,-8.989037644,5.501657322
5.53023,6.24795,2618.01,0.70226,0.917942,0.765037442,12.70658892,-8.086120526,6.214637268
5.43307,6.88574,2564.42,0.69694,0.934938,0.745439805,13.19824107,-8.06672223,6.216781645
5.58095,6.84864,2641.33,0.70248,0.914088,0.768503689,12.71098451,-8.123912559,6.204285498
5.54383,6.2822,2635.62,0.7047,0.913502,0.771426882,12.6145018,-8.103508798,6.22459403
5.52998,6.2305,2607.18,0.702,0.917281,0.765305288,12.67270954,-8.12466396,6.19483185
4.08035,8.60996,1751.77,0.62412,0.892149,0.699569242,18.31664306,-8.575095494,5.506914161
5.84334,7.60651,2298.34,0.66298,0.89237,0.74294295,12.63314669,-8.441682456,5.883510314
4.10064,4.8322,679.338,0.532,1.27011,0.418861358,21.58140904,-8.802270765,5.144099382
4.25829,5.05781,262.756,0.3907,2.01174,0.194209987,23.72794175,-7.28619624,5.986904335
4.11246,5.10711,256.607,0.41838,2.00854,0.208300557,18.79208395,-8.193980107,5.890988839
3.97439,5.66406,1511.69,0.63118,1.2172,0.518550772,15.70470718,-8.297022212,6.002096777
4.80162,6.76874,1763.4,0.6401,1.07493,0.595480636,15.33724206,-8.292087958,5.997263177
5.76711,8.64942,964.048,0.63514,1.65261,0.3843254,9.804588151,-9.011132047,5.661980245
4.45617,4.94603,588.67,0.51764,1.56048,0.331718446,15.46666374,-8.17569754,6.219572395
4.50865,5.05516,509.707,0.55578,1.94091,0.286350217,15.75836999,-8.343728833,6.101738764
6.48549,7.09668,847.573,0.52214,1.23144,0.424007666,15.82392489,-8.522365281,5.760932408
5.41366,7.45968,3082.43,0.70364,0.680928,1.033354481,14.6562379,-8.572782004,5.569289854
4.57463,5.69204,1094.95,0.566,1.10643,0.511555182,18.40096735,-8.740451599,5.443850834
5.3048,8.5131,3919.89,0.7317,0.597247,1.225121265,14.82657544,-8.790645687,5.415069719
4.00763,8.23055,1725.06,0.6435,0.791399,0.813117024,14.8712747,-9.076264014,5.559378042
9.16908,11.02009,1137.17,0.58894,1.0226,0.575924115,14.19805778,-8.189827245,6.147302317
6.77493,8.38862,1397.17,0.5852,0.882886,0.662826231,12.80554134,-8.932306052,5.377206409
4.12404,5.46793,580.8,0.50342,1.18663,0.424243446,21.86779622,-8.586861018,4.564350988
10.88335,11.49174,1241.27,0.64072,1.17569,0.54497359,11.20252793,-8.337419326,6.110008006
4.77619,6.50652,1370.96,0.57322,1.06179,0.539861931,16.57695288,-8.542226807,5.599625948
4.76212,7.16308,1563.98,0.59774,1.01279,0.590191451,15.3677439,-9.110263562,5.263840835
4.09689,5.39541,1002.02,0.50016,1.23338,0.405519791,19.92236543,-8.087731703,5.991556052
4.58604,7.47672,1763.41,0.62816,0.942864,0.666225458,17.78052858,-8.496757486,5.82366911
3.83367,5.04944,835.247,0.57222,1.16048,0.493089067,20.03573897,-8.43031756,5.374666691
3.82141,5.05464,837.919,0.57504,1.16139,0.495130835,20.03275392,-8.458775245,5.370986761
6.40353,7.28891,1568.32,0.61566,0.848239,0.725809589,21.97201501,-8.276770941,5.77929179
6.771,9.5833,1825.57,0.68152,0.919899,0.740863943,12.10878217,-8.787355685,5.858491207
6.45176,9.80418,1963.35,0.67426,0.880896,0.765425203,11.71078007,-9.064569394,5.316055308
4.95704,6.0526,720.619,0.49142,1.09523,0.448691142,17.63783882,-8.921651161,5.319196447
4.69208,8.09916,912.99,0.52074,1.04866,0.496576583,17.70484477,-9.30137188,4.967507291
3.81491,8.83929,1463.71,0.59704,0.983115,0.607294162,17.35629088,-8.887646636,5.505511929
4.57898,8.75163,2495.83,0.64868,0.791151,0.819919333,16.1807093,-8.277339703,5.956956591
3.8004,8.91057,1543.25,0.60862,0.944674,0.644264582,16.76075614,-9.098615156,5.314661636
3.82289,8.8152,1561.09,0.60764,0.954752,0.636437525,17.06608726,-8.937670707,5.40020038
4.59038,8.8603,2453.17,0.66052,0.835338,0.79072184,15.3622396,-8.322494052,5.935699786
6.13062,13.83308,889.461,0.57056,1.06916,0.533652587,16.47545557,-9.23357214,4.842170163
5.75649,10.56447,2067.12,0.71746,0.937929,0.76494063,19.21614955,-8.767804253,5.661441074
7.58192,8.31671,1452.39,0.67452,1.19599,0.563984649,13.08067856,-8.940849448,5.521468098
8.74362,10.02859,2361.15,0.71526,0.833317,0.858328823,14.64455989,-8.588608443,5.727300641
8.829,10.07569,2412.57,0.7208,0.816116,0.883207779,14.54299001,-8.629187561,5.694899624
5.1267,11.12385,1394.76,0.6626,0.988754,0.670136353,19.04122127,-9.823037749,4.74341805
4.39114,10.03517,1274.04,0.5942,1.07113,0.554741255,16.39211557,-9.028360919,5.351032258
4.52398,7.17145,1523.19,0.60376,1.00634,0.599956277,16.91701025,-8.64267891,5.656868377
4.42397,7.1893,1256.77,0.5928,1.19701,0.495233958,17.35008111,-8.843694151,5.527312251
4.47496,7.10811,1245.71,0.5954,1.19501,0.498238508,17.18565213,-8.779573511,5.568779281
4.61334,7.43495,1424.59,0.61094,1.10002,0.555389902,16.33106384,-8.749447653,5.579346328
4.54841,7.33279,1374.02,0.60744,1.11524,0.544671999,16.47014362,-8.794414,5.526766094
4.51709,7.56073,1331.16,0.60318,1.13544,0.531230184,16.46535855,-9.001719135,5.384130492
4.58286,7.31141,1377.3,0.60742,1.12856,0.538225704,16.59666716,-8.739832797,5.608787381
4.46533,7.29188,1308.26,0.59566,1.16787,0.510039645,16.89231378,-8.838409315,5.534871922
4.4641,7.3373,1275.03,0.5942,1.17666,0.504988697,16.88636195,-8.988418791,5.432456643
4.44483,7.25725,1279.54,0.59316,1.1848,0.500641458,16.9974516,-8.871975422,5.517240298
3.89955,5.07471,258.176,0.49194,1.37071,0.358894296,21.47105822,-8.7005714,4.966624077
4.41246,5.52672,557.463,0.47838,1.33702,0.357795695,20.65874788,-7.560095898,5.849132915
4.3714,5.49841,614.56,0.48644,1.35332,0.359441965,20.84682753,-7.527491159,5.803970446
5.54367,7.07962,1686.38,0.63618,0.995326,0.639167469,17.88067251,-8.727753119,5.617002561
4.38111,6.44243,1584.65,0.59318,0.976829,0.607250604,18.69695949,-8.700746764,5.415327914
6.92477,7.62222,2200.35,0.66538,0.882059,0.754348632,12.64082422,-8.655580601,5.675401517
6.96811,7.67683,2172.38,0.66442,0.883035,0.752427707,12.71728372,-8.666092728,5.68558736
6.78537,7.50015,2253.99,0.66724,0.876532,0.7612272,12.63864049,-8.648441003,5.724900394
6.81104,7.57949,2172.13,0.66514,0.890235,0.747151033,12.7985108,-8.601335248,5.695313692
4.38331,6.74211,1002.39,0.56112,1.12027,0.500879252,18.54599247,-9.902166964,4.504187235
7.46506,15.39913,3516.88,0.75948,0.573362,1.324608188,8.892815524,-8.89285327,5.339543983
8.6308,15.82486,4194.59,0.81936,0.47623,1.720513197,7.889665572,-8.620152289,5.550830471
5.14242,9.6589,1977.4,0.65304,0.852469,0.766057182,12.37358896,-9.325400366,5.036747058
9.8601,17.02678,4791.8,0.82956,0.403171,2.057588467,6.865289356,-8.631494062,5.4936301
11.04076,18.83776,5179.17,0.84878,0.353647,2.400076913,6.372889273,-8.562843941,5.511802188
5.49118,9.43325,2682.59,0.68322,0.740208,0.923010829,12.62875007,-8.91908595,5.409285337
5.66915,8.39488,1840.05,0.65236,0.894966,0.728921546,11.90615493,-9.121820301,5.283803876
6.61649,9.97603,2716.73,0.70778,0.724807,0.976508229,11.02665556,-8.920277069,5.369033663
6.24123,8.23227,872.412,0.59654,1.25167,0.476595269,14.77663325,-9.602664352,4.947278972
8.23621,13.74339,4005.21,0.79656,0.552289,1.442288367,7.554625061,-8.675911515,5.539535854
12.08403,12.38134,2036.14,0.744,0.807511,0.921349678,8.79649799,-9.288671981,5.131383175
7.81628,14.53341,3043.22,0.76952,0.695195,1.106912449,9.290627699,-8.846595148,5.51692074
6.78856,10.21096,2739.44,0.7235,0.763158,0.948034352,9.597929049,-8.947059497,5.403484256
5.03586,8.49984,1561.97,0.61898,0.992818,0.623457673,13.46976233,-9.055924958,5.407684289
4.31366,9.21841,1338.02,0.60768,1.01282,0.599988152,13.27428262,-9.371856621,4.96858541
8.02745,11.1208,2681.31,0.71352,0.717116,0.99498547,11.13281375,-8.837868861,5.454061243
7.63358,14.04257,1861.17,0.73444,1.01271,0.725222423,9.438083633,-9.179509774,5.277236051
8.937,13.6058,4228.68,0.80374,0.478064,1.681239332,9.48573647,-8.561786697,5.564978669
4.56707,7.42185,1082.29,0.60242,1.36262,0.442104182,14.5988765,-9.511405182,4.994483326
8.37226,15.73732,4255.86,0.81496,0.464521,1.754409381,8.201064272,-8.580210843,5.563325306
9.85657,15.58677,4270.1,0.82504,0.45483,1.813952466,6.689413148,-8.662956165,5.449426808
9.22072,13.79662,4969.05,0.83554,0.423428,1.973275268,6.628284499,-8.564767913,5.512211918
