Polymer density,FFV,PLD,LCD,ASA,Porosity,Pore volume,Qst CO2,log_P(MMM) - CO2
0.75,0.29,19.12065,24.53357,6289.46,0.92084,5.309118164,10.84413757,4.650494449
1.306,0.166,10.80349,12.41387,3153.64,0.78274,1.320763631,28.64205667,1.382888399
1.306,0.166,9.75442,11.1144,1198.49,0.6065,0.615091599,24.92251869,1.38290614
1.44,0.2104,20.0712,24.71814,5243.74,0.8967,3.964769396,15.63052147,2.521259396
1.33,0.403,6.30843,7.60741,2136.04,0.66196,0.76818991,17.60616376,-0.876148418
1.33,0.104,6.78698,10.89625,2386.84,0.71854,0.88401746,26.16730054,2.761221338
1.09,0.26,14.48778,21.32562,6124.97,0.90946,4.068207539,7.238244037,3.599511877
0.75,0.29,16.23564,20.53504,5240.79,0.89704,3.243974324,9.769250585,4.656659037
1.33,0.403,4.2949,5.66876,1042.39,0.55906,0.527848328,24.38990916,-0.876148484
1.44,0.2104,8.39309,11.34269,4367.27,0.80446,1.669627662,11.43419048,2.521376465
1.33,0.104,11.89098,14.91638,2934.69,0.79326,1.246911252,17.33405628,2.760466555
1.386,0.1057,6.59132,8.39175,1407.9,0.56948,0.594844776,21.91154824,-3.024456616
1.44,0.2104,4.40002,8.03493,573.552,0.48206,0.419649697,37.28972208,2.521405278
1.311,0.149,5.66502,8.04576,2244.67,0.65642,0.765776749,24.58772632,0.604758303
1.311,0.149,3.74227,4.92905,465.188,0.46038,0.364801902,28.44260907,0.60475869
1.09,0.26,8.26373,8.56972,2143.21,0.68332,0.781511442,19.83317742,3.601776879
1.33,0.403,27.20196,28.60728,2825.73,0.83672,1.917771798,18.90186601,-0.876148584
1.22,0.25,20.18712,24.09754,6328.57,0.92814,5.529942385,7.868108671,4.354188843
1.33,0.104,9.57458,11.39023,4461.67,0.81702,1.655508636,13.39987295,2.760804796
1.22,0.25,6.20483,7.57252,1538.09,0.64122,0.567943881,22.67704739,4.375440327
1.22,0.25,14.66499,17.95426,5199.09,0.87212,2.693732066,9.783189923,4.355832217
1.22,0.25,6.3767,7.6272,1507.34,0.6257,0.564339379,27.79775495,4.368429107
1.241,0.225,9.7961,13.27431,4663.16,0.81398,1.890795733,16.43957885,1.197250878
1.44,0.2104,7.12488,8.36657,1702.48,0.64952,0.595796986,17.38771675,2.521621802
1.33,0.403,8.22981,9.66456,2371.65,0.69528,0.966308188,17.36547073,-0.876148406
1.386,0.1057,6.36904,10.21541,3090.27,0.72496,1.020912253,15.42889228,-3.024456616
0.965,0.314,3.88211,5.03386,185.767,0.49382,0.317558921,27.67875149,4.776891835
0.965,0.314,31.63518,34.14695,3968.74,0.88022,2.964013079,24.39992375,4.861894774
1.241,0.225,14.53981,22.21277,5519.35,0.8823,3.231453843,10.20291565,1.197247259
0.75,0.29,3.7868,4.87031,266.339,0.42454,0.197805475,31.11613703,4.473237691
0.75,0.29,15.06645,20.37893,5255.59,0.895,3.27940934,9.597184229,4.653538347
1.306,0.166,6.84044,10.84549,3365.39,0.75792,1.123075715,13.73437778,1.382884651
1.306,0.166,20.78465,25.39987,7155.52,0.9414,6.89099866,5.853402472,1.38289019
1.386,0.1057,18.23089,21.3138,5082.69,0.8741,2.803588439,11.3952833,-3.024456616
1.386,0.1057,6.72168,11.38611,3450.42,0.77836,1.179165392,10.94783243,-3.024456617
1.09,0.26,11.62964,13.1918,3172.23,0.75586,1.093976371,14.773359,3.601734388
1.33,0.403,4.10631,6.32737,710.499,0.4954,0.424063961,29.02970727,-0.876148896
1.33,0.104,4.28444,5.65806,664.674,0.49896,0.414966609,27.0094775,2.756449426
1.311,0.149,20.10621,21.46479,2829.32,0.80112,1.798612514,17.3713368,0.604758915
1.44,0.2104,5.01855,11.26084,2215.18,0.68342,0.824465422,25.69722066,2.521645776
1.09,0.26,11.99493,16.81484,5933.82,0.87492,2.992632321,16.27557667,3.59897751
1.22,0.25,32.62036,34.65438,3549.5,0.9431,4.89015177,8.971845593,4.367487092
0.75,0.29,21.1812,24.78501,5820.84,0.91656,4.477817567,8.292277165,4.640543167
1.311,0.149,15.01747,17.54724,4101.68,0.84342,1.864673955,15.89558267,0.604757822
1.33,0.104,5.4761,10.04076,1930.99,0.65818,0.690100603,34.66202842,2.760777251
1.22,0.25,8.8384,12.43174,4087.45,0.79758,1.612090171,20.60249984,4.360787096
1.44,0.2104,4.89996,7.21804,936.886,0.51688,0.491335469,23.43190667,2.520929015
1.33,0.403,21.7488,24.34472,6405.94,0.92634,5.569189517,8.439883949,-0.87614857
1.306,0.166,7.66066,12.7039,1164.32,0.57256,0.633528923,21.72742763,1.382758235
1.09,0.26,4.91174,6.50945,835.098,0.51856,0.390402554,33.13565402,3.583346704
1.306,0.166,4.10328,5.08195,271.555,0.47618,0.328730998,33.7027799,1.382891696
1.386,0.1057,3.95118,4.8017,1104.5,0.5692,0.557902475,28.95686074,-3.024456617
1.386,0.1057,5.84937,6.69444,710.088,0.50328,0.442915101,30.79245676,-3.024456618
0.965,0.314,8.89254,10.78194,3680.63,0.78996,1.446956292,18.50965131,4.864709633
0.75,0.29,3.74279,4.81894,890.726,0.56508,0.475412457,24.79903842,4.629567197
1.22,0.25,3.89271,5.30133,446.593,0.476,0.287620245,20.54383736,4.314564738
1.418,0.152,7.37969,8.44223,1439.64,0.59782,0.614410307,22.39831309,1.896178441
1.09,0.26,4.81449,6.07023,739.254,0.50288,0.41581293,22.91690705,3.596904107
1.386,0.1057,28.6014,30.29074,4735.31,0.88492,3.16376182,15.86505853,-3.024456616
1.241,0.225,6.50668,6.87778,871.167,0.56924,0.357464017,30.52297291,1.197261601
1.22,0.25,3.89777,6.45765,525.444,0.54148,0.396726428,24.71957335,4.32644978
1.418,0.152,10.15029,17.73177,4601.68,0.83768,2.02226793,16.30840952,1.896160959
1.241,0.225,5.1125,6.9378,1109.02,0.56054,0.470409533,26.94592496,1.19726619
1.241,0.225,4.17287,9.86717,929.548,0.53478,0.49142185,25.5030731,1.197204363
1.311,0.149,8.86426,13.31668,3132.47,0.76918,1.201209361,15.15290996,0.604759403
1.09,0.26,10.83321,13.19477,4394.01,0.81408,1.853227007,17.73833679,3.599144624
1.44,0.2104,3.76616,7.18206,1276.79,0.62442,0.546787159,19.54777161,2.521400746
0.965,0.314,6.51336,7.99676,2896.5,0.7291,0.924323618,19.33422587,4.930735555
1.33,0.104,3.76528,4.42025,244.749,0.43996,0.330223446,31.8689034,2.743901319
1.311,0.149,5.80307,7.09205,2695.46,0.70076,0.742127681,17.4226286,0.604763446
1.33,0.104,4.48097,5.33865,1010.19,0.56926,0.429636674,42.57422821,2.75124016
1.33,0.104,20.34767,24.04278,5919.89,0.9162,4.564522075,8.820096243,2.760697264
1.418,0.152,4.2274,5.18521,710.574,0.52506,0.48674806,26.98838302,1.896097614
1.386,0.1057,6.62989,12.5115,2879.37,0.77,1.004064505,11.49823571,-3.024456617
1.306,0.166,10.5632,15.98446,3471.05,0.8058,1.549079165,27.50301071,1.382888851
0.965,0.314,27.06742,28.86271,6768.54,0.93046,5.654332541,8.379693985,4.881587723
1.22,0.25,6.55309,9.8834,2377.86,0.68074,0.833560885,26.93803143,4.360148286
1.44,0.2104,22.0765,24.89079,5647.62,0.92612,4.66617962,9.563798743,2.521296349
1.241,0.225,16.23565,20.18755,3811.21,0.87706,2.118128929,10.65353981,1.197260663
1.386,0.1057,10.02544,14.90171,4002.95,0.80058,1.642296236,13.88412547,-3.024456617
1.44,0.2104,8.90186,13.07689,5619.51,0.83438,2.218611898,14.18137585,2.521366264
1.311,0.149,5.83185,7.9794,2187.08,0.63504,0.710736254,21.22016221,0.604764207
1.311,0.149,39.80204,45.97636,4501.01,0.96222,8.526312991,16.23766395,0.604763094
0.965,0.314,8.81904,10.86981,3383.5,0.75616,1.135916044,21.90930425,4.891320782
1.44,0.2104,19.73789,23.76765,6035.29,0.9133,4.543894127,8.660690605,2.521283009
1.22,0.25,13.7003,17.36806,4215.16,0.82274,1.887819373,12.94607459,4.33884847
1.33,0.104,9.07717,10.66695,2190.82,0.76578,0.785255112,14.46254163,2.761128982
1.306,0.166,8.62628,10.81747,2981.53,0.70756,1.035975689,19.80347584,1.382901951
0.75,0.29,17.61194,20.99735,6103,0.9058,4.360006161,8.252371114,4.642432581
1.386,0.1057,5.02172,6.11473,933.45,0.52766,0.471765253,21.73432546,-3.024456618
1.22,0.25,17.62078,20.46557,5663.19,0.89468,3.403377967,9.9711718,4.356458415
1.306,0.166,5.19617,6.83933,1022.44,0.53006,0.48248241,23.96870427,1.382904323
1.09,0.26,7.62193,11.30323,2996.36,0.7445,1.098490885,26.30224686,3.595271145
1.306,0.166,9.61757,16.88687,4578.82,0.82348,1.982841443,17.47170177,1.382880842
0.75,0.29,9.5428,10.72174,1430.84,0.66024,0.606097326,37.96267124,4.675910746
1.418,0.152,12.1058,20.37315,5240.81,0.87256,2.751218651,14.68056734,1.896117176
1.33,0.104,4.46761,5.64072,2255.58,0.69296,0.654285202,13.33130589,2.760900607
1.306,0.166,16.39228,21.02307,6215.58,0.9157,4.367464133,7.606144676,1.382884057
1.33,0.104,23.54156,25.76233,6681.97,0.93912,6.526516231,6.572073581,2.76087938
1.22,0.25,4.10902,5.15523,508.14,0.53648,0.36358461,25.53398901,4.092726786
1.22,0.25,5.87108,11.56426,2647.71,0.72312,0.940092382,13.10473078,4.360855546
1.306,0.166,16.92963,20.10816,5059.76,0.8961,3.32451594,10.09451224,1.382877144
1.418,0.152,4.7743,5.96671,1528.32,0.58902,0.613754298,28.92961221,1.896178715
1.44,0.2104,13.82645,20.17888,4530.27,0.85828,2.345225962,10.67929879,2.521250031
1.418,0.152,6.03194,8.49795,3283.08,0.735,0.954977055,23.89170009,1.896191351
1.22,0.25,3.649,5.86676,747.12,0.51036,0.473893867,25.84882705,4.350349943
1.241,0.225,4.01359,7.05896,1685.87,0.59102,0.60096782,20.80159727,1.197273227
1.33,0.403,4.61754,13.61739,2026.62,0.69804,0.732283787,17.70142114,-0.876148446
1.306,0.166,14.6129,20.90909,4605.37,0.86868,2.592277598,16.5632769,1.382879747
1.09,0.26,14.29428,21.87942,4616.79,0.88606,2.83458471,19.53984578,3.599511862
1.306,0.166,32.1368,36.09581,4925.54,0.9512,6.917164195,13.92940802,1.382893732
0.75,0.29,8.94544,10.8629,3924.74,0.80484,1.410755071,12.28632827,4.651825078
0.75,0.29,9.655,16.44859,4398.56,0.81982,1.924405885,18.28998965,4.652124327
1.418,0.152,3.68155,5.17696,367.182,0.48974,0.336922198,26.45194918,1.893096744
0.965,0.314,23.01421,25.37232,3182.99,0.8341,1.889044403,26.79582887,4.849309817
0.965,0.314,9.63706,9.77409,1141.74,0.59722,0.60298575,18.81529856,4.926549975
1.22,0.25,23.89419,26.34754,4221.05,0.87112,2.852091464,16.46750967,4.354460299
1.386,0.1057,27.08993,30.47223,7436.5,0.95274,8.814892259,5.583120208,-3.024456616
1.386,0.1057,4.17837,8.81434,1700.55,0.7024,0.607591433,24.54501269,-3.024456616
1.33,0.104,10.99152,12.37232,4525.5,0.85542,1.945033731,10.63491444,2.760877482
1.33,0.104,24.49348,27.54071,6712.29,0.94354,7.438879209,7.655417783,2.760899096
1.33,0.403,11.92441,16.97215,4072.1,0.80422,1.74043079,13.44447953,-0.876148519
1.33,0.104,6.68889,9.34736,3937.62,0.76318,1.20500266,17.17514246,2.761078113
1.311,0.149,25.11728,28.62824,5319.76,0.9125,4.188181297,11.1413885,0.604760556
1.33,0.403,24.72442,26.89253,6400.35,0.91888,4.813864063,8.757433484,-0.876148516
1.311,0.149,3.66305,4.43409,114.678,0.4139,0.293240381,28.64125014,0.604684396
0.965,0.314,13.25069,15.95337,5558.53,0.85434,2.419506946,12.12170584,4.875498891
1.33,0.403,5.6073,15.04959,2577.02,0.75316,1.056470595,14.72334865,-0.876148628
1.33,0.403,9.66969,12.83644,4743.33,0.81248,1.857479253,16.48280062,-0.876148599
0.965,0.314,10.86579,15.71457,2959.34,0.74806,1.262618846,21.70525433,4.874010801
1.09,0.26,11.71612,14.82999,6001.15,0.87332,3.040596059,15.28981169,3.598667024
1.44,0.2104,4.16757,7.40421,321.566,0.50512,0.431232605,28.58602718,2.5080375
1.241,0.225,22.62572,23.18238,5841.63,0.89076,3.333695111,9.077218635,1.197253725
1.44,0.2104,7.52,15.98,2330.88,0.76,1.04109589,17.03704039,2.521509687
1.418,0.152,7.05614,9.84356,2144.78,0.69802,0.765738884,38.78730701,1.896153854
1.09,0.26,4.58117,6.38849,1162.58,0.58826,0.490813823,25.76405926,3.600470121
1.418,0.152,4.01037,4.88805,527.886,0.49632,0.346280236,37.21755148,1.895768107
1.09,0.26,40.32801,45.58422,5151.17,0.96214,10.35167997,6.971519418,3.60228928
1.306,0.166,23.59401,27.07465,6211.41,0.94608,6.931090565,6.363529348,1.382891627
1.33,0.403,6.63764,9.89745,1326.22,0.66944,0.558453042,25.94567416,-0.87614844
1.22,0.25,5.9608,8.15066,2343.2,0.67038,0.824967328,19.2139581,4.329381513
1.09,0.26,4.01094,5.34783,406.841,0.45396,0.354415358,25.835617,3.588409828
1.33,0.403,4.63631,10.54546,2023.95,0.67,0.77940872,24.94026862,-0.876148571
1.386,0.1057,17.55269,20.34201,4176.8,0.88176,2.42428908,11.97490284,-3.024456616
1.33,0.403,9.28759,21.06987,3720.35,0.83492,1.751421199,10.086185,-0.876148587
1.33,0.104,3.86113,5.42382,484.606,0.45198,0.350475334,28.36843643,2.759649245
0.75,0.29,8.61929,9.08566,2493.39,0.71372,0.936779339,22.71419378,4.665966692
1.241,0.225,21.13778,23.01538,2568.2,0.86348,2.273111378,18.01513889,1.197257012
1.306,0.166,11.01821,13.05228,4320.89,0.83576,1.927384093,24.77991615,1.382881477
1.311,0.149,6.98056,7.99116,2188.16,0.66072,0.772983483,14.29637046,0.604763891
1.44,0.2104,4.19832,4.58853,221.351,0.46036,0.323125408,23.96699261,2.52061417
0.965,0.314,8.29773,11.11595,2405.25,0.74252,0.868649669,20.23698747,4.856584461
1.09,0.26,4.22878,5.17201,485.677,0.48056,0.395067412,27.66203795,3.591376339
1.44,0.2104,3.95835,5.08043,1177.67,0.60324,0.501292204,22.15911348,2.521595065
1.306,0.166,5.43293,7.07895,551.249,0.45578,0.368762996,21.19939575,1.38288775
1.09,0.26,13.4753,20.5072,3897.7,0.8278,2.090921491,16.14222298,3.598236179
1.311,0.149,11.05406,14.34607,5137.86,0.8474,2.41499497,17.23352233,0.604758923
1.386,0.1057,4.19275,5.1054,143.203,0.41244,0.220884524,26.43739433,-3.024456617
1.241,0.225,4.31073,5.25592,1201.37,0.60346,0.469468885,21.1894148,1.197268546
0.75,0.29,7.4051,12.54269,3834.35,0.78096,1.365985738,18.91431401,4.656964257
1.306,0.166,3.86427,5.06012,1477.46,0.6231,0.629113063,21.82013171,1.382903112
0.75,0.29,11.79982,15.32515,4618.23,0.84228,2.142350257,11.36937239,4.64417905
1.386,0.1057,30.31821,31.9668,3431.7,0.88216,2.529766684,12.34253418,-3.024456616
1.311,0.149,21.88058,24.12703,5291.11,0.91068,3.690429877,9.736454128,0.60476022
1.386,0.1057,5.75649,10.56447,2067.12,0.71746,0.76494063,25.74546224,-3.024456616
1.33,0.104,6.6824,13.29046,2165.27,0.7205,0.814031393,24.37021616,2.761198283
1.44,0.2104,5.41115,6.21978,1103.1,0.57316,0.532063421,23.83625048,2.521210929
1.44,0.2104,5.32796,9.40759,1373.72,0.65316,0.708536368,21.21162283,2.52142822
1.22,0.25,8.8183,13.43902,4421.9,0.82556,1.807750757,17.73240351,4.359708968
1.33,0.403,5.77219,7.03254,1934.42,0.65152,0.623929823,34.84130084,-0.876148469
1.306,0.166,10.57428,12.27271,4650.06,0.8419,1.937727572,10.26891253,1.382888974
1.22,0.25,17.27512,19.64427,3515.37,0.88532,2.245426439,11.25873227,4.353293537
1.241,0.225,17.61225,20.48311,5715.04,0.89378,3.418681151,10.38476181,1.197257562
1.241,0.225,5.83008,6.35635,1370.15,0.63194,0.629679451,18.86447051,1.197249701
1.22,0.25,22.7212,24.05549,2054.69,0.86582,1.940560773,16.09759443,4.358787147
1.241,0.225,25.94728,32.01046,5028.47,0.93968,6.005496261,12.01803359,1.197265328
1.386,0.1057,4.21044,9.82617,1055.87,0.62788,0.491718289,26.26028006,-3.024456618
1.44,0.2104,6.48935,11.28012,3095.63,0.72502,1.066209018,22.99285599,2.521041531
1.33,0.104,16.04815,19.57613,5789.13,0.8961,3.627876472,10.23925734,2.760676054
1.311,0.149,17.92654,21.14327,3988.88,0.8335,2.023303799,19.2288383,0.604757463
1.33,0.104,10.59979,11.41407,1224.38,0.64844,0.540497287,25.46994035,2.761077757
0.75,0.29,5.0967,7.39924,411.897,0.4521,0.254388926,20.48138954,4.654080761
0.75,0.29,9.68949,12.48946,4323.39,0.82238,1.753520346,16.38297092,4.648218585
1.33,0.403,4.92388,5.36231,929.173,0.5349,0.463723136,21.4365143,-0.876148448
1.386,0.1057,8.8403,9.48553,1015.22,0.6142,0.437589057,36.34198637,-3.024456618
1.241,0.225,3.70601,5.04778,527.333,0.54052,0.388952852,26.1872055,1.197216333
1.22,0.25,22.1869,26.34789,6501.84,0.9309,5.594754429,10.82816966,4.359018562
1.241,0.225,7.52617,8.234,2684.93,0.7102,0.827693588,37.54672575,1.197271658
1.44,0.2104,4.87769,5.60791,842.651,0.49028,0.424863731,24.28267291,2.52034549
1.33,0.104,4.53531,6.19197,1294.04,0.58712,0.537045845,22.56727028,2.761182508
1.241,0.225,10.45199,14.77118,3105.55,0.80742,1.214693303,11.51122641,1.197261218
1.22,0.25,4.45129,6.37079,1125.51,0.54744,0.522351459,24.27226312,4.367873302
0.75,0.29,20.89817,24.21133,5743.03,0.926,5.048880359,8.126152601,4.650764321
1.418,0.152,9.88681,11.25321,2525.06,0.72208,1.102267489,14.22677043,1.896183958
0.75,0.29,9.51356,16.11373,3922.98,0.81154,1.726254797,17.32063226,4.644677033
1.22,0.25,4.8393,5.91598,2173.33,0.65366,0.690638148,18.57965056,4.373448235
0.75,0.29,10.75041,13.98309,3737.02,0.80544,1.549486256,12.12622887,4.654604742
1.22,0.25,6.03247,12.02271,2375.88,0.71746,0.835730976,17.89322583,4.368478271
1.22,0.25,24.6863,28.78951,7055.64,0.94448,7.085902918,5.903117439,4.360194701
1.09,0.26,5.78241,7.33818,3087.38,0.7054,1.04404558,18.01605998,3.601430846
1.241,0.225,34.30052,38.28348,3844.84,0.94768,5.708296691,14.77438113,1.197266962
1.33,0.403,4.36754,6.24558,1046.54,0.56026,0.462207336,25.54483167,-0.876148639
1.33,0.104,6.56873,12.02738,3472.65,0.74352,1.215638892,20.5685974,2.760589326
1.33,0.104,16.09928,18.17332,5970.63,0.91224,3.932747025,6.878803234,2.760818368
1.09,0.26,8.71112,10.2269,2395.88,0.68814,0.967763711,17.95852903,3.602553055
1.386,0.1057,11.11929,20.16092,5712.54,0.8769,3.13262481,15.21376818,-3.024456617
1.09,0.26,23.09628,25.30603,4027.71,0.8609,2.61305587,19.35653395,3.599062195
1.418,0.152,10.11076,17.08221,4432.01,0.84248,1.986287805,17.03699277,1.896141805
1.22,0.25,4.98474,7.43431,1258.54,0.5899,0.544017559,20.95922899,4.362733723
1.44,0.2104,6.84406,12.83993,3112.25,0.73902,1.121782174,24.50604823,2.521350536
1.311,0.149,19.22744,23.00274,6291.58,0.9146,4.244378959,7.581701796,0.60476102
1.33,0.104,6.50199,6.86565,863.938,0.56868,0.348631052,26.13516816,2.761082675
1.418,0.152,6.83124,13.82069,3786.06,0.78012,1.341601833,14.82056207,1.896197966
0.75,0.29,15.77602,20.64014,6437.08,0.90456,4.184794175,8.271495565,4.645728955
1.33,0.403,3.92662,4.90564,397.838,0.4682,0.288153222,20.75203265,-0.876148656
1.09,0.26,6.03247,12.02271,2375.88,0.71746,0.835730976,17.89322583,3.601195696
1.311,0.149,22.17527,26.65829,6932.3,0.93876,6.684230013,6.698836948,0.604761192
0.965,0.314,4.10631,6.32737,710.499,0.4954,0.424063961,29.02970727,4.780039119
1.311,0.149,9.51645,17.01664,4486.89,0.82988,1.934488289,31.71284241,0.604760967
0.75,0.29,9.61108,14.22242,5448.39,0.85306,2.378769373,18.40495697,4.639587555
1.386,0.1057,9.82936,10.26924,997.512,0.58698,0.556954579,21.0430747,-3.024456616
1.33,0.104,3.90242,5.11247,582.892,0.55168,0.367343406,27.0567448,2.755513194
1.33,0.403,7.60574,8.05582,1646.37,0.63604,0.641977651,16.48122439,-0.876148379
1.33,0.403,9.31234,17.29159,4566.28,0.84108,2.1073731,16.26838459,-0.876148516
1.386,0.1057,5.00268,8.74413,2122.03,0.65026,0.775777734,18.38590014,-3.024456616
1.33,0.403,16.12887,21.17734,5466.39,0.8933,3.346645487,9.196922563,-0.876148619
1.306,0.166,6.18664,12.83222,2224.88,0.70894,0.772084969,23.91160873,1.382905042
1.418,0.152,4.14711,5.04996,661.113,0.51562,0.470426159,27.30117312,1.896067417
0.965,0.314,4.74687,10.51279,1593.06,0.60666,0.70883254,23.97608922,4.86003963
1.306,0.166,18.25776,21.58987,5842.84,0.89976,3.882275275,8.939765346,1.382877914
1.09,0.26,35.71042,42.34591,5308.79,0.96126,9.744155848,13.23506688,3.601932742
1.418,0.152,7.36323,12.49926,3353.03,0.74932,1.212201609,17.93932686,1.896144558
0.75,0.29,5.02845,6.64209,2823.58,0.65108,0.805574734,21.58590158,4.685565515
0.75,0.29,9.00434,13.7348,3440.55,0.7875,1.294302112,18.97929264,4.646510576
1.33,0.403,11.00248,15.65428,5358.84,0.85262,2.48517847,15.9687333,-0.876148589
1.33,0.403,3.92518,5.0496,1091.56,0.5992,0.495161597,22.27700258,-0.876148439
1.44,0.2104,7.5647,12.51395,2087.16,0.7542,0.775658595,22.02839657,2.52124191
0.75,0.29,9.86894,10.30863,994.204,0.57346,0.534291118,17.98529573,4.68740019
1.22,0.25,22.93237,23.6238,3288.79,0.83732,1.621726314,12.3415432,4.364802171
1.33,0.104,4.39581,5.60157,2131.45,0.69066,0.646673283,13.4854341,2.760920219
1.44,0.2104,26.48383,29.13825,7042.28,0.93794,6.467793431,6.582085038,2.521281253
1.418,0.152,9.74008,13.00085,4293.27,0.81598,1.699444959,20.02357052,1.896171564
1.241,0.225,15.43843,20.30349,5393.58,0.88794,3.183288043,10.82900553,1.197256525
1.09,0.26,3.68372,4.87963,301.693,0.4485,0.257687534,21.72787028,3.592123319
1.33,0.104,18.98454,22.16384,6922.48,0.92552,5.805363023,7.703037748,2.760628823
0.75,0.29,4.44582,5.63489,2240.02,0.69242,0.652739939,13.37554821,4.656891439
0.965,0.314,4.20268,4.49645,583.603,0.61604,0.512721492,22.04627612,4.78270306
0.75,0.29,17.28216,19.40742,5528.12,0.87972,2.972840541,10.28802934,4.655699802
1.22,0.25,6.14414,6.81519,743.097,0.55158,0.343430318,15.226324,4.338726058
1.241,0.225,8.44438,11.80497,4412.12,0.80528,1.615879475,15.52624354,1.197264066
1.241,0.225,10.75074,14.01078,3921.07,0.84668,1.799459746,12.43434388,1.197249118
1.33,0.403,6.41673,10.21831,4293.48,0.77294,1.275716429,12.80804211,-0.876148478
1.386,0.1057,3.98335,5.63742,447.081,0.4978,0.413310971,26.54440466,-3.024456618
1.386,0.1057,7.1323,9.96864,2376.73,0.74052,0.820043742,19.05459783,-3.024456616
1.33,0.403,9.41512,13.06764,5886.42,0.83864,2.300372771,16.22192538,-0.876148545
1.44,0.2104,17.67556,19.75453,5450.26,0.88696,3.183061188,10.55620125,2.521225764
1.418,0.152,4.61739,5.96762,840.777,0.57572,0.518760137,21.54667955,1.896094801
1.241,0.225,19.87988,28.34061,6143.82,0.9357,6.060115412,8.084717074,1.197261455
1.418,0.152,13.20403,15.72615,5477.91,0.88352,2.923858943,9.813652898,1.896123487
