Polymer density (g/cm3),FFV,PLD,LCD,ASA,Porosity,Pore volume,Qst N2,log_P(MMM)_N2
0.75,0.29,8.53808,15.43687,5068.5,0.84012,2.103486782,6.43858589,3.66524158
1.09,0.26,8.25863,8.38886,1942.74,0.70438,0.759670326,8.127651467,2.206712268
1.22,0.25,7.42212,10.60714,2861.81,0.73216,0.972800748,12.19703099,3.239497165
1.44,0.2104,19.37664,24.31849,3214.92,0.85578,2.288855011,7.814799583,1.106323184
1.44,0.2104,5.19524,7.17773,1952.04,0.64908,0.678372817,10.74330272,1.10632404
1.241,0.225,10.72172,14.8716,4019.53,0.8251,1.814862472,4.678207113,-0.359023172
1.09,0.26,6.72456,13.18662,2147.96,0.72276,0.818894069,12.40550284,2.2064595
1.33,0.104,4.39042,4.86191,568.745,0.45798,0.369911476,16.41817026,1.202006496
0.965,0.314,14.43086,18.2692,3970.4,0.81778,1.874378286,11.07834114,3.780496822
1.33,0.104,9.01282,19.8429,2592.43,0.81754,1.167014018,4.917614136,1.20202667
1.418,0.152,5.22933,16.34087,2797.87,0.70994,0.987473329,11.0639712,0.346837061
1.33,0.104,4.91694,5.70711,851.936,0.49416,0.433207679,14.54574953,1.201973037
1.44,0.2104,11.30988,14.89058,6175.22,0.8724,3.101822552,4.148536055,1.106336526
1.418,0.152,4.88565,5.0519,345.654,0.46146,0.305841651,13.47211043,0.346839854
1.09,0.26,5.13016,6.30636,1365.99,0.6208,0.564071345,11.13990855,2.206739902
1.306,0.166,15.74752,18.64427,4824.79,0.8784,2.678579597,5.682544399,-0.279841617
1.418,0.152,12.09086,16.76551,6175.8,0.87822,3.124237368,6.00155288,0.346837666
1.418,0.152,4.51348,6.77119,1263.37,0.59344,0.56074837,14.58577855,0.346836579
1.44,0.2104,10.87494,11.21563,1159.15,0.60852,0.617172136,14.3466186,1.106349163
1.418,0.152,7.80133,10.19083,4182.81,0.7919,1.426024634,8.459858678,0.34683697
0.965,0.314,10.03825,11.49778,3503.26,0.77988,1.383985533,10.69089354,3.777418121
1.418,0.152,9.41512,13.06764,5886.42,0.83864,2.300372771,6.551901646,0.34683715
1.241,0.225,15.05112,23.07949,6881.09,0.91046,4.484803704,3.046665272,-0.35902258
1.418,0.152,15.05237,16.92938,5011.25,0.88698,2.854356935,4.776511189,0.346837323
1.44,0.2104,9.79194,12.62515,4018.87,0.79784,1.584934146,9.687082326,1.106319159
1.22,0.25,5.21845,6.19215,1780.51,0.62202,0.648383939,12.40215696,3.241240543
1.09,0.26,22.16085,26.78392,6925.19,0.9395,6.671069075,2.197725954,2.20665821
1.241,0.225,14.42566,21.07135,5487.21,0.87628,3.012140962,3.57761469,-0.359022988
1.22,0.25,18.35142,20.0972,3139.75,0.83054,1.77446854,5.237788592,3.239100263
0.965,0.314,10.53423,17.93584,5461.26,0.88282,2.723130974,3.360592421,3.781158492
1.241,0.225,20.48459,27.40823,6548.84,0.93588,6.362764894,2.642454029,-0.359022494
1.241,0.225,6.95883,12.33456,3027.28,0.74632,1.05374923,10.29658818,-0.359022901
1.241,0.225,4.98966,6.78942,659.571,0.47808,0.341546705,12.59182048,-0.359022789
1.09,0.26,22.19492,24.87168,6709.41,0.92624,5.273483982,2.669283185,2.206627689
1.09,0.26,7.67172,15.14652,2765.08,0.75564,1.154533704,10.65862744,2.206085342
0.75,0.29,39.02915,42.29821,4390.71,0.95426,7.770214152,3.390362864,3.673393018
1.44,0.2104,10.15611,17.95324,3519.91,0.84358,1.59654339,6.252833933,1.106334246
1.09,0.26,13.97357,16.99144,5172.88,0.87618,2.84047954,5.724055845,2.206596672
1.33,0.104,10.16764,12.9661,4566.98,0.83224,1.979859785,7.091745563,1.202045452
1.418,0.152,5.81246,9.04882,2500.37,0.6802,0.821619637,9.031144497,0.346832906
1.306,0.166,8.79741,12.50388,4655.15,0.8032,1.764417722,5.91749225,-0.279841952
0.965,0.314,10.4477,13.13322,4386.3,0.83134,1.864162401,6.936699394,3.777938889
1.241,0.225,7.46084,10.67367,3984.38,0.77938,1.290789515,9.315230712,-0.359022918
0.75,0.29,26.25487,29.79611,7324.57,0.94536,7.473319736,1.99139812,3.670806877
0.75,0.29,22.2434,28.26668,5502.47,0.92162,5.241212232,2.802721277,3.670248767
1.44,0.2104,6.40536,10.23981,2257.55,0.6997,0.892334493,11.46949164,1.106332987
1.418,0.152,19.97509,23.9267,4066.5,0.85628,2.530325909,5.423265402,0.346837653
1.241,0.225,14.196,18.37025,5156.14,0.85132,2.373196031,3.868656035,-0.359023049
0.965,0.314,4.59142,5.47244,1247.91,0.55474,0.538467512,13.6164971,3.77849243
0.75,0.29,3.97759,4.69443,471.991,0.51572,0.453165091,15.89006948,3.638545669
1.09,0.26,6.86281,7.55002,1995.51,0.63226,0.671273047,10.14704208,2.206618345
0.75,0.29,11.65615,15.57023,4031.34,0.85134,1.899426384,4.229126762,3.667818021
0.75,0.29,9.94208,10.07018,793.564,0.55722,0.454528399,8.835473272,3.665243756
0.965,0.314,7.88458,12.64465,3795.75,0.78336,1.429027486,8.31544793,3.778619869
1.22,0.25,6.14293,6.51956,1175.52,0.62042,0.495388817,11.82694181,3.242085591
0.965,0.314,6.25721,7.64843,422.397,0.50722,0.295326319,16.71920808,3.786284356
1.33,0.104,24.1015,26.188,5720.36,0.93582,5.642670654,2.633968575,1.202065254
0.75,0.29,31.39726,34.63355,3934.45,0.8812,2.966324209,5.559266429,3.669585308
0.75,0.29,4.04124,5.81423,413.018,0.4479,0.329486019,15.3305318,3.660406323
1.418,0.152,18.36487,21.31795,4458,0.91146,3.377566637,3.579732846,0.346838266
1.44,0.2104,26.63312,30.31024,6915.31,0.9429,7.110645229,2.108686843,1.106344088
1.33,0.104,7.338,8.53929,2632.28,0.67244,0.900822937,10.39285116,1.202047077
1.418,0.152,8.92729,14.74474,1741.21,0.6879,0.831314163,8.818870218,0.34681976
1.09,0.26,16.37772,18.33149,4664.86,0.85054,2.143406154,4.179516623,2.206446509
1.306,0.166,16.92881,18.61448,4498.68,0.83828,1.916112368,5.899771372,-0.279841808
1.241,0.225,29.332,38.26726,7258.75,0.96102,10.64968367,2.776822109,-0.359022224
1.33,0.104,7.30655,9.39066,1474.49,0.62894,0.558055758,10.10201032,1.202008538
0.965,0.314,4.86322,7.46107,857.469,0.53892,0.41130454,10.72428949,3.774544734
0.75,0.29,5.90394,6.37918,3166.68,0.67094,0.834233748,10.07813706,3.670396454
1.418,0.152,16.62424,20.12783,5473.73,0.88862,3.524423715,4.114937563,0.346838016
0.965,0.314,5.18062,6.8059,660.34,0.52096,0.367813495,17.03015829,3.789734708
1.33,0.104,6.68351,13.2906,2162.27,0.72032,0.81373517,12.21900276,1.202038723
1.306,0.166,27.25458,30.16259,7188.32,0.9434,7.231557,3.318191416,-0.279841401
1.22,0.25,17.94882,21.64325,5351.42,0.91226,4.128415041,3.493557582,3.240630509
1.33,0.104,8.23222,15.505,3929.51,0.80336,1.53461753,6.074915385,1.202047114
1.22,0.25,16.92963,20.10816,5059.76,0.8961,3.32451594,3.349079758,3.239998449
1.09,0.26,3.77189,6.33537,1377.97,0.63538,0.58187646,12.27071276,2.205641449
1.44,0.2104,6.65994,12.9296,2898.42,0.73692,1.01198724,8.546299159,1.106314899
1.22,0.25,5.66915,8.39488,1840.05,0.65236,0.728921546,9.302458407,3.236463346
1.44,0.2104,22.98435,26.90816,5167.11,0.90244,3.696873118,4.003649205,1.106341222
1.306,0.166,6.37885,7.78612,2398.21,0.6657,0.803434359,10.12749882,-0.27984165
1.44,0.2104,13.85297,17.52858,5040.59,0.85356,2.177687859,7.131819692,1.106339646
0.965,0.314,23.14744,26.69644,5452.76,0.93322,5.160730185,4.469097736,3.786522649
1.241,0.225,25.41532,28.30539,7294.11,0.9489,7.932288401,2.01196679,-0.35902239
1.09,0.26,8.5918,11.35798,2735.31,0.72182,1.069716366,12.85833126,2.206229112
1.44,0.2104,4.60356,8.83209,2147.85,0.6528,0.729929456,12.00131958,1.106336326
1.306,0.166,17.20047,22.76371,6080.07,0.90796,4.372276236,3.522809203,-0.279841482
1.22,0.25,4.8353,6.30273,1277.49,0.6085,0.628179611,11.39341642,3.239784919
1.33,0.104,12.53132,20.07816,6230.17,0.8993,3.501115389,3.206642902,1.202055548
1.418,0.152,26.16518,29.07332,3219.97,0.86682,2.146481343,4.66318884,0.346837676
1.241,0.225,16.14714,18.96353,4803.26,0.85492,2.256243518,5.672176097,-0.359023108
1.44,0.2104,14.53981,22.21277,5519.35,0.8823,3.231453843,3.3556484,1.106336216
0.75,0.29,3.76667,4.71483,918.924,0.59648,0.44713308,13.77847736,3.668544046
1.09,0.26,4.39042,4.86191,568.745,0.45798,0.369911476,16.41817026,2.206089769
1.241,0.225,19.07292,23.4176,5837.02,0.91842,4.306553941,2.789698752,-0.359022406
1.418,0.152,4.4269,4.8597,406.023,0.44758,0.324171248,18.14223548,0.346840755
1.44,0.2104,16.69148,19.87879,4820.9,0.88676,2.826975433,5.086645063,1.106340241
0.965,0.314,8.70819,10.15021,3321.14,0.72628,1.106682026,10.19275584,3.773234612
0.965,0.314,13.32152,16.74574,5099.62,0.86564,2.625028808,6.55022699,3.781179222
0.965,0.314,3.77657,4.48976,224.153,0.48546,0.297457767,15.3334683,3.743174012
1.09,0.26,19.2756,22.38657,6499.16,0.91718,4.386741917,2.61664412,2.206606775
1.306,0.166,21.8068,23.44441,3636.44,0.84012,2.027649325,9.638012472,-0.279842005
0.75,0.29,11.60119,14.44233,3534.45,0.8396,1.614385645,4.620061126,3.667088318
1.22,0.25,4.37647,4.90097,1253,0.60948,0.377772957,10.26334263,3.23799959
1.418,0.152,16.89306,19.40592,3756.25,0.87976,2.168071369,3.578252304,0.346837263
0.965,0.314,22.79219,25.52997,5301.9,0.91966,4.879221158,4.623453023,3.784187195
1.44,0.2104,4.6547,5.27343,743.474,0.5214,0.448554714,17.46676752,1.106357195
1.306,0.166,9.4196,13.32139,5425.12,0.85026,2.225718295,4.237389765,-0.279841517
0.75,0.29,4.28533,4.71676,490.81,0.49148,0.376887389,19.77908727,3.675637514
1.33,0.104,21.23832,27.05437,6408.65,0.93088,6.128484338,4.926771798,1.202062112
1.44,0.2104,4.60029,5.73555,2480.96,0.69836,0.671596865,7.341520078,1.106316945
1.418,0.152,10.92142,14.63466,2494.33,0.76056,1.364218502,11.39853615,0.346836031
1.418,0.152,5.5004,7.22153,1748.71,0.63576,0.684004919,13.18792233,0.346836485
1.09,0.26,13.35787,16.89525,5045.2,0.84522,2.258913705,4.953668536,2.206515615
1.241,0.225,24.60174,28.5035,6931.97,0.93012,6.177531299,2.541972558,-0.359022517
1.22,0.25,6.59647,8.11138,3012.51,0.6908,0.941290609,9.808524477,3.240454211
1.33,0.104,18.08854,22.30384,5850.9,0.91754,4.764436782,3.212615819,1.202060735
1.306,0.166,8.46703,13.18305,4855.76,0.79474,1.836288144,8.860285454,-0.279841853
1.09,0.26,22.12242,27.08701,6777.05,0.93634,6.318296839,2.265716541,2.206657767
1.09,0.26,8.45805,12.57373,4519.75,0.8015,1.679075555,9.409971957,2.206467496
1.33,0.104,17.27512,19.64427,3515.37,0.88532,2.245426439,4.309104891,1.202051047
1.22,0.25,24.09294,27.25744,5420.97,0.93394,5.854725769,2.354961887,3.241061653
1.418,0.152,40.48074,43.44092,4211.14,0.96232,8.245677172,1.99110152,0.346840765
1.306,0.166,17.38692,24.36269,5518.29,0.90244,3.850229963,3.637954344,-0.279841566
1.33,0.104,16.04687,18.57018,5161.83,0.8799,2.647932422,3.892309012,1.202055491
1.09,0.26,16.46266,22.70543,5867.46,0.91226,4.337176409,3.246912019,2.206605745
1.44,0.2104,32.2573,35.24927,3817.29,0.88666,2.97074354,4.083104435,1.106341324
0.965,0.314,5.76553,7.05543,930.048,0.54094,0.396455689,12.23301612,3.775308405
1.306,0.166,9.29167,10.48038,3062.37,0.76278,1.169292841,7.901284918,-0.279842433
0.75,0.29,4.49362,9.13292,1671.45,0.64378,0.674510708,9.700367071,3.645363962
1.306,0.166,17.5637,21.59827,5084.42,0.87504,2.825051736,5.47058664,-0.279841569
1.418,0.152,9.31234,17.29159,4566.28,0.84108,2.1073731,7.493605,0.346837049
0.965,0.314,7.76112,11.18167,2342.7,0.74084,0.835410093,9.030453332,3.767690145
1.418,0.152,5.44633,7.19383,3056.13,0.67,0.874350599,11.46811302,0.346839593
1.306,0.166,4.05672,6.08119,1673.04,0.63092,0.663606607,13.14067114,-0.279843151
1.418,0.152,29.19691,31.42825,3207.61,0.87978,2.48191697,4.264042819,0.346838228
1.33,0.104,21.86535,27.56884,6354.35,0.93202,6.081775945,2.820787798,1.20206106
0.75,0.29,3.90242,5.11247,582.892,0.55168,0.367343406,14.276777,3.667805186
1.09,0.26,4.32366,7.48304,1453.09,0.63988,0.563666634,12.69719131,2.206574279
1.418,0.152,17.57439,19.67795,3043.04,0.7912,1.428264547,9.940666173,0.346834766
0.75,0.29,3.89595,5.1171,651.502,0.53102,0.482057427,17.35998004,3.647564871
0.965,0.314,9.13066,13.54985,3063.99,0.77418,1.229087353,7.425335182,3.778085479
1.33,0.104,34.19138,39.50032,5121.61,0.9507,7.912411675,4.429864956,1.202067136
0.965,0.314,4.12997,5.91912,1246.73,0.5761,0.552746462,13.1887723,3.764420903
1.241,0.225,8.06587,8.3258,952.915,0.5303,0.4397436,10.7799202,-0.359022548
1.306,0.166,13.71841,15.61444,4719.81,0.79706,1.549955566,8.606659643,-0.279841993
1.44,0.2104,17.16235,19.33503,5065.48,0.88354,2.787385875,5.485440589,1.106339614
1.306,0.166,8.85799,12.74178,3606.8,0.77594,1.386394417,8.71026558,-0.2798425
1.22,0.25,7.28396,7.42387,1113.73,0.60704,0.458184892,12.70848414,3.242613225
1.418,0.152,34.68964,37.6833,3224.81,0.88612,2.885153241,7.300610777,0.346839142
1.306,0.166,13.64842,16.1005,2744.8,0.7769,1.375657816,11.70848537,-0.279842088
1.33,0.104,5.67412,10.07006,2360.51,0.6816,0.86108988,10.57442584,1.20195634
1.09,0.26,11.96459,15.12268,6228.99,0.87978,3.176124015,5.790188294,2.206531462
1.306,0.166,6.39154,12.5546,3516.46,0.7797,1.24031427,8.308557897,-0.279841842
1.44,0.2104,4.00719,5.98694,1010.01,0.54588,0.463254014,14.51019978,1.106314679
1.306,0.166,11.95333,14.36861,5002.49,0.87962,2.457773692,4.027059827,-0.279841834
1.22,0.25,33.95303,37.86665,4161.21,0.9459,6.050894296,4.890446324,3.241587333
1.22,0.25,26.05845,31.37597,5529.44,0.93048,5.133966012,4.906189112,3.241214495
1.22,0.25,5.20485,9.81757,4844.77,0.75344,1.293845715,8.960668288,3.240772284
1.418,0.152,4.01377,4.79857,1178.23,0.59212,0.493511473,14.24809399,0.346838822
0.965,0.314,6.63386,18.89368,3744.38,0.79456,1.413322471,7.413918852,3.781731708
1.22,0.25,8.40314,13.68507,4349.95,0.80252,1.680680716,6.657348285,3.238471658
1.33,0.104,9.87932,17.61363,4958.38,0.84446,2.29648807,6.550177966,1.202043976
0.965,0.314,15.65408,19.71662,6687.32,0.90766,4.344055556,3.286742844,3.781330261
0.965,0.314,8.9177,14.53863,3888.78,0.80968,1.512566738,5.779304034,3.778611053
1.09,0.26,14.69314,20.29239,4709.38,0.87058,2.566704601,4.167010553,2.206362246
1.306,0.166,30.03969,31.50321,3529.12,0.87912,2.538798755,4.671514286,-0.279841435
1.22,0.25,10.92749,14.96018,4501.99,0.84196,2.058566808,4.606234361,3.239988975
1.33,0.104,18.87984,21.24626,3514.51,0.84328,2.073362329,5.18935659,1.202041059
1.418,0.152,11.0696,13.11081,3384.02,0.81088,1.473386984,4.969473972,0.3468346
1.44,0.2104,15.82049,18.28876,5704.26,0.88686,3.221349257,4.685634963,1.10634138
1.22,0.25,11.08852,11.77684,1364.53,0.65012,0.605421715,8.396768613,3.241506425
1.306,0.166,31.04975,32.77047,4327.92,0.88608,3.223527443,4.249199415,-0.279841394
1.418,0.152,3.90831,4.44036,156.183,0.40324,0.179223354,16.2314825,0.346839576
1.22,0.25,8.00757,9.50189,1472.54,0.6415,0.609848845,10.98525616,3.240040769
1.09,0.26,23.65374,25.83706,6521.92,0.94276,6.76434291,3.846863709,2.206621761
1.241,0.225,8.23621,13.74339,4005.21,0.79656,1.442288367,7.554625061,-0.359022791
1.241,0.225,4.75385,5.87158,1483.35,0.59392,0.562733319,13.29131701,-0.35902323
0.75,0.29,4.66761,6.30224,1115.55,0.6072,0.533642691,13.10349534,3.66670117
0.965,0.314,10.89923,12.55236,4635.64,0.79122,1.782010973,10.94702185,3.773689988
1.33,0.104,25.15391,28.96484,3635.58,0.90218,3.322922115,4.910742151,1.202061083
1.22,0.25,13.30868,16.20729,6374.75,0.88754,3.418348483,5.069190362,3.24032176
1.306,0.166,17.12574,20.55109,5622.95,0.89896,3.578377518,3.234142468,-0.279841617
1.44,0.2104,9.36955,10.28847,1288.78,0.5922,0.617226047,13.414987,1.106308567
1.09,0.26,21.40818,25.43803,5785.36,0.8871,3.531589633,4.242194043,2.206597532
1.44,0.2104,17.5167,23.51143,5699.75,0.92164,4.798458895,3.310461873,1.106345556
1.418,0.152,10.18721,12.29804,3888.72,0.8097,1.636121158,4.566182892,0.346834796
1.09,0.26,8.55135,12.56452,4838.89,0.82278,1.851277678,7.587678085,2.206515633
1.418,0.152,11.80693,13.62721,4388.25,0.8407,1.961475108,5.851156502,0.346836359
0.75,0.29,19.69919,23.32705,6624.04,0.92508,4.924069431,2.346879065,3.669978029
0.75,0.29,4.04868,8.03932,769.499,0.59676,0.529629465,10.59423136,3.643036782
1.306,0.166,4.22376,6.37389,1183.97,0.65474,0.447639558,10.2447392,-0.279844077
1.09,0.26,9.30309,11.50147,3845.84,0.78934,1.501054469,9.426831496,2.206413866
1.44,0.2104,6.49868,11.13066,2545.44,0.68882,1.0220776,12.78663822,1.106297173
1.44,0.2104,6.74592,11.52912,3031.91,0.73552,1.107779245,10.21851265,1.106334935
1.44,0.2104,3.98518,5.28754,577.759,0.54076,0.416375998,16.65981355,1.106349267
1.33,0.104,8.46949,8.93125,1473.05,0.62226,0.580618072,10.50115476,1.202037048
1.22,0.25,22.58163,25.24193,6045.22,0.92736,5.5224325,3.096021695,3.24096779
0.965,0.314,12.85149,16.89972,4738.16,0.8487,2.483278032,4.868914527,3.779845201
0.75,0.29,13.94041,16.88796,5021.66,0.87222,2.608367998,4.065543562,3.667876355
1.33,0.104,3.67778,6.30486,717.3,0.5272,0.462638761,12.95709229,1.201969732
0.75,0.29,4.74964,5.60484,1058.79,0.55576,0.518224966,14.64585817,3.659630809
1.241,0.225,14.43924,17.08029,5502.32,0.89748,3.305854532,3.897689632,-0.359022639
1.306,0.166,4.42032,5.45833,998.673,0.53636,0.441619392,13.68453681,-0.279840902
1.306,0.166,25.7401,29.84372,5193.01,0.9418,6.322630021,4.161199222,-0.279841172
1.22,0.25,11.50288,12.58218,3197.52,0.75846,1.257170893,7.914005144,3.239964049
1.22,0.25,11.99233,20.56378,5878.55,0.88,3.162953192,3.808158461,3.240066684
1.418,0.152,10.14056,13.26938,4844.81,0.80674,1.68816086,8.085937292,0.346836204
0.965,0.314,3.77871,7.01083,645.315,0.4874,0.365298857,14.25291759,3.772496839
1.09,0.26,14.5405,22.21993,5520.47,0.88234,3.230251621,3.362148594,2.206487379
1.241,0.225,7.58192,8.31671,1452.39,0.67452,0.563984649,10.30795289,-0.359022853
0.965,0.314,9.7961,13.27431,4663.16,0.81398,1.890795733,7.923362921,3.777436735
1.22,0.25,5.0967,7.39924,411.897,0.4521,0.254388926,13.05136146,3.240293982
1.33,0.104,3.67872,4.91078,303.01,0.4225,0.328461479,18.1290779,1.202030464
1.33,0.104,15.78271,22.264,6738.24,0.90782,4.23559821,3.099546672,1.202055727
1.22,0.25,4.80325,4.89776,375.271,0.42842,0.323949519,17.72580667,3.242940624
0.75,0.29,10.89633,13.01258,4192.92,0.81966,1.699661378,4.962931854,3.663867484
1.09,0.26,11.48374,14.59999,4924.53,0.83814,2.093251515,6.569091634,2.20644319
1.306,0.166,10.78563,18.41851,5429.11,0.88066,2.673982219,3.5931868,-0.279841742
1.33,0.104,28.74849,29.82052,3121.85,0.8409,2.120005042,5.922522855,1.202050043
1.241,0.225,5.60073,9.66713,2133.66,0.66558,0.749653658,9.711462395,-0.359023612
1.241,0.225,8.39309,11.34269,4367.27,0.80446,1.669627662,7.82242274,-0.359022867
1.241,0.225,28.26773,32.36037,3176.96,0.83118,1.755218056,7.590249124,-0.359022599
1.418,0.152,26.46835,28.51482,7123.38,0.93076,5.798983203,3.652479355,0.346839247
0.75,0.29,20.34871,23.29977,4653.34,0.883,2.998587302,3.849527791,3.668432541
1.33,0.104,9.35582,11.64669,4142.67,0.7958,1.624234112,8.956531154,1.202034475
1.09,0.26,21.87894,23.38605,5120.36,0.90574,3.485666565,3.21337676,2.206561227
1.33,0.104,12.11977,17.3531,4364.93,0.8585,2.212703003,6.792624107,1.202046957
1.33,0.104,8.13977,8.49323,2232.73,0.67724,0.87544403,10.24311488,1.202057393
1.44,0.2104,3.75301,4.11323,216.293,0.44446,0.264882744,18.74483696,1.106328311
1.306,0.166,4.22996,7.80071,243.183,0.5562,0.454014873,14.82524959,-0.279843563
0.75,0.29,39.58014,45.012,5444.54,0.9638,10.93270567,5.488019825,3.674000185
1.241,0.225,7.41464,12.56279,2899.59,0.74308,1.06168846,9.28230296,-0.359022998
1.33,0.104,26.95195,29.24638,3290.32,0.8507,2.169699196,5.653818874,1.202050187
0.75,0.29,18.43897,22.89227,6116.59,0.92136,4.864137177,2.634934404,3.670850332
0.965,0.314,25.24992,27.4649,5058.89,0.89364,3.633465747,3.959821472,3.781082222
1.241,0.225,14.18524,22.62039,5785.2,0.90836,4.053369032,3.283853844,-0.359022682
0.965,0.314,17.01823,21.30993,4839.97,0.88178,3.258177035,4.21273089,3.784152571
1.306,0.166,4.65091,5.41853,1218.92,0.58148,0.556637278,12.95159941,-0.279842084
1.418,0.152,4.28978,5.42171,782.958,0.51606,0.426668651,13.38989728,0.346835918
0.75,0.29,4.28425,5.4803,890.741,0.55348,0.509593783,16.44508838,3.671988706
0.965,0.314,21.72513,25.07508,6891.12,0.92328,5.588388393,2.74739203,3.784846319
1.09,0.26,6.13483,9.09166,2832.53,0.71798,0.904110038,10.07002889,2.206308477
1.418,0.152,10.08563,13.71991,3669.03,0.8162,1.571107937,6.516692116,0.346834493
1.44,0.2104,21.38414,27.14492,6362.76,0.93018,5.685036579,2.947625681,1.106342759
1.306,0.166,20.00893,26.66216,5862.88,0.92084,4.915288617,5.249478724,-0.279841425
1.22,0.25,22.53175,25.22455,6343.55,0.91674,4.563779104,4.183539033,3.240494454
0.965,0.314,13.26042,14.92091,5206.98,0.85268,2.33782613,5.40931771,3.78253045
1.09,0.26,7.8507,11.78803,1983.82,0.7484,0.712789059,8.406476189,2.206115527
1.33,0.104,5.40382,6.42465,1855.47,0.64804,0.670305539,10.45138118,1.202056335
1.33,0.104,5.09264,6.26427,2411.6,0.65386,0.785833697,10.86370153,1.202052152
1.306,0.166,5.19916,6.77782,1512.39,0.5933,0.524237016,10.5616619,-0.279841512
1.33,0.104,4.14792,6.04006,1427.54,0.59394,0.597682088,12.64420679,1.20203816
1.241,0.225,12.29506,14.60251,4330.96,0.84052,1.910950246,5.906683851,-0.359022947
1.33,0.104,8.88533,11.47589,3653.23,0.7819,1.40852682,8.874551258,1.202051779
1.22,0.25,12.05657,12.5848,2205.94,0.70538,0.962595014,10.2684488,3.241042438
1.418,0.152,7.75871,10.01013,3208.81,0.76924,1.145477965,6.517505984,0.346837051
