PLD,LCD,ASA,Porosity,Density,Pore volume,Qst N2,log_P_0(N2),log_P(N2)
3.85775,4.39053,173.544,0.50834,1.58321,0.321081853,13.04372009,-9.759506316,4.920313272
6.12785,12.37213,3656.28,0.76108,0.613909,1.239727712,10.40592777,-8.910988902,5.349199338
4.59373,4.92609,329.359,0.42358,1.2701,0.333501299,17.13363026,-8.668918614,5.421912199
6.48081,9.47252,1271.45,0.58954,1.142,0.516234676,9.848880099,-9.318505876,5.207114758
4.75385,5.87158,1483.35,0.59392,1.05542,0.562733319,13.29131701,-9.291949515,5.13219028
4.04185,5.27797,1042.87,0.59626,1.27879,0.466268895,11.96130874,-9.614297132,4.917025862
4.1432,4.67913,546.6,0.5207,1.68326,0.309340209,14.95627024,-9.419984563,5.186022962
4.18275,4.72751,582.465,0.52418,1.638,0.32001221,14.02960201,-9.369321923,5.253155552
4.73838,5.90111,3224.14,0.7112,0.853512,0.833263036,9.233354601,-9.056867868,5.26997653
5.09371,10.84979,2242.39,0.73102,0.987627,0.740178225,7.532781966,-9.510198117,4.919776525
5.10475,10.83424,2220.75,0.7295,0.990811,0.736265544,7.572383832,-9.479619756,4.959582502
5.15775,10.83211,2228.38,0.73028,0.991313,0.736679535,7.570354688,-9.499078131,4.982526754
36.09316,38.39638,4256.39,0.86952,0.330751,2.628926292,5.895996059,-8.490880776,5.546147334
4.14527,5.03897,477.729,0.50692,1.26322,0.401291936,17.23869547,-8.904236022,5.406695065
4.62411,5.25312,469.405,0.43378,1.36621,0.317506093,14.92573913,-9.295583681,5.078844648
5.89987,7.33941,703.164,0.50038,1.15869,0.431849761,11.66947953,-9.318221922,5.153294563
5.43293,7.07895,551.249,0.45578,1.23597,0.368762996,12.81738277,-9.052873139,5.375683409
5.51917,6.9387,1279,0.56722,1.06823,0.530990517,13.5453544,-9.121314056,5.313820154
5.38791,7.02744,557.072,0.47072,1.22872,0.383097858,12.32531689,-9.319545925,5.130109231
5.70931,7.08217,593.246,0.4914,1.19421,0.411485417,12.58124941,-9.46844211,4.960434426
5.20998,6.82532,521.764,0.45816,1.26745,0.361481715,12.72919712,-9.271957043,5.242575411
5.43055,7.07901,578.494,0.47396,1.22579,0.386656768,12.23233363,-9.345510874,5.173319126
5.55881,7.01349,564.084,0.48404,1.21167,0.399481707,12.83512349,-9.461212386,5.009487376
8.55613,10.88811,2713.4,0.69748,0.702067,0.993466436,12.08070022,-9.077328194,5.173638062
8.62628,10.81747,2981.53,0.70756,0.682989,1.035975689,11.47115326,-8.994063623,5.317452565
5.51512,5.77667,548.02,0.464,1.43835,0.322591859,11.76995694,-9.138065407,5.260075567
5.83562,6.37209,886.13,0.51612,1.3312,0.387710337,10.46824438,-9.087352588,5.435680333
3.76343,5.10112,216.26,0.53602,1.37664,0.389368317,18.15907651,-10.14544387,4.230893116
31.81617,33.37685,2501.76,0.83682,0.55548,1.506480881,7.485124076,-8.834982246,5.355309577
3.77189,6.33537,1377.97,0.63538,1.09195,0.58187646,12.27071276,-9.74396689,4.7326816
3.8396,6.40626,1013.26,0.59228,1.22785,0.482371625,14.49443474,-9.634467141,4.924754317
3.96851,4.621,1398.72,0.56826,0.918673,0.618566127,14.11333697,-9.192839771,5.168367035
4.99124,7.04652,1034.51,0.53774,1.10591,0.486242099,12.76793679,-9.066858758,5.379668801
4.77124,5.17559,224.653,0.37694,1.89554,0.198856263,14.32995929,-9.491470011,5.063829082
5.95944,6.92785,1516.95,0.59038,0.95198,0.620160087,13.06007269,-9.074195529,5.331385424
4.08235,8.5781,1113.76,0.59616,1.22102,0.488247531,12.33186594,-10.11833233,4.516447089
7.22422,12.70758,2296.11,0.73656,0.840959,0.875857206,7.650530078,-9.229291935,5.203950114
4.48945,5.4044,686.609,0.52304,1.33709,0.391177856,14.45667434,-9.360126943,5.073051732
5.55178,6.21978,2629.43,0.7017,0.911359,0.769949054,9.545915591,-8.69102151,5.705963113
10.48758,11.72847,1451.86,0.65056,1.03086,0.631084725,8.031494981,-9.14318802,5.374171296
4.44258,5.67441,835.09,0.54036,1.13028,0.478076229,15.84463129,-8.230271254,5.944133833
8.33336,9.56221,2471.49,0.69308,0.705297,0.982678219,9.987597617,-9.244385711,5.054604286
7.41464,12.56279,2899.59,0.74308,0.699904,1.06168846,9.28230296,-9.108287472,5.218567606
6.18664,12.83222,2224.88,0.70894,0.918215,0.772084969,12.56395736,-9.245257973,5.194006871
4.31087,7.7671,1487.68,0.61816,1.11145,0.556174367,11.96882878,-9.221932763,5.296009659
9.88681,11.25321,2525.06,0.72208,0.655086,1.102267489,7.309762031,-8.987704388,5.264918191
5.05627,5.83331,121.541,0.36332,2.03698,0.178362085,14.6544092,-9.120435013,5.362172839
8.23046,13.93661,2673.77,0.75038,0.705662,1.063370282,12.60587298,-9.049076973,5.263760547
4.146,5.27667,728.873,0.52182,1.23845,0.421349267,17.28227964,-8.986055203,5.269099616
4.56478,7.19069,939.672,0.55654,1.30979,0.42490781,12.97608796,-9.024687307,5.409259579
4.43531,6.98874,1837.37,0.60518,0.861557,0.702425957,13.65448559,-9.168447689,5.166746483
4.21694,6.93935,1637,0.59946,0.944373,0.634770371,13.42580251,-9.249312631,5.117840851
8.46949,8.93125,1473.05,0.62226,1.07172,0.580618072,10.50115476,-9.317187519,5.175537868
5.67839,6.29148,758.172,0.52096,1.73371,0.300488548,13.63004872,-8.021394093,6.312849028
5.45003,6.08438,746.235,0.51598,1.74666,0.295409524,13.92794524,-8.050595271,6.465895614
9.36955,10.28847,1288.78,0.5922,0.959454,0.617226047,13.414987,-9.383379473,4.988248085
4.75286,5.24143,387.193,0.41706,1.73091,0.240948403,13.50486023,-8.626888156,5.875228489
7.75151,19.92035,4661.65,0.8176,0.416148,1.964685641,5.889025702,-8.817492928,5.317247537
6.42877,8.06449,1735.19,0.64948,0.994088,0.653342561,13.11975871,-9.601160607,4.851218446
5.30054,7.18071,1772.64,0.63984,1.02665,0.623230897,13.2820122,-9.742838395,4.709920018
6.17686,8.70352,1314.29,0.63354,1.10684,0.572386253,10.63983666,-9.202828371,5.3747552
4.73872,6.49654,597.103,0.48622,1.24069,0.391894833,15.36569839,-8.890517579,5.376773613
13.27334,13.47664,2034.15,0.69836,0.710309,0.983177744,12.59368966,-9.425880108,4.863680508
10.7455,11.47981,1344.75,0.63868,1.14506,0.557769899,8.562512306,-8.746115843,5.708963313
10.74209,11.51419,1347.31,0.64112,1.143,0.560909886,8.612330647,-8.770022717,5.663722871
5.54947,9.21896,1451.9,0.58362,0.933786,0.625004016,12.10422876,-8.582131437,5.711632688
5.43687,9.32301,1385.03,0.58002,0.950981,0.609917548,12.32065125,-8.571557992,5.687052045
4.06161,5.32548,476.164,0.50186,1.49426,0.335858552,14.06570619,-9.733705564,4.931032326
4.88565,5.0519,345.654,0.46146,1.50882,0.305841651,13.47211043,-8.927828995,5.665437193
4.94322,5.11017,348.373,0.46644,1.49623,0.311743515,13.2498662,-9.010271368,5.484736699
5.02601,5.1864,383.441,0.46914,1.4827,0.316409253,13.08753904,-8.967174216,5.427225357
5.00326,5.16234,384.303,0.4668,1.49169,0.312933652,13.16743728,-9.033162364,5.27092207
5.02281,5.18598,383.829,0.46988,1.483,0.316844235,13.05719982,-9.015057265,5.535456572
4.99439,5.14847,403.219,0.46774,1.4815,0.315720553,13.02766206,-9.077369563,5.469657972
4.91671,5.07682,365.373,0.46468,1.49643,0.310525718,13.31881459,-9.016377536,5.360855855
5.01099,5.19048,388.112,0.4702,1.4743,0.318931018,12.96079631,-8.965659014,5.448982184
4.98367,5.16273,379.738,0.46598,1.48699,0.313371307,13.14049105,-8.951589364,5.562357096
4.99038,5.16264,390.564,0.46744,1.48759,0.314226366,13.14703199,-9.065452799,5.418793642
4.35949,5.09274,532.704,0.47664,1.47774,0.322546591,15.47526234,-8.881420129,5.579065854
4.99057,7.01369,516.603,0.47134,1.16777,0.403624001,12.12361841,-9.817262378,4.772225858
5.08651,7.10061,559.058,0.47504,1.15597,0.410944921,12.27589538,-9.773231516,4.632260623
5.22809,7.23384,575.002,0.484,1.1195,0.432335864,11.6424129,-9.792225036,4.729941283
3.98397,5.03658,215.483,0.42474,1.74975,0.242743249,18.99379441,-8.953671135,5.38876326
5.09264,6.26427,2411.6,0.65386,0.832059,0.785833697,10.86370153,-8.973268883,5.366854338
4.48935,6.14879,793.176,0.53168,1.21568,0.437351935,14.35359257,-9.132576795,5.163835122
7.67167,10.27831,2922.27,0.70564,0.69448,1.016069577,9.870596914,-9.106936237,5.301337747
6.03194,8.49795,3283.08,0.735,0.769652,0.954977055,9.339961117,-9.209121707,5.148890629
4.94828,5.4924,1400.28,0.6196,1.21421,0.510290642,12.25489735,-9.211245243,5.254332716
4.36372,7.19009,1236.06,0.55574,1.03983,0.534452747,14.01800705,-9.146660294,5.256614166
4.52273,5.3255,561.466,0.5167,1.62985,0.317023039,13.28527473,-8.804491412,5.809276249
6.38689,7.02334,777.944,0.53406,1.685,0.316949555,12.88785373,-8.146394561,6.299636116
4.03981,8.5056,782.841,0.57816,1.2776,0.452536005,14.64042612,-9.973219977,4.600499348
4.12189,8.21931,773.642,0.58244,1.27633,0.456339661,14.66892616,-9.90070348,4.807834658
4.57353,6.8037,160.598,0.42238,2.00293,0.210881059,12.36583598,-9.709994389,4.844777248
7.35018,9.71439,1525.51,0.68302,1.06464,0.641550195,9.002819538,-9.447064072,5.086892247
3.99405,6.20263,1461.97,0.58598,0.988457,0.592822955,12.60538788,-9.672895576,4.811697859
3.93376,5.7859,1061.51,0.55152,1.09699,0.502757546,13.97798729,-9.911196031,4.653043459
3.83237,5.36995,636.727,0.51436,1.20669,0.426256951,17.31131872,-8.789253358,5.358277609
3.76464,5.3037,602.973,0.5021,1.22825,0.408792998,17.67282821,-8.869052855,5.259120756
3.72114,5.34194,616.839,0.48554,1.18992,0.408044238,14.82512321,-9.19843659,5.235548586
5.51273,6.23351,2602.63,0.70158,0.921282,0.761525787,9.701682953,-8.674393281,5.699893354
4.11195,4.69664,1240.58,0.59184,1.09749,0.539266873,13.51827261,-8.792801137,5.605331484
4.62513,5.76822,1093.55,0.56466,1.11065,0.508404988,13.01500827,-9.324384712,5.065372507
6.53639,8.26997,2774.46,0.72522,0.770939,0.940696994,9.006094871,-8.743875531,5.565255655
6.61957,8.20931,2763.89,0.71726,0.786825,0.91158771,9.2787948,-8.795740618,5.580706782
3.74279,4.83661,369.488,0.51506,1.15821,0.444703465,18.2372177,-10.32185403,3.8964034
5.53828,7.03754,2279.26,0.65416,0.930114,0.703311637,10.03650582,-9.054399144,5.362096746
9.90922,20.37708,3587.2,0.828,0.51525,1.6069869,6.65791627,-8.923033106,5.271268686
9.49767,11.24994,3709.73,0.79266,0.554498,1.429509214,6.896922771,-8.837309845,5.362991048
5.07098,10.40468,2268.58,0.66682,0.834367,0.799192681,11.76301452,-8.954797886,5.378352584
3.6532,4.68057,480.747,0.49434,1.10074,0.44909788,15.96583086,-9.383160641,5.012737532
4.82619,7.16379,1243.97,0.59762,0.994067,0.601186842,13.26639624,-9.250485056,5.157242107
7.18297,17.06774,2104.22,0.69226,0.779609,0.887957938,13.21476617,-8.949211828,5.409702778
4.86183,6.41301,601.77,0.49572,1.15346,0.429767829,18.18039903,-10.0464899,4.522457593
7.52711,9.02632,3201.03,0.76362,0.738263,1.034346838,4.58256452,-9.174942884,5.142164467
8.21137,10.58889,3667,0.8007,0.621509,1.288316018,3.792366794,-9.128594273,5.152990947
10.84338,15.26084,2079.12,0.72518,0.834696,0.868795346,11.21134794,-9.355210353,4.989740112
9.2554,11.07723,1264.7,0.62052,0.942046,0.658693949,10.03715698,-8.835346604,5.61882127
4.19275,5.1054,143.203,0.41244,1.86722,0.220884524,16.36843216,-8.940965647,5.533297792
4.03207,5.56405,1542.83,0.60148,0.979977,0.613769507,12.15300206,-9.381109738,5.093231098
4.13005,6.0819,1487.3,0.59992,0.982136,0.610831901,12.07451687,-9.417492098,4.999408102
5.16856,5.80851,1029.51,0.54928,1.17303,0.468257419,13.27331473,-8.662359177,5.519629508
7.98095,9.37773,2417.23,0.68628,0.746179,0.919725696,9.862635549,-9.072359684,5.252459753
6.44934,7.90061,1584.9,0.62044,1.08801,0.570252112,10.23386711,-9.228483133,5.143671026
4.74475,6.7857,1024.9,0.56918,1.24631,0.456692155,12.01342142,-9.811911248,4.731974454
4.40026,5.67314,1337.13,0.68924,1.44318,0.477584224,9.139176531,-9.571425188,4.989039743
4.43683,5.72943,1445.99,0.69446,1.42641,0.486858617,9.021916955,-9.551017934,5.083484575
3.99723,4.79005,473.705,0.49596,1.72886,0.286871117,15.65642832,-9.471760108,5.127420266
7.15132,15.60203,4009.59,0.7783,0.583758,1.33325796,9.340121817,-8.835271162,5.381814796
4.73452,5.76312,1864.99,0.64784,0.963118,0.672648627,11.1978092,-9.409356856,4.921507353
4.01709,5.3881,833.666,0.55242,1.06088,0.520718649,14.74697014,-9.757242923,4.654191849
7.32788,8.13471,1328.07,0.66578,1.23149,0.540629644,10.87144731,-9.514293701,5.03565149
7.41537,8.18288,1340,0.66352,1.23146,0.538807594,10.96477322,-9.534492113,5.011385427
7.67164,8.21788,1397.34,0.67178,1.21042,0.554997439,10.81132319,-9.46740583,5.099282022
7.79985,8.32352,1312.52,0.66686,1.23467,0.540111933,10.65538481,-9.276127248,5.241518994
7.62763,8.30771,1338.91,0.66736,1.22175,0.546232863,10.65672625,-9.458527181,5.005169425
4.57125,7.106,784.155,0.52752,1.41213,0.37356334,12.22160054,-9.523898762,4.951155156
7.52386,8.16009,1339.59,0.66272,1.22695,0.54013611,10.85611836,-9.506991179,5.036724666
7.79803,8.41278,1368.5,0.67308,1.20596,0.558127964,10.63093084,-9.484863982,5.094312105
3.66305,4.43409,114.678,0.4139,1.41147,0.293240381,17.55266743,-9.905866528,4.401881839
4.91458,6.80411,2524.6,0.68262,0.777083,0.878438983,12.23804423,-9.117640992,5.196798039
5.8505,6.03686,1132.86,0.58636,1.12119,0.522980048,11.41463206,-8.362328114,6.041209657
6.70407,7.25727,787.458,0.47158,1.2275,0.384179226,12.6552058,-7.989245214,6.256822713
5.06719,7.09965,1675.11,0.61886,1.05656,0.585731052,11.05705227,-9.124398709,5.353916077
6.68961,13.2781,2162.49,0.7225,0.886331,0.81515822,12.2717827,-9.204944794,5.267693181
6.5701,13.193,2210.71,0.72222,0.888496,0.812856783,12.24811674,-9.221749407,5.249907393
6.64275,13.20287,2201.29,0.7231,0.881027,0.820746697,12.12635417,-9.208612804,5.157112782
6.60546,13.18132,2181.3,0.72282,0.885001,0.81674484,12.21808197,-9.239168636,5.202041089
6.68183,13.19195,2171.13,0.72382,0.878773,0.823671187,12.19461342,-9.211771298,5.18979638
6.69993,13.19966,2167.39,0.7232,0.880672,0.82119109,12.21835856,-9.240481037,5.180018905
6.66924,13.25601,2229.54,0.7244,0.875822,0.827108705,12.04659545,-9.229864969,5.185494434
8.27815,8.89284,2880.12,0.75336,0.8398,0.897070731,7.601221593,-9.102171951,5.267189293
4.70156,5.98836,1367.97,0.5669,1.13574,0.499145931,12.97039084,-8.911947011,5.539764533
7.94447,8.29761,1902.31,0.65206,0.865148,0.753697633,11.3305861,-9.265231534,5.090864251
7.94315,8.31402,1905.69,0.65228,0.865148,0.753951925,11.33255225,-9.273940434,5.127861665
10.90273,11.49614,1285.96,0.63924,1.13639,0.56251815,8.626537491,-8.717726231,5.76661234
10.75448,11.457,1248.66,0.63676,1.17248,0.543088155,8.82021946,-8.769370614,5.788682702
10.64671,11.40307,1079.51,0.62802,1.32388,0.474378342,9.03972814,-8.788323444,5.804170964
10.95857,11.78987,1368.61,0.64822,1.07449,0.603281557,8.310806294,-8.835994236,5.710833902
10.75702,11.6018,1231.33,0.65904,1.22798,0.536686265,8.911939897,-8.744579494,5.75030761
10.64506,11.38518,1074.64,0.62758,1.32314,0.474311108,8.970072148,-8.764440834,5.853394557
10.62301,11.39174,1088.8,0.62762,1.32036,0.475340059,8.958482789,-8.821906573,5.810676055
10.57016,11.32953,1110.12,0.62972,1.32131,0.476587629,9.047957773,-8.837345412,5.732155703
11.06125,11.7757,1356.1,0.64684,1.07581,0.601258587,8.316711395,-8.747161373,5.793382143
11.07374,11.88903,1359.45,0.65134,1.07591,0.605385209,8.323391569,-8.783925914,5.726315026
10.82581,11.40668,1294.75,0.63544,1.13771,0.558525459,8.702828657,-8.727532085,5.724396776
10.79186,11.55541,1238.1,0.64,1.17423,0.545038025,8.848763951,-8.742602051,5.755647098
10.81874,11.57951,1222.22,0.6622,1.23248,0.537290666,8.977558495,-8.720521678,5.761853548
10.88858,11.43729,1264.74,0.63788,1.1695,0.545429671,8.86900467,-8.740627671,5.622500005
11.05538,11.52097,1296.77,0.63882,1.12778,0.566440263,8.542899678,-8.714956189,5.819156591
10.88298,11.69077,1217.22,0.66136,1.22651,0.539221042,8.926148898,-8.732816142,5.791483425
3.65649,4.9754,176.133,0.43374,1.54737,0.280307877,17.52775212,-9.306209814,4.950914905
3.72166,5.47401,218.517,0.42786,1.25742,0.340268168,20.19454571,-10.09305881,4.065062524
6.46655,11.06918,3361.09,0.75462,0.744735,1.013273178,8.78712082,-9.024171377,5.257647527
7.45633,8.75515,2583.43,0.70352,0.883978,0.79585691,12.23562765,-8.949686462,5.415361541
4.24065,5.14726,733.99,0.52196,1.08125,0.482737572,16.6231613,-9.205479409,5.076088726
4.31105,5.20924,720.06,0.52204,1.08343,0.481840082,16.70043667,-9.204558351,5.077583424
4.15335,5.06649,698.549,0.51966,1.08454,0.479152452,16.8215164,-9.275192847,5.068552703
7.84231,9.63817,1856.81,0.68382,0.968257,0.706238117,8.844197145,-9.309022694,5.113047011
4.95411,5.58641,247.714,0.42952,1.71799,0.250013097,14.18646189,-9.1721069,5.23899564
5.57745,6.73617,1558.49,0.64406,1.22293,0.526653202,10.74443313,-9.329290902,5.197717582
5.52931,6.74228,1541.66,0.64732,1.23822,0.522782704,10.6476192,-9.298091815,5.205222185
5.5633,6.72492,1533.55,0.6466,1.24692,0.518557726,10.51293328,-9.359905129,5.194289708
8.38156,8.70899,3336.55,0.78544,0.6876,1.14229203,3.932058992,-9.150525103,5.113689629
8.24745,8.57279,3231.08,0.78816,0.705939,1.116470403,4.068229885,-9.17397648,5.115180947
8.47314,8.79766,3470.84,0.78884,0.659131,1.196787892,3.835667432,-9.127347129,5.109885669
8.34849,11.31649,2932.93,0.73996,0.659609,1.121816106,7.824614942,-8.937063344,5.309498888
4.35736,7.59167,874.592,0.55396,1.4363,0.385685442,10.74804171,-9.554421042,5.031429518
4.0721,4.38086,164.504,0.42954,1.35437,0.317151148,18.77314027,-9.003750093,5.225440811
3.76847,7.77332,1264.77,0.63114,1.11406,0.566522449,10.67531138,-9.649880784,4.824471425
3.74803,7.59472,1303.11,0.63304,1.11537,0.56756054,10.77510035,-9.455939722,5.059825626
3.68703,7.06893,1299.57,0.62138,1.1427,0.54378227,11.14222598,-9.683555548,4.768328986
3.76616,7.18206,1276.79,0.62442,1.14198,0.546787159,11.12123091,-9.659510108,4.931339558
5.53023,6.24795,2618.01,0.70226,0.917942,0.765037442,9.660634395,-8.647936505,5.725432208
5.43307,6.88574,2564.42,0.69694,0.934938,0.745439805,10.00760426,-8.680990088,5.683468899
5.58095,6.84864,2641.33,0.70248,0.914088,0.768503689,9.656963804,-8.684735696,5.699474962
5.54383,6.2822,2635.62,0.7047,0.913502,0.771426882,9.601536855,-8.689681207,5.692500438
5.52998,6.2305,2607.18,0.702,0.917281,0.765305288,9.637823028,-8.69461299,5.684202601
4.08035,8.60996,1751.77,0.62412,0.892149,0.699569242,13.5866531,-9.192362675,5.142190464
5.84334,7.60651,2298.34,0.66298,0.89237,0.74294295,9.498290837,-8.964953995,5.427700142
4.10064,4.8322,679.338,0.532,1.27011,0.418861358,16.61187195,-9.455267157,4.972834323
4.25829,5.05781,262.756,0.3907,2.01174,0.194209987,17.79266669,-8.292679138,5.965326933
4.11246,5.10711,256.607,0.41838,2.00854,0.208300557,14.09266879,-9.036019463,5.658497594
3.97439,5.66406,1511.69,0.63118,1.2172,0.518550772,12.12950859,-8.897232249,5.603549176
4.80162,6.76874,1763.4,0.6401,1.07493,0.595480636,11.49698222,-8.966723089,5.519849599
5.76711,8.64942,964.048,0.63514,1.65261,0.3843254,7.443149323,-9.472705615,5.201786272
4.45617,4.94603,588.67,0.51764,1.56048,0.331718446,12.26055371,-8.881684002,5.650952322
4.50865,5.05516,509.707,0.55578,1.94091,0.286350217,12.10771059,-9.001463814,5.518809397
6.48549,7.09668,847.573,0.52214,1.23144,0.424007666,11.75094598,-9.078062189,5.439089109
5.41366,7.45968,3082.43,0.70364,0.680928,1.033354481,10.92456939,-9.15520774,5.061259806
4.57463,5.69204,1094.95,0.566,1.10643,0.511555182,14.0658909,-9.387494444,5.086464704
5.3048,8.5131,3919.89,0.7317,0.597247,1.225121265,10.508483,-9.149299317,5.060766468
4.00763,8.23055,1725.06,0.6435,0.791399,0.813117024,10.96312565,-9.343462441,5.064650551
9.16908,11.02009,1137.17,0.58894,1.0226,0.575924115,10.43329188,-8.700772681,5.751127332
6.77493,8.38862,1397.17,0.5852,0.882886,0.662826231,9.262062517,-9.425806349,4.933559488
4.12404,5.46793,580.8,0.50342,1.18663,0.424243446,16.57622761,-9.297369083,5.0675369
10.88335,11.49174,1241.27,0.64072,1.17569,0.54497359,8.780467015,-8.761719672,5.627586137
4.77619,6.50652,1370.96,0.57322,1.06179,0.539861931,12.60872912,-9.169544256,5.243040154
4.76212,7.16308,1563.98,0.59774,1.01279,0.590191451,11.60559294,-9.560930307,4.867949147
4.09689,5.39541,1002.02,0.50016,1.23338,0.405519791,15.27103092,-8.812327088,5.668267442
4.58604,7.47672,1763.41,0.62816,0.942864,0.666225458,13.66788891,-8.956260262,5.411442316
3.83367,5.04944,835.247,0.57222,1.16048,0.493089067,15.80749168,-9.333108074,5.058214723
3.82141,5.05464,837.919,0.57504,1.16139,0.495130835,15.80107137,-9.296408058,5.045365955
6.40353,7.28891,1568.32,0.61566,0.848239,0.725809589,15.32197324,-8.887809813,5.384896097
