PLD,LCD,ASA,Porosity,Density,Pore volume,Qst H2,log_P_0(H2),log_P(H2)
4.48945,5.4044,686.609,0.52304,1.33709,0.391177856,5.417518962,-9.683215585,4.996661566
5.55178,6.21978,2629.43,0.7017,0.911359,0.769949054,3.660413977,-8.85841994,5.513285843
10.48758,11.72847,1451.86,0.65056,1.03086,0.631084725,2.820389429,-8.87922663,5.535604582
4.44258,5.67441,835.09,0.54036,1.13028,0.478076229,6.018701385,-8.917937617,5.700457854
8.33336,9.56221,2471.49,0.69308,0.705297,0.982678219,3.49177224,-9.044317628,5.33110813
7.41464,12.56279,2899.59,0.74308,0.699904,1.06168846,2.790397531,-8.841562553,5.466112553
6.18664,12.83222,2224.88,0.70894,0.918215,0.772084969,3.547668214,-9.093023282,5.418560432
4.31087,7.7671,1487.68,0.61816,1.11145,0.556174367,4.584468253,-9.276198311,5.20395874
9.88681,11.25321,2525.06,0.72208,0.655086,1.102267489,2.423255009,-8.702481654,5.678465317
8.23046,13.93661,2673.77,0.75038,0.705662,1.063370282,3.261892339,-8.848116583,5.538700823
4.146,5.27667,728.873,0.52182,1.23845,0.421349267,6.721978116,-9.28517853,5.309568761
4.56478,7.19069,939.672,0.55654,1.30979,0.42490781,4.891965449,-9.367457223,5.159939455
4.43531,6.98874,1837.37,0.60518,0.861557,0.702425957,4.608707983,-9.259133045,5.098780059
4.21694,6.93935,1637,0.59946,0.944373,0.634770371,4.544075304,-9.307035488,5.137701277
5.67839,6.29148,758.172,0.52096,1.73371,0.300488548,5.218598669,-8.578263065,5.955037766
5.45003,6.08438,746.235,0.51598,1.74666,0.295409524,5.320100243,-8.683720786,5.97936212
9.36955,10.28847,1288.78,0.5922,0.959454,0.617226047,4.167216457,-9.045974647,5.288760755
4.75286,5.24143,387.193,0.41706,1.73091,0.240948403,5.166094373,-9.037887656,5.372185699
7.75151,19.92035,4661.65,0.8176,0.416148,1.964685641,2.037223498,-8.508680631,5.619637126
6.42877,8.06449,1735.19,0.64948,0.994088,0.653342561,4.192923813,-9.752828972,4.650887961
5.30054,7.18071,1772.64,0.63984,1.02665,0.623230897,4.308696339,-9.839154649,4.688227807
6.17686,8.70352,1314.29,0.63354,1.10684,0.572386253,3.977650462,-9.282301303,5.328572608
13.27334,13.47664,2034.15,0.69836,0.710309,0.983177744,3.553762347,-8.773345753,5.406750342
10.7455,11.47981,1344.75,0.63868,1.14506,0.557769899,3.017581172,-8.581861453,5.909204245
10.74209,11.51419,1347.31,0.64112,1.143,0.560909886,3.031151029,-8.593016668,5.794672593
5.54947,9.21896,1451.9,0.58362,0.933786,0.625004016,4.692895198,-8.888222295,5.738626227
5.43687,9.32301,1385.03,0.58002,0.950981,0.609917548,4.776654342,-8.907866913,5.605161954
4.06161,5.32548,476.164,0.50186,1.49426,0.335858552,5.389861133,-9.80028041,4.663088544
4.88565,5.0519,345.654,0.46146,1.50882,0.305841651,5.106345176,-9.613811245,4.964223801
4.94322,5.11017,348.373,0.46644,1.49623,0.311743515,5.034871675,-9.61063352,5.015933396
5.02601,5.1864,383.441,0.46914,1.4827,0.316409253,4.988196062,-9.636803549,4.928971973
5.00326,5.16234,384.303,0.4668,1.49169,0.312933652,5.015341977,-9.60222861,4.87751727
5.02281,5.18598,383.829,0.46988,1.483,0.316844235,4.983912121,-9.599167725,4.736281111
4.99439,5.14847,403.219,0.46774,1.4815,0.315720553,4.974012785,-9.603017768,5.162626618
4.91671,5.07682,365.373,0.46468,1.49643,0.310525718,5.061905519,-9.629083079,5.047240466
5.01099,5.19048,388.112,0.4702,1.4743,0.318931018,4.952007648,-9.641221,4.948569909
4.98367,5.16273,379.738,0.46598,1.48699,0.313371307,4.994547401,-9.585788559,5.089554672
4.99038,5.16264,390.564,0.46744,1.48759,0.314226366,5.005366924,-9.564104629,5.001333884
4.35949,5.09274,532.704,0.47664,1.47774,0.322546591,5.680534055,-9.344763752,5.279444548
4.99057,7.01369,516.603,0.47134,1.16777,0.403624001,4.611593768,-9.811347547,4.581927399
5.08651,7.10061,559.058,0.47504,1.15597,0.410944921,4.628402181,-9.791151625,4.651976656
5.22809,7.23384,575.002,0.484,1.1195,0.432335864,4.406379842,-9.704733978,4.717737655
5.09264,6.26427,2411.6,0.65386,0.832059,0.785833697,4.065550828,-9.0875138,5.357525306
7.67167,10.27831,2922.27,0.70564,0.69448,1.016069577,3.553143349,-8.930900383,5.3365773
6.03194,8.49795,3283.08,0.735,0.769652,0.954977055,3.043686412,-9.015858509,5.348474806
4.94828,5.4924,1400.28,0.6196,1.21421,0.510290642,4.225017384,-9.389066581,5.168743173
4.36372,7.19009,1236.06,0.55574,1.03983,0.534452747,5.283171678,-9.511254154,5.117133237
4.52273,5.3255,561.466,0.5167,1.62985,0.317023039,4.70008777,-9.675091647,4.95390089
6.38689,7.02334,777.944,0.53406,1.685,0.316949555,4.96948399,-8.673959097,5.89567837
4.03981,8.5056,782.841,0.57816,1.2776,0.452536005,4.613589353,-10.00946491,4.547531623
4.12189,8.21931,773.642,0.58244,1.27633,0.456339661,4.569701106,-9.912610424,4.6493939
7.35018,9.71439,1525.51,0.68302,1.06464,0.641550195,3.022210824,-9.195435912,5.35073476
3.93376,5.7859,1061.51,0.55152,1.09699,0.502757546,5.283775678,-9.605029471,4.968156549
3.83237,5.36995,636.727,0.51436,1.20669,0.426256951,6.564829893,-9.222052449,5.508588599
5.51273,6.23351,2602.63,0.70158,0.921282,0.761525787,3.717757157,-8.848174382,5.731979325
4.11195,4.69664,1240.58,0.59184,1.09749,0.539266873,5.15845955,-9.283146352,5.117579785
4.62513,5.76822,1093.55,0.56466,1.11065,0.508404988,4.895110419,-9.544863914,5.063914903
6.53639,8.26997,2774.46,0.72522,0.770939,0.940696994,3.379831152,-8.772717197,5.602971704
6.61957,8.20931,2763.89,0.71726,0.786825,0.91158771,3.41084335,-8.794365489,5.503654438
5.53828,7.03754,2279.26,0.65416,0.930114,0.703311637,3.706942036,-9.056778114,5.40155661
9.90922,20.37708,3587.2,0.828,0.51525,1.6069869,2.006457402,-8.540051394,5.72555988
9.49767,11.24994,3709.73,0.79266,0.554498,1.429509214,2.396249518,-8.548586408,5.655688681
5.07098,10.40468,2268.58,0.66682,0.834367,0.799192681,3.602840065,-8.993798014,5.614420026
4.82619,7.16379,1243.97,0.59762,0.994067,0.601186842,4.863573125,-9.42713651,4.984946939
7.18297,17.06774,2104.22,0.69226,0.779609,0.887957938,3.796960432,-8.971912105,5.359644013
4.86183,6.41301,601.77,0.49572,1.15346,0.429767829,6.69539383,-9.810094005,4.715558509
7.52711,9.02632,3201.03,0.76362,0.738263,1.034346838,1.683202569,-8.828409927,5.66771753
8.21137,10.58889,3667,0.8007,0.621509,1.288316018,1.362798631,-8.677104458,5.523838651
10.84338,15.26084,2079.12,0.72518,0.834696,0.868795346,3.522879614,-9.20983694,5.311978808
9.2554,11.07723,1264.7,0.62052,0.942046,0.658693949,3.750977578,-8.802450791,5.43121716
4.03207,5.56405,1542.83,0.60148,0.979977,0.613769507,4.536956208,-9.407261743,5.017325605
4.13005,6.0819,1487.3,0.59992,0.982136,0.610831901,4.466107576,-9.483490072,5.016474253
5.16856,5.80851,1029.51,0.54928,1.17303,0.468257419,4.952638972,-9.128402818,5.392408709
7.98095,9.37773,2417.23,0.68628,0.746179,0.919725696,3.511893978,-9.081558521,5.206701468
6.44934,7.90061,1584.9,0.62044,1.08801,0.570252112,3.784054317,-9.213605889,5.262270335
4.74475,6.7857,1024.9,0.56918,1.24631,0.456692155,4.557405951,-9.744560143,4.855447413
4.40026,5.67314,1337.13,0.68924,1.44318,0.477584224,3.454939797,-9.377185425,5.097639643
4.43683,5.72943,1445.99,0.69446,1.42641,0.486858617,3.407924541,-9.345690382,5.445685236
7.15132,15.60203,4009.59,0.7783,0.583758,1.33325796,2.843585064,-8.606382509,5.653432122
4.73452,5.76312,1864.99,0.64784,0.963118,0.672648627,4.225215379,-9.338098333,5.152853878
4.01709,5.3881,833.666,0.55242,1.06088,0.520718649,5.482339256,-9.85734896,4.740312897
7.32788,8.13471,1328.07,0.66578,1.23149,0.540629644,4.130541763,-9.490597718,5.008957804
7.41537,8.18288,1340,0.66352,1.23146,0.538807594,4.144424881,-9.50095233,5.241646481
7.67164,8.21788,1397.34,0.67178,1.21042,0.554997439,4.036788633,-9.318607702,5.266245428
7.79985,8.32352,1312.52,0.66686,1.23467,0.540111933,4.058134875,-9.310361876,5.253100591
7.62763,8.30771,1338.91,0.66736,1.22175,0.546232863,4.033284133,-9.288813308,5.245482279
4.57125,7.106,784.155,0.52752,1.41213,0.37356334,4.571307916,-9.806863074,4.876831127
7.52386,8.16009,1339.59,0.66272,1.22695,0.54013611,4.094710886,-9.478187774,5.112014849
7.79803,8.41278,1368.5,0.67308,1.20596,0.558127964,4.007903873,-9.250586995,5.292949086
4.91458,6.80411,2524.6,0.68262,0.777083,0.878438983,4.597722868,-9.103057969,5.262606069
5.8505,6.03686,1132.86,0.58636,1.12119,0.522980048,4.475256782,-8.740654533,5.707950197
6.70407,7.25727,787.458,0.47158,1.2275,0.384179226,4.810107084,-8.218235738,5.976419687
5.06719,7.09965,1675.11,0.61886,1.05656,0.585731052,4.243269526,-9.201230218,5.243020485
6.68961,13.2781,2162.49,0.7225,0.886331,0.81515822,3.361739198,-9.051486684,5.429893379
6.5701,13.193,2210.71,0.72222,0.888496,0.812856783,3.397707057,-9.049039429,5.610220259
6.64275,13.20287,2201.29,0.7231,0.881027,0.820746697,3.354986609,-9.038694848,5.470871409
6.60546,13.18132,2181.3,0.72282,0.885001,0.81674484,3.375898415,-9.066632981,5.515278312
6.68183,13.19195,2171.13,0.72382,0.878773,0.823671187,3.343067775,-9.028929972,5.342245054
6.69993,13.19966,2167.39,0.7232,0.880672,0.82119109,3.346484707,-9.014187332,5.459076031
6.66924,13.25601,2229.54,0.7244,0.875822,0.827108705,3.326634126,-9.038811267,5.492084281
8.27815,8.89284,2880.12,0.75336,0.8398,0.897070731,2.571227926,-8.956603775,5.455395575
4.70156,5.98836,1367.97,0.5669,1.13574,0.499145931,4.82068858,-9.285133194,5.258663966
7.94447,8.29761,1902.31,0.65206,0.865148,0.753697633,4.130100805,-9.177506412,5.09712429
7.94315,8.31402,1905.69,0.65228,0.865148,0.753951925,4.128660582,-9.176291568,5.350802185
10.90273,11.49614,1285.96,0.63924,1.13639,0.56251815,3.040229455,-8.58700087,5.688624412
10.75448,11.457,1248.66,0.63676,1.17248,0.543088155,3.069919584,-8.681369047,5.755749125
10.64671,11.40307,1079.51,0.62802,1.32388,0.474378342,3.183852731,-8.643493329,5.940460527
10.95857,11.78987,1368.61,0.64822,1.07449,0.603281557,2.878036348,-8.655657042,5.733226849
10.75702,11.6018,1231.33,0.65904,1.22798,0.536686265,3.268455812,-8.605971947,5.604917934
10.64506,11.38518,1074.64,0.62758,1.32314,0.474311108,3.171043065,-8.634919726,6.036077719
10.62301,11.39174,1088.8,0.62762,1.32036,0.475340059,3.145155939,-8.589710724,5.85032776
10.57016,11.32953,1110.12,0.62972,1.32131,0.476587629,3.170870046,-8.673394141,5.690767499
11.06125,11.7757,1356.1,0.64684,1.07581,0.601258587,2.878133631,-8.558011546,5.827550868
11.07374,11.88903,1359.45,0.65134,1.07591,0.605385209,2.903086927,-8.547899205,5.843769273
10.82581,11.40668,1294.75,0.63544,1.13771,0.558525459,3.057338819,-8.598626554,5.852524601
10.79186,11.55541,1238.1,0.64,1.17423,0.545038025,3.094923549,-8.621952665,5.885886255
10.81874,11.57951,1222.22,0.6622,1.23248,0.537290666,3.301234902,-8.653548982,5.863063619
10.88858,11.43729,1264.74,0.63788,1.1695,0.545429671,3.077495265,-8.623330564,5.738533999
11.05538,11.52097,1296.77,0.63882,1.12778,0.566440263,3.005007882,-8.574430373,5.925466128
10.88298,11.69077,1217.22,0.66136,1.22651,0.539221042,3.291078594,-8.578920893,5.863906481
6.46655,11.06918,3361.09,0.75462,0.744735,1.013273178,3.002436849,-8.875443301,5.5183409
7.45633,8.75515,2583.43,0.70352,0.883978,0.79585691,3.895888197,-8.97044692,5.484436732
4.24065,5.14726,733.99,0.52196,1.08125,0.482737572,6.368583901,-9.569289657,4.922802745
4.31105,5.20924,720.06,0.52204,1.08343,0.481840082,6.406949754,-9.579045824,4.950832632
4.15335,5.06649,698.549,0.51966,1.08454,0.479152452,6.482578531,-9.627549935,4.930804234
7.84231,9.63817,1856.81,0.68382,0.968257,0.706238117,2.968470495,-9.074372224,5.332832771
4.95411,5.58641,247.714,0.42952,1.71799,0.250013097,5.154712681,-9.676764412,4.805644059
5.57745,6.73617,1558.49,0.64406,1.22293,0.526653202,3.550144485,-9.359217818,5.217767625
5.52931,6.74228,1541.66,0.64732,1.23822,0.522782704,3.57733033,-9.380519966,5.042686844
5.5633,6.72492,1533.55,0.6466,1.24692,0.518557726,3.568671285,-9.341233441,5.205150183
8.38156,8.70899,3336.55,0.78544,0.6876,1.14229203,1.484145567,-8.777113261,5.540071007
8.24745,8.57279,3231.08,0.78816,0.705939,1.116470403,1.531194327,-8.820220929,5.469299868
8.47314,8.79766,3470.84,0.78884,0.659131,1.196787892,1.442146659,-8.74696942,5.438564591
8.34849,11.31649,2932.93,0.73996,0.659609,1.121816106,2.757834111,-8.76080773,5.525225304
4.35736,7.59167,874.592,0.55396,1.4363,0.385685442,4.071554079,-9.588081129,4.996665125
5.53023,6.24795,2618.01,0.70226,0.917942,0.765037442,3.706584755,-8.833041893,5.626783166
5.43307,6.88574,2564.42,0.69694,0.934938,0.745439805,3.804537387,-8.863747245,5.625074229
5.58095,6.84864,2641.33,0.70248,0.914088,0.768503689,3.693440447,-8.81191451,5.476111399
5.54383,6.2822,2635.62,0.7047,0.913502,0.771426882,3.687443792,-8.828453641,5.569559404
5.52998,6.2305,2607.18,0.702,0.917281,0.765305288,3.699503137,-8.826243027,5.545105865
4.08035,8.60996,1751.77,0.62412,0.892149,0.699569242,4.71074387,-9.280944628,5.126621407
5.84334,7.60651,2298.34,0.66298,0.89237,0.74294295,3.662755556,-9.109542689,5.357173304
4.10064,4.8322,679.338,0.532,1.27011,0.418861358,6.027884394,-9.905995624,4.841716769
4.25829,5.05781,262.756,0.3907,2.01174,0.194209987,6.65790994,-9.181050538,5.549932314
4.11246,5.10711,256.607,0.41838,2.00854,0.208300557,5.487102084,-9.605209571,5.225650249
3.97439,5.66406,1511.69,0.63118,1.2172,0.518550772,4.668060701,-9.024553112,5.477581601
4.80162,6.76874,1763.4,0.6401,1.07493,0.595480636,4.315782261,-9.191960298,5.240534088
5.76711,8.64942,964.048,0.63514,1.65261,0.3843254,2.824873492,-9.442652628,5.413133532
4.45617,4.94603,588.67,0.51764,1.56048,0.331718446,4.406903874,-9.324950366,5.239573253
4.50865,5.05516,509.707,0.55578,1.94091,0.286350217,4.478413985,-9.419764336,5.017100745
6.48549,7.09668,847.573,0.52214,1.23144,0.424007666,4.462742282,-9.265421536,5.304049622
5.41366,7.45968,3082.43,0.70364,0.680928,1.033354481,4.068654276,-9.189038734,5.101994216
4.57463,5.69204,1094.95,0.566,1.10643,0.511555182,5.553117595,-9.710722223,4.904994124
5.3048,8.5131,3919.89,0.7317,0.597247,1.225121265,3.51409971,-8.964577748,5.198093587
4.00763,8.23055,1725.06,0.6435,0.791399,0.813117024,4.226777524,-9.657402279,4.852416254
9.16908,11.02009,1137.17,0.58894,1.0226,0.575924115,3.901422377,-8.747387416,5.603155789
6.77493,8.38862,1397.17,0.5852,0.882886,0.662826231,3.391849511,-9.388704996,4.956032263
4.12404,5.46793,580.8,0.50342,1.18663,0.424243446,6.255109087,-9.560622096,4.802674661
10.88335,11.49174,1241.27,0.64072,1.17569,0.54497359,3.072856006,-8.559674644,5.952670775
4.77619,6.50652,1370.96,0.57322,1.06179,0.539861931,4.50157931,-9.366166097,5.132457779
4.76212,7.16308,1563.98,0.59774,1.01279,0.590191451,4.280140833,-9.578872921,4.893485498
4.09689,5.39541,1002.02,0.50016,1.23338,0.405519791,5.604376375,-9.264185173,5.414918461
4.58604,7.47672,1763.41,0.62816,0.942864,0.666225458,5.083046881,-9.222976583,5.201867323
3.83367,5.04944,835.247,0.57222,1.16048,0.493089067,6.075983506,-9.520301317,4.948448239
3.82141,5.05464,837.919,0.57504,1.16139,0.495130835,6.066982527,-9.513492026,5.059851862
6.40353,7.28891,1568.32,0.61566,0.848239,0.725809589,4.902816014,-9.051495867,5.326925222
6.771,9.5833,1825.57,0.68152,0.919899,0.740863943,3.441372349,-9.285934115,4.949095552
6.45176,9.80418,1963.35,0.67426,0.880896,0.765425203,3.32697053,-9.304126749,5.313338234
4.95704,6.0526,720.619,0.49142,1.09523,0.448691142,4.766144496,-9.670038026,4.705339953
4.69208,8.09916,912.99,0.52074,1.04866,0.496576583,4.583250789,-9.905323682,4.506302593
3.81491,8.83929,1463.71,0.59704,0.983115,0.607294162,4.904816579,-9.392457989,5.157582947
4.57898,8.75163,2495.83,0.64868,0.791151,0.819919333,4.446301587,-9.053984071,5.19861576
3.8004,8.91057,1543.25,0.60862,0.944674,0.644264582,4.678969925,-9.418328628,5.059791074
3.82289,8.8152,1561.09,0.60764,0.954752,0.636437525,4.767689273,-9.398471731,4.943742365
4.59038,8.8603,2453.17,0.66052,0.835338,0.79072184,4.217048075,-9.030476071,5.303890497
6.13062,13.83308,889.461,0.57056,1.06916,0.533652587,3.981837229,-9.595834424,4.706513334
5.75649,10.56447,2067.12,0.71746,0.937929,0.76494063,3.603928794,-9.072655664,5.370151147
7.58192,8.31671,1452.39,0.67452,1.19599,0.563984649,3.852541157,-9.26606169,5.353208846
8.74362,10.02859,2361.15,0.71526,0.833317,0.858328823,3.417903062,-9.031454003,5.435153787
8.829,10.07569,2412.57,0.7208,0.816116,0.883207779,3.355674982,-8.963603177,5.337279224
5.1267,11.12385,1394.76,0.6626,0.988754,0.670136353,3.905958017,-9.642774161,4.984321916
4.39114,10.03517,1274.04,0.5942,1.07113,0.554741255,4.182753377,-9.581749893,4.845674025
4.52398,7.17145,1523.19,0.60376,1.00634,0.599956277,4.620723961,-9.381883147,5.212858899
4.42397,7.1893,1256.77,0.5928,1.19701,0.495233958,4.752868022,-9.496649335,4.972941545
4.47496,7.10811,1245.71,0.5954,1.19501,0.498238508,4.717550792,-9.485648784,5.147197006
4.61334,7.43495,1424.59,0.61094,1.10002,0.555389902,4.472434557,-9.381739498,5.077578946
4.54841,7.33279,1374.02,0.60744,1.11524,0.544671999,4.51848868,-9.447104838,5.059535766
4.51709,7.56073,1331.16,0.60318,1.13544,0.531230184,4.52778635,-9.480510345,5.066991652
4.58286,7.31141,1377.3,0.60742,1.12856,0.538225704,4.541674386,-9.426306754,5.145278745
4.46533,7.29188,1308.26,0.59566,1.16787,0.510039645,4.638687285,-9.475551743,5.061130231
4.4641,7.3373,1275.03,0.5942,1.17666,0.504988697,4.635827455,-9.53694366,5.069181716
4.44483,7.25725,1279.54,0.59316,1.1848,0.500641458,4.669173779,-9.481997232,4.995178559
3.89955,5.07471,258.176,0.49194,1.37071,0.358894296,6.157832609,-9.592580893,4.760620528
4.41246,5.52672,557.463,0.47838,1.33702,0.357795695,6.033720397,-9.099437368,5.369184465
4.3714,5.49841,614.56,0.48644,1.35332,0.359441965,6.101213979,-9.136838082,5.215377615
5.54367,7.07962,1686.38,0.63618,0.995326,0.639167469,4.533187701,-9.297318773,5.168900977
4.38111,6.44243,1584.65,0.59318,0.976829,0.607250604,5.19183573,-9.419086792,4.987179514
6.92477,7.62222,2200.35,0.66538,0.882059,0.754348632,3.639421296,-9.154401738,5.215775642
6.96811,7.67683,2172.38,0.66442,0.883035,0.752427707,3.647584689,-9.14995903,5.21455931
6.78537,7.50015,2253.99,0.66724,0.876532,0.7612272,3.627190282,-9.147802939,5.196138018
6.81104,7.57949,2172.13,0.66514,0.890235,0.747151033,3.684968938,-9.168539691,5.202958654
4.38331,6.74211,1002.39,0.56112,1.12027,0.500879252,4.571724495,-9.754967203,4.550037934
7.46506,15.39913,3516.88,0.75948,0.573362,1.324608188,2.12967374,-8.878006044,5.404747918
8.6308,15.82486,4194.59,0.81936,0.47623,1.720513197,1.869777723,-8.509444302,5.691367406
5.14242,9.6589,1977.4,0.65304,0.852469,0.766057182,3.174852659,-9.38117207,5.001933574
9.8601,17.02678,4791.8,0.82956,0.403171,2.057588467,1.614649961,-8.419746957,5.688506867
11.04076,18.83776,5179.17,0.84878,0.353647,2.400076913,1.424077164,-8.331162259,5.642298377
5.49118,9.43325,2682.59,0.68322,0.740208,0.923010829,3.252431134,-9.194019033,5.101739446
5.66915,8.39488,1840.05,0.65236,0.894966,0.728921546,3.380095628,-9.31482297,5.234599841
6.61649,9.97603,2716.73,0.70778,0.724807,0.976508229,2.939410785,-9.16056186,5.266761957
6.24123,8.23227,872.412,0.59654,1.25167,0.476595269,3.888140485,-9.737469225,4.823446721
8.23621,13.74339,4005.21,0.79656,0.552289,1.442288367,1.961969443,-8.634658786,5.588214858
12.08403,12.38134,2036.14,0.744,0.807511,0.921349678,2.07249427,-8.963816851,5.337398467
7.81628,14.53341,3043.22,0.76952,0.695195,1.106912449,2.248386075,-8.824100668,5.498284479
6.78856,10.21096,2739.44,0.7235,0.763158,0.948034352,2.644201552,-9.013466554,5.288117065
5.03586,8.49984,1561.97,0.61898,0.992818,0.623457673,3.687581189,-9.534050605,4.937653299
4.31366,9.21841,1338.02,0.60768,1.01282,0.599988152,3.544069106,-9.641935063,4.800767465
8.02745,11.1208,2681.31,0.71352,0.717116,0.99498547,2.838434573,-9.003401621,5.281924319
7.63358,14.04257,1861.17,0.73444,1.01271,0.725222423,2.196552405,-9.091557522,5.396788244
8.937,13.6058,4228.68,0.80374,0.478064,1.681239332,2.206029986,-8.536543965,5.625199539
4.56707,7.42185,1082.29,0.60242,1.36262,0.442104182,3.876941971,-9.736346428,4.87676431
8.37226,15.73732,4255.86,0.81496,0.464521,1.754409381,1.961698567,-8.503977074,5.645883719
9.85657,15.58677,4270.1,0.82504,0.45483,1.813952466,1.576710205,-8.468941541,5.594788473
9.22072,13.79662,4969.05,0.83554,0.423428,1.973275268,1.56540241,-8.394500461,5.707416006
