PLD,LCD,ASA,Porosity,Density,Pore volume,Qst CO2,log_P_0(CO2),log_P(CO2)
4.22597,5.76843,735.503,0.531,1.21128,0.438379235,27.68216021,-7.210101186,5.174929612
4.61744,7.01096,1015.75,0.59098,1.0069,0.586930182,22.58945435,-8.553160451,5.48371043
9.99848,15.52711,1685.96,0.74322,0.770284,0.964864907,21.31840866,-8.580212013,5.762769154
7.81351,8.36121,1307.06,0.60632,0.894084,0.678146572,23.40443205,-8.478308172,5.736734926
10.42327,18.0621,1641.12,0.6993,0.790526,0.884600886,38.7655857,-8.808011098,5.096137772
3.85775,4.39053,173.544,0.50834,1.58321,0.321081853,24.16304497,-9.263944365,4.616755625
6.12785,12.37213,3656.28,0.76108,0.613909,1.239727712,22.89793932,-8.312346401,5.878072654
4.59373,4.92609,329.359,0.42358,1.2701,0.333501299,26.73231937,-7.559170045,4.950590637
6.48081,9.47252,1271.45,0.58954,1.142,0.516234676,19.99423076,-8.835885203,5.653041716
4.75385,5.87158,1483.35,0.59392,1.05542,0.562733319,21.55687201,-8.377965804,5.615566872
4.04185,5.27797,1042.87,0.59626,1.27879,0.466268895,21.63363688,-8.633378787,5.578643351
4.1432,4.67913,546.6,0.5207,1.68326,0.309340209,40.30032781,-7.797315912,4.354749072
4.18275,4.72751,582.465,0.52418,1.638,0.32001221,36.80423425,-8.161104443,4.519942501
4.73838,5.90111,3224.14,0.7112,0.853512,0.833263036,16.18853328,-8.341988491,5.985399541
5.09371,10.84979,2242.39,0.73102,0.987627,0.740178225,12.85728303,-9.001596174,5.494689259
5.10475,10.83424,2220.75,0.7295,0.990811,0.736265544,12.86805175,-9.025076078,5.502286236
5.15775,10.83211,2228.38,0.73028,0.991313,0.736679535,12.8694037,-8.967480036,5.516340208
36.09316,38.39638,4256.39,0.86952,0.330751,2.628926292,14.86610653,-8.43093027,5.566867418
4.14527,5.03897,477.729,0.50692,1.26322,0.401291936,32.66799922,-8.700523985,3.904858878
4.62411,5.25312,469.405,0.43378,1.36621,0.317506093,24.07975861,-8.253218858,4.936879994
5.89987,7.33941,703.164,0.50038,1.15869,0.431849761,18.4713141,-8.515466627,5.670709731
5.43293,7.07895,551.249,0.45578,1.23597,0.368762996,21.19939575,-8.130138476,5.515562458
5.51917,6.9387,1279,0.56722,1.06823,0.530990517,23.58787704,-8.196339163,5.644182355
5.38791,7.02744,557.072,0.47072,1.22872,0.383097858,19.2764894,-8.392715305,5.556583277
5.70931,7.08217,593.246,0.4914,1.19421,0.411485417,21.55521685,-8.829320536,5.266052144
5.20998,6.82532,521.764,0.45816,1.26745,0.361481715,19.93148708,-8.410426173,5.468359032
5.43055,7.07901,578.494,0.47396,1.22579,0.386656768,19.13636808,-8.43104153,5.531485724
5.55881,7.01349,564.084,0.48404,1.21167,0.399481707,21.90694306,-8.828907241,5.203096968
8.55613,10.88811,2713.4,0.69748,0.702067,0.993466436,20.84427279,-8.193466424,5.74090421
8.62628,10.81747,2981.53,0.70756,0.682989,1.035975689,19.80347584,-8.1544435,5.802324676
5.51512,5.77667,548.02,0.464,1.43835,0.322591859,18.84872797,-8.378917187,5.648871791
5.83562,6.37209,886.13,0.51612,1.3312,0.387710337,18.44271454,-8.479291814,5.819353816
3.76343,5.10112,216.26,0.53602,1.37664,0.389368317,29.43929552,-8.50893358,4.331345442
31.81617,33.37685,2501.76,0.83682,0.55548,1.506480881,18.57158822,-8.712515922,5.536681207
3.77189,6.33537,1377.97,0.63538,1.09195,0.58187646,20.81778655,-8.455504252,5.640892034
3.8396,6.40626,1013.26,0.59228,1.22785,0.482371625,23.6567843,-8.391834677,5.491404576
3.96851,4.621,1398.72,0.56826,0.918673,0.618566127,24.59638726,-8.108743558,5.685923178
4.99124,7.04652,1034.51,0.53774,1.10591,0.486242099,23.13968953,-8.280023013,5.726747218
4.77124,5.17559,224.653,0.37694,1.89554,0.198856263,26.10772326,-8.006339502,4.901469198
5.95944,6.92785,1516.95,0.59038,0.95198,0.620160087,22.60498257,-8.44460613,5.45210165
4.08235,8.5781,1113.76,0.59616,1.22102,0.488247531,21.17603919,-9.426275171,5.136144321
7.22422,12.70758,2296.11,0.73656,0.840959,0.875857206,21.93981615,-8.639458977,5.656340984
4.48945,5.4044,686.609,0.52304,1.33709,0.391177856,26.22424121,-8.328750877,5.287864298
5.55178,6.21978,2629.43,0.7017,0.911359,0.769949054,15.66354374,-7.975148173,6.226354403
10.48758,11.72847,1451.86,0.65056,1.03086,0.631084725,18.91248389,-8.729305467,5.773283233
4.44258,5.67441,835.09,0.54036,1.13028,0.478076229,25.19257425,-7.237265738,5.336587219
8.33336,9.56221,2471.49,0.69308,0.705297,0.982678219,19.90580502,-8.598749547,5.662401928
7.41464,12.56279,2899.59,0.74308,0.699904,1.06168846,19.65957169,-8.620791864,5.659878638
6.18664,12.83222,2224.88,0.70894,0.918215,0.772084969,23.91160873,-8.524612393,5.901150176
4.31087,7.7671,1487.68,0.61816,1.11145,0.556174367,20.19677241,-8.280431498,5.812804518
9.88681,11.25321,2525.06,0.72208,0.655086,1.102267489,14.22677043,-8.581323201,5.673469754
5.05627,5.83331,121.541,0.36332,2.03698,0.178362085,22.63544928,-8.291387514,5.095899683
8.23046,13.93661,2673.77,0.75038,0.705662,1.063370282,26.38174199,-8.478357557,5.80039598
4.146,5.27667,728.873,0.52182,1.23845,0.421349267,31.32019916,-7.242936016,5.264861637
4.56478,7.19069,939.672,0.55654,1.30979,0.42490781,30.31877047,-7.853479629,5.12003996
4.43531,6.98874,1837.37,0.60518,0.861557,0.702425957,24.76431158,-8.241527229,5.646253756
4.21694,6.93935,1637,0.59946,0.944373,0.634770371,24.60939456,-8.302503334,5.64226789
8.46949,8.93125,1473.05,0.62226,1.07172,0.580618072,19.88087015,-8.65621085,5.684054522
5.67839,6.29148,758.172,0.52096,1.73371,0.300488548,23.78600111,-7.165557486,6.141467001
5.45003,6.08438,746.235,0.51598,1.74666,0.295409524,24.18942613,-7.171351979,6.10483955
9.36955,10.28847,1288.78,0.5922,0.959454,0.617226047,26.91907524,-8.834743231,5.34000956
4.75286,5.24143,387.193,0.41706,1.73091,0.240948403,23.37738299,-7.716979133,5.767340449
7.75151,19.92035,4661.65,0.8176,0.416148,1.964685641,11.56781167,-8.512860295,5.564371196
6.42877,8.06449,1735.19,0.64948,0.994088,0.653342561,24.42620722,-8.810056672,5.392666573
5.30054,7.18071,1772.64,0.63984,1.02665,0.623230897,24.37629493,-8.819530552,5.331755555
6.17686,8.70352,1314.29,0.63354,1.10684,0.572386253,18.70597457,-8.528276492,5.925133308
4.73872,6.49654,597.103,0.48622,1.24069,0.391894833,25.20868366,-8.229711357,4.968806662
13.27334,13.47664,2034.15,0.69836,0.710309,0.983177744,23.47744373,-8.889784841,5.322348343
10.7455,11.47981,1344.75,0.63868,1.14506,0.557769899,20.29437426,-8.274823414,6.099233033
10.74209,11.51419,1347.31,0.64112,1.143,0.560909886,20.60125497,-8.252557089,6.120498384
5.54947,9.21896,1451.9,0.58362,0.933786,0.625004016,20.5790664,-7.852472876,5.9139882
5.43687,9.32301,1385.03,0.58002,0.950981,0.609917548,21.05194672,-7.74917592,5.84768148
4.06161,5.32548,476.164,0.50186,1.49426,0.335858552,23.01184773,-8.630475441,5.543483774
4.88565,5.0519,345.654,0.46146,1.50882,0.305841651,22.6571854,-8.17042791,5.130205267
4.94322,5.11017,348.373,0.46644,1.49623,0.311743515,22.39804081,-8.190999411,5.141618163
5.02601,5.1864,383.441,0.46914,1.4827,0.316409253,22.13280666,-8.205295496,5.082256743
5.00326,5.16234,384.303,0.4668,1.49169,0.312933652,22.241897,-8.212208322,5.084484118
5.02281,5.18598,383.829,0.46988,1.483,0.316844235,22.10152301,-8.211239306,5.200341976
4.99439,5.14847,403.219,0.46774,1.4815,0.315720553,22.06247472,-8.266660821,5.148305336
4.91671,5.07682,365.373,0.46468,1.49643,0.310525718,22.47485853,-8.214434049,5.093575027
5.01099,5.19048,388.112,0.4702,1.4743,0.318931018,21.93262495,-8.208215409,5.17560511
4.98367,5.16273,379.738,0.46598,1.48699,0.313371307,22.18276822,-8.208319017,5.195367755
4.99038,5.16264,390.564,0.46744,1.48759,0.314226366,22.22750329,-8.196326134,5.185997509
4.35949,5.09274,532.704,0.47664,1.47774,0.322546591,34.10804833,-7.868725937,4.54058041
4.99057,7.01369,516.603,0.47134,1.16777,0.403624001,20.64687729,-9.09200139,5.278265839
5.08651,7.10061,559.058,0.47504,1.15597,0.410944921,20.91360164,-9.051724594,5.282410671
5.22809,7.23384,575.002,0.484,1.1195,0.432335864,20.44675491,-9.145165902,5.287764788
3.98397,5.03658,215.483,0.42474,1.74975,0.242743249,41.94872694,-7.110104747,3.621221375
5.09264,6.26427,2411.6,0.65386,0.832059,0.785833697,20.45874608,-8.144995925,5.906955864
4.48935,6.14879,793.176,0.53168,1.21568,0.437351935,23.95536245,-8.401031428,5.048231149
7.67167,10.27831,2922.27,0.70564,0.69448,1.016069577,17.9398409,-8.505464374,5.801183451
6.03194,8.49795,3283.08,0.735,0.769652,0.954977055,23.89170009,-8.374931307,5.724577376
4.94828,5.4924,1400.28,0.6196,1.21421,0.510290642,33.17193211,-7.842161703,5.237933292
4.36372,7.19009,1236.06,0.55574,1.03983,0.534452747,23.59648124,-8.208472617,5.513050791
4.52273,5.3255,561.466,0.5167,1.62985,0.317023039,35.15292955,-7.910792303,4.632171082
6.38689,7.02334,777.944,0.53406,1.685,0.316949555,22.66324659,-7.256713748,6.182326249
4.03981,8.5056,782.841,0.57816,1.2776,0.452536005,40.43156121,-8.849446083,5.113165218
4.12189,8.21931,773.642,0.58244,1.27633,0.456339661,42.68338962,-9.039224935,5.095888869
4.57353,6.8037,160.598,0.42238,2.00293,0.210881059,20.07731332,-9.139324712,5.178966746
7.35018,9.71439,1525.51,0.68302,1.06464,0.641550195,20.28830757,-9.450940973,5.069549611
3.99405,6.20263,1461.97,0.58598,0.988457,0.592822955,21.53742654,-8.411202036,5.653903704
3.93376,5.7859,1061.51,0.55152,1.09699,0.502757546,29.66730117,-8.572642739,4.991096187
3.83237,5.36995,636.727,0.51436,1.20669,0.426256951,27.56172287,-7.471887554,5.297881926
3.76464,5.3037,602.973,0.5021,1.22825,0.408792998,28.09479496,-7.543385084,5.276153518
3.72114,5.34194,616.839,0.48554,1.18992,0.408044238,24.46234363,-8.344954505,5.021626921
5.51273,6.23351,2602.63,0.70158,0.921282,0.761525787,15.9333556,-7.932992226,6.250304665
4.11195,4.69664,1240.58,0.59184,1.09749,0.539266873,22.48900511,-8.106744389,5.679074707
4.62513,5.76822,1093.55,0.56466,1.11065,0.508404988,25.25322899,-8.444684221,5.3017143
6.53639,8.26997,2774.46,0.72522,0.770939,0.940696994,15.83621847,-8.172048226,6.1064951
6.61957,8.20931,2763.89,0.71726,0.786825,0.91158771,20.5205547,-8.07537685,6.134844786
3.74279,4.83661,369.488,0.51506,1.15821,0.444703465,30.51430706,-8.920510105,4.201977565
5.53828,7.03754,2279.26,0.65416,0.930114,0.703311637,17.95513246,-8.38361495,5.929257026
9.90922,20.37708,3587.2,0.828,0.51525,1.6069869,13.84709963,-8.687430433,5.520655434
9.49767,11.24994,3709.73,0.79266,0.554498,1.429509214,13.19640683,-8.477791267,5.716115587
5.07098,10.40468,2268.58,0.66682,0.834367,0.799192681,21.55000141,-8.332715623,5.816577458
3.6532,4.68057,480.747,0.49434,1.10074,0.44909788,28.605909,-8.074910776,5.454226819
4.82619,7.16379,1243.97,0.59762,0.994067,0.601186842,22.42646464,-8.400832184,5.518707957
7.18297,17.06774,2104.22,0.69226,0.779609,0.887957938,21.87515442,-8.41163219,5.794309948
4.86183,6.41301,601.77,0.49572,1.15346,0.429767829,32.21950561,-9.101362077,4.793240317
7.52711,9.02632,3201.03,0.76362,0.738263,1.034346838,9.435048116,-8.909698426,5.410628231
8.21137,10.58889,3667,0.8007,0.621509,1.288316018,10.14633231,-8.903016121,5.328987566
10.84338,15.26084,2079.12,0.72518,0.834696,0.868795346,20.71782826,-8.633206938,5.467282565
9.2554,11.07723,1264.7,0.62052,0.942046,0.658693949,17.82656188,-8.253782143,6.15044432
4.19275,5.1054,143.203,0.41244,1.86722,0.220884524,26.43739433,-7.940223423,5.443739901
4.03207,5.56405,1542.83,0.60148,0.979977,0.613769507,25.44320093,-8.04251427,5.676308509
4.13005,6.0819,1487.3,0.59992,0.982136,0.610831901,24.0296708,-8.182140505,5.584864943
5.16856,5.80851,1029.51,0.54928,1.17303,0.468257419,27.39139299,-7.543912996,5.259181706
7.98095,9.37773,2417.23,0.68628,0.746179,0.919725696,19.53857176,-8.45226287,5.732610312
6.44934,7.90061,1584.9,0.62044,1.08801,0.570252112,20.51118955,-8.383589199,5.861109465
4.74475,6.7857,1024.9,0.56918,1.24631,0.456692155,20.45813952,-8.807718852,5.386328303
4.40026,5.67314,1337.13,0.68924,1.44318,0.477584224,16.85684479,-8.910938393,5.666050762
4.43683,5.72943,1445.99,0.69446,1.42641,0.486858617,16.59338368,-8.876770683,5.71543392
3.99723,4.79005,473.705,0.49596,1.72886,0.286871117,27.13475767,-8.046014675,5.219482377
7.15132,15.60203,4009.59,0.7783,0.583758,1.33325796,19.55386806,-8.345750901,5.875817795
4.73452,5.76312,1864.99,0.64784,0.963118,0.672648627,19.31345545,-8.568466684,5.577326849
4.01709,5.3881,833.666,0.55242,1.06088,0.520718649,29.28346456,-8.347329137,4.602505979
7.32788,8.13471,1328.07,0.66578,1.23149,0.540629644,21.81786132,-8.826770642,5.603558749
7.41537,8.18288,1340,0.66352,1.23146,0.538807594,21.94258542,-8.788003296,5.606035828
7.67164,8.21788,1397.34,0.67178,1.21042,0.554997439,21.50414417,-8.78249976,5.590128268
7.79985,8.32352,1312.52,0.66686,1.23467,0.540111933,21.62971434,-8.78086627,5.622589418
7.62763,8.30771,1338.91,0.66736,1.22175,0.546232863,21.56396528,-8.807190025,5.611792481
4.57125,7.106,784.155,0.52752,1.41213,0.37356334,22.56426736,-8.639563948,5.206120366
7.52386,8.16009,1339.59,0.66272,1.22695,0.54013611,21.82323939,-8.834923107,5.584589025
7.79803,8.41278,1368.5,0.67308,1.20596,0.558127964,21.47737023,-8.759936234,5.606518684
3.66305,4.43409,114.678,0.4139,1.41147,0.293240381,28.64125014,-8.397364974,4.294371137
4.91458,6.80411,2524.6,0.68262,0.777083,0.878438983,23.18055878,-8.182374926,5.842435632
5.8505,6.03686,1132.86,0.58636,1.12119,0.522980048,19.43804867,-7.473493444,6.194365781
6.70407,7.25727,787.458,0.47158,1.2275,0.384179226,21.71067874,-7.501593496,6.021705597
5.06719,7.09965,1675.11,0.61886,1.05656,0.585731052,20.76778596,-8.322453748,5.899114663
6.68961,13.2781,2162.49,0.7225,0.886331,0.81515822,24.41227902,-8.639931719,5.765916326
6.5701,13.193,2210.71,0.72222,0.888496,0.812856783,24.03519644,-8.624366648,5.811003091
6.64275,13.20287,2201.29,0.7231,0.881027,0.820746697,24.04176322,-8.582408291,5.830955922
6.60546,13.18132,2181.3,0.72282,0.885001,0.81674484,24.00147862,-8.560680132,5.843967466
6.68183,13.19195,2171.13,0.72382,0.878773,0.823671187,24.19363181,-8.556706842,5.816408505
6.69993,13.19966,2167.39,0.7232,0.880672,0.82119109,24.39037297,-8.578876664,5.790393618
6.66924,13.25601,2229.54,0.7244,0.875822,0.827108705,23.88322488,-8.590605387,5.81083302
8.27815,8.89284,2880.12,0.75336,0.8398,0.897070731,15.70445631,-8.594701453,5.740296163
4.70156,5.98836,1367.97,0.5669,1.13574,0.499145931,20.92475896,-8.152382757,5.756226933
7.94447,8.29761,1902.31,0.65206,0.865148,0.753697633,21.27146872,-8.591438205,5.774815054
7.94315,8.31402,1905.69,0.65228,0.865148,0.753951925,21.22307678,-8.555454677,5.779377684
10.90273,11.49614,1285.96,0.63924,1.13639,0.56251815,20.14161464,-8.153915876,6.149301638
10.75448,11.457,1248.66,0.63676,1.17248,0.543088155,22.10556542,-8.168952442,6.08799249
10.64671,11.40307,1079.51,0.62802,1.32388,0.474378342,21.37183464,-8.125688864,6.177778881
10.95857,11.78987,1368.61,0.64822,1.07449,0.603281557,20.74667468,-8.24505818,6.081529995
10.75702,11.6018,1231.33,0.65904,1.22798,0.536686265,16.40866912,-8.18549495,6.282087858
10.64506,11.38518,1074.64,0.62758,1.32314,0.474311108,21.04262872,-8.161346825,6.200692667
10.62301,11.39174,1088.8,0.62762,1.32036,0.475340059,21.24898723,-8.10935912,6.171270357
10.57016,11.32953,1110.12,0.62972,1.32131,0.476587629,21.74584707,-8.134176033,6.16625673
11.06125,11.7757,1356.1,0.64684,1.07581,0.601258587,20.79282844,-8.199615079,6.077050707
11.07374,11.88903,1359.45,0.65134,1.07591,0.605385209,20.65526243,-8.16173276,6.073592062
10.82581,11.40668,1294.75,0.63544,1.13771,0.558525459,20.49708164,-8.148573642,6.109441848
10.79186,11.55541,1238.1,0.64,1.17423,0.545038025,21.51725152,-8.181324755,6.120531793
10.81874,11.57951,1222.22,0.6622,1.23248,0.537290666,16.56290149,-8.21681507,6.289826308
10.88858,11.43729,1264.74,0.63788,1.1695,0.545429671,22.18396948,-8.157426555,6.096003796
11.05538,11.52097,1296.77,0.63882,1.12778,0.566440263,20.11318171,-8.112165161,6.19826181
10.88298,11.69077,1217.22,0.66136,1.22651,0.539221042,16.51106982,-8.131434046,6.277871454
3.65649,4.9754,176.133,0.43374,1.54737,0.280307877,30.12459944,-7.586981093,4.865125078
3.72166,5.47401,218.517,0.42786,1.25742,0.340268168,41.6436914,-9.285456544,3.76110874
6.46655,11.06918,3361.09,0.75462,0.744735,1.013273178,16.60340189,-8.415827882,5.880460056
7.45633,8.75515,2583.43,0.70352,0.883978,0.79585691,31.31351296,-8.008748278,5.725542944
4.24065,5.14726,733.99,0.52196,1.08125,0.482737572,26.59394531,-7.816460703,5.418150831
4.31105,5.20924,720.06,0.52204,1.08343,0.481840082,26.64218648,-7.851755652,5.354997042
4.15335,5.06649,698.549,0.51966,1.08454,0.479152452,27.04237215,-7.904743445,5.32720971
7.84231,9.63817,1856.81,0.68382,0.968257,0.706238117,17.53262652,-8.919428619,5.564642889
4.95411,5.58641,247.714,0.42952,1.71799,0.250013097,31.83844167,-8.331973457,4.277505204
5.57745,6.73617,1558.49,0.64406,1.22293,0.526653202,35.91731676,-8.089896458,5.637253457
5.52931,6.74228,1541.66,0.64732,1.23822,0.522782704,34.4323611,-8.028354155,5.66730175
5.5633,6.72492,1533.55,0.6466,1.24692,0.518557726,33.13433405,-8.106105185,5.693077308
8.38156,8.70899,3336.55,0.78544,0.6876,1.14229203,7.370958565,-8.973554211,5.342844785
8.24745,8.57279,3231.08,0.78816,0.705939,1.116470403,7.772356944,-8.950153173,5.331477362
8.47314,8.79766,3470.84,0.78884,0.659131,1.196787892,7.161981319,-8.945169189,5.338018032
8.34849,11.31649,2932.93,0.73996,0.659609,1.121816106,14.65082873,-8.581655081,5.722441203
4.35736,7.59167,874.592,0.55396,1.4363,0.385685442,19.21063182,-8.675861845,5.59757624
4.0721,4.38086,164.504,0.42954,1.35437,0.317151148,30.66647378,-8.124049028,4.228208119
3.76847,7.77332,1264.77,0.63114,1.11406,0.566522449,19.01558718,-8.617771583,5.596568157
3.74803,7.59472,1303.11,0.63304,1.11537,0.56756054,18.97986594,-8.490465786,5.654401512
3.68703,7.06893,1299.57,0.62138,1.1427,0.54378227,19.52865952,-8.644592485,5.502729679
3.76616,7.18206,1276.79,0.62442,1.14198,0.546787159,19.54777161,-8.636904707,5.530049362
5.53023,6.24795,2618.01,0.70226,0.917942,0.765037442,15.89437016,-7.930358063,6.242238975
5.43307,6.88574,2564.42,0.69694,0.934938,0.745439805,16.44868737,-7.936131093,6.219969747
5.58095,6.84864,2641.33,0.70248,0.914088,0.768503689,15.90780219,-7.993865724,6.24241659
5.54383,6.2822,2635.62,0.7047,0.913502,0.771426882,15.82053124,-7.945657143,6.246196695
5.52998,6.2305,2607.18,0.702,0.917281,0.765305288,15.84649808,-7.952995627,6.225714877
4.08035,8.60996,1751.77,0.62412,0.892149,0.699569242,25.15528729,-8.133223681,5.542914567
5.84334,7.60651,2298.34,0.66298,0.89237,0.74294295,16.11315976,-8.309107662,5.982766929
4.10064,4.8322,679.338,0.532,1.27011,0.418861358,29.95695432,-8.034393164,4.822434165
4.25829,5.05781,262.756,0.3907,2.01174,0.194209987,28.02454431,-7.12444819,5.641937559
4.11246,5.10711,256.607,0.41838,2.00854,0.208300557,23.69181815,-8.121137155,5.358415528
3.97439,5.66406,1511.69,0.63118,1.2172,0.518550772,20.8385735,-7.994472283,6.000440826
4.80162,6.76874,1763.4,0.6401,1.07493,0.595480636,18.86401375,-8.202707568,5.938907707
5.76711,8.64942,964.048,0.63514,1.65261,0.3843254,14.55039192,-9.054000761,5.586190166
4.45617,4.94603,588.67,0.51764,1.56048,0.331718446,32.53244433,-8.542947501,4.131361918
4.50865,5.05516,509.707,0.55578,1.94091,0.286350217,22.40353701,-8.207794563,5.553371741
6.48549,7.09668,847.573,0.52214,1.23144,0.424007666,21.4707496,-8.415472876,5.807442345
5.41366,7.45968,3082.43,0.70364,0.680928,1.033354481,18.45619019,-8.408162191,5.67202642
4.57463,5.69204,1094.95,0.566,1.10643,0.511555182,26.21029792,-8.377798789,5.347019859
5.3048,8.5131,3919.89,0.7317,0.597247,1.225121265,21.11485599,-8.444655561,5.693023247
4.00763,8.23055,1725.06,0.6435,0.791399,0.813117024,19.68093344,-8.952752581,5.301524761
9.16908,11.02009,1137.17,0.58894,1.0226,0.575924115,18.38009082,-8.192295818,6.146825072
6.77493,8.38862,1397.17,0.5852,0.882886,0.662826231,17.28891964,-8.950873959,5.434943484
4.12404,5.46793,580.8,0.50342,1.18663,0.424243446,27.11879451,-8.155128444,4.916130877
10.88335,11.49174,1241.27,0.64072,1.17569,0.54497359,20.86543629,-8.172297836,6.159671557
4.77619,6.50652,1370.96,0.57322,1.06179,0.539861931,30.76131858,-8.114737485,5.3339084
4.76212,7.16308,1563.98,0.59774,1.01279,0.590191451,24.04518573,-8.597524542,5.470608124
4.09689,5.39541,1002.02,0.50016,1.23338,0.405519791,27.35897327,-7.683329438,5.266856419
4.58604,7.47672,1763.41,0.62816,0.942864,0.666225458,41.02320506,-7.89070508,5.383809335
3.83367,5.04944,835.247,0.57222,1.16048,0.493089067,28.00729264,-8.21051723,5.019323861
3.82141,5.05464,837.919,0.57504,1.16139,0.495130835,28.0115851,-8.194240861,5.001842361
6.40353,7.28891,1568.32,0.61566,0.848239,0.725809589,27.35130729,-8.234640907,5.788421544
