PLD,LCD,LCD/PLD,ASA,Porosity,Pore volume,Qst CH4,N1bar_CH4,log_D0_CH4,log_D1bar_CH4
4.28567,5.96735,1.392396055,1013,0.53236,0.473798505,17.97446527,1.800584082,-3.83498765,-4.114486463
5.02673,6.20221,1.23384586,2051.65,0.63816,0.745231075,17.66287516,2.690154908,-3.575259961,-3.772817845
5.27399,6.55516,1.242922342,1959.6,0.6337,0.738896727,17.40241569,2.529207255,-3.537610244,-3.745712073
5.24121,6.90751,1.31792277,1037.8,0.57342,0.463864486,17.19733812,1.426286776,-3.964990278,-4.069840189
4.21234,5.96594,1.416300678,260.353,0.4552,0.331667225,21.88131905,0.671781034,-3.985703681,-4.447273776
4.22597,5.76843,1.364995492,735.503,0.531,0.438379235,22.07085839,2.829128889,-3.723242633,-4.306621616
4.61744,7.01096,1.518365155,1015.75,0.59098,0.586930182,18.47917849,1.872109432,-4.155665689,-4.329040777
9.99848,15.52711,1.552947048,1685.96,0.74322,0.964864907,12.66426339,0.738877124,-3.70642096,-3.671159067
7.81351,8.36121,1.070096538,1307.06,0.60632,0.678146572,15.58498498,1.182972382,-3.882670571,-4.052781468
6.12785,12.37213,2.019000139,3656.28,0.76108,1.239727712,15.69786465,1.209888987,-3.831640532,-3.674610659
4.59373,4.92609,1.072350791,329.359,0.42358,0.333501299,22.83039716,1.409819606,-3.387212587,-4.049397429
6.48081,9.47252,1.461625939,1271.45,0.58954,0.516234676,14.11958687,0.583785747,-3.618673724,-3.64765617
4.75385,5.87158,1.235121007,1483.35,0.59392,0.562733319,17.80732779,2.050586556,-4.231260785,-4.291613027
4.04185,5.27797,1.305830251,1042.87,0.59626,0.466268895,15.22701917,0.663392203,-3.895209498,-3.962348612
4.1432,4.67913,1.129351709,546.6,0.5207,0.309340209,16.84636843,0.577800416,-3.751780173,-3.843901667
4.18275,4.72751,1.130239675,582.465,0.52418,0.32001221,16.57379487,0.567262932,-3.699912018,-3.889425619
4.73838,5.90111,1.245385554,3224.14,0.7112,0.833263036,11.995694,0.914079213,-3.548564578,-3.542101182
5.09371,10.84979,2.130036849,2242.39,0.73102,0.740178225,9.989222416,0.455628049,-3.768561095,-3.754485232
5.10475,10.83424,2.122384054,2220.75,0.7295,0.736265544,10.04935355,0.459485154,-3.747524842,-3.778973928
5.15775,10.83211,2.100161892,2228.38,0.73028,0.736679535,10.05098154,0.466166004,-3.724802455,-3.723532253
36.09316,38.39638,1.063813199,4256.39,0.86952,2.628926292,8.788520666,0.705133009,-3.196998434,-3.159671961
5.89987,7.33941,1.243995207,703.164,0.50038,0.431849761,15.94571132,0.771313484,-3.634190136,-3.797582517
5.43293,7.07895,1.302970957,551.249,0.45578,0.368762996,17.16282985,0.830173045,-3.409876138,-3.841205235
5.51917,6.9387,1.257199905,1279,0.56722,0.530990517,19.15466901,1.846172003,-4.257232675,-4.362692997
5.38791,7.02744,1.304297956,557.072,0.47072,0.383097858,16.78472551,0.790596298,-3.613925708,-3.948886342
5.70931,7.08217,1.24045988,593.246,0.4914,0.411485417,16.89338995,0.754608871,-3.77461851,-4.005120791
5.20998,6.82532,1.310047255,521.764,0.45816,0.361481715,17.33296421,0.821551992,-3.643539777,-4.027724909
5.43055,7.07901,1.303553047,578.494,0.47396,0.386656768,16.65852213,0.774170866,-3.579004487,-3.848167467
5.55881,7.01349,1.261689103,564.084,0.48404,0.399481707,17.18255251,0.789965654,-3.845791581,-4.034392813
8.55613,10.88811,1.272550791,2713.4,0.69748,0.993466436,16.55405114,2.101752016,-4.076500722,-4.112202581
8.62628,10.81747,1.254013317,2981.53,0.70756,1.035975689,15.76169634,1.955705403,-3.879334794,-3.914489991
5.51512,5.77667,1.047424172,548.02,0.464,0.322591859,15.76705168,0.548887978,-3.315688648,-3.685028107
5.83562,6.37209,1.091930249,886.13,0.51612,0.387710337,14.08902702,0.587594393,-3.641933655,-3.469307941
31.81617,33.37685,1.049053044,2501.76,0.83682,1.506480881,11.44607683,0.643672984,-3.392456248,-3.427862714
3.8396,6.40626,1.668470674,1013.26,0.59228,0.482371625,19.08384601,2.180871414,-4.623523384,-4.734739474
3.96851,4.621,1.164416872,1398.72,0.56826,0.618566127,18.41507386,1.785909876,-4.030064677,-4.1459792
4.99124,7.04652,1.411777434,1034.51,0.53774,0.486242099,17.13043339,1.48380301,-4.030592475,-3.950386088
5.95944,6.92785,1.162500168,1516.95,0.59038,0.620160087,18.10214024,1.829651643,-3.931555891,-4.268735708
4.08235,8.5781,2.101265203,1113.76,0.59616,0.488247531,16.35019874,0.918265888,-4.825985784,-4.71431249
7.22422,12.70758,1.759024504,2296.11,0.73656,0.875857206,10.21721784,0.464825791,-3.513860451,-3.539184865
4.48945,5.4044,1.20380002,686.609,0.52304,0.391177856,19.4194537,1.367560211,-4.011868295,-4.379375181
5.55178,6.21978,1.120321771,2629.43,0.7017,0.769949054,12.55010975,1.404165754,-3.309172817,-3.375542945
10.48758,11.72847,1.118319956,1451.86,0.65056,0.631084725,10.53914607,0.405330653,-3.359545719,-3.46991701
4.44258,5.67441,1.277278068,835.09,0.54036,0.478076229,20.92451908,2.641842419,-3.269865752,-4.021104886
8.33336,9.56221,1.147461528,2471.49,0.69308,0.982678219,13.93038421,1.108923997,-3.9327958,-3.911008533
7.41464,12.56279,1.694322314,2899.59,0.74308,1.06168846,13.77204902,0.787612751,-3.775214485,-3.692651671
6.18664,12.83222,2.074182432,2224.88,0.70894,0.772084969,18.2495521,1.105256462,-4.272655319,-3.958171205
4.31087,7.7671,1.801747675,1487.68,0.61816,0.556174367,15.8544717,1.542773449,-3.88356809,-4.074224116
9.88681,11.25321,1.138204335,2525.06,0.72208,1.102267489,10.54276424,0.543975525,-3.559629756,-3.338616589
8.23046,13.93661,1.693296608,2673.77,0.75038,1.063370282,19.4569375,1.158486421,-4.109997874,-3.83497668
4.146,5.27667,1.272713459,728.873,0.52182,0.421349267,22.12916341,3.17873481,-4.731044085,-5.192035524
4.56478,7.19069,1.575254448,939.672,0.55654,0.42490781,16.41975777,1.332322369,-3.58374965,-4.08315033
4.43531,6.98874,1.575704968,1837.37,0.60518,0.702425957,18.89662013,1.891312657,-4.225247687,-4.213343373
4.21694,6.93935,1.645588982,1637,0.59946,0.634770371,18.51606823,1.566251481,-4.25825844,-4.222830321
5.67839,6.29148,1.107968984,758.172,0.52096,0.300488548,17.91507489,1.755796845,-2.834088838,-3.350513532
5.45003,6.08438,1.116393855,746.235,0.51598,0.295409524,18.33037966,1.833574003,-2.787231917,-3.314076892
9.36955,10.28847,1.098075148,1288.78,0.5922,0.617226047,19.13357186,1.270144269,-4.452222308,-4.285108803
4.75286,5.24143,1.102794949,387.193,0.41706,0.240948403,17.85994696,0.765187196,-2.866729213,-3.360069188
7.75151,19.92035,2.569867032,4661.65,0.8176,1.964685641,8.157649508,0.63225203,-3.338782037,-3.320045106
6.42877,8.06449,1.254437474,1735.19,0.64948,0.653342561,19.4368973,1.581408878,-4.513128715,-4.377116057
5.30054,7.18071,1.354712916,1772.64,0.63984,0.623230897,19.34918058,1.576881404,-4.653748398,-4.549686758
6.17686,8.70352,1.409052496,1314.29,0.63354,0.572386253,14.3457339,0.992479641,-3.751795034,-3.724453046
13.27334,13.47664,1.015316416,2034.15,0.69836,0.983177744,18.52407145,1.589951379,-4.473993932,-4.305711805
10.7455,11.47981,1.068336513,1344.75,0.63868,0.557769899,11.01620833,0.480304153,-3.098251159,-3.114439998
10.74209,11.51419,1.071876143,1347.31,0.64112,0.560909886,11.07247469,0.487221304,-3.089118904,-3.117948542
5.54947,9.21896,1.661232514,1451.9,0.58362,0.625004016,16.06988428,2.17855726,-3.312655703,-3.670171899
5.43687,9.32301,1.714775229,1385.03,0.58002,0.609917548,16.33825156,2.242572569,-3.384004163,-3.725273599
4.06161,5.32548,1.311174633,476.164,0.50186,0.335858552,18.41646779,0.756662302,-4.110176814,-4.243595287
4.88565,5.0519,1.034028226,345.654,0.46146,0.305841651,17.93704085,0.586000967,-3.089845243,-3.499068089
4.94322,5.11017,1.033773532,348.373,0.46644,0.311743515,17.62463006,0.55447295,-3.156390372,-3.516087151
5.02601,5.1864,1.031911994,383.441,0.46914,0.316409253,17.4039972,0.573531855,-3.168819959,-3.558317386
5.00326,5.16234,1.031795269,384.303,0.4668,0.312933652,17.49156128,0.577166018,-3.160813849,-3.639553487
5.02281,5.18598,1.0324858,383.829,0.46988,0.316844235,17.33705067,0.567785433,-3.18206538,-3.496599379
4.99439,5.14847,1.030850614,403.219,0.46774,0.315720553,17.29025796,0.554343889,-3.220089397,-3.564620519
4.91671,5.07682,1.032564459,365.373,0.46468,0.310525718,17.70326453,0.568962318,-3.157059791,-3.473939998
5.01099,5.19048,1.035819269,388.112,0.4702,0.318931018,17.22075382,0.546418757,-3.168676734,-3.58818681
4.98367,5.16273,1.035929345,379.738,0.46598,0.313371307,17.47960845,0.561079356,-3.083652355,-3.577875083
4.99038,5.16264,1.034518413,390.564,0.46744,0.314226366,17.47284995,0.569007043,-3.133439517,-3.49491667
4.35949,5.09274,1.16819628,532.704,0.47664,0.322546591,19.78813068,1.361885877,-3.503224382,-4.357875635
4.99057,7.01369,1.405388563,516.603,0.47134,0.403624001,16.82417814,0.470376508,-3.856378595,-4.51552459
5.08651,7.10061,1.395968945,559.058,0.47504,0.410944921,17.11533705,0.532160498,-4.311553951,-4.512717955
5.22809,7.23384,1.383648713,575.002,0.484,0.432335864,16.19804354,0.43860135,-4.174549589,-3.966600913
5.09264,6.26427,1.230063386,2411.6,0.65386,0.785833697,14.32711501,1.650071477,-3.654699981,-3.720456187
7.67167,10.27831,1.339774782,2922.27,0.70564,1.016069577,13.59173615,1.421733988,-3.865857279,-3.834720072
6.03194,8.49795,1.408825353,3283.08,0.735,0.954977055,12.46888963,0.694622915,-3.752084008,-3.748902777
4.94828,5.4924,1.109961441,1400.28,0.6196,0.510290642,16.06980388,1.142582782,-3.990432282,-4.046132465
4.36372,7.19009,1.647697377,1236.06,0.55574,0.534452747,18.8489863,2.52567588,-3.995895052,-4.191171066
4.52273,5.3255,1.177496777,561.466,0.5167,0.317023039,15.84770804,0.747304583,-3.118379854,-3.496654034
6.38689,7.02334,1.099649438,777.944,0.53406,0.316949555,16.94907192,1.583614309,-2.906068,-3.383183111
4.03981,8.5056,2.105445553,782.841,0.57816,0.452536005,16.21882336,0.541086085,-4.185484767,-4.231000491
4.12189,8.21931,1.994063403,773.642,0.58244,0.456339661,15.8748553,0.484635678,-4.108571658,-4.111525569
7.35018,9.71439,1.321653347,1525.51,0.68302,0.641550195,12.39030316,0.46927034,-4.250006598,-3.793023272
3.93376,5.7859,1.470831978,1061.51,0.55152,0.502757546,18.17611036,1.559013745,-4.732974059,-4.758893251
3.83237,5.36995,1.401208652,636.727,0.51436,0.426256951,22.7754042,2.704538166,-4.097908646,-4.82720397
5.51273,6.23351,1.130748286,2602.63,0.70158,0.761525787,12.76209211,1.466713884,-3.321768467,-3.394484934
4.11195,4.69664,1.142192877,1240.58,0.59184,0.539266873,17.46017306,1.808888477,-3.474862654,-3.657267946
4.62513,5.76822,1.247147648,1093.55,0.56466,0.508404988,17.1226557,1.51188811,-4.105093738,-4.330044686
6.53639,8.26997,1.265219793,2774.46,0.72522,0.940696994,12.0597818,1.169984086,-3.358666628,-3.438455911
6.61957,8.20931,1.240157593,2763.89,0.71726,0.91158771,12.20251957,1.149745894,-3.392018646,-3.472553539
5.53828,7.03754,1.270708595,2279.26,0.65416,0.703311637,13.4465336,1.028718021,-3.55872683,-3.616132453
9.90922,20.37708,2.056375779,3587.2,0.828,1.6069869,9.591598508,0.609298858,-3.522388116,-3.513980845
9.49767,11.24994,1.184494723,3709.73,0.79266,1.429509214,9.64005211,0.706630496,-3.340882802,-3.368236362
5.07098,10.40468,2.051808526,2268.58,0.66682,0.799192681,16.89412238,1.256517565,-3.770435273,-3.741436878
4.82619,7.16379,1.484357226,1243.97,0.59762,0.601186842,18.05676119,1.947420813,-4.173250263,-4.218508181
7.18297,17.06774,2.376139675,2104.22,0.69226,0.887957938,19.86440191,2.434049679,-4.028541304,-3.947351158
4.86183,6.41301,1.319052702,601.77,0.49572,0.429767829,23.17096349,2.055799208,-4.993663033,-4.835037916
7.52711,9.02632,1.199174716,3201.03,0.76362,1.034346838,6.019137738,0.193017419,-3.164263725,-3.197961098
8.21137,10.58889,1.289539991,3667,0.8007,1.288316018,4.930030297,0.176027472,-3.10684678,-3.155675093
10.84338,15.26084,1.407387733,2079.12,0.72518,0.868795346,15.48413132,1.197178017,-4.179286909,-4.191716477
9.2554,11.07723,1.196839683,1264.7,0.62052,0.658693949,13.62850804,0.911165031,-3.343310218,-3.435516719
4.03207,5.56405,1.379948761,1542.83,0.60148,0.613769507,15.59880132,1.476876406,-4.18735554,-4.214291809
4.13005,6.0819,1.472597184,1487.3,0.59992,0.610831901,15.67145601,1.438784755,-4.219486166,-4.342153956
5.16856,5.80851,1.123815918,1029.51,0.54928,0.468257419,16.74490992,1.667250124,-3.378437369,-4.155290545
7.98095,9.37773,1.175014253,2417.23,0.68628,0.919725696,13.52601562,1.23843769,-3.721256187,-3.764122791
6.44934,7.90061,1.225026127,1584.9,0.62044,0.570252112,13.41187902,0.860402709,-3.751190972,-3.781490869
4.74475,6.7857,1.430149112,1024.9,0.56918,0.456692155,15.95942136,1.012725823,-4.381415117,-4.455953168
4.40026,5.67314,1.289273816,1337.13,0.68924,0.477584224,11.87156553,0.36926243,-3.72546743,-3.789798862
4.43683,5.72943,1.291334128,1445.99,0.69446,0.486858617,11.70771576,0.383544015,-3.670621611,-3.719878615
7.15132,15.60203,2.181699323,4009.59,0.7783,1.33325796,13.58172821,1.190794756,-3.634050322,-3.611313382
4.73452,5.76312,1.217255392,1864.99,0.64784,0.672648627,14.67350809,1.252298004,-4.007186957,-4.189868505
4.01709,5.3881,1.34129432,833.666,0.55242,0.520718649,19.1025755,1.623534477,-5.026522245,-5.285159481
7.32788,8.13471,1.11010415,1328.07,0.66578,0.540629644,13.89387012,0.646301709,-3.934690725,-4.010490799
7.41537,8.18288,1.10350259,1340,0.66352,0.538807594,14.06841616,0.674935995,-3.898530238,-3.972135818
7.67164,8.21788,1.071202507,1397.34,0.67178,0.554997439,13.79775992,0.66920532,-3.848886029,-3.941202904
7.79985,8.32352,1.067138471,1312.52,0.66686,0.540111933,13.60357424,0.637990419,-3.810872635,-3.882694738
7.62763,8.30771,1.089160067,1338.91,0.66736,0.546232863,13.66129099,0.63382062,-3.878939484,-3.953984043
4.57125,7.106,1.554498223,784.155,0.52752,0.37356334,16.36634035,1.045760954,-4.042725367,-4.340737558
7.52386,8.16009,1.084561648,1339.59,0.66272,0.54013611,13.81816257,0.656444445,-3.911706486,-3.959790725
7.79803,8.41278,1.078834013,1368.5,0.67308,0.558127964,13.5755228,0.641413024,-3.828367595,-3.910311447
4.91458,6.80411,1.38447436,2524.6,0.68262,0.878438983,15.56973068,2.008571813,-4.003214818,-4.09281796
5.8505,6.03686,1.031853688,1132.86,0.58636,0.522980048,14.88221833,1.058946767,-2.910137556,-3.239826402
6.70407,7.25727,1.082517038,787.458,0.47158,0.384179226,16.82356452,1.184559498,-2.724821021,-3.119491382
5.06719,7.09965,1.401101991,1675.11,0.61886,0.585731052,14.54802325,1.091602952,-3.615254124,-3.698954498
6.68961,13.2781,1.984884022,2162.49,0.7225,0.81515822,18.53415463,0.964618033,-4.195179676,-3.8894267
6.5701,13.193,2.008036407,2210.71,0.72222,0.812856783,18.17344978,0.991540057,-4.178157042,-3.902409332
6.64275,13.20287,1.987560875,2201.29,0.7231,0.820746697,18.13342094,0.972509684,-4.113046375,-3.907187467
6.60546,13.18132,1.995518859,2181.3,0.72282,0.81674484,18.1558906,0.976208814,-4.160192666,-3.941356252
6.68183,13.19195,1.97430195,2171.13,0.72382,0.823671187,18.19296481,0.950805707,-4.051671017,-3.895717311
6.69993,13.19966,1.970119091,2167.39,0.7232,0.82119109,18.34641092,0.951154438,-4.12246483,-3.891133971
6.66924,13.25601,1.987634273,2229.54,0.7244,0.827108705,17.9877726,0.953022085,-4.152478392,-3.925277338
8.27815,8.89284,1.074254513,2880.12,0.75336,0.897070731,10.41594137,0.452974763,-3.44201841,-3.42676728
4.70156,5.98836,1.27369639,1367.97,0.5669,0.499145931,17.36333397,2.054952499,-3.624052879,-3.84215717
7.94447,8.29761,1.044451046,1902.31,0.65206,0.753697633,15.40351463,1.374429284,-4.061160724,-4.030315799
7.94315,8.31402,1.046690545,1905.69,0.65228,0.753951925,15.39078649,1.37585172,-4.028871301,-4.062142117
10.90273,11.49614,1.054427653,1285.96,0.63924,0.56251815,11.09796355,0.503599728,-3.093417714,-3.107965474
10.75448,11.457,1.065323474,1248.66,0.63676,0.543088155,11.1982723,0.498913464,-3.125557824,-3.181662824
10.64671,11.40307,1.071041665,1079.51,0.62802,0.474378342,11.51059388,0.492605197,-2.992730104,-3.101009572
10.95857,11.78987,1.075858438,1368.61,0.64822,0.603281557,10.62399538,0.45222552,-3.133624109,-3.185527946
10.75702,11.6018,1.078532902,1231.33,0.65904,0.536686265,12.02005508,0.609979672,-3.195377072,-3.230221732
10.64506,11.38518,1.069527086,1074.64,0.62758,0.474311108,11.47176022,0.480245787,-3.04182817,-3.082195144
10.62301,11.39174,1.072364612,1088.8,0.62762,0.475340059,11.39663251,0.468445928,-3.063711972,-3.107753538
10.57016,11.32953,1.071840918,1110.12,0.62972,0.476587629,11.48460783,0.478563676,-3.121957482,-3.158052333
11.06125,11.7757,1.064590349,1356.1,0.64684,0.601258587,10.56478121,0.452005061,-3.086160421,-3.087738947
11.07374,11.88903,1.073623726,1359.45,0.65134,0.605385209,10.66816512,0.466728985,-3.079345451,-3.090037365
10.82581,11.40668,1.053656031,1294.75,0.63544,0.558525459,11.15862202,0.510550792,-3.154277044,-3.106046552
10.79186,11.55541,1.0707524,1238.1,0.64,0.545038025,11.2650334,0.520320808,-3.143494678,-3.1439296
10.81874,11.57951,1.070319649,1222.22,0.6622,0.537290666,12.07261957,0.635273416,-3.19212564,-3.154220681
10.88858,11.43729,1.050393164,1264.74,0.63788,0.545429671,11.22529249,0.501050459,-3.194746825,-3.200441836
11.05538,11.52097,1.042114337,1296.77,0.63882,0.566440263,11.00418007,0.490957547,-3.005309864,-3.063335975
10.88298,11.69077,1.074225074,1217.22,0.66136,0.539221042,11.98859061,0.62903932,-3.071042033,-3.196718342
6.46655,11.06918,1.711759748,3361.09,0.75462,1.013273178,12.22851543,0.883369619,-3.675327186,-3.667174926
7.45633,8.75515,1.174190252,2583.43,0.70352,0.79585691,15.21893312,1.552774874,-3.60069237,-3.827524369
4.24065,5.14726,1.213790339,733.99,0.52196,0.482737572,22.32955246,2.826177051,-4.282909959,-4.817528385
4.31105,5.20924,1.208345995,720.06,0.52204,0.481840082,22.34860553,2.897482728,-4.266853307,-4.842707886
4.15335,5.06649,1.219856261,698.549,0.51966,0.479152452,22.50075246,3.002548667,-4.359273709,-4.944553463
7.84231,9.63817,1.228996303,1856.81,0.68382,0.706238117,12.36074899,0.505212902,-3.686815586,-3.706882627
4.95411,5.58641,1.127631401,247.714,0.42952,0.250013097,17.79739139,0.450734606,-3.392078427,-3.979154375
5.57745,6.73617,1.207750854,1558.49,0.64406,0.526653202,12.58226453,0.687218378,-3.755765991,-3.797912209
5.52931,6.74228,1.219370952,1541.66,0.64732,0.522782704,12.65346079,0.692699876,-3.745160249,-3.804592737
5.5633,6.72492,1.208800532,1533.55,0.6466,0.518557726,12.6641605,0.690703009,-3.779812451,-3.842778968
8.38156,8.70899,1.03906552,3336.55,0.78544,1.14229203,5.207437838,0.175501366,-3.12698903,-3.172421145
8.24745,8.57279,1.039447344,3231.08,0.78816,1.116470403,5.33915817,0.176922278,-3.140974366,-3.118477482
8.47314,8.79766,1.038299851,3470.84,0.78884,1.196787892,5.078410645,0.175071826,-3.131925987,-3.2348299
8.34849,11.31649,1.355513392,2932.93,0.73996,1.121816106,11.09954013,0.732983037,-3.480578578,-3.431201023
4.35736,7.59167,1.742263664,874.592,0.55396,0.385685442,14.22319902,0.584458496,-3.819107673,-3.897685802
5.53023,6.24795,1.129781221,2618.01,0.70226,0.765037442,12.70658892,1.466174366,-3.292398468,-3.389707883
5.43307,6.88574,1.267375535,2564.42,0.69694,0.745439805,13.19824107,1.573337755,-3.307079248,-3.426167419
5.58095,6.84864,1.227145916,2641.33,0.70248,0.768503689,12.71098451,1.441165149,-3.322008549,-3.390760549
5.54383,6.2822,1.133187706,2635.62,0.7047,0.771426882,12.6145018,1.440890283,-3.301643318,-3.370090673
5.52998,6.2305,1.126676769,2607.18,0.702,0.765305288,12.67270954,1.43999908,-3.324887725,-3.40137705
4.08035,8.60996,2.1101033,1751.77,0.62412,0.699569242,18.31664306,2.097875205,-4.074528247,-4.240647169
5.84334,7.60651,1.301740101,2298.34,0.66298,0.74294295,12.63314669,1.10546072,-3.515759821,-3.585922251
4.10064,4.8322,1.17840142,679.338,0.532,0.418861358,21.58140904,2.678009257,-4.459236688,-4.862898315
4.25829,5.05781,1.187756118,262.756,0.3907,0.194209987,23.72794175,1.164561183,-3.072020604,-3.858174114
4.11246,5.10711,1.241862535,256.607,0.41838,0.208300557,18.79208395,0.480609385,-3.117381128,-3.569028181
3.97439,5.66406,1.425139455,1511.69,0.63118,0.518550772,15.70470718,1.431713454,-3.513415102,-3.714465561
