PLD,LCD,ASA,Porosity,Density,Pore volume,C%,H%,N%,O%,Halogen%,Metal%,Qst CO2,N1bar_CO2
28.14988,31.87923,4907.07,0.93674,0.170667,5.488700217,49.38271605,29.62962963,8.641975309,9.87654321,0,2.469135802,17.125119,1.303146711
19.54382,25.99258,6229.15,0.91172,0.211294,4.314935587,55.23809524,30.47619048,2.857142857,7.619047619,1.904761905,1.904761905,9.11642581,0.945447285
27.3232,31.00421,4746.81,0.93386,0.176523,5.290302114,45.33333333,28,13.33333333,10.66666667,0,2.666666667,13.11851998,0.995231656
24.58614,27.14808,3994.08,0.87004,0.353363,2.462170629,44.70588235,22.35294118,11.76470588,16.47058824,0,2.352941176,14.39065677,0.817367174
33.97258,36.01515,3639.56,0.90548,0.276377,3.276249471,48.18181818,30.90909091,6.363636364,7.272727273,5.454545455,1.818181818,11.79681547,0.75930966
21.11144,23.0005,3156.76,0.81148,0.476765,1.702054471,51.54639175,28.86597938,7.216494845,10.30927835,0,2.06185567,21.77056908,1.574991288
31.69131,36.29505,4413.22,0.95036,0.143264,6.633627429,46.57534247,19.17808219,9.589041096,10.95890411,10.95890411,2.739726027,8.015440098,0.833409583
32.69651,35.19795,2674.89,0.93444,0.256555,3.642259944,48.86363636,13.63636364,7.954545455,9.090909091,18.18181818,2.272727273,11.21575508,0.48233881
27.491,30.59189,4245.87,0.88394,0.296895,2.977281531,48.61111111,27.77777778,9.722222222,11.11111111,0,2.777777778,11.11638131,0.834740448
26.75622,32.15597,4367.25,0.93882,0.176165,5.329208413,48.86363636,13.63636364,7.954545455,9.090909091,18.18181818,2.272727273,35.44753077,1.765023307
29.49165,31.58794,4169.52,0.8827,0.30023,2.940079273,52.08333333,27.08333333,7.291666667,11.45833333,0,2.083333333,17.17287165,1.307250529
36.09277,37.55207,4012.66,0.88556,0.274799,3.22257359,53.33333333,26.66666667,10.47619048,7.619047619,0,1.904761905,18.94547106,1.23978378
37.49101,44.54123,4568.78,0.96336,0.109601,8.789700824,56.73076923,21.15384615,6.730769231,7.692307692,5.769230769,1.923076923,15.03974094,1.005842805
22.437,26.43852,4594.84,0.91914,0.218792,4.20097627,47.43589744,23.07692308,8.974358974,10.25641026,7.692307692,2.564102564,22.42512834,1.483587124
35.87214,39.63883,5092.11,0.9593,0.107038,8.96223771,52.5,25,6.25,10,0,2.5,4.863717172,0.766991272
34.96753,44.11335,5861.96,0.96162,0.0955787,10.06102824,56.56565657,28.28282828,3.03030303,8.080808081,2.02020202,2.02020202,8.631828552,1.264362995
31.69391,35.645,4816.13,0.95078,0.131793,7.214191953,48.7804878,25.6097561,8.536585366,9.756097561,4.87804878,2.43902439,22.97783561,1.115386595
29.44337,32.71646,3668.6,0.89314,0.318978,2.800005016,50,23.91304348,7.608695652,11.95652174,4.347826087,2.173913043,15.88264857,0.881893302
31.38441,36.5597,5983.99,0.96362,0.0931565,10.34409837,56.94444444,25,4.166666667,11.11111111,0,2.777777778,9.600568121,1.075873156
28.66129,33.94611,3940.95,0.94088,0.189284,4.97073181,46.73913043,21.73913043,9.782608696,13.04347826,6.52173913,2.173913043,18.28110774,0.909661428
35.21651,36.87232,2795.59,0.87618,0.377965,2.318151152,50,26.53061224,7.142857143,8.163265306,6.12244898,2.040816327,16.67747463,0.8389622
22.63544,24.05514,3661.76,0.8487,0.410586,2.067045637,46.59090909,21.59090909,7.954545455,9.090909091,10.22727273,2.272727273,43.87235547,1.786245098
19.07281,21.23754,3211.82,0.81788,0.498881,1.639429042,44.70588235,22.35294118,11.76470588,18.82352941,0,2.352941176,17.39340374,0.926387792
31.17198,33.05248,3506.08,0.90518,0.287324,3.150380755,54.11764706,22.35294118,3.529411765,9.411764706,8.235294118,2.352941176,13.72095135,0.834214071
13.11852,16.39554,3560.25,0.83092,0.464936,1.787170707,44.59459459,27.02702703,12.16216216,10.81081081,2.702702703,2.702702703,13.36815474,0.828613899
23.65088,25.86624,3974.7,0.85468,0.363656,2.350243087,52.42718447,20.38834951,17.47572816,7.766990291,0,1.941747573,16.18508638,0.928731541
22.54209,26.20435,3973.29,0.86282,0.361363,2.387682192,50,23.40425532,7.446808511,10.63829787,6.382978723,2.127659574,28.47106208,1.827160566
25.24664,26.7942,2748.55,0.83416,0.464427,1.796105739,45.33333333,21.33333333,9.333333333,10.66666667,8,2.666666667,24.70918082,1.339400556
28.93206,31.95037,2867.49,0.87626,0.411559,2.129123649,47.4137931,15.51724138,6.034482759,6.896551724,22.4137931,1.724137931,38.19492132,1.340091421
26.54905,29.45229,3803.41,0.87174,0.335565,2.597827545,45.97701149,26.43678161,8.045977011,9.195402299,3.448275862,2.298850575,16.53803889,1.145595825
28.39992,29.86695,2686.81,0.83338,0.438342,1.901209558,49.38271605,19.75308642,16.04938272,9.87654321,0,2.469135802,16.79845944,0.794590718
31.04975,32.77047,4327.92,0.88608,0.274879,3.223527443,46.31578947,35.78947368,7.368421053,8.421052632,0,2.105263158,12.3772836,0.966525996
22.96471,29.65323,5227.81,0.94258,0.154329,6.107601293,53.33333333,22.22222222,3.333333333,12.22222222,6.666666667,2.222222222,15.65643027,1.193225867
31.32411,33.8621,4265.13,0.89316,0.258738,3.451986179,52.88461538,25,12.5,7.692307692,0,1.923076923,14.97194782,0.899093742
24.10673,25.93587,3537.63,0.8544,0.370916,2.303486504,49.46236559,21.50537634,13.97849462,8.602150538,0,2.150537634,38.9332593,0.883170594
29.7086,31.3974,3154.14,0.85352,0.397875,2.145196356,45.58823529,20.58823529,13.23529412,17.64705882,0,2.941176471,13.58305415,0.825270518
32.31644,34.29812,3719.45,0.87504,0.319315,2.740366096,43.75,25,9.821428571,19.64285714,0,1.785714286,15.76733868,0.904159938
31.60938,34.76445,3701.8,0.87618,0.324451,2.70050023,50,25.71428571,10,11.42857143,0,2.857142857,14.47739466,1.040804698
27.74657,29.79707,3212.56,0.8589,0.384348,2.234693559,46.96969697,24.24242424,10.60606061,12.12121212,0,3.03030303,13.38288329,0.803716966
40.67306,46.88216,5573.01,0.9626,0.0868061,11.08908245,49.16666667,33.33333333,9.166666667,6.666666667,0,1.666666667,12.56752612,1.150979743
36.11159,40.81563,4390,0.95368,0.128613,7.415113558,50.92592593,16.66666667,2.777777778,7.407407407,20.37037037,1.851851852,31.5830914,1.802763178
21.0377,22.15099,2759.31,0.80752,0.516808,1.562514512,44.31818182,29.54545455,7.954545455,9.090909091,6.818181818,2.272727273,30.80973191,1.757594305
22.18262,25.84402,3132.92,0.84028,0.443443,1.894899683,47.32142857,19.64285714,6.25,8.928571429,16.07142857,1.785714286,43.70901482,2.100935006
29.35857,31.8094,5159.35,0.91226,0.215726,4.228790225,48.42105263,30.52631579,6.315789474,12.63157895,0,2.105263158,8.199069124,0.721153192
26.51614,28.58742,2073.75,0.82882,0.609612,1.359586097,48.18181818,14.54545455,6.363636364,7.272727273,21.81818182,1.818181818,21.23633454,0.948955025
14.11419,16.3396,4322.65,0.85888,0.387383,2.217133948,48.8372093,16.27906977,0,16.27906977,13.95348837,4.651162791,24.13667013,3.166506528
34.86548,37.54439,4110.29,0.9433,0.156737,6.018361969,46.22641509,16.98113208,6.603773585,7.547169811,20.75471698,1.886792453,30.01242571,1.79550682
31.17357,32.61267,2736.61,0.87358,0.393677,2.219027274,49.38271605,18.51851852,7.407407407,17.28395062,4.938271605,2.469135802,26.9135444,0.630381675
20.67212,22.69041,3674.96,0.83682,0.422049,1.982755557,51.76470588,18.82352941,15.29411765,9.411764706,0,2.352941176,37.1161535,1.016304823
27.11191,28.64285,4097.64,0.87068,0.336943,2.584057244,44.66019417,24.27184466,13.59223301,15.53398058,0,1.941747573,17.25656985,0.984644168
38.62026,44.39725,4856.55,0.96122,0.105424,9.117658218,46.72897196,23.36448598,9.345794393,7.476635514,11.21495327,1.869158879,11.95348745,1.297400317
34.30115,40.32475,5259.83,0.95758,0.11185,8.561287439,48.7804878,26.82926829,8.536585366,13.41463415,0,2.43902439,13.03433161,1.238551036
28.58192,32.3732,4464.95,0.92412,0.216132,4.275720393,55.31914894,23.40425532,3.191489362,8.510638298,4.255319149,2.127659574,11.87489477,0.789203116
33.80165,36.06883,3020.9,0.8645,0.359728,2.403204644,50.57471264,22.98850575,8.045977011,9.195402299,6.896551724,2.298850575,34.30477211,1.595197287
23.01421,25.37232,3182.99,0.8341,0.441546,1.889044403,53.77358491,11.32075472,14.1509434,7.547169811,11.32075472,1.886792453,26.79582887,1.558150559
28.27809,32.64433,4256.67,0.8885,0.288379,3.081014914,46.51162791,30.23255814,8.139534884,12.79069767,0,2.325581395,10.89541173,0.860443099
37.15585,42.81791,4141.24,0.93168,0.202877,4.592339201,52.88461538,25,2.884615385,7.692307692,5.769230769,1.923076923,14.14611726,0.841353985
26.33704,28.37063,2732.99,0.84676,0.506751,1.670958715,45.90163934,19.67213115,11.47540984,13.1147541,6.557377049,3.278688525,13.13161014,0.701326497
26.36711,33.48361,6368.57,0.94978,0.120287,7.895948856,55.23809524,32.38095238,2.857142857,7.619047619,0,1.904761905,7.28403721,0.971568592
29.55695,35.36732,4796.59,0.9452,0.149748,6.311937388,46.15384615,25.27472527,10.98901099,8.791208791,6.593406593,2.197802198,11.91171348,1.155879642
35.65815,38.52996,4112.48,0.94498,0.151187,6.250405127,46.22641509,18.86792453,6.603773585,7.547169811,18.86792453,1.886792453,39.43221339,1.620233938
37.01544,41.16387,5240.78,0.94594,0.136519,6.928998894,50.48543689,31.06796117,6.796116505,7.766990291,1.941747573,1.941747573,11.91823871,1.275302298
27.61664,29.36869,3344.88,0.86282,0.372521,2.316164726,48.95833333,23.95833333,7.291666667,8.333333333,9.375,2.083333333,20.0705225,1.607594538
24.09143,25.00907,3026.34,0.84674,0.461921,1.833084012,43.75,26.5625,10.9375,12.5,3.125,3.125,11.63555311,0.627361043
21.18419,23.77682,2653.65,0.81434,0.520569,1.564326727,43.03797468,18.98734177,12.65822785,17.72151899,5.063291139,2.53164557,17.56125318,1.097675511
23.42115,26.84368,4598.95,0.91992,0.210298,4.374363998,51.19047619,28.57142857,8.333333333,9.523809524,0,2.380952381,25.03681368,1.275885212
31.03178,36.44788,4945.88,0.95226,0.128922,7.386326616,44.15584416,31.16883117,11.68831169,10.38961039,0,2.597402597,6.51441345,0.797109043
36.65717,43.48724,4373.03,0.96362,0.112966,8.530177221,55.20833333,22.91666667,3.125,8.333333333,6.25,2.083333333,13.37802188,0.951971502
28.28611,34.82049,5324.35,0.94994,0.132459,7.17157762,52.27272727,22.72727273,5.681818182,13.63636364,0,2.272727273,15.9622688,1.162983743
28.47261,30.51931,3994.47,0.87518,0.317701,2.754728503,52.22222222,25.55555556,11.11111111,8.888888889,0,2.222222222,14.25181556,1.103303933
25.15391,28.96484,3635.58,0.90218,0.271502,3.322922115,44.31818182,25,10.22727273,9.090909091,9.090909091,2.272727273,22.32833319,1.473777298
35.88565,39.37048,5714.21,0.96276,0.0949836,10.13606559,54.16666667,27.77777778,4.166666667,11.11111111,0,2.777777778,11.20052106,1.190174038
31.81217,36.62661,4750.8,0.94796,0.137928,6.872861203,47.72727273,26.13636364,7.954545455,9.090909091,6.818181818,2.272727273,16.10578558,1.101114973
24.21898,27.17764,4213.87,0.87026,0.33166,2.62395224,46.15384615,31.86813187,10.98901099,8.791208791,0,2.197802198,30.34653628,1.050114563
23.44634,26.95393,4068.83,0.91402,0.240433,3.801558022,44.54545455,18.18181818,8.181818182,10.90909091,16.36363636,1.818181818,38.96009315,1.615775098
43.03382,46.22313,3283.1,0.95776,0.146321,6.545608628,51.96078431,19.60784314,6.862745098,7.843137255,11.76470588,1.960784314,10.59998001,0.689605388
35.11755,37.03043,4775.48,0.92224,0.20068,4.595575045,51,26,7,8,6,2,15.9739777,1.362677023
31.93326,38.29896,4942.1,0.94876,0.12641,7.505418875,50,30.6122449,9.183673469,8.163265306,0,2.040816327,18.60270857,1.199598872
23.63688,26.36914,3597.47,0.85432,0.395975,2.157509944,47.76119403,26.86567164,10.44776119,11.94029851,0,2.985074627,13.25205232,0.915727309
33.09639,35.83925,5046.67,0.92116,0.198796,4.633694843,51.06382979,30.85106383,7.446808511,8.510638298,0,2.127659574,9.830082568,0.919543823
36.62742,41.27969,4784.12,0.95936,0.111911,8.572526383,49.38271605,28.39506173,7.407407407,9.87654321,2.469135802,2.469135802,5.229508843,0.748555347
35.52632,36.44577,3812.87,0.89664,0.292021,3.07046411,48.19277108,18.07228916,8.43373494,9.638554217,13.25301205,2.409638554,14.55559788,1.267844258
24.24315,26.67025,3990.55,0.87218,0.354863,2.457793571,48.10126582,20.25316456,8.860759494,10.12658228,7.594936709,2.53164557,19.04295423,1.383792049
41.02134,47.15163,5181.81,0.96482,0.0941318,10.24967121,46,22,11,16,0,2,12.57624835,1.214617823
34.19138,39.50032,5121.61,0.9507,0.120153,7.912411675,45.37037037,37.03703704,6.481481481,9.259259259,0,1.851851852,8.241298396,0.910406747
38.22279,40.51292,4276.17,0.92906,0.193757,4.794975149,51.75438596,19.29824561,2.631578947,8.771929825,15.78947368,1.754385965,48.49249377,1.813563504
31.39726,34.63355,3934.45,0.8812,0.297068,2.966324209,50.92592593,29.62962963,6.481481481,7.407407407,0,1.851851852,20.99178537,1.062466937
24.47967,25.99983,2554.32,0.82752,0.521443,1.586980744,45.33333333,25.33333333,9.333333333,13.33333333,4,2.666666667,14.14707211,0.715775159
27.43199,28.90279,3464.34,0.87346,0.364956,2.393329607,45.97701149,26.43678161,8.045977011,9.195402299,3.448275862,2.298850575,15.0021432,0.744474502
34.81304,39.93905,4825.34,0.95372,0.122714,7.771892368,45.74468085,25.53191489,7.446808511,14.89361702,4.255319149,2.127659574,12.11959932,1.088518954
42.35121,48.65366,5168.8,0.96748,0.0854942,11.31632321,50,22.44897959,7.142857143,8.163265306,10.20408163,2.040816327,22.8223703,1.809770806
29.19691,31.42825,3207.61,0.87978,0.354476,2.48191697,53.33333333,25.33333333,4,10.66666667,4,2.666666667,25.12261821,0.813096189
5.17734,8.26686,1081.47,0.58068,1.04787,0.55415271,55.66037736,15.09433962,17.9245283,9.433962264,0,1.886792453,22.41415446,1.588485558
32.05042,36.25515,5297.01,0.95836,0.110999,8.633951657,54.76190476,21.42857143,3.571428571,13.0952381,4.761904762,2.380952381,11.69170897,1.179280715
10.84513,19.2477,5516.35,0.86806,0.30681,2.829308041,57.14285714,29.32330827,0,10.52631579,0,3.007518797,13.32247503,1.31069243
26.16518,29.07332,3219.97,0.86682,0.403833,2.146481343,44.94382022,28.08988764,11.23595506,8.988764045,4.494382022,2.247191011,12.2897766,0.707928987
38.44296,43.65893,5375.67,0.96486,0.0931861,10.35411934,52.27272727,22.72727273,5.681818182,17.04545455,0,2.272727273,12.8504377,1.191173427
30.17004,32.2095,2975.85,0.85526,0.395102,2.164656215,46.57534247,26.02739726,9.589041096,10.95890411,4.109589041,2.739726027,19.32804415,1.320083593
34.92277,35.61399,4048.94,0.88804,0.27766,3.198300079,44.89795918,34.69387755,7.142857143,8.163265306,0,2.040816327,33.96881832,0.999682833
27.20196,28.60728,2825.73,0.83672,0.436298,1.917771798,43.90243902,31.70731707,8.536585366,9.756097561,0,2.43902439,18.90186601,0.940020832
30.92692,37.24908,4873.22,0.92052,0.191371,4.810133197,51,32,7,8,0,2,16.33384751,1.095919297
27.42735,31.54506,4190.75,0.89412,0.270501,3.305422161,52.08333333,27.08333333,7.291666667,8.333333333,0,2.083333333,14.38214829,1.103006748
19.54538,24.67312,5510.59,0.90786,0.236457,3.839429579,54.11764706,28.23529412,3.529411765,9.411764706,2.352941176,2.352941176,11.64847954,1.098994167
21.62516,23.80894,1994.18,0.8088,0.720686,1.122264065,46.57534247,16.43835616,9.589041096,10.95890411,13.69863014,2.739726027,17.1952082,0.63339794
20.70617,22.49304,1898.64,0.78534,0.758851,1.034906721,48.03921569,19.60784314,6.862745098,11.76470588,11.76470588,1.960784314,21.73776787,0.737987627
25.18613,29.24186,4382.5,0.91912,0.214667,4.281608258,55,12,19,8,4,2,14.87145383,0.921506206
36.19487,37.4871,3288.33,0.89348,0.323839,2.759025318,46.51162791,25.58139535,8.139534884,12.79069767,4.651162791,2.325581395,11.01378644,0.672805651
35.11849,38.42756,4526.77,0.94338,0.140488,6.715021924,55,14,19,8,2,2,7.286875692,0.686820121
38.83659,44.46676,4325.04,0.95428,0.12287,7.766582567,44.35483871,17.74193548,8.870967742,12.90322581,14.51612903,1.612903226,24.41821576,1.384425237
31.15536,35.16008,3798.13,0.89042,0.285907,3.114369358,42.98245614,22.80701754,11.40350877,17.54385965,0,1.754385965,11.66570559,0.690987075
33.30253,38.31139,4670.79,0.94544,0.139506,6.777056184,47.95918367,24.48979592,11.2244898,8.163265306,0,2.040816327,10.48839747,0.876462394
10.78502,15.21939,4452.48,0.82748,0.403655,2.049968414,45.625,35.625,7.5,8.75,0,2.5,18.49408271,1.536610645
31.71081,35.72046,4563.41,0.94982,0.141776,6.699441372,46.57534247,20.54794521,9.589041096,10.95890411,9.589041096,2.739726027,8.835283966,0.900554036
24.03949,25.57053,2872.35,0.83518,0.471232,1.772332949,45.12195122,31.70731707,8.536585366,9.756097561,2.43902439,2.43902439,42.72308097,1.169414066
30.31821,31.9668,3431.7,0.88216,0.348712,2.529766684,45.97701149,26.43678161,8.045977011,13.79310345,3.448275862,2.298850575,12.34253418,0.693036695
31.63518,34.14695,3968.74,0.88022,0.296969,2.964013079,52.08333333,26.04166667,11.45833333,8.333333333,0,2.083333333,24.39992375,1.079577788
26.54838,34.94628,5340.77,0.95112,0.137051,6.939898286,51.32743363,30.08849558,6.194690265,7.079646018,3.539823009,1.769911504,7.837520251,0.876756367
38.73094,43.75799,5474.85,0.96604,0.0867033,11.14190579,52.87356322,28.73563218,6.896551724,9.195402299,0,2.298850575,12.9667547,1.255192035
9.97997,13.92779,4993.79,0.84258,0.408938,2.060410136,50,21.875,0,21.875,0,6.25,13.8824845,1.123404024
30.21096,32.93677,4613.64,0.9384,0.164006,5.721741887,45.12195122,26.82926829,10.97560976,9.756097561,4.87804878,2.43902439,14.89051205,1.184071032
25.83595,27.50059,2727.99,0.83136,0.456755,1.820144279,44.44444444,20.98765432,14.81481481,17.28395062,0,2.469135802,36.46283719,0.768660602
38.00017,39.21097,3573.96,0.88922,0.287348,3.094575219,51.68539326,17.97752809,14.60674157,8.988764045,4.494382022,2.247191011,39.49893305,1.040306649
22.18452,24.36933,3696.65,0.91394,0.281002,3.252432367,44.44444444,23.80952381,11.11111111,12.6984127,4.761904762,3.174603175,7.633280472,0.50455469
26.71729,28.58914,4270.45,0.8767,0.313983,2.792189386,51.96078431,21.56862745,10.78431373,7.843137255,5.882352941,1.960784314,22.73946229,1.428163653
28.53572,32.18019,3842.13,0.87854,0.321805,2.730038377,46.22641509,20.75471698,10.37735849,15.09433962,5.660377358,1.886792453,32.90736037,1.431863816
24.25434,30.11947,4699.93,0.9304,0.182129,5.108467076,43.87755102,30.6122449,9.183673469,8.163265306,0,2.040816327,14.04577325,0.915033831
34.80957,41.21094,6307.2,0.9578,0.101684,9.41937768,49.6,36.8,5.6,6.4,0,1.6,7.797159222,1.106820592
43.26402,47.02587,4380.92,0.9615,0.106129,9.059729197,47.4137931,18.96551724,6.034482759,6.896551724,18.96551724,1.724137931,34.8202004,1.792199767
26.95195,29.24638,3290.32,0.8507,0.392082,2.169699196,50,25.53191489,7.446808511,8.510638298,6.382978723,2.127659574,19.83176176,1.538607941
25.1144,27.9436,3827.71,0.8638,0.349327,2.472754754,52.74725275,16.48351648,16.48351648,8.791208791,3.296703297,2.197802198,12.96701089,0.832018875
37.80535,41.55282,4576.11,0.95834,0.11666,8.214812275,51.19047619,17.85714286,3.571428571,9.523809524,15.47619048,2.380952381,14.60721368,1.149300564
30.25824,34.25832,4381.39,0.94436,0.15387,6.137388705,50,20,2.727272727,9.090909091,16.36363636,1.818181818,33.52608133,1.583329019
34.27258,40.27715,4557.75,0.95214,0.133434,7.135662575,47.87234043,21.27659574,7.446808511,8.510638298,12.76595745,2.127659574,37.50496156,1.733790435
33.73366,38.93815,5671.32,0.96334,0.0928636,10.3737094,53.76344086,29.03225806,6.451612903,8.602150538,0,2.150537634,12.52786339,1.278872366
25.7401,29.84372,5193.01,0.9418,0.148957,6.322630021,50.54945055,30.76923077,7.692307692,8.791208791,0,2.197802198,20.46973381,1.371025999
