PLD,LCD,ASA,Porosity,Density,Pore volume,C%,H%,N%,O%,Halogen%,Metal%,Qst CH4,N1bar_CH4
16.59922,18.22341,4965.7,0.87152,0.296743,2.936952177,50.33557047,33.55704698,0,5.369127517,8.053691275,1.342281879,7.362436718,0.522438927
6.5213,10.48752,1735.96,0.63652,0.899666,0.707507008,46.39498433,44.51410658,0,5.329153605,0,1.253918495,17.33062444,1.198084397
7.99297,11.60238,4886.8,0.81154,0.474554,1.710110967,49.78902954,25.3164557,13.5021097,7.172995781,0,1.687763713,8.111341185,0.507728683
21.90817,23.60354,5174.28,0.86992,0.272255,3.195239757,48.63523573,42.67990074,0,5.210918114,0,1.488833747,7.32480766,0.602880315
19.30206,22.49817,4208.94,0.85554,0.344107,2.486261541,51.07913669,25.89928058,1.438848921,7.194244604,12.94964029,1.438848921,7.749990377,0.458180823
4.42981,6.94884,1236.81,0.5983,1.20937,0.494720392,40.4040404,8.080808081,0,21.21212121,24.24242424,6.060606061,12.99939587,0.496520112
16.78475,20.07178,5294.79,0.89708,0.258911,3.464819957,58.41584158,21.78217822,0,7.920792079,7.920792079,1.98019802,6.042600208,0.497462794
28.56952,29.85587,5766.14,0.91244,0.21947,4.157470269,46.61016949,15.25423729,20.33898305,8.474576271,5.084745763,1.694915254,5.762960678,0.547543662
9.604,11.62828,3109.09,0.80352,0.64162,1.25233004,47.05882353,28.57142857,6.722689076,14.28571429,0,3.361344538,7.879397891,0.339867631
10.58741,13.31465,4885.73,0.8249,0.433036,1.904922454,50,27.5,0,17.5,0,5,7.121190283,0.422255827
20.22013,22.77142,4742.9,0.86468,0.288952,2.992469337,52.75590551,35.43307087,0.787401575,9.448818898,0,1.57480315,7.15799151,0.536040906
12.32229,16.59858,5274.24,0.86246,0.312589,2.759086212,49.43820225,34.83146067,1.123595506,12.35955056,0,2.247191011,6.699246968,0.496576741
17.78385,20.97769,5752.59,0.9101,0.212567,4.281473606,51.45631068,25.24271845,11.65048544,7.766990291,0,1.941747573,5.57004078,0.536380639
9.48703,12.4226,3575,0.78832,0.595978,1.322733389,49.72375691,14.36464088,14.36464088,9.392265193,6.629834254,2.209944751,8.4375572,0.405490748
8.40065,10.65067,3119.22,0.73324,0.652729,1.123345217,45.64315353,41.49377593,0.829875519,8.298755187,0.829875519,2.904564315,11.20681561,0.625376118
21.63901,25.93741,5862.86,0.92908,0.167512,5.546348918,53.84615385,25.17482517,4.195804196,5.594405594,8.391608392,1.398601399,4.669041332,0.548223473
11.91872,15.3096,4438.25,0.86416,0.410522,2.105027258,27.11864407,0,40.6779661,23.72881356,0,5.084745763,4.882819552,0.275337623
13.13181,22.50104,4679.08,0.8646,0.311101,2.779161751,52.11726384,32.5732899,4.560260586,6.51465798,1.954397394,2.280130293,7.331909008,0.505635001
16.88391,20.06979,5620.64,0.8933,0.24652,3.623641084,52.0661157,31.40495868,3.305785124,6.611570248,3.305785124,1.652892562,6.061533546,0.528867771
21.19413,22.03032,4682.8,0.86754,0.287223,3.020440564,53.04347826,32.17391304,4.347826087,8.695652174,0,1.739130435,6.368960164,0.483867294
25.404,31.27302,6507.42,0.9331,0.149857,6.226602695,55,29.28571429,4.285714286,5.714285714,2.857142857,1.428571429,4.237638969,0.573994764
18.17006,23.66056,6279.66,0.9311,0.162792,5.719568529,52.35602094,21.9895288,12.56544503,7.329842932,0,1.570680628,4.256559848,0.559730111
9.9562,16.53924,5545.95,0.86088,0.339215,2.53785947,58.2278481,18.98734177,0,17.72151899,0,5.063291139,5.739925343,0.403378419
11.71671,16.84633,4550.18,0.85778,0.382341,2.243494681,54.02843602,18.00947867,0.947867299,9.478672986,11.37440758,3.317535545,6.876446028,0.397693113
28.00743,30.18619,6920.75,0.93572,0.147475,6.34493982,47.36842105,23.30827068,20.30075188,7.518796992,0,1.503759398,3.704710332,0.555121199
20.70424,24.96769,3972.67,0.89816,0.292894,3.066501874,56.03448276,21.55172414,1.724137931,6.896551724,10.34482759,1.724137931,5.304919362,0.359279354
19.71478,25.97381,6370.15,0.92522,0.158899,5.822692402,52.38095238,32.65306122,4.081632653,8.163265306,0,1.360544218,4.817053569,0.59575656
13.42827,16.75604,5476.32,0.89578,0.267059,3.354240074,53.71024735,33.2155477,5.653710247,6.007067138,0,1.413427562,5.933667457,0.480673376
11.52014,16.33183,4959.23,0.86404,0.346433,2.494104199,53.16455696,23.62869198,1.687763713,8.438818565,10.12658228,2.953586498,5.773576748,0.375272969
20.0638,23.74438,6138.94,0.92546,0.176389,5.246699057,50.4587156,22.01834862,16.51376147,7.339449541,0,1.834862385,4.698109112,0.554503185
11.13153,13.39867,4906.48,0.81838,0.419337,1.951604557,48.02867384,36.91756272,1.075268817,11.46953405,0,2.508960573,8.042514662,0.508414786
20.99163,24.66959,6191.7,0.91998,0.186239,4.939781678,47.94520548,28.76712329,6.849315068,13.69863014,0,2.739726027,4.180717054,0.494276634
17.40816,20.43231,5924.18,0.89552,0.227766,3.93175452,51.9379845,37.20930233,1.550387597,6.201550388,0,1.550387597,6.658312509,0.619889079
22.73155,24.97533,5986.02,0.89616,0.238914,3.750973154,53.71900826,27.27272727,4.132231405,8.26446281,4.958677686,1.652892562,5.197940694,0.483880355
18.34639,21.39008,5368.74,0.8994,0.245259,3.667143713,52.84552846,19.51219512,8.130081301,6.504065041,9.756097561,1.62601626,5.707166797,0.474378388
19.71812,25.1878,5835.16,0.93112,0.163868,5.682134401,47.69230769,26.15384615,15.38461538,6.153846154,0,1.538461538,5.035611993,0.587161587
12.77517,20.13494,4665.68,0.86276,0.330226,2.612634983,48.41075795,16.62591687,23.47188264,6.601466993,0,1.95599022,7.340394768,0.498021334
12.16002,21.18589,5533.17,0.8769,0.295292,2.969602969,49.01960784,33.33333333,0,13.7254902,0,3.921568627,5.978419821,0.455112222
19.41973,24.61019,5124.87,0.88654,0.235358,3.766772321,48.21428571,41.07142857,1.19047619,7.142857143,0,1.19047619,6.668351523,0.564413496
21.52303,27.02935,5025.12,0.93388,0.190093,4.912753231,57.37704918,24.59016393,3.278688525,6.557377049,3.278688525,1.639344262,4.716675963,0.500135509
13.47142,16.6863,5931.78,0.87148,0.270783,3.218370429,45.03816794,38.93129771,6.870229008,7.633587786,0,1.526717557,6.304215194,0.500506176
7.59661,11.80613,3187.09,0.73814,0.597928,1.234496461,47.86885246,42.62295082,0,5.573770492,0.655737705,1.31147541,11.56856929,0.629262363
10.73155,16.21646,4338.83,0.8231,0.417374,1.972092176,49.36170213,33.19148936,5.957446809,8.510638298,0,2.978723404,8.596973723,0.517566736
22.79459,27.11689,6379.91,0.93296,0.135968,6.861614498,50.56818182,39.20454545,3.409090909,4.545454545,0,1.136363636,4.939902955,0.666901646
13.76532,15.40232,4441.97,0.8084,0.406552,1.988429524,49.53271028,38.31775701,0.934579439,9.345794393,0,1.869158879,8.47264884,0.552487525
17.15158,20.13356,4295.41,0.89578,0.307981,2.908556047,58.41584158,25.74257426,0,7.920792079,3.96039604,1.98019802,6.288107895,0.426085175
9.67257,13.48791,4106.61,0.79,0.474123,1.666234289,47.45762712,38.6440678,0.677966102,10.84745763,0,2.372881356,9.848648998,0.575568658
9.89338,12.95462,4279.89,0.80898,0.49194,1.644468838,52.13270142,23.22274882,11.84834123,8.056872038,0,1.895734597,9.2244058,0.590353271
23.39559,26.2303,5948.97,0.92204,0.182153,5.061898514,54.80769231,29.80769231,0.961538462,6.730769231,5.769230769,1.923076923,5.115260793,0.542930504
27.69453,44.17516,5568.41,0.91956,0.196381,4.682530387,47.61904762,25.3968254,7.936507937,15.87301587,0,3.174603175,4.551643361,0.486357351
15.35387,18.23941,5824.85,0.87416,0.306284,2.854083139,45.05928854,24.50592885,19.76284585,7.90513834,0,2.766798419,5.536785034,0.431105795
20.33568,22.40989,5335.48,0.86874,0.282973,3.070045552,48.33836858,38.67069486,4.833836858,6.344410876,0,1.812688822,6.997489946,0.569719926
21.28222,25.43032,4762.01,0.9087,0.224997,4.038720516,56.03448276,18.10344828,1.724137931,6.896551724,13.79310345,1.724137931,4.616631027,0.41674353
11.69887,15.3237,4321.03,0.79118,0.426085,1.856859547,45.98540146,44.52554745,0.729927007,7.299270073,0,1.459854015,10.68501966,0.659045941
8.73051,14.60365,4117.28,0.812,0.499367,1.62605859,48.71794872,23.07692308,0,17.94871795,5.128205128,5.128205128,7.435121224,0.404618585
9.31234,17.29159,4566.28,0.84108,0.399113,2.1073731,53.19148936,27.65957447,0,14.89361702,0,4.255319149,7.493605,0.510891596
17.23849,23.69031,5694.75,0.89824,0.226673,3.962712807,53.18559557,32.68698061,6.648199446,5.540166205,0,1.939058172,5.672503292,0.523903818
15.7729,18.49031,4832.13,0.85658,0.317793,2.695402353,52.04081633,33.67346939,5.102040816,7.142857143,0,2.040816327,7.669955962,0.543805346
20.43989,21.95573,3911.38,0.85748,0.348972,2.457159887,54.62184874,21.00840336,0.840336134,8.403361345,13.44537815,1.680672269,6.428993433,0.383439181
6.87046,11.2834,2500.95,0.73744,0.841745,0.8760848,41.50943396,0,0,26.41509434,22.64150943,5.660377358,8.390843505,0.290363412
9.91572,13.9975,4362.42,0.81244,0.437402,1.857421777,58.87096774,16.93548387,9.677419355,11.29032258,0,3.225806452,7.230801362,0.377525914
19.96789,24.04615,5469.39,0.9152,0.208886,4.381337189,49.59349593,16.2601626,14.63414634,6.504065041,9.756097561,1.62601626,5.04973861,0.478925681
17.94882,21.64325,5351.42,0.91226,0.220971,4.128415041,58.49056604,20.75471698,0,7.547169811,7.547169811,1.886792453,5.367369852,0.510478638
17.41984,22.81908,5753.88,0.90988,0.206979,4.396001527,52.0661157,28.09917355,6.611570248,9.917355372,0,1.652892562,5.942810989,0.578350605
7.87152,15.43807,4289.87,0.80632,0.481508,1.674572385,46.66666667,33.33333333,0,15.55555556,0,4.444444444,8.164257611,0.486255848
21.54721,24.58361,5861.92,0.92278,0.180342,5.116833572,49,21,18,8,0,2,4.161022836,0.49280824
20.45374,24.71124,5085.65,0.8897,0.241216,3.688395463,50.65789474,34.86842105,1.315789474,5.263157895,5.263157895,1.315789474,6.12576754,0.495942637
18.95379,23.17611,5078.31,0.88924,0.242018,3.674272162,56.03448276,31.89655172,1.724137931,6.896551724,0,1.724137931,5.920780691,0.50611107
27.01514,28.94676,6062.49,0.90958,0.219837,4.137520072,45.08196721,21.31147541,21.31147541,8.196721311,0,1.639344262,6.175665737,0.595217202
17.20635,19.81541,5774.66,0.89762,0.228475,3.928744939,51.18110236,34.64566929,4.724409449,6.299212598,0,1.57480315,6.593183665,0.592502957
8.08496,11.68739,3185.51,0.7955,0.68101,1.168117942,27.27272727,4.545454545,27.27272727,31.81818182,0,9.090909091,6.179128984,0.23854128
21.3203,24.62432,5754.34,0.9125,0.184796,4.937877443,49.35897436,36.53846154,6.41025641,5.128205128,0,1.282051282,5.355085247,0.560168247
8.22331,13.14374,3776.83,0.79044,0.597749,1.322361058,48.61878453,7.73480663,12.15469613,11.04972376,13.25966851,3.867403315,7.990125946,0.370696519
9.16824,14.49366,5266.83,0.8411,0.365802,2.299331332,50.64935065,33.76623377,2.597402597,10.38961039,0,2.597402597,6.847073636,0.496027607
17.84084,20.22571,5786.95,0.87342,0.301171,2.900080021,47.25274725,20.87912088,18.68131868,10.98901099,0,2.197802198,6.530301556,0.52479911
19.43958,23.35068,4524.92,0.87266,0.287664,3.033608655,53.50877193,31.57894737,0,10.52631579,0,1.754385965,7.691581161,0.554795213
4.13631,11.15937,890.159,0.5794,1.24668,0.464754388,38.83495146,33.00970874,0,24.27184466,0,3.883495146,13.73275314,0.364858374
6.41673,10.21831,4293.48,0.77294,0.605887,1.275716429,50.28571429,21.71428571,12.57142857,9.714285714,0,2.285714286,9.238810234,0.58139308
12.27892,20.76595,5304.28,0.86874,0.315204,2.756119846,53.19148936,23.40425532,4.255319149,14.89361702,0,4.255319149,5.737723744,0.398485996
15.73017,18.38588,4383.64,0.87284,0.336371,2.594872923,51.04895105,36.36363636,1.398601399,5.594405594,2.797202797,1.398601399,7.337714389,0.467716671
15.77602,20.64014,6437.08,0.90456,0.216154,4.184794175,52.59515571,32.52595156,5.53633218,6.920415225,0,2.422145329,5.21858311,0.522476081
8.16141,11.57636,3527.51,0.78054,0.616103,1.266898554,50.88757396,15.38461538,1.183431953,11.83431953,16.56804734,4.142011834,7.644545988,0.337517803
20.34871,23.29977,4653.34,0.883,0.294472,2.998587302,42.57425743,14.85148515,24.75247525,9.900990099,5.940594059,1.98019802,5.823172722,0.406714002
11.22883,15.12819,3570.62,0.80082,0.522766,1.531889985,44.05286344,14.97797357,28.1938326,7.488986784,0,1.762114537,8.061372148,0.408032089
7.94102,11.14573,2670.75,0.7044,0.726794,0.969187968,54.97630332,31.27962085,0,8.056872038,0,1.895734597,14.04660524,0.997294534
20.41436,22.97788,4618.66,0.8557,0.314699,2.719106194,47.09677419,36.77419355,4.516129032,6.451612903,3.870967742,1.290322581,8.668322633,0.59568652
26.50098,32.09668,6957.9,0.94392,0.122425,7.710189912,53.47222222,28.47222222,9.722222222,5.555555556,0,1.388888889,3.669807164,0.643850017
20.9216,26.86533,6404.19,0.93582,0.14706,6.363525092,54.33070866,25.19685039,11.02362205,6.299212598,0,1.57480315,4.517491355,0.622526778
15.93331,28.55077,6186.72,0.91292,0.198004,4.610613927,47.94520548,28.76712329,6.849315068,13.69863014,0,2.739726027,4.279220566,0.478513808
21.23832,27.05437,6408.65,0.93088,0.151894,6.128484338,50.99337748,34.43708609,6.622516556,5.298013245,0,1.324503311,4.926771798,0.630923939
21.97539,24.83169,4642.88,0.88988,0.292719,3.040048647,54.75285171,25.09505703,12.16730038,6.463878327,0,1.520912548,6.880936196,0.525717581
24.71646,27.66213,7068.28,0.91994,0.176294,5.218215027,51.18110236,30.70866142,8.661417323,7.874015748,0,1.57480315,4.63219117,0.578131954
16.02552,19.72071,3619.78,0.84012,0.408271,2.057750857,52.41935484,17.74193548,0,8.064516129,17.74193548,1.612903226,7.354000111,0.378656077
18.04624,20.20806,2979.18,0.81762,0.435306,1.878264945,46.1971831,45.63380282,0,4.788732394,0,1.126760563,12.38531332,0.614465299
11.74166,15.44254,4808.7,0.8442,0.42295,1.995980612,48.04469274,17.87709497,13.40782123,11.17318436,2.234636872,3.910614525,6.646980196,0.419520722
20.80204,23.98052,4267.65,0.89938,0.277636,3.239421401,54.16666667,29.16666667,3.333333333,6.666666667,3.333333333,1.666666667,5.596571754,0.402821851
17.07007,20.05998,3813.8,0.90186,0.333302,2.705834348,55.86592179,23.46368715,0,7.82122905,6.703910615,1.675977654,5.690458727,0.343523276
8.62496,13.49869,5181.72,0.8273,0.397217,2.082740668,47.19101124,33.70786517,4.494382022,12.35955056,0,2.247191011,7.14797062,0.471804267
20.45622,26.32503,6031.92,0.93334,0.159681,5.845028526,57.37704918,24.59016393,3.278688525,6.557377049,3.278688525,1.639344262,4.940034979,0.608021611
10.9095,17.62883,5985.84,0.88006,0.290574,3.028694928,58.5106383,22.34042553,0,14.89361702,0,4.255319149,5.546655846,0.447097788
21.2674,22.82572,2300.61,0.83972,0.559753,1.500161678,53.95348837,22.3255814,0,9.76744186,7.441860465,2.790697674,7.308654463,0.252664938
21.18405,24.54497,5462.81,0.91136,0.207506,4.391969389,52.77777778,23.14814815,9.259259259,7.407407407,3.703703704,1.851851852,4.809956144,0.469258795
18.42709,30.83975,4183.88,0.8577,0.365533,2.346436573,46.51162791,25.58139535,0,23.25581395,0,4.651162791,7.438563481,0.458357935
20.11627,25.47401,5920.79,0.92284,0.173377,5.322736003,53.84615385,25.17482517,4.195804196,5.594405594,8.391608392,1.398601399,5.019116279,0.562664898
5.05932,10.79118,2225.18,0.69272,0.868923,0.797216784,37.5,18.75,3.125,28.125,0,6.25,11.01202513,0.435337676
15.96457,19.61475,4334.16,0.88114,0.323465,2.724065973,51.18110236,31.49606299,4.724409449,6.299212598,3.149606299,1.57480315,6.684461965,0.429962497
23.59401,27.07465,6211.41,0.94608,0.136498,6.931090565,46.08695652,13.91304348,29.56521739,6.956521739,0,1.739130435,3.745271056,0.58047703
25.0306,28.2361,5571.97,0.90108,0.222337,4.052766746,54.48916409,31.57894737,7.430340557,5.263157895,0,1.238390093,5.966456898,0.555848825
15.79416,18.49933,4810.95,0.86352,0.303902,2.841442307,49.67741935,33.5483871,1.290322581,5.161290323,7.741935484,1.290322581,8.170594964,0.52944725
9.90367,14.54657,4163.53,0.8435,0.439448,1.919453496,44.31137725,13.17365269,26.34730539,10.17964072,0,2.395209581,7.130477339,0.419401917
19.75213,22.87103,4671.06,0.85718,0.304873,2.81159696,49.65034965,37.06293706,0.699300699,11.18881119,0,1.398601399,7.364029982,0.530455651
15.00967,22.32491,5119.31,0.87184,0.289117,3.015526586,52.49169435,32.55813953,4.651162791,6.644518272,1.328903654,2.325581395,6.827041822,0.50914008
16.78859,20.93926,5523.05,0.90402,0.234506,3.854997314,58.41584158,21.78217822,0,7.920792079,7.920792079,1.98019802,5.445191069,0.498403421
11.84001,17.46259,4128.19,0.83246,0.400667,2.077685459,53.04659498,32.25806452,5.017921147,6.093189964,0,1.433691756,7.907231946,0.49684443
9.86494,14.23152,4148.43,0.8103,0.486285,1.666306795,46.51162791,25.58139535,0,23.25581395,0,4.651162791,8.081441643,0.448403132
11.24139,16.81715,4163.41,0.82344,0.439276,1.874539014,54.18719212,29.55665025,0,9.852216749,0,3.448275862,8.725965979,0.528358445
24.79258,26.16031,5046.76,0.88712,0.252627,3.511580314,51.14503817,29.77099237,5.34351145,7.633587786,4.580152672,1.526717557,6.747140693,0.524176074
14.93169,18.51568,4710.65,0.85816,0.31417,2.731514785,51.96078431,35.29411765,3.921568627,6.862745098,0,1.960784314,7.839555872,0.559990386
8.9786,16.87982,4102.25,0.82478,0.474418,1.738509078,44.18604651,16.27906977,4.651162791,25.58139535,0,4.651162791,7.340963716,0.35755936
6.33847,10.1987,2351.15,0.67978,0.774166,0.878080412,45.84980237,34.7826087,8.695652174,6.719367589,0,1.581027668,13.44432706,0.787233806
8.18838,12.0265,4119.26,0.79978,0.50653,1.578939056,50.58823529,23.52941176,0,9.411764706,14.11764706,2.352941176,7.95640103,0.418464556
12.97088,15.87648,5791.33,0.85034,0.34312,2.478258335,52.74725275,29.67032967,6.593406593,7.692307692,1.098901099,2.197802198,7.063908255,0.550165488
5.12616,9.91815,2242.57,0.69374,0.909254,0.762977122,44.18604651,13.95348837,0,32.55813953,0,9.302325581,9.991720293,0.434557428
11.70649,14.58199,4918.27,0.79802,0.412731,1.933511173,46.45669291,42.51968504,1.57480315,7.874015748,0,1.57480315,10.17889291,0.791055264
20.52157,23.32172,4794.43,0.87628,0.280065,3.12884509,54.62962963,30.55555556,0.925925926,9.259259259,0,1.851851852,6.752981917,0.524336893
10.82786,13.58842,4627.63,0.84738,0.394005,2.150683367,54.54545455,24.24242424,1.731601732,7.359307359,10.38961039,1.731601732,6.804899355,0.405185611
18.77781,20.853,4295.69,0.83674,0.360162,2.323232323,48.92966361,39.75535168,4.892966361,5.198776758,0,1.22324159,10.06631107,0.681648577
16.83949,20.83233,5464.15,0.89972,0.232244,3.874029038,57.00934579,22.42990654,1.869158879,7.476635514,7.476635514,1.869158879,5.258931223,0.4766109
6.482,8.74998,2589.91,0.67968,0.721704,0.941771142,44.19475655,45.6928839,2.247191011,6.367041199,0,1.498127341,13.11432211,0.858775849
21.0434,22.83382,4430.24,0.86214,0.3152,2.735215736,51.82481752,29.9270073,0.729927007,7.299270073,8.759124088,1.459854015,7.26359084,0.477346637
19.73574,22.07268,5899.59,0.92002,0.198473,4.635491981,52.57731959,18.55670103,16.49484536,8.24742268,0,2.06185567,5.250683351,0.541508531
5.16302,9.78202,1997.05,0.65876,0.885001,0.744360741,33.73493976,36.14457831,7.228915663,16.86746988,0,3.614457831,13.19162901,0.691517804
16.90835,21.7222,6297.4,0.89124,0.223748,3.983231135,48.25581395,41.86046512,1.162790698,5.813953488,0,1.162790698,5.983554083,0.57439326
17.75945,20.72426,5909.15,0.90686,0.208378,4.351994932,54.95495495,30.63063063,3.603603604,7.207207207,0,1.801801802,5.579592277,0.564662852
12.36403,15.53535,5335.05,0.88596,0.299547,2.957666076,47.00460829,17.51152074,23.04147465,7.834101382,0,1.843317972,5.359613377,0.41718258
21.9455,22.78232,4785.42,0.85526,0.291538,2.933614143,47.87878788,43.03030303,1.818181818,6.060606061,0,1.212121212,8.343732743,0.652474191
