PLD (Å),LCD (Å),Sacc (m2/g),Porosity,KH2 (mol/kg/Pa),%C,%H,%N,%O,%Metalloid,%Halogen,H2-1 bar (mol/kg)
14.107,20.96,5031.04,0.894,1.56E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.156
26.474,35.932,7930.04,0.958,4.99E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.498
24.432,34.029,7206.29,0.948,3.98E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.396
15.686,23.779,6865.05,0.907,2.34E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.232
14.853,23.823,6473.49,0.904,2.14E-06,57.14285714,23.80952381,14.28571429,0,0,0.047619048,0.211
13.748,22.081,5407.54,0.895,1.73E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.171
13.737,22.478,5142.39,0.892,1.63E-06,57.14285714,4.761904762,14.28571429,0,0,0.238095238,0.161
14.999,21.844,6417.85,0.904,2.14E-06,57.14285714,23.80952381,14.28571429,0,0,0.047619048,0.213
14.834,21.846,6073.77,0.902,1.98E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.198
13.673,20.995,5178.1,0.892,1.62E-06,57.14285714,4.761904762,14.28571429,0,0,0.238095238,0.16
13.492,21.445,4966.24,0.889,1.53E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.154
25.286,36.982,7891.86,0.956,4.88E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.489
25.175,36.911,7777.08,0.954,4.69E-06,59.45945946,32.43243243,8.108108108,0,0,0,0.472
24.991,37.499,7415.14,0.949,4.19E-06,62.5,30,7.5,0,0,0,0.42
25.023,37.39,7286.96,0.947,4.05E-06,63.41463415,29.26829268,7.317073171,0,0,0,0.401
25.139,36.535,7776.1,0.954,4.69E-06,59.45945946,32.43243243,8.108108108,0,0,0,0.472
25.054,36.513,7641.97,0.952,4.52E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.449
24.177,37.572,7297.93,0.947,4.05E-06,63.41463415,29.26829268,7.317073171,0,0,0,0.404
24.195,37.472,7205.01,0.945,3.92E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.393
20.04,25.632,6771.02,0.908,2.35E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.231
18.685,23.314,6215.53,0.904,2.10E-06,57.14285714,22.22222222,14.28571429,0,0,0.063492063,0.21
20.119,24.219,6197.73,0.905,2.10E-06,57.14285714,22.22222222,14.28571429,0,0,0.063492063,0.207
18.084,22.832,5771.06,0.901,1.89E-06,57.14285714,15.87301587,14.28571429,0,0,0.126984127,0.187
18.947,24.847,5736.78,0.901,1.91E-06,57.14285714,15.87301587,14.28571429,0,0,0.126984127,0.192
18.759,23.586,5334.63,0.896,1.74E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.174
18.81,22.358,5149.05,0.894,1.59E-06,57.14285714,3.174603175,14.28571429,0,0,0.253968254,0.158
19.966,25.671,6468.24,0.906,2.22E-06,57.14285714,25.3968254,14.28571429,0,0,0.031746032,0.222
18.806,24.073,5972.49,0.902,1.99E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.201
20.054,23.645,5973.02,0.902,1.99E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.199
19.005,24.864,5488.93,0.899,1.82E-06,57.14285714,12.6984127,14.28571429,0,0,0.158730159,0.181
18.447,22.959,5202.45,0.895,1.66E-06,57.14285714,6.349206349,14.28571429,0,0,0.222222222,0.166
19.041,23.147,5216.62,0.896,1.66E-06,57.14285714,6.349206349,14.28571429,0,0,0.222222222,0.167
18.7,22.293,5000.79,0.892,1.53E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.153
32.435,37.494,7871.79,0.956,4.90E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.492
33.014,37.891,7685.68,0.954,4.66E-06,59.82142857,32.14285714,8.035714286,0,0,0,0.465
33.314,38.325,7647.85,0.954,4.66E-06,59.82142857,32.14285714,8.035714286,0,0,0,0.468
33.307,38.895,7513.26,0.952,4.43E-06,61.20689655,31.03448276,7.75862069,0,0,0,0.441
30.989,39.441,7489.4,0.951,4.41E-06,61.20689655,31.03448276,7.75862069,0,0,0,0.441
31.319,39.926,7382.21,0.949,4.21E-06,62.5,30,7.5,0,0,0,0.417
31.169,40.057,7371.79,0.949,4.21E-06,62.5,30,7.5,0,0,0,0.421
31.278,40.124,7171.35,0.947,4.02E-06,63.70967742,29.03225806,7.258064516,0,0,0,0.402
31.785,36.841,7764.96,0.954,4.77E-06,59.09090909,32.72727273,8.181818182,0,0,0,0.478
32.202,37.053,7570.34,0.952,4.53E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.45
33.338,38.224,7556.66,0.953,4.54E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.454
33.325,38.776,7402.71,0.95,4.32E-06,61.86440678,30.50847458,7.627118644,0,0,0,0.431
31.184,39.947,7411.83,0.95,4.31E-06,61.86440678,30.50847458,7.627118644,0,0,0,0.432
31.128,39.596,7296.91,0.949,4.12E-06,63.1147541,29.50819672,7.37704918,0,0,0,0.411
31.204,39.943,7269.01,0.948,4.12E-06,63.1147541,29.50819672,7.37704918,0,0,0,0.412
31.315,40.112,7151.56,0.946,3.94E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.394
15.786,20.765,6846.38,0.908,2.34E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.234
15.558,20.698,6271.6,0.904,2.09E-06,57.14285714,22.22222222,14.28571429,0,0,0.063492063,0.209
15.426,21.603,6331.47,0.905,2.12E-06,57.14285714,22.22222222,14.28571429,0,0,0.063492063,0.21
15.582,20.792,5867.61,0.902,1.90E-06,57.14285714,15.87301587,14.28571429,0,0,0.126984127,0.19
15.616,19.873,5702.93,0.9,1.89E-06,57.14285714,15.87301587,14.28571429,0,0,0.126984127,0.187
15.545,21.319,5355.25,0.899,1.76E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.176
15.091,21.513,5055.89,0.895,1.62E-06,57.14285714,3.174603175,14.28571429,0,0,0.253968254,0.16
15.22,20.223,6499.94,0.905,2.17E-06,57.14285714,25.3968254,14.28571429,0,0,0.031746032,0.219
14.801,19.785,6014.57,0.9,1.95E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.195
15.589,21.658,5999.53,0.903,2.00E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.201
15.303,20.664,5591.12,0.901,1.82E-06,57.14285714,12.6984127,14.28571429,0,0,0.158730159,0.182
15.218,19.91,5625.04,0.899,1.81E-06,57.14285714,12.6984127,14.28571429,0,0,0.158730159,0.18
14.271,19.752,5269.44,0.894,1.65E-06,57.14285714,6.349206349,14.28571429,0,0,0.222222222,0.164
14.94,21.245,5196.03,0.896,1.69E-06,57.14285714,6.349206349,14.28571429,0,0,0.222222222,0.169
15.015,21.207,4918.58,0.893,1.55E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.155
26.46,35.751,7905,0.957,4.96E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.496
26.144,35.963,7740.8,0.955,4.71E-06,59.82142857,32.14285714,8.035714286,0,0,0,0.469
25.915,33.963,7731.53,0.954,4.64E-06,59.82142857,32.14285714,8.035714286,0,0,0,0.46
25.41,34.055,7553.07,0.952,4.41E-06,61.20689655,31.03448276,7.75862069,0,0,0,0.445
26.111,34.095,7553.2,0.952,4.43E-06,61.20689655,31.03448276,7.75862069,0,0,0,0.438
25.869,35.201,7407.98,0.95,4.23E-06,62.5,30,7.5,0,0,0,0.422
25.477,32.184,7380.96,0.949,4.19E-06,62.5,30,7.5,0,0,0,0.426
24.507,32.526,7264.03,0.949,3.99E-06,63.70967742,29.03225806,7.258064516,0,0,0,0.402
26.344,35.605,7796.18,0.955,4.83E-06,59.09090909,32.72727273,8.181818182,0,0,0,0.485
26,35.797,7645.44,0.954,4.59E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.453
25.725,33.752,7612.31,0.952,4.51E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.45
25.26,33.803,7426.47,0.951,4.30E-06,61.86440678,30.50847458,7.627118644,0,0,0,0.429
25.606,33.097,7477.88,0.951,4.29E-06,61.86440678,30.50847458,7.627118644,0,0,0,0.429
25.481,34.14,7367.51,0.948,4.14E-06,63.1147541,29.50819672,7.37704918,0,0,0,0.413
24.992,32.504,7314.45,0.948,4.07E-06,63.1147541,29.50819672,7.37704918,0,0,0,0.409
24.695,31.836,7191.13,0.946,3.88E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.387
15.234,21.643,6819.08,0.906,2.29E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.229
14.573,20.723,6252.35,0.902,2.03E-06,57.14285714,22.22222222,14.28571429,0,0,0.063492063,0.2
15.188,21.279,6270.42,0.906,2.11E-06,57.14285714,22.22222222,14.28571429,0,0,0.063492063,0.212
15.294,21.341,5832.42,0.901,1.91E-06,57.14285714,15.87301587,14.28571429,0,0,0.126984127,0.19
15.404,20.473,5743.54,0.9,1.86E-06,57.14285714,15.87301587,14.28571429,0,0,0.126984127,0.187
13.717,19.752,5477.03,0.895,1.67E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.168
14.438,20.797,5447.58,0.899,1.75E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.175
14.369,20.406,5088.88,0.895,1.61E-06,57.14285714,3.174603175,14.28571429,0,0,0.253968254,0.162
14.662,21.22,6507.74,0.903,2.12E-06,57.14285714,25.3968254,14.28571429,0,0,0.031746032,0.213
14.885,20.948,6032.9,0.901,1.94E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.197
14.928,21.407,6084.09,0.905,2.00E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.2
14.228,20.74,5661.06,0.898,1.80E-06,57.14285714,12.6984127,14.28571429,0,0,0.158730159,0.182
15.024,19.884,5595.53,0.897,1.76E-06,57.14285714,12.6984127,14.28571429,0,0,0.158730159,0.176
14.376,19.95,5278.82,0.893,1.61E-06,57.14285714,6.349206349,14.28571429,0,0,0.222222222,0.161
15.124,20.681,5219.87,0.898,1.68E-06,57.14285714,6.349206349,14.28571429,0,0,0.222222222,0.167
13.756,20.666,4995,0.894,1.55E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.154
26.999,35.167,7898.61,0.958,4.90E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.493
26.354,35.159,7689.64,0.956,4.66E-06,59.82142857,32.14285714,8.035714286,0,0,0,0.466
25.531,33.998,7697.79,0.952,4.46E-06,59.82142857,32.14285714,8.035714286,0,0,0,0.446
24.658,34.008,7538.99,0.95,4.26E-06,61.20689655,31.03448276,7.75862069,0,0,0,0.426
25.122,34.181,7547.62,0.952,4.40E-06,61.20689655,31.03448276,7.75862069,0,0,0,0.436
25.49,34.774,7442.59,0.95,4.17E-06,62.5,30,7.5,0,0,0,0.418
24.863,33.547,7422.83,0.95,4.14E-06,62.5,30,7.5,0,0,0,0.414
24.194,32.848,7242.62,0.946,3.88E-06,63.70967742,29.03225806,7.258064516,0,0,0,0.387
26.51,35.123,7828.4,0.957,4.78E-06,59.09090909,32.72727273,8.181818182,0,0,0,0.476
25.952,35.111,7600.34,0.955,4.55E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.454
25.265,33.92,7601.65,0.951,4.35E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.436
24.721,33.897,7426.05,0.948,4.15E-06,61.86440678,30.50847458,7.627118644,0,0,0,0.41
25.345,34.962,7465.65,0.95,4.28E-06,61.86440678,30.50847458,7.627118644,0,0,0,0.423
24.707,34.726,7367.91,0.95,4.12E-06,63.1147541,29.50819672,7.37704918,0,0,0,0.415
24.17,33.664,7315.78,0.947,3.99E-06,63.1147541,29.50819672,7.37704918,0,0,0,0.4
24.019,33.195,7197.84,0.946,3.81E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.379
9.263,14.804,4872.43,0.806,1.27E-06,59.18367347,32.65306122,8.163265306,0,0,0,0.129
9.278,14.917,4961.95,0.81,1.29E-06,58.50340136,32.65306122,8.163265306,0,0.006802721,0,0.128
9.798,15.714,5080.46,0.817,1.34E-06,57.82312925,32.65306122,8.163265306,0,0.013605442,0,0.135
9.992,15.852,5160.77,0.822,1.36E-06,57.14285714,32.65306122,8.163265306,0,0.020408163,0,0.134
21.699,40.325,6394.46,0.917,2.37E-06,57.14285714,22.22222222,14.28571429,0,0,0.063492063,0.237
22.47,41.264,5892.3,0.914,2.16E-06,57.14285714,15.87301587,14.28571429,0,0,0.126984127,0.214
21.735,41.543,5524.69,0.909,1.97E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.198
21.63,40.474,6649.31,0.919,2.50E-06,57.14285714,25.3968254,14.28571429,0,0,0.031746032,0.249
21.848,40.849,6117.63,0.913,2.26E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.223
22.25,41.342,5655.44,0.913,2.07E-06,57.14285714,12.6984127,14.28571429,0,0,0.158730159,0.206
22.297,41.9,5310.74,0.908,1.89E-06,57.14285714,6.349206349,14.28571429,0,0,0.222222222,0.19
20.571,39.894,6409.09,0.916,2.37E-06,57.14285714,22.22222222,14.28571429,0,0,0.063492063,0.237
21.168,39.575,5882.02,0.913,2.15E-06,57.14285714,15.87301587,14.28571429,0,0,0.126984127,0.215
21.211,41.262,5513.31,0.91,1.98E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.197
21.156,41.221,5184.51,0.907,1.82E-06,57.14285714,3.174603175,14.28571429,0,0,0.253968254,0.181
20.887,39.936,6174.13,0.916,2.25E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.221
20.814,40.216,5678.64,0.911,2.05E-06,57.14285714,12.6984127,14.28571429,0,0,0.158730159,0.205
21.23,41.133,5347.6,0.908,1.90E-06,57.14285714,6.349206349,14.28571429,0,0,0.222222222,0.189
21.787,41.485,5058.04,0.905,1.75E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.175
36.82,66.459,8020.28,0.963,5.63E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.55
36.76,65.577,7810.08,0.961,5.34E-06,59.82142857,32.14285714,8.035714286,0,0,0,0.518
35.2,63.24,7638.08,0.959,5.03E-06,61.20689655,31.03448276,7.75862069,0,0,0,0.488
34.917,63.634,7473.48,0.955,4.80E-06,62.5,30,7.5,0,0,0,0.465
36.971,66.423,7908.19,0.962,5.49E-06,59.09090909,32.72727273,8.181818182,0,0,0,0.532
36.573,64.563,7722.13,0.96,5.20E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.504
35.003,63.863,7558.54,0.957,4.93E-06,61.86440678,30.50847458,7.627118644,0,0,0,0.483
34.976,63.22,7410.82,0.955,4.70E-06,63.1147541,29.50819672,7.37704918,0,0,0,0.457
34.908,64.713,7807.87,0.96,5.33E-06,59.82142857,32.14285714,8.035714286,0,0,0,0.516
35.123,64.25,7656.51,0.959,5.07E-06,61.20689655,31.03448276,7.75862069,0,0,0,0.492
33.822,63.044,7470.59,0.955,4.80E-06,62.5,30,7.5,0,0,0,0.466
33.429,62.675,7345.77,0.955,4.58E-06,63.70967742,29.03225806,7.258064516,0,0,0,0.444
34.942,64.229,7729.94,0.959,5.20E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.501
34.495,64.202,7574.52,0.958,4.96E-06,61.86440678,30.50847458,7.627118644,0,0,0,0.481
33.872,62.294,7435.52,0.955,4.70E-06,63.1147541,29.50819672,7.37704918,0,0,0,0.456
33.479,61.089,7278.01,0.953,4.47E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.437
14.171,33.283,6840.41,0.914,2.48E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.245
15.166,32.459,6181.85,0.91,2.14E-06,57.14285714,20.40816327,14.28571429,0,0,0.081632653,0.213
13.551,34.114,5530.18,0.906,1.91E-06,57.14285714,12.24489796,14.28571429,0,0,0.163265306,0.191
13.973,33.1,5134.07,0.901,1.70E-06,57.14285714,4.081632653,14.28571429,0,0,0.244897959,0.17
14.363,32.185,6457.35,0.912,2.30E-06,57.14285714,24.48979592,14.28571429,0,0,0.040816327,0.229
14.36,30.685,5902.13,0.907,2.01E-06,57.14285714,16.32653061,14.28571429,0,0,0.12244898,0.201
13.454,34.012,5293.8,0.903,1.80E-06,57.14285714,8.163265306,14.28571429,0,0,0.204081633,0.181
13.761,31.811,4953.37,0.898,1.62E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.162
25.077,53.395,7909.4,0.961,5.19E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.508
24.987,53.354,7622.96,0.958,4.86E-06,60.22727273,31.81818182,7.954545455,0,0,0,0.475
23.155,52.123,7476.25,0.954,4.54E-06,61.95652174,30.43478261,7.608695652,0,0,0,0.443
22.431,50.536,7258.34,0.953,4.28E-06,63.54166667,29.16666667,7.291666667,0,0,0,0.417
24.976,53.548,7771.35,0.96,5.02E-06,59.30232558,32.55813953,8.139534884,0,0,0,0.486
24.933,53.562,7513.98,0.957,4.70E-06,61.11111111,31.11111111,7.777777778,0,0,0,0.459
23.145,51.612,7380.08,0.952,4.41E-06,62.76595745,29.78723404,7.446808511,0,0,0,0.428
22.382,51.496,7167.36,0.951,4.17E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.406
37.777,40.276,6567.68,0.946,3.94E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.383
36.175,38.658,4970.07,0.935,2.54E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.248
21.296,23.596,6644.83,0.919,2.61E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.26
21,23.692,5760.1,0.914,2.22E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.222
18.739,21.555,5434.39,0.907,1.90E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.19
18.229,21.898,4984.66,0.902,1.68E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.168
32.686,38.148,7853.42,0.961,5.45E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.542
33.191,37.742,7575.52,0.958,5.04E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.502
33.3,37.095,7263.74,0.955,4.68E-06,62.5,30,7.5,0,0,0,0.463
33.751,36.584,7033.38,0.952,4.37E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.435
30.748,63.718,6558.62,0.949,4.16E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.415
28.776,63.776,6301.18,0.948,3.92E-06,57.14285714,25.3968254,14.28571429,0,0,0.031746032,0.392
30.363,58.125,5644.12,0.946,3.31E-06,57.14285714,15.87301587,14.28571429,0,0,0.126984127,0.334
29.811,63.794,5485.36,0.944,3.22E-06,57.14285714,12.6984127,14.28571429,0,0,0.158730159,0.324
28.658,63.718,5846.52,0.946,3.50E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.351
30.983,61.876,5367.19,0.943,3.04E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.304
29.632,63.686,5233.5,0.943,2.93E-06,57.14285714,6.349206349,14.28571429,0,0,0.222222222,0.293
30.68,61.042,6081.77,0.947,3.69E-06,57.14285714,22.22222222,14.28571429,0,0,0.063492063,0.369
28.676,61.053,5842.27,0.946,3.51E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.351
31.479,61.08,5337.85,0.944,3.07E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.305
29.989,61.316,5202.39,0.943,2.94E-06,57.14285714,6.349206349,14.28571429,0,0,0.222222222,0.293
30.674,60.989,5684.3,0.945,3.32E-06,57.14285714,15.87301587,14.28571429,0,0,0.126984127,0.331
28.461,61.074,5516.2,0.944,3.17E-06,57.14285714,12.6984127,14.28571429,0,0,0.158730159,0.318
31.213,60.698,5119.57,0.942,2.81E-06,57.14285714,3.174603175,14.28571429,0,0,0.253968254,0.282
29.446,60.772,4981.44,0.941,2.70E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.268
20.205,37.787,6619.13,0.925,2.77E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.275
18.85,34.303,5443.37,0.914,2.04E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.205
18.517,35.26,5887.34,0.921,2.33E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.234
18.836,33.936,4938.18,0.911,1.81E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.181
33.875,56.835,7950.93,0.964,5.83E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.585
31.282,58.402,7268.7,0.958,4.94E-06,62.5,30,7.5,0,0,0,0.495
33.725,57.073,7663.89,0.962,5.39E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.537
31.76,58.261,7032.53,0.955,4.63E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.465
8.46,13.075,3515.88,0.758,1.10E-06,60,20,20,0,0,0,0.108
19.795,29.519,7069.54,0.919,2.79E-06,60,33.33333333,6.666666667,0,0,0,0.28
19.817,29.561,6809.68,0.918,2.65E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.265
27.868,40.726,8604.51,0.954,4.88E-06,64.70588235,29.41176471,5.882352941,0,0,0,0.476
14.955,23.288,6209.47,0.882,1.90E-06,56.75675676,32.43243243,10.81081081,0,0,0,0.19
8.46,13.084,3520.76,0.756,1.10E-06,60,20,20,0,0,0,0.108
19.792,29.524,7076.76,0.918,2.79E-06,60,33.33333333,6.666666667,0,0,0,0.28
19.82,29.565,6826.94,0.919,2.65E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.263
27.867,40.72,8588.03,0.953,4.88E-06,64.70588235,29.41176471,5.882352941,0,0,0,0.476
14.949,23.289,6206.78,0.882,1.90E-06,56.75675676,32.43243243,10.81081081,0,0,0,0.19
20.452,29.697,6667.23,0.918,2.65E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.265
17.895,29.927,5907.48,0.912,2.25E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.224
19.384,27.273,5380.46,0.906,1.94E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.192
17.741,27.275,5026.33,0.902,1.71E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.171
32.343,47.26,7850.79,0.959,5.54E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.534
32.871,46.799,7582.81,0.957,5.12E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.498
31.659,46.342,7256.13,0.954,4.76E-06,62.5,30,7.5,0,0,0,0.462
31.936,45.781,7061.29,0.952,4.45E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.431
50.505,59.723,6541.63,0.959,5.03E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.492
54.442,67.223,4930.66,0.956,3.53E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.345
38.243,50.091,6577.53,0.949,4.09E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.406
38.053,50.148,6250.51,0.947,3.86E-06,57.14285714,25.3968254,14.28571429,0,0,0.031746032,0.384
34.837,49.446,5654.58,0.944,3.27E-06,57.14285714,15.87301587,14.28571429,0,0,0.126984127,0.326
34.64,50.101,5572.41,0.942,3.12E-06,57.14285714,12.6984127,14.28571429,0,0,0.158730159,0.313
37.033,49.503,6068.93,0.946,3.64E-06,57.14285714,22.22222222,14.28571429,0,0,0.063492063,0.365
36.887,49.661,5806.69,0.946,3.46E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.346
34.908,48.948,5404.8,0.943,2.98E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.298
34.55,49.732,5242.4,0.941,2.85E-06,57.14285714,6.349206349,14.28571429,0,0,0.222222222,0.285
38.153,47.221,6071.37,0.947,3.64E-06,57.14285714,22.22222222,14.28571429,0,0,0.063492063,0.364
37.977,47.701,5796.06,0.945,3.46E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.346
35.162,47.244,5330.2,0.942,2.97E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.299
34.414,47.118,5196.96,0.941,2.85E-06,57.14285714,6.349206349,14.28571429,0,0,0.222222222,0.286
36.819,47.565,5666.19,0.945,3.28E-06,57.14285714,15.87301587,14.28571429,0,0,0.126984127,0.327
36.708,47.264,5435.88,0.943,3.13E-06,57.14285714,12.6984127,14.28571429,0,0,0.158730159,0.316
34.668,47.189,5108.36,0.941,2.73E-06,57.14285714,3.174603175,14.28571429,0,0,0.253968254,0.273
34.4,47.17,4971.34,0.938,2.62E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.262
44.783,57.546,6569.18,0.956,4.60E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.463
41.908,54.373,5000.71,0.947,2.95E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.293
20.453,29.688,6629.89,0.918,2.65E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.261
18.745,29.878,5890.43,0.914,2.25E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.222
19.467,27.274,5380.08,0.906,1.94E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.193
18.041,27.276,4961.26,0.902,1.71E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.174
32.367,47.264,7848.77,0.961,5.54E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.563
32.886,46.704,7554.63,0.958,5.12E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.512
31.673,46.338,7256.3,0.955,4.76E-06,62.5,30,7.5,0,0,0,0.474
31.97,45.74,7052.43,0.952,4.45E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.444
17.892,21.524,6775.83,0.913,2.48E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.247
16.342,20.57,5554.49,0.906,1.87E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.187
17.646,20.754,6003.95,0.909,2.12E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.213
15.91,20.691,5105.83,0.901,1.66E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.166
28.713,35.066,8028.99,0.96,5.34E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.53
28.167,33.683,7316.65,0.953,4.47E-06,62.5,30,7.5,0,0,0,0.447
28.902,35.213,7708.79,0.957,4.91E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.492
28.292,33.12,7072.09,0.95,4.12E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.408
7.868,7.968,1007.31,0.51,3.04E-07,57.14285714,28.57142857,14.28571429,0,0,0,0.03
7.096,7.564,766.843,0.479,2.40E-07,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.024
