PLD (Å),LCD (Å),Sacc (m2/g),Porosity,KCO2 (mol/kg/Pa),%C,%H,%N,%O,%Metalloid,%Halogen,CO2-1 bar (mol/kg)
17.496,18.832,7651.36,0.924,9.79E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.999
14.712,15.614,7441.23,0.896,1.02E-05,62.5,30,7.5,0,0,0,1.047
15.705,16.347,7229.45,0.907,1.07E-05,64.28571429,28.57142857,7.142857143,0,0,0,1.088
29.997,31.011,7530.72,0.934,8.80E-06,57.14285714,23.80952381,9.523809524,9.523809524,0,0,0.889
8.206,8.246,954.723,0.504,1.15E-05,57.14285714,28.57142857,14.28571429,0,0,0,1.211
7.567,7.727,739.655,0.477,7.90E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,3.491
7.607,7.688,631.5,0.470,7.16E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,3.705
7.445,7.768,566.406,0.469,1.54E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.568
15.783,15.799,1653.69,0.657,5.25E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.543
15.366,15.463,1550.88,0.631,5.16E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.531
13.322,13.351,1388.23,0.603,4.40E-06,62.5,30,7.5,0,0,0,0.458
12.849,13.025,1341.73,0.577,4.09E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.422
9.857,10.223,7063.26,0.836,1.13E-05,57.14285714,28.57142857,14.28571429,0,0,0,1.195
7.782,8.149,755.859,0.479,9.19E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,3.306
10.172,11.727,5373.97,0.830,3.23E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,3.180
8.155,8.400,704.138,0.503,1.52E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.885
17.384,18.049,7955.84,0.921,9.03E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.923
17.497,18.834,7667.77,0.924,9.78E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.990
14.744,15.670,7471.2,0.896,1.01E-05,62.5,30,7.5,0,0,0,1.035
15.714,16.360,7270.6,0.906,1.07E-05,64.28571429,28.57142857,7.142857143,0,0,0,1.088
29.608,33.474,7584.64,0.966,1.09E-05,57.14285714,23.80952381,9.523809524,9.523809524,0,0,1.090
16.134,16.947,6799.69,0.904,9.05E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.916
15.808,16.400,5959.43,0.897,1.18E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.196
15.106,16.623,6016.05,0.897,1.17E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.202
14.573,16.422,5385.32,0.890,1.28E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.321
14.403,16.779,6022.97,0.898,1.17E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.202
14.061,16.669,5454.76,0.892,1.34E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.380
13.984,16.195,5472.16,0.892,1.31E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.348
13.533,15.672,4946.51,0.886,1.38E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.420
25.532,26.828,7943.07,0.954,1.06E-05,58.33333333,33.33333333,8.333333333,0,0,0,1.057
26.205,27.421,7565.77,0.951,1.12E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.131
24.738,27.176,7700.72,0.951,1.10E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.118
25.934,26.951,7359.11,0.948,1.17E-05,62.5,30,7.5,0,0,0,1.177
25.381,26.575,7701.41,0.951,1.09E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.100
26.384,27.356,7400.75,0.948,1.15E-05,62.5,30,7.5,0,0,0,1.156
25.093,27.067,7441,0.948,1.14E-05,62.5,30,7.5,0,0,0,1.150
26.012,26.913,7151.16,0.945,1.20E-05,64.28571429,28.57142857,7.142857143,0,0,0,1.213
21.652,28.990,6867.9,0.919,9.98E-06,57.14285714,28.57142857,14.28571429,0,0,0,1.006
19.314,27.663,5499.85,0.907,1.50E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.484
20.149,26.695,6118.68,0.913,1.24E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.234
18.290,25.262,5068.76,0.901,1.54E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.564
32.354,42.433,7947.21,0.959,1.13E-05,58.33333333,33.33333333,8.333333333,0,0,0,1.109
32.064,43.786,7484.46,0.954,1.24E-05,62.5,30,7.5,0,0,0,1.225
31.395,42.697,7632.62,0.956,1.17E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.141
31.660,43.772,7236.15,0.951,1.27E-05,64.28571429,28.57142857,7.142857143,0,0,0,1.252
18.466,21.613,5733.52,0.893,1.71E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.658
18.741,21.099,6061.49,0.893,1.43E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.453
18.631,20.981,5192.55,0.887,1.63E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.627
17.749,21.371,5220.34,0.887,1.64E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.641
18.070,21.073,5488.32,0.887,1.47E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.496
17.975,20.864,4781.92,0.880,1.64E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.707
29.478,35.398,7859.98,0.952,1.08E-05,58.33333333,33.33333333,8.333333333,0,0,0,1.088
29.833,35.681,7629.9,0.950,1.13E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.121
30.050,34.367,7652.81,0.950,1.13E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.141
30.405,34.690,7440.34,0.947,1.21E-05,62.5,30,7.5,0,0,0,1.179
29.341,35.210,7604.15,0.949,1.11E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.111
29.650,35.451,7392.6,0.947,1.15E-05,62.5,30,7.5,0,0,0,1.143
29.997,34.279,7407.94,0.946,1.16E-05,62.5,30,7.5,0,0,0,1.139
30.317,34.566,7221.3,0.943,1.23E-05,64.28571429,28.57142857,7.142857143,0,0,0,1.210
11.548,13.960,6704.96,0.882,9.43E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.970
11.035,14.714,5909.71,0.875,1.24E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.265
11.445,13.973,6015.46,0.873,1.22E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.247
10.470,14.454,5364.25,0.865,1.40E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.426
12.135,14.994,6023.21,0.877,1.28E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.286
11.590,13.622,5411.75,0.867,1.57E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.582
12.031,14.913,5505.41,0.870,1.44E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.454
11.641,14.085,5033.25,0.862,1.56E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.596
19.634,23.564,7873.04,0.944,1.00E-05,58.33333333,33.33333333,8.333333333,0,0,0,1.015
20.227,23.790,7610.63,0.941,1.05E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.075
19.274,23.062,7595.92,0.941,1.05E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.062
19.508,23.130,7331.45,0.936,1.09E-05,62.5,30,7.5,0,0,0,1.097
18.782,22.432,7537.75,0.940,1.04E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.057
19.116,22.644,7258.1,0.935,1.11E-05,62.5,30,7.5,0,0,0,1.123
18.431,21.805,7272.64,0.935,1.08E-05,62.5,30,7.5,0,0,0,1.099
18.477,22.004,7095.03,0.930,1.15E-05,64.28571429,28.57142857,7.142857143,0,0,0,1.171
14.667,16.498,6656.05,0.864,1.04E-05,57.14285714,28.57142857,14.28571429,0,0,0,1.044
9.544,13.478,5034.24,0.832,1.79E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.879
14.223,15.105,5936.15,0.859,1.35E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.429
14.015,15.056,5251.76,0.851,1.48E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.600
12.296,16.113,5897.24,0.855,1.39E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.427
11.957,15.817,5320.82,0.846,1.85E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.985
13.774,14.593,5464.72,0.851,1.65E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.738
12.746,14.609,4892.75,0.845,1.67E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.810
23.187,26.648,7831.79,0.936,9.63E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.969
23.623,26.497,7564.22,0.932,1.01E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.027
24.047,26.675,7534.8,0.930,1.01E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.023
24.370,26.847,7348.84,0.925,1.06E-05,62.5,30,7.5,0,0,0,1.073
22.835,26.481,7556.92,0.932,1.01E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.030
23.271,26.268,7320.02,0.927,1.07E-05,62.5,30,7.5,0,0,0,1.071
22.407,25.481,7279.03,0.926,1.06E-05,62.5,30,7.5,0,0,0,1.063
23.150,26.143,7079.76,0.921,1.11E-05,64.28571429,28.57142857,7.142857143,0,0,0,1.118
12.811,13.052,946.158,0.570,4.84E-04,57.14285714,19.04761905,14.28571429,0,0,0.095238095,2.222
11.543,11.823,885.135,0.576,4.08E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,2.044
11.803,12.209,913.595,0.571,7.10E-04,57.14285714,9.523809524,14.28571429,0,0,0.19047619,2.279
12.513,13.171,2543.88,0.753,5.11E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,3.976
11.919,13.039,4783.11,0.812,3.80E-05,57.14285714,0,14.28571429,0,0,0.285714286,3.895
24.182,24.528,8045.77,0.926,9.14E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.919
16.174,17.364,4628.67,0.836,1.41E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.393
22.098,24.427,7802.73,0.920,9.80E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.986
13.689,18.203,4439.21,0.826,1.72E-05,62.5,30,7.5,0,0,0,1.600
21.442,21.558,1632.72,0.674,8.10E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.881
21.704,21.949,1460.57,0.652,8.22E-06,62.5,30,7.5,0,0,0,0.761
19.771,19.965,1327.27,0.633,9.22E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.670
40.856,42.715,7573.96,0.967,1.11E-05,57.14285714,23.80952381,9.523809524,9.523809524,0,0,1.108
13.108,13.708,6637.98,0.868,9.99E-06,57.14285714,28.57142857,14.28571429,0,0,0,1.036
11.800,13.430,5874.97,0.860,1.42E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.512
11.317,12.795,5428.68,0.849,1.73E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.825
13.470,13.857,5843.48,0.859,1.31E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.401
12.088,13.785,5303.55,0.851,1.58E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.679
10.797,13.113,4999.42,0.847,1.67E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.757
22.498,23.335,7833.17,0.931,9.53E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.959
16.201,20.215,6619.06,0.910,1.02E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.036
21.749,22.553,7529.18,0.928,1.02E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.046
20.604,22.782,7310.57,0.924,1.08E-05,62.5,30,7.5,0,0,0,1.099
21.366,22.105,7494.52,0.932,1.02E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.042
21.355,22.193,7264.38,0.927,1.07E-05,62.5,30,7.5,0,0,0,1.074
20.941,22.027,7300.7,0.926,1.08E-05,62.5,30,7.5,0,0,0,1.086
18.941,20.660,7101.49,0.919,1.12E-05,64.28571429,28.57142857,7.142857143,0,0,0,1.132
9.076,13.000,2836.23,0.736,3.51E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,3.252
7.858,12.788,2387.87,0.719,5.74E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,5.008
10.158,11.039,2073.71,0.702,7.15E-05,57.14285714,0,14.28571429,0,0,0.285714286,5.460
18.373,22.412,6317.34,0.878,1.07E-05,58.33333333,33.33333333,8.333333333,0,0,0,1.095
15.693,23.211,6123.91,0.875,1.17E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.172
36.698,40.422,7547.33,0.956,9.86E-06,57.14285714,23.80952381,9.523809524,9.523809524,0,0,0.974
9.904,12.779,6704.4,0.849,1.11E-05,57.14285714,28.57142857,14.28571429,0,0,0,1.114
9.982,13.706,5910.3,0.840,1.78E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.867
12.701,17.027,5055.53,0.836,2.10E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,2.039
8.342,14.056,5298.11,0.843,1.82E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.902
9.230,11.627,5983.64,0.839,1.59E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.679
9.137,12.400,5370.95,0.830,1.94E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,2.115
10.965,16.476,4279.08,0.821,2.29E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,2.408
9.042,13.029,4928.74,0.835,1.86E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.942
20.458,25.013,7835.81,0.928,9.58E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.969
18.839,23.633,7601.71,0.928,1.01E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.016
18.408,24.199,7528.45,0.922,1.02E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.038
17.796,22.585,7318.41,0.917,1.07E-05,62.5,30,7.5,0,0,0,1.074
16.657,22.161,7489.18,0.926,1.00E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.017
17.398,22.024,7359.78,0.923,1.06E-05,62.5,30,7.5,0,0,0,1.078
15.947,21.218,7277.77,0.917,1.06E-05,62.5,30,7.5,0,0,0,1.080
16.119,20.836,7133.66,0.915,1.12E-05,64.28571429,28.57142857,7.142857143,0,0,0,1.123
35.583,47.470,7266.92,0.966,1.14E-05,57.14285714,23.80952381,9.523809524,9.523809524,0,0,1.117
7.728,7.947,991.395,0.509,1.45E-05,57.14285714,28.57142857,14.28571429,0,0,0,1.544
6.040,6.273,722.438,0.462,2.09E-04,57.14285714,19.04761905,14.28571429,0,0,0.095238095,3.675
10.649,11.583,6065.34,0.870,1.15E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.191
6.105,6.353,558.584,0.441,9.64E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,2.618
6.005,6.288,563.124,0.439,9.42E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,2.619
8.134,9.718,5210.86,0.821,1.83E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,2.034
9.503,11.449,4926.34,0.832,1.64E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.761
11.951,12.282,1545.12,0.625,5.96E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.621
13.072,13.330,1522.39,0.622,5.53E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.582
11.793,12.096,1429.94,0.597,5.21E-06,62.5,30,7.5,0,0,0,0.543
11.916,12.131,1446.51,0.597,5.25E-06,62.5,30,7.5,0,0,0,0.550
12.096,12.437,1339.21,0.594,4.60E-06,62.5,30,7.5,0,0,0,0.483
11.645,11.824,1225.25,0.569,3.88E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.414
29.883,32.514,7545.76,0.965,1.10E-05,57.14285714,23.80952381,9.523809524,9.523809524,0,0,1.101
12.955,22.335,7879.66,0.919,9.21E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.919
12.720,21.571,7576.85,0.914,9.78E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.976
12.614,20.471,7525.44,0.903,9.92E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.989
12.606,19.740,7263.87,0.897,1.05E-05,62.5,30,7.5,0,0,0,1.038
6.189,6.622,759.118,0.469,1.25E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.259
5.830,6.622,667.071,0.442,1.29E-05,62.5,30,7.5,0,0,0,1.184
5.908,6.510,577.491,0.460,1.59E-04,62.5,30,7.5,0,0,0,1.832
4.434,5.485,411.398,0.432,4.17E-05,64.28571429,28.57142857,7.142857143,0,0,0,1.332
13.544,14.889,1115.42,0.596,3.61E-05,57.14285714,23.80952381,9.523809524,9.523809524,0,0,1.377
22.521,23.347,4654.58,0.856,1.38E-05,57.14285714,28.57142857,14.28571429,0,0,0,1.366
20.337,21.968,4035.6,0.843,2.96E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,2.472
20.754,22.038,4271.58,0.848,2.31E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,2.320
20.008,21.542,3677.78,0.833,3.37E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,3.045
22.005,22.989,3858.49,0.847,2.65E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,2.407
19.886,21.377,3716.9,0.840,3.23E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,3.044
19.432,21.160,3312.17,0.827,3.44E-05,57.14285714,0,14.28571429,0,0,0.285714286,3.329
32.447,38.650,7025.92,0.930,1.19E-05,58.33333333,33.33333333,8.333333333,0,0,0,1.181
33.194,34.981,6032.63,0.921,1.36E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.342
32.124,38.425,6732.93,0.926,1.24E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.232
33.160,35.158,5855.53,0.916,1.43E-05,62.5,30,7.5,0,0,0,1.417
31.695,36.564,6293.07,0.920,1.30E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.299
29.607,32.583,5461.4,0.906,1.27E-05,62.5,30,7.5,0,0,0,1.264
32.834,34.830,5556.61,0.909,1.33E-05,62.5,30,7.5,0,0,0,1.319
33.154,34.516,5448.91,0.909,1.49E-05,64.28571429,28.57142857,7.142857143,0,0,0,1.435
22.434,23.113,4529.42,0.855,1.39E-05,57.14285714,28.57142857,14.28571429,0,0,0,1.357
22.549,23.481,3866.72,0.851,2.54E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,2.359
15.568,17.106,3370.5,0.823,3.17E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,2.812
18.972,20.731,4129.16,0.845,2.31E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,2.312
17.830,18.828,3360.19,0.816,2.85E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,2.743
21.567,22.964,5286.73,0.871,2.36E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,2.510
12.731,13.817,3082.43,0.794,4.45E-05,57.14285714,0,14.28571429,0,0,0.285714286,3.767
38.438,38.647,7936.63,0.942,1.01E-05,58.33333333,33.33333333,8.333333333,0,0,0,1.022
36.481,39.139,7644.36,0.938,1.08E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.087
23.607,26.037,5431.38,0.899,1.14E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.121
19.670,21.886,5160.08,0.881,1.10E-05,62.5,30,7.5,0,0,0,1.093
11.554,14.784,5175.01,0.827,1.25E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.269
14.608,17.673,5154.35,0.855,1.18E-05,62.5,30,7.5,0,0,0,1.206
23.663,25.386,5309.98,0.892,1.25E-05,62.5,30,7.5,0,0,0,1.223
18.939,21.190,4950.45,0.870,1.25E-05,64.28571429,28.57142857,7.142857143,0,0,0,1.236
22.134,22.372,827.421,0.606,6.15E-04,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.826
20.734,20.813,979.908,0.613,1.03E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.064
21.028,21.198,977.259,0.635,3.20E-04,57.14285714,9.523809524,14.28571429,0,0,0.19047619,2.798
21.776,21.963,960.135,0.644,7.39E-04,57.14285714,0,14.28571429,0,0,0.285714286,2.434
38.335,38.367,1688.07,0.724,7.91E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.871
36.720,36.805,1577.06,0.704,1.04E-05,60.52631579,31.57894737,7.894736842,0,0,0,0.912
7.785,9.349,4481.6,0.771,1.36E-05,57.14285714,28.57142857,14.28571429,0,0,0,1.432
7.518,8.426,3814.86,0.754,2.36E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,2.953
7.680,10.067,3966.2,0.769,2.70E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,2.884
7.243,8.237,3192.72,0.739,3.55E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,4.551
6.116,11.543,5874.26,0.800,3.70E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,3.855
7.042,9.201,3426.62,0.748,4.06E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,5.059
6.342,11.497,4714.43,0.787,5.12E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,5.247
6.814,9.430,3195.92,0.745,5.69E-05,57.14285714,0,14.28571429,0,0,0.285714286,5.842
13.926,14.970,5796.05,0.878,9.39E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.964
12.635,18.128,7590.38,0.902,1.11E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.109
13.375,14.703,5379.35,0.868,9.45E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.945
12.030,18.124,7303.61,0.896,1.19E-05,62.5,30,7.5,0,0,0,1.197
13.896,14.768,5660.69,0.869,1.03E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.033
13.026,13.949,5369.04,0.856,1.13E-05,62.5,30,7.5,0,0,0,1.121
13.531,14.553,5276.49,0.858,1.04E-05,62.5,30,7.5,0,0,0,1.047
12.434,13.973,4988.47,0.845,1.13E-05,64.28571429,28.57142857,7.142857143,0,0,0,1.114
21.231,38.140,7554.76,0.961,1.03E-05,57.14285714,23.80952381,9.523809524,9.523809524,0,0,1.052
13.621,34.683,7197.73,0.919,9.16E-06,59.45945946,32.43243243,8.108108108,0,0,0,0.926
13.649,32.276,6681.23,0.915,1.10E-05,59.45945946,27.02702703,8.108108108,0,0,0.054054054,1.104
13.854,34.308,6978.1,0.918,9.22E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.936
13.895,32.005,6471.24,0.914,1.06E-05,57.14285714,22.85714286,14.28571429,0,0,0.057142857,1.058
14.563,33.283,7017.46,0.918,9.18E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.931
14.302,30.668,6458.67,0.913,1.12E-05,57.14285714,22.85714286,14.28571429,0,0,0.057142857,1.114
13.795,33.129,5200.83,0.905,1.35E-05,57.14285714,5.714285714,14.28571429,0,0,0.228571429,1.368
13.860,31.892,4977.91,0.902,1.39E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.404
24.929,53.268,7951.2,0.961,1.13E-05,58.33333333,33.33333333,8.333333333,0,0,0,1.112
24.834,53.507,7769.47,0.959,1.15E-05,59.67741935,32.25806452,8.064516129,0,0,0,1.120
22.855,49.657,7360.19,0.954,1.23E-05,63.23529412,29.41176471,7.352941176,0,0,0,1.217
23.087,50.550,7220.69,0.952,1.25E-05,64.28571429,28.57142857,7.142857143,0,0,0,1.240
16.419,31.463,6031.95,0.897,1.09E-05,58.53658537,31.70731707,9.756097561,0,0,0,1.093
10.566,20.021,5185.26,0.828,2.05E-05,60,32,8,0,0,0,2.150
15.696,30.946,6013.38,0.896,1.09E-05,58.53658537,31.70731707,9.756097561,0,0,0,1.110
10.473,19.972,5173.98,0.829,2.15E-05,60,32,8,0,0,0,2.200
21.396,22.917,6746.45,0.923,9.30E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.940
21.048,22.743,6132.91,0.919,1.10E-05,57.14285714,22.22222222,14.28571429,0,0,0.063492063,1.115
20.442,22.933,6191.04,0.917,1.12E-05,57.14285714,22.22222222,14.28571429,0,0,0.063492063,1.137
20.370,22.226,5726.84,0.914,1.24E-05,57.14285714,15.87301587,14.28571429,0,0,0.126984127,1.290
18.608,22.901,5858.79,0.915,3.07E-05,57.14285714,15.87301587,14.28571429,0,0,0.126984127,1.792
19.694,22.468,5435.08,0.913,2.87E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.779
18.796,22.713,5549.46,0.910,3.06E-05,57.14285714,9.523809524,14.28571429,0,0,0.19047619,1.868
19.815,22.494,5139.53,0.910,2.79E-05,57.14285714,3.174603175,14.28571429,0,0,0.253968254,1.780
20.288,22.310,6545.88,0.920,1.06E-05,57.14285714,25.3968254,14.28571429,0,0,0.031746032,1.059
20.005,21.126,6017.05,0.916,1.19E-05,57.14285714,19.04761905,14.28571429,0,0,0.095238095,1.205
18.633,21.007,5682.93,0.913,2.86E-05,57.14285714,12.6984127,14.28571429,0,0,0.158730159,1.772
18.846,21.673,5337.43,0.909,2.93E-05,57.14285714,6.349206349,14.28571429,0,0,0.222222222,1.905
19.592,21.147,5064.83,0.907,2.81E-05,57.14285714,0,14.28571429,0,0,0.285714286,1.811
35.296,36.866,7951.5,0.964,1.18E-05,58.33333333,33.33333333,8.333333333,0,0,0,1.189
34.436,36.820,7815.44,0.961,1.19E-05,59.82142857,32.14285714,8.035714286,0,0,0,1.191
35.170,36.755,7742.3,0.963,1.20E-05,59.82142857,32.14285714,8.035714286,0,0,0,1.216
32.790,37.410,7553.35,0.960,1.21E-05,61.20689655,31.03448276,7.75862069,0,0,0,1.223
32.519,35.918,7538.38,0.960,1.26E-05,61.20689655,31.03448276,7.75862069,0,0,0,1.260
32.243,35.422,7337.42,0.958,1.28E-05,62.5,30,7.5,0,0,0,1.300
32.350,35.513,7302.82,0.959,1.28E-05,62.5,30,7.5,0,0,0,1.281
33.785,35.551,7174.06,0.955,1.29E-05,63.70967742,29.03225806,7.258064516,0,0,0,1.310
35.437,37.004,7796.64,0.963,1.19E-05,59.09090909,32.72727273,8.181818182,0,0,0,1.215
33.912,36.446,7672.81,0.959,1.19E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.182
35.304,36.886,7609.9,0.962,1.20E-05,60.52631579,31.57894737,7.894736842,0,0,0,1.239
34.485,36.926,7493.13,0.959,1.22E-05,61.86440678,30.50847458,7.627118644,0,0,0,1.210
31.450,34.885,7460.23,0.959,1.27E-05,61.86440678,30.50847458,7.627118644,0,0,0,1.276
